RoleId	FaceLook[1]	FaceLook[2]	FaceLook[3]	FaceLook[4]	FaceLook[5]	FaceLook[6]	FaceLook[7]	FaceLook[8]	FaceLook[9]	FaceLook[10]	FaceLook[11]	FaceLook[12]	FaceLook[13]	FaceLook[14]	FaceLook[15]	FaceLook[16]	FaceLook[17]	FaceLook[18]	FaceLook[19]	FaceLook[20]	FaceLook[21]
500329	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png	Assets/Product/Texture/Image/RoleStoryFace/21haoNormal02/21haoNormal02_03.png
500334	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_01.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_05.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_05.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_05.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_05.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png	Assets/Product/Texture/Image/RoleStoryFace/LuolanNormal04/LuolanNormal04_07.png
500335	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_16.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_16.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_16.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_19.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_19.png	Assets/Product/Texture/Image/RoleStoryFace/V129LlNormal01/V129LlNormal01_19.png
500336	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/NuoketiNormal01/NuoketiNormal01_04.png
500337	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/RuibeikaNormal01/RuibeikaNormal01_04.png
500345	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_05.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png	Assets/Product/Texture/Image/RoleStoryFace/WeilaSNormal01/WeilaSNormal01_13.png
500347	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png	Assets/Product/Texture/Image/RoleStoryFace/LuxiyayzNormal01/LuxiyayzNormal01_02.png
500348	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal01/LuoyideNormal01_06.png
500349	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_04.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png	Assets/Product/Texture/Image/RoleStoryFace/LuoyideNormal02/LuoyideNormal02_08.png
500350	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_01.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_04.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png	Assets/Product/Texture/Image/RoleStoryFace/LaiaoniNormal01/LaiaoniNormal01_08.png
500351	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_02.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_02.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png	Assets/Product/Texture/Image/RoleStoryFace/LamiyaNormal02/LamiyaNormal02_19.png
500362	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_01.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_17.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_17.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_17.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_17.png	Assets/Product/Texture/Image/RoleStoryFace/XimengNormal02/XimengNormal02_17.png
500363	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_06.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png	Assets/Product/Texture/Image/RoleStoryFace/ShuangzinvNormal01/ShuangzinvNormal01_03.png
