Id	SkillId	Level	Name	Icon	Desc
196	1065	1	Surging Thunderbolt - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillzhudong04.png	After pinging a total of 6 basic Signal Orbs, the CUB button will become available. After tapping it, Toniris and the carrier will charge forward together, dealing <color=#0f70bc>300%</color> Dark DMG and pulling the enemies toward its charging path, while inflicting them with <color=#0f70bc>Explosion</color> for 8s. Dark attacks can detonate the <color=#0f70bc>Explosion</color> and cause <color=#0f70bc>120%</color> Dark Area DMG. The character is invincible while charging with Toniris. Also causes <color=#935ee1>Data Attack</color>.
197	1065	2	Surging Thunderbolt - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillzhudong04.png	After pinging a total of 6 basic Signal Orbs, the CUB button will become available. After tapping it, Toniris and the carrier will charge forward together, dealing <color=#0f70bc>600%</color> Dark DMG and pulling the enemies toward its charging path, while inflicting them with <color=#0f70bc>Explosion</color> for 8s. Dark attacks can detonate the <color=#0f70bc>Explosion</color> and cause <color=#0f70bc>240%</color> Dark Area DMG. The character is invincible while charging with Toniris. Also causes <color=#935ee1>Data Attack</color>.
198	1065	3	Surging Thunderbolt - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillzhudong04.png	After pinging a total of 6 basic Signal Orbs, the CUB button will become available. After tapping it, Toniris and the carrier will charge forward together, dealing <color=#0f70bc>900%</color> Dark DMG and pulling the enemies toward its charging path, while inflicting them with <color=#0f70bc>Explosion</color> for 8s. Dark attacks can detonate the <color=#0f70bc>Explosion</color> and cause <color=#0f70bc>360%</color> Dark Area DMG. The character is invincible while charging with Toniris. Also causes <color=#935ee1>Data Attack</color>.
199	1065	4	Surging Thunderbolt - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillzhudong04.png	After pinging a total of 6 basic Signal Orbs, the CUB button will become available. After tapping it, Toniris and the carrier will charge forward together, dealing <color=#0f70bc>1200%</color> Dark DMG and pulling the enemies toward its charging path, while inflicting them with <color=#0f70bc>Explosion</color> for 8s. Dark attacks can detonate the <color=#0f70bc>Explosion</color> and cause <color=#0f70bc>480%</color> Dark Area DMG. The character is invincible while charging with Toniris. Also causes <color=#935ee1>Data Attack</color>.
200	1065	5	Surging Thunderbolt - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillzhudong04.png	After pinging a total of 6 basic Signal Orbs, the CUB button will become available. After tapping it, Toniris and the carrier will charge forward together, dealing <color=#0f70bc>1500%</color> Dark DMG and pulling the enemies toward its charging path, while inflicting them with <color=#0f70bc>Explosion</color> for 8s. Dark attacks can detonate the <color=#0f70bc>Explosion</color> and cause <color=#0f70bc>600%</color> Dark Area DMG. The character is invincible while charging with Toniris. Also causes <color=#935ee1>Data Attack</color>.
201	52000	1	Particle Relay	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong01.png	Toniris's active skill deals <color=#0f70bc>14%</color> more damage
202	52000	2	Particle Relay	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong01.png	Toniris's active skill deals <color=#0f70bc>28%</color> more damage
203	52000	3	Particle Relay	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong01.png	Toniris's active skill deals <color=#0f70bc>42%</color> more damage
204	52000	4	Particle Relay	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong01.png	Toniris's active skill deals <color=#0f70bc>56%</color> more damage
205	52000	5	Particle Relay	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong01.png	Toniris's active skill deals <color=#0f70bc>70%</color> more damage
206	52010	1	Matching Electrode	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the carrier's Attack by <color=#0f70bc>20</color>
207	52010	2	Matching Electrode	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the carrier's Attack by <color=#0f70bc>40</color>
208	52010	3	Matching Electrode	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the carrier's Attack by <color=#0f70bc>60</color>
209	52010	4	Matching Electrode	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the carrier's Attack by <color=#0f70bc>80</color>
210	52010	5	Matching Electrode	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	Increases the carrier's Attack by <color=#0f70bc>100</color>
211	52020	1	Bi-magnetic Stimulation	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong03.png	After Toniris casts a skill, its carrier gains <color=#0f70bc>8</color> Attack, up to 3 stacks
212	52020	2	Bi-magnetic Stimulation	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong03.png	After Toniris casts a skill, its carrier gains <color=#0f70bc>16</color> Attack, up to 3 stacks
213	52020	3	Bi-magnetic Stimulation	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong03.png	After Toniris casts a skill, its carrier gains <color=#0f70bc>24</color> Attack, up to 3 stacks
214	52020	4	Bi-magnetic Stimulation	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong03.png	After Toniris casts a skill, its carrier gains <color=#0f70bc>32</color> Attack, up to 3 stacks
215	52020	5	Bi-magnetic Stimulation	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong03.png	After Toniris casts a skill, its carrier gains <color=#0f70bc>40</color> Attack, up to 3 stacks
216	52030	1	Voltage Overload	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong04.png	Each time the carrier deals Lightning DMG, their Lightning DMG increases by <color=#0f70bc>1%</color> for 8s, stacking up to <color=#0f70bc>2</color> times. Triggering this effect again will renew its duration.
217	52030	2	Voltage Overload	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong04.png	Each time the carrier deals Lightning DMG, their Lightning DMG increases by <color=#0f70bc>2%</color> for 8s, stacking up to <color=#0f70bc>2</color> times. Triggering this effect again will renew its duration.
218	52030	3	Voltage Overload	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong04.png	Each time the carrier deals Lightning DMG, their Lightning DMG increases by <color=#0f70bc>3%</color> for 8s, stacking up to <color=#0f70bc>2</color> times. Triggering this effect again will renew its duration.
219	52030	4	Voltage Overload	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong04.png	Each time the carrier deals Lightning DMG, their Lightning DMG increases by <color=#0f70bc>4%</color> for 8s, stacking up to <color=#0f70bc>2</color> times. Triggering this effect again will renew its duration.
220	52030	5	Voltage Overload	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong04.png	Each time the carrier deals Lightning DMG, their Lightning DMG increases by <color=#0f70bc>5%</color> for 8s, stacking up to <color=#0f70bc>2</color> times. Triggering this effect again will renew its duration.
221	52040	1	Thunder Apocalypse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong05.png	The skill damage of Bianca: Veritas' <color=#0f70bc>Critical Moment</color> increases by <color=#0f70bc>2.5%</color>.
222	52040	2	Thunder Apocalypse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong05.png	The skill damage of Bianca: Veritas' <color=#0f70bc>Critical Moment</color> increases by <color=#0f70bc>5%</color>.
223	52040	3	Thunder Apocalypse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong05.png	The skill damage of Bianca: Veritas' <color=#0f70bc>Critical Moment</color> increases by <color=#0f70bc>7.5%</color>.
224	52040	4	Thunder Apocalypse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong05.png	The skill damage of Bianca: Veritas' <color=#0f70bc>Critical Moment</color> increases by <color=#0f70bc>10%</color>.
225	52040	5	Thunder Apocalypse	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong05.png	The skill damage of Bianca: Veritas' <color=#0f70bc>Critical Moment</color> increases by <color=#0f70bc>12.5%</color>.
226	1071	1	Landing Stomp - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>150%</color> Physical DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>25%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
227	1071	2	Landing Stomp - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>300%</color> Physical DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>50%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
228	1071	3	Landing Stomp - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>450%</color> Physical DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>75%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
229	1071	4	Landing Stomp - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>600%</color> Physical DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>100%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
230	1071	5	Landing Stomp - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>750%</color> Physical DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>125%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
231	1072	1	Landing Stomp - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>150%</color> Fire DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>25%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
232	1072	2	Landing Stomp - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>300%</color> Fire DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>50%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
233	1072	3	Landing Stomp - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>450%</color> Fire DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>75%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
234	1072	4	Landing Stomp - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>600%</color> Fire DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>100%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
235	1072	5	Landing Stomp - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>750%</color> Fire DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>125%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
236	1073	1	Landing Stomp - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong02.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>150%</color> Ice DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>25%</color> Ice DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
237	1073	2	Landing Stomp - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong02.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>300%</color> Ice DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>50%</color> Ice DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
238	1073	3	Landing Stomp - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong02.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>450%</color> Ice DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>75%</color> Ice DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
239	1073	4	Landing Stomp - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong02.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>600%</color> Ice DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>100%</color> Ice DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
240	1073	5	Landing Stomp - Ice	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong02.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>750%</color> Ice DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>125%</color> Ice DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
241	1074	1	Landing Stomp - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong03.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>150%</color> Lightning DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>25%</color> Lightning DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
242	1074	2	Landing Stomp - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong03.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>300%</color> Lightning DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>50%</color> Lightning DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
243	1074	3	Landing Stomp - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong03.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>450%</color> Lightning DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>75%</color> Lightning DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
244	1074	4	Landing Stomp - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong03.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>600%</color> Lightning DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>100%</color> Lightning DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
245	1074	5	Landing Stomp - Lightning	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong03.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>750%</color> Lightning DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>125%</color> Lightning DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
246	1075	1	Landing Stomp - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong04.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>150%</color> Dark DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>25%</color> Dark DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
247	1075	2	Landing Stomp - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong04.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>300%</color> Dark DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>50%</color> Dark DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
248	1075	3	Landing Stomp - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong04.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>450%</color> Dark DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>75%</color> Dark DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
249	1075	4	Landing Stomp - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong04.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>600%</color> Dark DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>100%</color> Dark DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
250	1075	5	Landing Stomp - Dark	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong04.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will stomp from above, dealing <color=#0f70bc>750%</color> Dark DMG and applying <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>125%</color> Dark DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
251	1081	1	Empowered Strike - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>100%</color> Physical DMG and <color=#0f70bc>200%</color> Physical DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>25%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
252	1081	2	Empowered Strike - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>200%</color> Physical DMG and <color=#0f70bc>400%</color> Physical DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>50%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
253	1081	3	Empowered Strike - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>300%</color> Physical DMG and <color=#0f70bc>600%</color> Physical DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>75%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
254	1081	4	Empowered Strike - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>400%</color> Physical DMG and <color=#0f70bc>800%</color> Physical DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>100%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
255	1081	5	Empowered Strike - Physical	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong05.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>500%</color> Physical DMG and <color=#0f70bc>1000%</color> Physical DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>125%</color> Physical DMG for <color=#0f70bc>8s</color>. Adds <color=#935ee1>Advanced Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
256	1082	1	Empowered Strike - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>100%</color> Fire DMG and <color=#0f70bc>200%</color> Fire DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>25%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
257	1082	2	Empowered Strike - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>200%</color> Fire DMG and <color=#0f70bc>400%</color> Fire DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>50%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
258	1082	3	Empowered Strike - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>300%</color> Fire DMG and <color=#0f70bc>600%</color> Fire DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>75%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
259	1082	4	Empowered Strike - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>400%</color> Fire DMG and <color=#0f70bc>800%</color> Fire DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generate a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>100%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
260	1082	5	Empowered Strike - Fire	Assets/Product/Texture/Image/IconPetSkill/Pet3MaSkillzhudong01.png	The CUB button will light up after any 6 basic orbs have been pinged. Frost Oath will defend the active character, blocking attacks for 0.3s and stomping the enemy, dealing <color=#0f70bc>500%</color> Fire DMG and <color=#0f70bc>1000%</color> Fire DMG upon a successful block. Applies <color=#935ee1>Rigidness</color> to the target and generates a <color=#935ee1>Snowthorn Forest</color> field, dealing <color=#0f70bc>125%</color> Fire DMG for <color=#0f70bc>4s</color>. Adds <color=#935ee1>Data ATK</color>. <color=#935ee1>Rigidness</color>: Enemies will be snared for 2s.
