Id	SkillId	Level	Name	Intro	Icon	WeaponSkillDes	EntryId[1]	EntryId[2]	EntryId[3]
120	155328	11	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>555.88%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
121	155328	12	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>576.47%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
122	155328	13	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>597.06%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
123	155328	14	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>617.65%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
124	155328	15	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>638.24%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
125	155328	16	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>658.82%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
126	155328	17	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>679.41%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
127	155328	18	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>700%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
128	155328	19	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>720.59%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
129	155328	20	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>741.18%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
130	155328	21	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>761.76%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
131	155328	22	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>782.35%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
132	155328	23	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>802.94%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
133	155328	24	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>823.53%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
134	155328	25	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>844.12%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
135	155328	26	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>864.71%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
136	155328	27	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>885.29%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
137	155328	28	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>905.88%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
138	155328	29	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>926.47%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
139	155328	30	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>947.06%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
140	155328	31	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>967.65%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
141	155328	32	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>988.24%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
142	155328	33	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>1008.82%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
143	155328	34	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>1029.41%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
144	155328	35	Dragon Claw Spin	Speed Attack - Dragon Claw Spin: Press and hold the Dodge button to continuously depletes Dodge Gauge and dodge an enemy's <color=#FF6347>All-out Attack</color>. Upon a successful Dodge, Pulao: Dragontoll will perform a powerful counterattack move <color=#FF6347>Dragon Claw Spin</color>, launching the target into the air and strangling it with her legs before spinning and slamming it to the ground. Depending on the Rank of Pulao: Dragontoll, <color=#FF6347>Dragon Claw Spin</color> deals the enemy Physical DMG equal to <color=#FF6347>6%/8%/10%/12%</color> of the target's max HP and depletes <color=#FF6347>15%/20%/25%/30%</color> of its Finisher Gauge while dealing <color=#FF6347>1050%</color> Physical DMG to other surrounding targets.	Assets/Product/Texture/Image/IconSkill/R2PulaoShanxi1.png				
145	155329	0	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>400%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
146	155329	1	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>400%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
147	155329	2	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>423.53%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
148	155329	3	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>447.06%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
149	155329	4	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>470.59%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
150	155329	5	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>494.12%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
151	155329	6	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>517.65%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
152	155329	7	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>541.18%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
153	155329	8	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>564.71%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
154	155329	9	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>588.24%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
155	155329	10	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>611.76%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
156	155329	11	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>635.29%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
157	155329	12	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>658.82%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
158	155329	13	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>682.35%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
159	155329	14	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>705.88%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
160	155329	15	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>729.41%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
161	155329	16	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>752.94%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
162	155329	17	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>776.47%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
163	155329	18	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>800%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
164	155329	19	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>823.53%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
165	155329	20	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>847.06%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
166	155329	21	Whirlwind Strike	Finishing Move - Whirlwind Strike: When the target has an empty Finisher Gauge and is within range of the Finishing Move <color=#FF6347>Whirlwind Strike</color>, tapping Basic Attack will summon Dragon Axe to crush the target as well as its surrounding units, dealing <color=#FF6347>870.59%</color> Physical DMG. Pulao: Dragontoll will then throw that target off the battlefield.	Assets/Product/Texture/Image/IconSkill/R2PulaoZhongjieji1.png				
