Id	CharacterId	MoodMinValue	MoodMaxValue	State	Content[1]	Time[1]	Content[2]	Time[2]	Content[3]	Time[3]	Content[4]	Time[4]	Content[5]	Time[5]	Content[6]	Time[6]
1351	1071003	0	0	IDLE	...I-I guess it's not completely terrible...	2000										
1352	1071003	0	0	IDLE	...Come out.	2000	What are you doing crouching there...?	2000	Planning an ambush?	2000	Hah, come back after a few years.	2000				
1353	1071003	0	0	IDLE	...But if it's just a head pat you want, you could just come out and say it...	2000										
1354	1071003	0	0	IDLE	Liv showed you some healing techniques?	2000	I'm not sure how I feel about these Gray Raven guys...	2000	But if you really want to try it out on me...	2000	Huh? It's just a head pat? I should just chill?!	2000				
1355	1071003	0	0	IDLE	I-I-I don't need no chillin'!!!	2000										
1356	1071003	0	0	IDLE	You do these to Lucia and the others...?	2000	W-well... anything Lucia can do, I can do better!	2000	Do whatever you like. Head pats and whatever else. Knock yourself out!	2000						
1357	1071003	0	0	IDLE	I'm definitely not happy in the slightest...	2000										
1358	1071003	0	80	IDLE	Lucia is very strong. I must be stronger.	2000	Huh? Aren't all Constructs trying to be the strongest?	2000	Besides... You've got to be strong to protect the people you love...	2000						
1359	1071003	0	80	IDLE	What? I never said I don't like it here.	2000	I've been in way harsher environments...	2000	And anyway...	2000	Ahem, so when are you leaving? Stay awhile. There's no rush!	2000				
1360	1071003	0	100	IDLE	All this blabbering is really giving me a headache.	2000	Why don't I just go to my room?	2000	...No, I'm not so frail.	2000	I'll just let them keep blabbering on for a while longer.	2000				
1361	1071003	0	100	IDLE	Ahah! Nothing like a good fight to get the blood pumping!	2000	You think I'm overdoing the training?	2000	Isn't that Strike Hawk kid training real hard too?	2000	You're not worried about me, are you?	2000	...D-don't worry... I'm training... and getting stronger... for y...	2000		
1362	1071003	0	100	IDLE	It's just a place to rest. Is it really worth the trouble?	2000	But if you insist...	2000	Here. I think you're going to need this.	2000						
1363	1071003	0	100	IDLE	You want this stuff?	2000	I don't care one way or the other.	2000	I found them on the battlefield. Thank me for this.	2000						
1401	1051003	0	10	IDLE	Sooo boring...	2000										
1402	1051003	0	10	IDLE	Nanami wants to go out and play!	2000										
1403	1051003	0	10	IDLE	Nanami's gonna drop dead if I have to stay here longer.	2000										
1404	1051003	0	10	IDLE	Nanami's wheels are getting rusty!	2000										
1405	1051003	0	30	IDLE	Why can't we all stay in one room? It'll be a lot more fun!	2000										
1406	1051003	0	30	IDLE	Shhh. Nanami's writing her diary.	2000										
1407	1051003	0	30	IDLE	I wish the room was bigger. That way I'd be able to slide further.	2000										
1408	1051003	0	30	IDLE	Pulse, activate! TRANSFORM! Haha, nothing, Nanami's just stretching.	2000										
1409	1051003	0	30	IDLE	Oh yay! You're here again!	2000										
1410	1051003	0	50	IDLE	Why can't we all stay in one room? It'll be a lot more fun!	2000										
1411	1051003	0	50	IDLE	Shhh. Nanami's writing her diary.	2000										
1412	1051003	0	50	IDLE	I wish the room was bigger. That way I'd be able to slide further.	2000										
1413	1051003	0	50	IDLE	Pulse, activate! TRANSFORM! Haha, nothing, Nanami's just stretching.	2000										
1414	1051003	0	50	IDLE	Oh yay! You're here again!	2000										
1415	1051003	0	80	IDLE	Commandant, you're the life of the party!	2000										
1416	1051003	0	80	IDLE	Will Nanami make any new friends today?	2000										
1417	1051003	0	80	IDLE	On the count of three, one two three, SMILE!!!	2000										
1418	1051003	0	80	IDLE	Nanami is cute and strong, the invincible combination!	2000										
1419	1051003	0	100	IDLE	Commandant, you're the life of the party!	2000										
1420	1051003	0	100	IDLE	Will Nanami make any new friends today?	2000										
1421	1051003	0	100	IDLE	On the count of three, one two three, SMILE!!!	2000										
1422	1051003	0	100	IDLE	Nanami is cute and strong, the invincible combination!	2000										
1423	1051003	0	100	IDLE	Play with Nanami!	2000										
1424	1051003	0	30	IDLE	...	2000										
1425	1051003	0	30	IDLE	Boringboringboring!	2000										
1426	1051003	0	30	IDLE	Maybe I should just blow this place up.	2000										
1427	1051003	0	30	IDLE	WAAAAAAAH!!!	2000										
1428	1051003	0	30	IDLE	Come on, everybody! Play with Nanami!	2000										
1429	1051003	0	50	IDLE	?—	2000										
1430	1051003	0	50	IDLE	∑0-0	2000										
1431	1051003	0	50	IDLE	LALALA.	2000										
1432	1051003	0	50	IDLE	Looking for me?	2000										
1433	1051003	0	50	IDLE	ヾ(???ゞ)	2000										
1434	1051003	0	80	IDLE	0v0	2000										
1435	1051003	0	80	IDLE	Hmm... Hmm?	2000										
1436	1051003	0	80	IDLE	Nanami, leaving me blue. Nanami, missing you true...	2000										
1437	1051003	0	100	IDLE	0v0	2000										
1438	1051003	0	100	IDLE	Hmm... Hmm?	2000										
1439	1051003	0	100	IDLE	Nanami, leaving me blue. Nanami, missing you true...	2000										
1440	1051003	0	100	IDLE	You came?	2000										
1441	1051003	0	100	IDLE	?	2000										
1442	1051003	0	0	IDLE	Nanami feels it!	2000	Mr. Bed REALLY wants Nanami to lie down on him!	2000	Don't move! Here I come!	2000						
1443	1051003	0	0	IDLE	Zzzzzzzzzzzzz.	2000										
1444	1051003	0	0	IDLE	Phew! I'm spent!	2000	Better take a break on the sofa and get ready for Round 2!	2000	All work and no rest makes Nanami a tired girl.	2000						
1445	1051003	0	0	IDLE	Hm, nice. I might stay here a bit longer.	2000										
1446	1051003	0	0	IDLE	This, and this, and, bang!	2000	Oh, off it flies to the shelves!	2000	Don't you get it, Commandant! I'll fetch that magical artifact myself!	2000						
1447	1051003	0	0	IDLE	You didn't see what I was making just now, did you Commandant?	2000										
1448	1051003	0	0	IDLE	Nanami rocket punch. POW! POW! POW!	2000	The evil Dr. Lee roars. ROOOAAARRR!!!	2000	Oh no! Lee's fire breath is too strong! Nanami Punch is redirected to somewhere under the cupboard! Retreat!	2000	Oh, hey Commandant. You want to roleplay with Nanami?					
1449	1051003	0	0	IDLE	You can play the Princess captured by the evil Dr. Lee! Haha! Don't worry, Nanami will rescue you!	2000										
1450	1051003	0	0	IDLE	Nothing on today, Commandant?	2000	Yay! Nanami was about to die of boredom.	2000								
1451	1051003	0	0	IDLE	Just sit here and keep me company.	2000										
1452	1051003	0	0	IDLE	Nanami's tired.	2000	But I don't want to just lie here doing nothing.	2000								
1453	1051003	0	0	IDLE	Commandant, get over here and keep me company!	2000										
1454	1051003	0	0	IDLE	Commandant, it's an emergency! Don't freak out!	2000	It's super important! You ready?	2000								
1455	1051003	0	0	IDLE	Oh nothing. I just wanted your attention.	2000										
1456	1051003	0	0	IDLE	My hair's all over the place!	2000	What's that look for, Commandant?	2000	Nanami's a cute girl! Of course she cares about her hair.	2000		2000				
1457	1051003	0	0	IDLE	Thanks, Commandant! That's much neater, and it felt nice!	2000										
1458	1051003	0	80	IDLE	You like my new hairstyle, Commandant?	2000	Don't tell me it looks good like the others! Nanami wants to be the best!	2000	If you don't like it tied back, I can always try something else, no problem!	2000						
1459	1051003	0	80	IDLE	You're special, Commandant.	2000	How are you special? That's a complicated question.	2000	It's just a feeling.	2000	I'm just glad I met you.	2000				
1460	1051003	0	100	IDLE	Hmm... Hmm?	2000	Eh? Wait a second, Commandant.	2000	Okay. Your comms were down for a second. Don't worry, I fixed them.	2000	Is Nanami good, or what? You can praise me now, if you like.	2000				
1461	1051003	0	100	IDLE	Okay. Daily service complete.	2000	Banjo Nanami is charged and raring to go!	2000	Staying in tip-top shape is essential!	2000	How else will Nanami protect the people closest to me?	2000				
1462	1051003	0	100	IDLE	Commandant! Nanami's got a little surprise for you!	2000	Close your eyes. You can open them when I count to 3.	2000	1... 2... 3... Ding-ding-ding-ding!	2000	I specifically got you this. Do you like it?	2000				
1463	1051003	0	100	IDLE	Are these shiny parts of any use to you?	2000	Nanami picked them up around the place but I can't really use them. You can keep them.	2000	This is the part where you praise me. Hehe.	2000						
1501	1021003	0	10	IDLE	What are you doing?!	2000										
1502	1021003	0	10	IDLE	You're going to lock me up here?	2000										
1503	1021003	0	10	IDLE	So stuffy in here.	2000										
1504	1021003	0	10	IDLE	I'm staying only to see what tricks you're up to.	2000										
1505	1021003	0	30	IDLE	Too much comfort is not good for you. You get rusty.	2000										
1506	1021003	0	30	IDLE	I might wreck this joint, if the mood takes me.	2000										
1507	1021003	0	30	IDLE	Can't I just be by myself for a while?	2000										
1508	1021003	0	30	IDLE	Your Constructs seem quite wary of me. Hm. It's only natural, I guess.	2000										
1509	1021003	0	30	IDLE	Don't get smart with me.	2000										
1510	1021003	0	50	IDLE	Too much comfort is not good for you. You get rusty.	2000										
1511	1021003	0	50	IDLE	I might wreck this joint, if the mood takes me.	2000										
1512	1021003	0	50	IDLE	Can't I just be by myself for a while?	2000										
1513	1021003	0	50	IDLE	Your Constructs seem quite wary of me. Hm. It's only natural, I guess.	2000										
1514	1021003	0	50	IDLE	Don't get smart with me.	2000										
1515	1021003	0	80	IDLE	Finally, this place is starting to look like something.	2000										
1516	1021003	0	80	IDLE	Don't mind me.	2000										
1517	1021003	0	80	IDLE	Guess what I'm doing.	2000										
1518	1021003	0	80	IDLE	Things that happened in the past...? No.	2000										
1519	1021003	0	100	IDLE	Finally, this place is starting to look like something.	2000										
1520	1021003	0	100	IDLE	Don't mind me.	2000										
1521	1021003	0	100	IDLE	Guess what I'm doing.	2000										
1522	1021003	0	100	IDLE	Things that happened in the past...? No.	2000										
1523	1021003	0	100	IDLE	I can get hot showers here?	2000										
1524	1021003	0	30	IDLE	...	2000										
1525	1021003	0	30	IDLE	Roger...	2000										
1526	1021003	0	30	IDLE	→_→	2000										
1527	1021003	0	30	IDLE	What?!	2000										
1528	1021003	0	30	IDLE	(｀??)=3	2000										
1529	1021003	0	50	IDLE	Hmph.	2000										
1530	1021003	0	50	IDLE	0-0	2000										
1531	1021003	0	50	IDLE	Weak.	2000										
1532	1021003	0	50	IDLE	Looking for me?	2000										
1533	1021003	0	50	IDLE	=-=	2000										
1534	1021003	0	80	IDLE	Too close.	2000										
1535	1021003	0	80	IDLE	?	2000										
1536	1021003	0	80	IDLE	Don't try to mess with me.	2000										
1537	1021003	0	100	IDLE	Too close.	2000										
1538	1021003	0	100	IDLE	?	2000										
1539	1021003	0	100	IDLE	Don't try to mess with me.	2000										
1540	1021003	0	100	IDLE	Scoundrel!	2000										
1541	1021003	0	100	IDLE	Who's there?!	2000										
1542	1021003	0	0	IDLE	Humans depend on such simple objects like beds...	2000	A proof of their weakness.	2000	I on the other hand no longer require them.	2000						
1543	1021003	0	0	IDLE	...Note to self, must eliminate weakness.	2000										
1544	1021003	0	0	IDLE	Sofas are worthless.	2000	Constructs who sit on it are just wasting their time.	2000	No thanks, I'd rather stand.	2000						
1545	1021003	0	0	IDLE	But seeing that I don't have anything to do right now...	2000										
1546	1021003	0	0	IDLE	...	2000	What are you looking at me for?	2000	I am not being uneasy. I only lost something.	2000	I'll go over and check near those shelves. I don't need your help.	2000				
1547	1021003	0	0	IDLE	I found it myself, although I guess you do deserve some credit...	2000										
1548	1021003	0	0	IDLE	Oh, there you are.	2000	How's that wound I gave you faring?	2000								
1549	1021003	0	0	IDLE	Yeah? I'm happy to do it again, anytime.	2000										
1550	1021003	0	0	IDLE	What are these old weapons doing here?!	2000	And most of them are even broken.	2000	This knife... It brings back memories.	2000						
1551	1021003	0	0	IDLE	Leave me alone... What is it? Did you learn something?	2000										
1552	1021003	0	0	IDLE	Do you ever work?	2000	Aren't you busy saving the world?	2000								
1553	1021003	0	0	IDLE	Hmph, well, I just got back myself.	2000										
1554	1021003	0	0	IDLE	Compared to other humans...	2000	There's something different about you...	2000								
1555	1021003	0	0	IDLE	Do not interrupt me! Eventually, I will learn of all your secrets.	2000										
1556	1021003	0	0	IDLE	What are you trying to do?	2000	Try again, if you don't care what happens to your arm.	2000	！？	2000						
1557	1021003	0	0	IDLE	...I can always cut you later.	2000										
1558	1021003	0	80	IDLE	This part can go inside my bike.	2000	Looks like you're not completely useless, after all.	2000	You'll be seeing a lot more of me.	2000						
1559	1021003	0	80	IDLE	！	2000	Oh, it's you.	2000	Try approaching me from behind again.	2000	You'll get way more than a knife to your throat.	2000				
1560	1021003	0	100	IDLE	You seem interested in my white hair... Good choice.	2000	Not even dust can catch me.	2000	What? Aren't you scared of being infected?	2000						
1561	1021003	0	100	IDLE	So how's Lucia doing?	2000	I don't really care... But don't make me wait for the answer too long.	2000	I see. She's still so slow-footed...	2000						
1562	1021003	0	100	IDLE	I looted some stuff from outside.	2000	Don't worry. They've all been disinfected.	2000	It's good you don't trust me too much. Let's try to keep it that way.	2000						
1563	1021003	0	100	IDLE	I don't need it.	2000	So here.	2000	Knew you wouldn't refuse.	2000						
1601	90370	0	10	IDLE	Please don't hit me... QAQ	2000										
1602	90370	0	10	IDLE	That hurt.	2000										
1603	90370	0	10	IDLE	So strong.	2000										
1604	90370	0	10	IDLE	Copy that. I'll shoot his knee next time.	2000										
1605	90370	0	30	IDLE	That really hurt.	2000										
1606	90370	0	30	IDLE	Ouch.	2000										
1607	90370	0	30	IDLE	My joints have rusted.	2000										
1608	90370	0	30	IDLE	￣３￣	2000										
1609	90370	0	30	IDLE	-ω- 	2000										
1610	90370	0	50	IDLE	That really hurt.	2000										
1611	90370	0	50	IDLE	Ouch.	2000										
1612	90370	0	50	IDLE	My joints have rusted.	2000										
1613	90370	0	50	IDLE	￣３￣	2000										
1614	90370	0	50	IDLE	-ω- 	2000										
1615	90370	0	80	IDLE	When people are too close to me, I'll be very nervous and shoot at them unintentionally. =3=	2000										
1616	90370	0	80	IDLE	I'm sorry I hurt you before. QAQ	2000										
1617	90370	0	80	IDLE	Ouch, it hurts. Please stop.	2000										
1618	90370	0	80	IDLE	I wish it would end sooner next time. TAT	2000										
1619	90370	0	100	IDLE	When people are too close to me, I'll be very nervous and shoot at them unintentionally. =3=	2000										
1620	90370	0	100	IDLE	I'm sorry I hurt you before. QAQ	2000										
1621	90370	0	100	IDLE	Ouch, it hurts. Please stop.	2000										
1622	90370	0	100	IDLE	I wish it would end sooner next time. TAT	2000										
1623	90370	0	100	IDLE	You want me to go easy on you, but will they go easy on me?	2000										
1624	90370	0	30	IDLE	Run, run, run.	2000										
1625	90370	0	30	IDLE	Let's get away.	2000										
1626	90370	0	30	IDLE	...	2000										
1627	90370	0	30	IDLE	Boohoo.	2000										
1628	90370	0	30	IDLE	Where's Pokey?	2000										
1629	90370	0	50	IDLE	?	2000										
1630	90370	0	50	IDLE	∑0-0	2000										
1631	90370	0	50	IDLE	I'm going to do something.	2000										
1632	90370	0	50	IDLE	I don't want to work anymore.	2000										
1633	90370	0	50	IDLE	Please spare me next time... QAQ	2000										
1634	90370	0	80	IDLE	0v0	2000										
1635	90370	0	80	IDLE	Stay away.	2000										
1636	90370	0	80	IDLE	Is it okay to wait a little bit later...	2000										
1637	90370	0	100	IDLE	0v0	2000										
1638	90370	0	100	IDLE	Stay away.	2000										
1639	90370	0	100	IDLE	Is it okay to wait a little bit later...	2000										
1640	90370	0	100	IDLE	Let me try the repaired frame.	2000										
1641	90370	0	100	IDLE	That arrow should be shot toward here.	2000										
1642	90370	0	0	IDLE	Got beaten up all day again.	2000	I just want to lie down.	2000								
1643	90370	0	0	IDLE	Thank you.	2000										
1644	90370	0	0	IDLE	Nobody will hit me again.	2000	Can I have a rest on that sofa...	2000								
1645	90370	0	0	IDLE	Ah, it feels good.	2000										
1646	90370	0	0	IDLE	My left leg is broken.	2000	Are there any spare parts in the cabinet...	2000								
1647	90370	0	0	IDLE	Found it. So lucky to find a spare part before getting beaten up again.	2000										
1648	90370	0	0	IDLE	Though my frame is Explorer.	2000	In fact I've only been to the dormitory and terminal.	2000								
1649	90370	0	0	IDLE	I really want to go somewhere else with Pokey.	2000										
1650	90370	0	0	IDLE	So, here we go again.	2000	Can I rest a bit longer?	2000								
1651	90370	0	0	IDLE	Just a bit.	2000										
1652	90370	0	0	IDLE	I bumped into Saw the Dummy yesterday.	2000	He said he'd been beaten up so badly.	2000	Everyone even boasted their records of beating him.	2000						
1653	90370	0	0	IDLE	When will we be able to fight back...	2000										
1654	90370	0	0	IDLE	One-two-three-four, one-two-three-four.	2000	You have to keep training yourself even at your leisure.	2000								
1655	90370	0	0	IDLE	Stay fit, so it won't hurt so much when you get beaten up.	2000										
1656	90370	0	0	IDLE	Oh no, the maintenance system is broken.	2000	It would be miserable if I couldn't do a full check-up before the next battle.	2000								
1657	90370	0	0	IDLE	Here and here are broken... Thank you for checking my body.	2000										
1658	90370	0	80	IDLE	Rumor has it that if you insert an arrow into your body like this.	2000	You can release a strong power from your body.	2000	...	2000	...Nothing happened. Is it because I struck a wrong pose?	2000				
1659	90370	0	80	IDLE	32345,32346,32347...	2000	Ah, I'm counting the hits I took today.	2000	It seems to be more than yesterday.	2000						
1660	90370	0	100	IDLE	I'm Pointy.	2000	Just a normal Explorer.	2000	Can I have one peaceful day... QAQ	2000						
1661	90370	0	100	IDLE	Did I hurt you before?	2000	I'm really sorry.	2000	I didn't mean it. QAQ	2000						
1662	90370	0	100	IDLE	I found this in the terminal.	2000	I picked it up after the beating.	2000	I hope you like it.	2000						
1663	90370	0	100	IDLE	I found this in the terminal.	2000	I picked it up after the beating.	2000	I hope you like it.	2000						
1701	90220	0	10	IDLE	Hmph.	2000										
1702	90220	0	10	IDLE	Ora—	2000										
1703	90220	0	10	IDLE	Why are you looking at me?	2000										
1704	90220	0	10	IDLE	Take this.	2000										
1705	90220	0	30	IDLE	That sucks. I haven't had enough fun.	2000										
1706	90220	0	30	IDLE	Pointy, look at this, nine strikes in a second.	2000										
1707	90220	0	30	IDLE	Shut the door. I attacked those Constructs before and they're coming for revenge.	2000										
1708	90220	0	30	IDLE	That was a mistake. It hurt a bit.	2000										
1709	90220	0	30	IDLE	What are you staring at? I'll attack you if you look down on me.	2000										
1710	90220	0	50	IDLE	That sucks. I haven't had enough fun.	2000										
1711	90220	0	50	IDLE	Pointy, look at this, nine strikes in a second.	2000										
1712	90220	0	50	IDLE	Shut the door. I attacked those Constructs before and they're coming for revenge.	2000										
1713	90220	0	50	IDLE	That was a mistake. It hurt a bit.	2000										
1714	90220	0	50	IDLE	What are you staring at? I'll attack you if you look down on me.	2000										
1715	90220	0	80	IDLE	Pierce, pierce.	2000										
1716	90220	0	80	IDLE	The Constructs I fought against yesterday were completely useless.	2000										
1717	90220	0	80	IDLE	My attack is powerful, isn't it?	2000										
1718	90220	0	80	IDLE	78941 vs 78943. A few more pushes, then I'll beat more enemies than they beat me.	2000										
1719	90220	0	100	IDLE	Pierce, pierce.	2000										
1720	90220	0	100	IDLE	The Constructs I fought against yesterday were completely useless.	2000										
1721	90220	0	100	IDLE	My attack is powerful, isn't it?	2000										
1722	90220	0	100	IDLE	78941 vs 78943. A few more pushes, then I'll beat more enemies than they beat me.	2000										
1723	90220	0	100	IDLE	Are you okay? You fell down even before I released my true power.	2000										
1724	90220	0	30	IDLE	...	2000										
1725	90220	0	30	IDLE	Tsk.	2000										
1726	90220	0	30	IDLE	Hmph.	2000										
1727	90220	0	30	IDLE	What?	2000										
1728	90220	0	30	IDLE	(｀??)=3	2000										
1729	90220	0	50	IDLE	Ah—tat!	2000										
1730	90220	0	50	IDLE	(╬￣皿￣)	2000										
1731	90220	0	50	IDLE	(╯‵皿′)╯︵┻━┻	2000										
1732	90220	0	50	IDLE	Watch me snake my way.	2000										
1733	90220	0	50	IDLE	Haha, can you catch up with me?	2000										
1734	90220	0	80	IDLE	@-@	2000										
1735	90220	0	80	IDLE	Let me polish my weapon and piece through a few more Constructs with it later.	2000										
1736	90220	0	80	IDLE	Missed and missed	2000										
1737	90220	0	100	IDLE	Dolulululu.	2000										
1738	90220	0	100	IDLE	Don't run, let me do one more hit. Just one more.	2000										
1739	90220	0	100	IDLE	@-@	2000										
1740	90220	0	100	IDLE	Let me polish my weapon and piece through a few more Constructs with it later.	2000										
1741	90220	0	100	IDLE	Missed and missed	2000										
1742	90220	0	0	IDLE	My current opponents are too useless.	2000	I can't get charged up about anything.	2000	I'd rather go to sleep.	2000						
1743	90220	0	0	IDLE	ZZZZZZZ.	2000										
1744	90220	0	0	IDLE	Those Constructs were pretty strong.	2000	Don't let them run away. I'll get some rest on the sofa and have a second-round fight against them.	2000								
1745	90220	0	0	IDLE	Okay, let's do this.	2000										
1746	90220	0	0	IDLE	I've always been beaten up lately.	2000	It's even not fun to wield my weapon.	2000	I have to find some components in the cabinet for enhancement.	2000						
1747	90220	0	0	IDLE	It should be useful. I'll take it.	2000										
1748	90220	0	0	IDLE	Pointy always wants to go outside the terminal.	2000	When we don't need to get beaten anymore.	2000								
1749	90220	0	0	IDLE	I'll embark on a journey with her.	2000										
1750	90220	0	0	IDLE	It's been a long time since I fought against someone.	2000	You came at the right time.	2000								
1751	90220	0	0	IDLE	Let's fight.	2000										
1752	90220	0	0	IDLE	I've been using this weapon for a long time.	2000	Maybe I should modify it.	2000	Like put a drill on it.	2000						
1753	90220	0	0	IDLE	After all, drill is a thing that only men would get it!	2000										
1754	90220	0	0	IDLE	One-two-three-four, one-two-three-four.	2000	Do some training with Pointy at leisure.	2000								
1755	90220	0	0	IDLE	It's good for us who have always been involved in a fight.	2000										
1756	90220	0	0	IDLE	Want to check my body?	2000	Though check-up is important for the one who has always been beaten up.	2000	But I refuse.	2000	……	2000				
1757	90220	0	0	IDLE	I'll let you do this next time.	2000										
1758	90220	0	80	IDLE	What's wrong with my look?	2000	Isn't it cool to bandage your head?	2000	It's very popular in our terminal.	2000						
1759	90220	0	80	IDLE	Cloak, spear, shoulder pads...	2000	I'm finished checking. No problem, ready to go.	2000	How many Constructs can I defeat today?	2000						
1760	90220	0	100	IDLE	Kaba—	2000	Ah, when did you get here?	2000	What? Haven't you seen anyone repairing an arm?	2000	I'll pay that guy back for what I've suffered.	2000				
1761	90220	0	100	IDLE	Up-up-down-down-left-right-left-right.	2000	I've harnessed this skill set.	2000	I'll try something new next time.	2000						
1762	90220	0	100	IDLE	Hey, this is for you.	2000	You're kind of a friend to me, after all.	2000	This is no use to me. If you want, you can take it.	2000						
1763	90220	0	100	IDLE	Hey, this is for you.	2000	You're kind of a friend to me, after all.	2000	This is no use to me. If you want, you can take it.	2000						
1801	1081003	0	10	IDLE	Hmph.	2000										
1802	1081003	0	10	IDLE	That's enough.	2000										
1803	1081003	0	10	IDLE	Boring.	2000										
1804	1081003	0	10	IDLE	I still don't feel comfortable.	2000										
1805	1081003	0	30	IDLE	A big room, much better than the places I've been to.	2000										
1806	1081003	0	30	IDLE	Shh, is someone outside the door?	2000										
1807	1081003	0	30	IDLE	We can't drop our guard yet.	2000										
1808	1081003	0	30	IDLE	What did they do when I was out of HQ?	2000										
1809	1081003	0	30	IDLE	Very nice place. It'd be better if that woman were not here.	2000										
1810	1081003	0	50	IDLE	A big room, much better than the places I've been to.	2000										
1811	1081003	0	50	IDLE	Shh, is someone outside the door?	2000										
1812	1081003	0	50	IDLE	We can't drop our guard yet.	2000										
1813	1081003	0	50	IDLE	What did they do when I was out of HQ?	2000										
1814	1081003	0	50	IDLE	Very nice place. It'd be better if that woman were not here.	2000										
1815	1081003	0	80	IDLE	You don't need to be too polite to me. I don't want to owe you a favor.	2000										
1816	1081003	0	80	IDLE	Here you are. Let me see whether you have become stronger or not.	2000										
1817	1081003	0	80	IDLE	Stay sharp.	2000										
1818	1081003	0	80	IDLE	Keep it up. You're one of the few people from Babylonia who earns my recognition.	2000										
1819	1081003	0	100	IDLE	You don't need to be too polite to me. I don't want to owe you a favor.	2000										
1820	1081003	0	100	IDLE	Here you are. Let me see whether you have become stronger or not.	2000										
1821	1081003	0	100	IDLE	Stay sharp.	2000										
1822	1081003	0	100	IDLE	Keep it up. You're one of the few people from Babylonia who earns my recognition.	2000										
1823	1081003	0	100	IDLE	This frame reminds me of my military service.	2000										
1824	1081003	0	30	IDLE	...	2000										
1825	1081003	0	30	IDLE	(╬￣皿￣)	2000										
1826	1081003	0	30	IDLE	I should go back.	2000										
1827	1081003	0	30	IDLE	Coming.	2000										
1828	1081003	0	30	IDLE	I need to get some fresh air outside this place.	2000										
1829	1081003	0	50	IDLE	?	2000										
1830	1081003	0	50	IDLE	Got something to do.	2000										
1831	1081003	0	50	IDLE	What's up?	2000										
1832	1081003	0	50	IDLE	Looking for me?	2000										
1833	1081003	0	50	IDLE	Yes...	2000										
1834	1081003	0	80	IDLE	...Impressive.	2000										
1835	1081003	0	80	IDLE	Hmm... Hmm?	2000										
1836	1081003	0	80	IDLE	Hm, what's that?	2000										
1837	1081003	0	100	IDLE	...Impressive.	2000										
1838	1081003	0	100	IDLE	Hmm... Hmm?	2000										
1839	1081003	0	100	IDLE	Hm, what's that?	2000										
1840	1081003	0	100	IDLE	Let's do this then.	2000										
1841	1081003	0	100	IDLE	It's been a while, my friend.	2000										
1842	1081003	0	0	IDLE	I can't sleep now.	2000	I have a lot of work to do.	2000	Even you insist, Commandant...	2000						
1843	1081003	0	0	IDLE	All right, I'll rest for a while.	2000										
1844	1081003	0	0	IDLE	Brew a cup of mint tea and sit on the sofa after work.	2000	Don't you think it'd be relaxing?	2000								
1845	1081003	0	0	IDLE	That's nice. You want to try?	2000										
1846	1081003	0	0	IDLE	Where's my weapon crate?	2000	I remember I brought it from the Forsaken base.	2000								
1847	1081003	0	0	IDLE	It's near the shelf? Thanks.	2000										
1848	1081003	0	0	IDLE	Is my joke seriously that bad?	2000	I think it's good.	2000								
1849	1081003	0	0	IDLE	Don't go, Commandant. Let me tell you a joke.	2000										
1850	1081003	0	0	IDLE	Are you free today, Commandant?	2000	Then let's continue our hand-to-hand combat training.	2000								
1851	1081003	0	0	IDLE	I happen to have nothing to do.	2000										
1852	1081003	0	0	IDLE	Oh, excuse me. I didn't notice you were here.	2000	I'm developing a defense strategy for the dormitory, though it'd be best if we never used it.	2000								
1853	1081003	0	0	IDLE	Just a habit of mine. I hope you don't mind.	2000										
1854	1081003	0	0	IDLE	Why are you staring at me? Is it the first time you see a Construct drinking alcohol?	2000	Electrolytic wine, sandalwood flavor.	2000								
1855	1081003	0	0	IDLE	It's... also helpful for executing a mission too.	2000										
1856	1081003	0	0	IDLE	You want me to squat down and pat my head?	2000	Definitely not, even if you look at me like this.	2000	...	2000	Fine... Only this time.	2000				
1857	1081003	0	0	IDLE	That's a strange feeling. No, I'm not annoyed.	2000										
1858	1081003	0	80	IDLE	I don't hate Bianca.	2000	It's just that we've gone through a lot of things together.	2000	When we're together, I feel a bit awkward.	2000						
1859	1081003	0	80	IDLE	You want to know more about my frame?	2000	I don't want to talk about it.	2000	You will know these things in the future.	2000						
1860	1081003	0	100	IDLE	??	2000	This is a song Bruce and I used to sing.	2000	He sang way better than me.	2000	It's a little bit old, but if you want to learn, I can teach you.	2000				
1861	1081003	0	100	IDLE	The bandage on my face?	2000	I just got a scratch during the battle.	2000	There's no need to request repair work.	2000						
1862	1081003	0	100	IDLE	Haven't seen you in a long time, Commandant.	2000	I brought some gifts from the Forsaken to you.	2000	Don't worry. I haven't set any tricks this time.	2000						
1863	1081003	0	100	IDLE	Haven't seen you in a long time, Commandant.	2000	I brought some gifts from the Forsaken to you.	2000	Don't worry. I haven't set any tricks this time.	2000						
1901	1091002	0	10	IDLE	The colors of this place are dull.	2000										
1902	1091002	0	10	IDLE	It's not beautiful at all!	2000										
1903	1091002	0	10	IDLE	I reached a plateau...	2000										
1904	1091002	0	10	IDLE	Where's my agent?	2000										
1905	1091002	0	30	IDLE	I have to prepare new materials.	2000										
1906	1091002	0	30	IDLE	Let me add more colors to this dorm.	2000										
1907	1091002	0	30	IDLE	Where should I go to do my research next time?	2000										
1908	1091002	0	30	IDLE	Ah, excuse me. I don't like chatting when I'm making my artwork.	2000										
1909	1091002	0	30	IDLE	Where are you looking at?	2000										
1910	1091002	0	50	IDLE	I have to prepare new materials.	2000										
1911	1091002	0	50	IDLE	Let me add more colors to this dorm.	2000										
