Role	Layer	State	Target	TransitionDuration
Mb1LostwomenMd010001	4	Runr	Runb	0.2
Mb1LostwomenMd010001	4	Runr	Runl	0.2
Mb1LostwomenMd010001	4	Walkb	Stand2	0.1
Mb1LostwomenMd010001	4	Walkb	Walk	0.2
Mb1LostwomenMd010001	4	Walkb	Walkl	0.1
Mb1LostwomenMd010001	4	Walkb	Walkr	0.1
Mb1LostwomenMd010001	4	Walkl	Stand2	0.1
Mb1LostwomenMd010001	4	Walkl	Walk	0.1
Mb1LostwomenMd010001	4	Walkl	Walkb	0.1
Mb1LostwomenMd010001	4	Walkl	Walkr	0.2
Mb1LostwomenMd010001	4	Walkr	Stand2	0.1
Mb1LostwomenMd010001	4	Walkr	Walk	0.1
Mb1LostwomenMd010001	4	Walkr	Walkb	0.1
Mb1LostwomenMd010001	4	Walkr	Walkl	0.2
Mb1LostwomenMd010001	4	TurnLeft	Stand2	0.1
Mb1LostwomenMd010001	4	TurnRight	Stand2	0.1
Mb1LostwomenMd010001	4	RunStart	Run	0.1
Mb1LostwomenMd010001	4	RunStart	RunStartEnd01	0.1
Mb1LostwomenMd010001	4	Hit1	Stand2	0
Mb1LostwomenMd010001	4	Hit2	Stand2	0
Mb1LostwomenMd010001	4	Hit3	Stand2	0
Mb1LostwomenMd010001	4	Hit4	Stand2	0
Mb1LostwomenMd010001	4	Behitfly	Hoverhit	0.1
Mb1LostwomenMd010001	4	Behitfly	Falldown	0.1
Mb1LostwomenMd010001	4	Hoverhit	Falldown	0.1
Mb1LostwomenMd010001	4	Falldown	Lieonfloor	0.1
Mb1LostwomenMd010001	4	Hitdown	Lieonfloor	0.1
Mb1LostwomenMd010001	4	Standup	Stand2	0.1
Mb1LostwomenMd010001	4	Straight	Stand2	0.1
Mb1LostwomenMd010001	4	Stun	Stand2	0.1
Mb1LostwomenMd010001	4	Win	Win2	0.1
Mb1LostwomenMd010001	4	Stop	Stand2	0.1
Mb1LostwomenMd010001	4	Caught	Stand2	0.1
Mb1LostwomenMd010001	5		Born	0
Mb1LostwomenMd010001	5		Stand1	0.1
Mb1LostwomenMd010001	5		Stand2	0.1
Mb1LostwomenMd010001	5		Stand3	0.1
Mb1LostwomenMd010001	5		Death	0.1
Mb1LostwomenMd010001	5		Standchange	0.1
Mb1LostwomenMd010001	5		Run	0.1
Mb1LostwomenMd010001	5		Walk	0.1
Mb1LostwomenMd010001	5		Runb	0.2
Mb1LostwomenMd010001	5		Runl	0.2
Mb1LostwomenMd010001	5		Runr	0.2
Mb1LostwomenMd010001	5		Walkb	0.1
Mb1LostwomenMd010001	5		Walkl	0.1
Mb1LostwomenMd010001	5		Walkr	0.1
Mb1LostwomenMd010001	5		TurnLeft	0.1
Mb1LostwomenMd010001	5		TurnRight	0.1
Mb1LostwomenMd010001	5		Move1	0.1
Mb1LostwomenMd010001	5		Move2	0.1
Mb1LostwomenMd010001	5		Move3	0.1
Mb1LostwomenMd010001	5		RunStart	0.1
Mb1LostwomenMd010001	5		RunStartEnd01	0.1
Mb1LostwomenMd010001	5		Hit1	0.05
Mb1LostwomenMd010001	5		Hit2	0.05
Mb1LostwomenMd010001	5		Hit3	0.05
Mb1LostwomenMd010001	5		Hit4	0.05
Mb1LostwomenMd010001	5		Behitfly	0.05
Mb1LostwomenMd010001	5		Hoverhit	0.05
Mb1LostwomenMd010001	5		Falldown	0.1
Mb1LostwomenMd010001	5		Hitdown	0.05
Mb1LostwomenMd010001	5		Lieonfloor	0.1
Mb1LostwomenMd010001	5		Standup	0.1
Mb1LostwomenMd010001	5		Straight	0.1
Mb1LostwomenMd010001	5		Stun	0.1
Mb1LostwomenMd010001	5		StraightBefore	0.1
Mb1LostwomenMd010001	5		StraightAfter	0.1
Mb1LostwomenMd010001	5		Win	0
Mb1LostwomenMd010001	5		Win2	0.1
Mb1LostwomenMd010001	5		Stop	0.1
Mb1LostwomenMd010001	5		Fail	0.1
Mb1LostwomenMd010001	5		Save	0.1
Mb1LostwomenMd010001	5		AttackQte	0
Mb1LostwomenMd010001	5		Caught	0.1
Mb1LostwomenMd010001	5		Squatdown	0.1
Mb1LostwomenMd010001	5		StopR	0.1
Mb1LostwomenMd010001	5		Attack01	0.1
Mb1LostwomenMd010001	5		Attack55	0.1
Mb1LostwomenMd010001	5	Stand1	Run	0.2
Mb1LostwomenMd010001	5	Stand1	Walk	0.1
Mb1LostwomenMd010001	5	Stand2	Standchange	0.1
Mb1LostwomenMd010001	5	Stand2	Run	0.2
Mb1LostwomenMd010001	5	Stand2	Walk	0.3
Mb1LostwomenMd010001	5	Stand2	Walkb	0.3
Mb1LostwomenMd010001	5	Stand2	Walkl	0.3
Mb1LostwomenMd010001	5	Stand2	Walkr	0.3
Mb1LostwomenMd010001	5	Stand2	Stand2	0.1
Mb1LostwomenMd010001	5	Standchange	Stand1	0.1
Mb1LostwomenMd010001	5	Standchange	Run	0.1
Mb1LostwomenMd010001	5	Standchange	Walk	0.1
Mb1LostwomenMd010001	5	Run	Stop	0.2
Mb1LostwomenMd010001	5	Run	Stand2	0.2
Mb1LostwomenMd010001	5	Run	Runb	0.2
Mb1LostwomenMd010001	5	Run	Runl	0.2
Mb1LostwomenMd010001	5	Run	Runr	0.2
Mb1LostwomenMd010001	5	Walk	Stand2	0.1
Mb1LostwomenMd010001	5	Runb	Stand2	0.2
Mb1LostwomenMd010001	5	Runb	Run	0.2
Mb1LostwomenMd010001	5	Runb	Runl	0.2
Mb1LostwomenMd010001	5	Runb	Runr	0.2
Mb1LostwomenMd010001	5	Runl	Stand2	0.2
Mb1LostwomenMd010001	5	Runl	Run	0.2
Mb1LostwomenMd010001	5	Runl	Runb	0.2
Mb1LostwomenMd010001	5	Runl	Runr	0.2
Mb1LostwomenMd010001	5	Runr	Stand2	0.2
Mb1LostwomenMd010001	5	Runr	Run	0.2
Mb1LostwomenMd010001	5	Runr	Runb	0.2
Mb1LostwomenMd010001	5	Runr	Runl	0.2
Mb1LostwomenMd010001	5	Walkb	Stand2	0.1
Mb1LostwomenMd010001	5	Walkb	Walk	0.2
Mb1LostwomenMd010001	5	Walkb	Walkl	0.1
Mb1LostwomenMd010001	5	Walkb	Walkr	0.1
Mb1LostwomenMd010001	5	Walkl	Stand2	0.1
Mb1LostwomenMd010001	5	Walkl	Walk	0.1
Mb1LostwomenMd010001	5	Walkl	Walkb	0.1
Mb1LostwomenMd010001	5	Walkl	Walkr	0.2
Mb1LostwomenMd010001	5	Walkr	Stand2	0.1
Mb1LostwomenMd010001	5	Walkr	Walk	0.1
Mb1LostwomenMd010001	5	Walkr	Walkb	0.1
Mb1LostwomenMd010001	5	Walkr	Walkl	0.2
Mb1LostwomenMd010001	5	TurnLeft	Stand2	0.1
Mb1LostwomenMd010001	5	TurnRight	Stand2	0.1
Mb1LostwomenMd010001	5	RunStart	Run	0.1
Mb1LostwomenMd010001	5	RunStart	RunStartEnd01	0.1
Mb1LostwomenMd010001	5	Hit1	Stand2	0
Mb1LostwomenMd010001	5	Hit2	Stand2	0
Mb1LostwomenMd010001	5	Hit3	Stand2	0
Mb1LostwomenMd010001	5	Hit4	Stand2	0
Mb1LostwomenMd010001	5	Behitfly	Hoverhit	0.1
Mb1LostwomenMd010001	5	Behitfly	Falldown	0.1
Mb1LostwomenMd010001	5	Hoverhit	Falldown	0.1
Mb1LostwomenMd010001	5	Falldown	Lieonfloor	0.1
Mb1LostwomenMd010001	5	Hitdown	Lieonfloor	0.1
Mb1LostwomenMd010001	5	Standup	Stand2	0.1
Mb1LostwomenMd010001	5	Straight	Stand2	0.1
Mb1LostwomenMd010001	5	Stun	Stand2	0.1
Mb1LostwomenMd010001	5	Win	Win2	0.1
Mb1LostwomenMd010001	5	Stop	Stand2	0.1
Mb1LostwomenMd010001	5	Caught	Stand2	0.1
