Role	Layer	State	Target	TransitionDuration
R4YongyechaobotMd010031	4		RunStartEnd01	0.1
R4YongyechaobotMd010031	4		Hit1	0.05
R4YongyechaobotMd010031	4		Hit2	0.05
R4YongyechaobotMd010031	4		Hit3	0.05
R4YongyechaobotMd010031	4		Hit4	0.05
R4YongyechaobotMd010031	4		Behitfly	0.05
R4YongyechaobotMd010031	4		Hoverhit	0.05
R4YongyechaobotMd010031	4		Falldown	0.1
R4YongyechaobotMd010031	4		Hitdown	0.05
R4YongyechaobotMd010031	4		Lieonfloor	0.1
R4YongyechaobotMd010031	4		Standup	0.1
R4YongyechaobotMd010031	4		Straight	0.1
R4YongyechaobotMd010031	4		Stun	0.1
R4YongyechaobotMd010031	4		StraightBefore	0.1
R4YongyechaobotMd010031	4		StraightAfter	0.1
R4YongyechaobotMd010031	4		Win	0
R4YongyechaobotMd010031	4		Win2	0.1
R4YongyechaobotMd010031	4		Stop	0.1
R4YongyechaobotMd010031	4		Fail	0.1
R4YongyechaobotMd010031	4		Save	0.1
R4YongyechaobotMd010031	4		AttackQte	0
R4YongyechaobotMd010031	4		Caught	0.1
R4YongyechaobotMd010031	4		Squatdown	0.1
R4YongyechaobotMd010031	4		StopR	0.1
R4YongyechaobotMd010031	4		Attack01	0.1
R4YongyechaobotMd010031	4		Attack27	0.1
R4YongyechaobotMd010031	4	Stand1	Run	0.2
R4YongyechaobotMd010031	4	Stand1	Walk	0.1
R4YongyechaobotMd010031	4	Stand2	Standchange	0.1
R4YongyechaobotMd010031	4	Stand2	Run	0.2
R4YongyechaobotMd010031	4	Stand2	Walk	0.3
R4YongyechaobotMd010031	4	Stand2	Walkb	0.3
R4YongyechaobotMd010031	4	Stand2	Walkl	0.3
R4YongyechaobotMd010031	4	Stand2	Walkr	0.3
R4YongyechaobotMd010031	4	Stand2	Stand2	0.1
R4YongyechaobotMd010031	4	Standchange	Stand1	0.1
R4YongyechaobotMd010031	4	Standchange	Run	0.1
R4YongyechaobotMd010031	4	Standchange	Walk	0.1
R4YongyechaobotMd010031	4	Run	Stop	0.2
R4YongyechaobotMd010031	4	Run	Stand2	0.2
R4YongyechaobotMd010031	4	Run	Runb	0.2
R4YongyechaobotMd010031	4	Run	Runl	0.2
R4YongyechaobotMd010031	4	Run	Runr	0.2
R4YongyechaobotMd010031	4	Walk	Stand2	0.1
R4YongyechaobotMd010031	4	Runb	Stand2	0.2
R4YongyechaobotMd010031	4	Runb	Run	0.2
R4YongyechaobotMd010031	4	Runb	Runl	0.2
R4YongyechaobotMd010031	4	Runb	Runr	0.2
R4YongyechaobotMd010031	4	Runl	Stand2	0.2
R4YongyechaobotMd010031	4	Runl	Run	0.2
R4YongyechaobotMd010031	4	Runl	Runb	0.2
R4YongyechaobotMd010031	4	Runl	Runr	0.2
R4YongyechaobotMd010031	4	Runr	Stand2	0.2
R4YongyechaobotMd010031	4	Runr	Run	0.2
R4YongyechaobotMd010031	4	Runr	Runb	0.2
R4YongyechaobotMd010031	4	Runr	Runl	0.2
R4YongyechaobotMd010031	4	Walkb	Stand2	0.1
R4YongyechaobotMd010031	4	Walkb	Walk	0.2
R4YongyechaobotMd010031	4	Walkb	Walkl	0.1
R4YongyechaobotMd010031	4	Walkb	Walkr	0.1
R4YongyechaobotMd010031	4	Walkl	Stand2	0.1
R4YongyechaobotMd010031	4	Walkl	Walk	0.1
R4YongyechaobotMd010031	4	Walkl	Walkb	0.1
R4YongyechaobotMd010031	4	Walkl	Walkr	0.2
R4YongyechaobotMd010031	4	Walkr	Stand2	0.1
R4YongyechaobotMd010031	4	Walkr	Walk	0.1
R4YongyechaobotMd010031	4	Walkr	Walkb	0.1
R4YongyechaobotMd010031	4	Walkr	Walkl	0.2
R4YongyechaobotMd010031	4	TurnLeft	Stand2	0.1
R4YongyechaobotMd010031	4	TurnRight	Stand2	0.1
R4YongyechaobotMd010031	4	RunStart	Run	0.1
R4YongyechaobotMd010031	4	RunStart	RunStartEnd01	0.1
R4YongyechaobotMd010031	4	Hit1	Stand2	0
R4YongyechaobotMd010031	4	Hit2	Stand2	0
R4YongyechaobotMd010031	4	Hit3	Stand2	0
R4YongyechaobotMd010031	4	Hit4	Stand2	0
R4YongyechaobotMd010031	4	Behitfly	Hoverhit	0.1
R4YongyechaobotMd010031	4	Behitfly	Falldown	0.1
R4YongyechaobotMd010031	4	Hoverhit	Falldown	0.1
R4YongyechaobotMd010031	4	Falldown	Lieonfloor	0.1
R4YongyechaobotMd010031	4	Hitdown	Lieonfloor	0.1
R4YongyechaobotMd010031	4	Standup	Stand2	0.1
R4YongyechaobotMd010031	4	Straight	Stand2	0.1
R4YongyechaobotMd010031	4	Stun	Stand2	0.1
R4YongyechaobotMd010031	4	Win	Win2	0.1
R4YongyechaobotMd010031	4	Stop	Stand2	0.1
R4YongyechaobotMd010031	4	Caught	Stand2	0.1
