Role	Layer	State	Target	TransitionDuration
Mo1LucunMd000001	0	Runl	Runr	0.15
Mo1LucunMd000001	0	Runl	Walkb	0.15
Mo1LucunMd000001	0	Runl	Walkl	0.15
Mo1LucunMd000001	0	Runl	Walkr	0.15
Mo1LucunMd000001	0	Runl	TurnLeft	0.15
Mo1LucunMd000001	0	Runl	TurnRight	0.15
Mo1LucunMd000001	0	Runl	Move1	0.15
Mo1LucunMd000001	0	Runl	Move2	0.15
Mo1LucunMd000001	0	Runl	Move3	0.15
Mo1LucunMd000001	0	Runl	RunStart	0.15
Mo1LucunMd000001	0	Runl	RunStartEnd01	0.15
Mo1LucunMd000001	0	Runl	Hit1	0.15
Mo1LucunMd000001	0	Runl	Hit2	0.15
Mo1LucunMd000001	0	Runl	Hit3	0.15
Mo1LucunMd000001	0	Runl	Hit4	0.15
Mo1LucunMd000001	0	Runl	Behitfly	0.15
Mo1LucunMd000001	0	Runl	Hoverhit	0.15
Mo1LucunMd000001	0	Runl	Falldown	0.15
Mo1LucunMd000001	0	Runl	Hitdown	0.15
Mo1LucunMd000001	0	Runl	Lieonfloor	0.15
Mo1LucunMd000001	0	Runl	Standup	0.15
Mo1LucunMd000001	0	Runl	Straight	0.15
Mo1LucunMd000001	0	Runl	Stun	0.15
Mo1LucunMd000001	0	Runl	StraightBefore	0.15
Mo1LucunMd000001	0	Runl	StraightAfter	0.15
Mo1LucunMd000001	0	Runl	Win	0.15
Mo1LucunMd000001	0	Runl	Win2	0.15
Mo1LucunMd000001	0	Runl	Stop	0.15
Mo1LucunMd000001	0	Runl	Fail	0.15
Mo1LucunMd000001	0	Runl	Save	0.15
Mo1LucunMd000001	0	Runl	Caught	0.15
Mo1LucunMd000001	0	Runl	Attack01	0.15
Mo1LucunMd000001	0	Runl	Attack02	0.15
Mo1LucunMd000001	0	Runl	Attack03	0.15
Mo1LucunMd000001	0	Runl	Attack04	0.15
Mo1LucunMd000001	0	Runl	Attack05	0.15
Mo1LucunMd000001	0	Runl	Attack06	0.15
Mo1LucunMd000001	0	Runl	Attack07	0.15
Mo1LucunMd000001	0	Runl	Attack08	0.15
Mo1LucunMd000001	0	Runl	Attack09	0.15
Mo1LucunMd000001	0	Runl	Attack10	0.15
Mo1LucunMd000001	0	Runl	Attack11	0.15
Mo1LucunMd000001	0	Runl	Attack12	0.15
Mo1LucunMd000001	0	Runl	Attack13	0.15
Mo1LucunMd000001	0	Runl	Attack16	0.15
Mo1LucunMd000001	0	Runl	Attack17	0.15
Mo1LucunMd000001	0	Runl	Attack18	0.15
Mo1LucunMd000001	0	Runl	Attack19	0.15
Mo1LucunMd000001	0	Runl	Attack20	0.15
Mo1LucunMd000001	0	Runl	Attack21	0.15
Mo1LucunMd000001	0	Runl	Attack22	0.15
Mo1LucunMd000001	0	Runl	Attack23	0.15
Mo1LucunMd000001	0	Runl	Attack24	0.15
Mo1LucunMd000001	0	Runr	Born	0.15
Mo1LucunMd000001	0	Runr	Stand1	0.15
Mo1LucunMd000001	0	Runr	Stand2	0.15
Mo1LucunMd000001	0	Runr	Stand3	0.15
Mo1LucunMd000001	0	Runr	Death	0.15
Mo1LucunMd000001	0	Runr	Standchange	0.15
Mo1LucunMd000001	0	Runr	Run	0.15
Mo1LucunMd000001	0	Runr	Walk	0.15
Mo1LucunMd000001	0	Runr	Runb	0.15
Mo1LucunMd000001	0	Runr	Runl	0.15
Mo1LucunMd000001	0	Runr	Runr	0.15
Mo1LucunMd000001	0	Runr	Walkb	0.15
Mo1LucunMd000001	0	Runr	Walkl	0.15
Mo1LucunMd000001	0	Runr	Walkr	0.15
Mo1LucunMd000001	0	Runr	TurnLeft	0.15
Mo1LucunMd000001	0	Runr	TurnRight	0.15
Mo1LucunMd000001	0	Runr	Move1	0.15
Mo1LucunMd000001	0	Runr	Move2	0.15
Mo1LucunMd000001	0	Runr	Move3	0.15
Mo1LucunMd000001	0	Runr	RunStart	0.15
Mo1LucunMd000001	0	Runr	RunStartEnd01	0.15
Mo1LucunMd000001	0	Runr	Hit1	0.15
Mo1LucunMd000001	0	Runr	Hit2	0.15
Mo1LucunMd000001	0	Runr	Hit3	0.15
Mo1LucunMd000001	0	Runr	Hit4	0.15
Mo1LucunMd000001	0	Runr	Behitfly	0.15
Mo1LucunMd000001	0	Runr	Hoverhit	0.15
Mo1LucunMd000001	0	Runr	Falldown	0.15
Mo1LucunMd000001	0	Runr	Hitdown	0.15
Mo1LucunMd000001	0	Runr	Lieonfloor	0.15
Mo1LucunMd000001	0	Runr	Standup	0.15
Mo1LucunMd000001	0	Runr	Straight	0.15
Mo1LucunMd000001	0	Runr	Stun	0.15
Mo1LucunMd000001	0	Runr	StraightBefore	0.15
Mo1LucunMd000001	0	Runr	StraightAfter	0.15
Mo1LucunMd000001	0	Runr	Win	0.15
Mo1LucunMd000001	0	Runr	Win2	0.15
Mo1LucunMd000001	0	Runr	Stop	0.15
Mo1LucunMd000001	0	Runr	Fail	0.15
Mo1LucunMd000001	0	Runr	Save	0.15
Mo1LucunMd000001	0	Runr	Caught	0.15
Mo1LucunMd000001	0	Runr	Attack01	0.15
Mo1LucunMd000001	0	Runr	Attack02	0.15
Mo1LucunMd000001	0	Runr	Attack03	0.15
Mo1LucunMd000001	0	Runr	Attack04	0.15
Mo1LucunMd000001	0	Runr	Attack05	0.15
Mo1LucunMd000001	0	Runr	Attack06	0.15
Mo1LucunMd000001	0	Runr	Attack07	0.15
Mo1LucunMd000001	0	Runr	Attack08	0.15
Mo1LucunMd000001	0	Runr	Attack09	0.15
Mo1LucunMd000001	0	Runr	Attack10	0.15
Mo1LucunMd000001	0	Runr	Attack11	0.15
Mo1LucunMd000001	0	Runr	Attack12	0.15
Mo1LucunMd000001	0	Runr	Attack13	0.15
Mo1LucunMd000001	0	Runr	Attack16	0.15
Mo1LucunMd000001	0	Runr	Attack17	0.15
Mo1LucunMd000001	0	Runr	Attack18	0.15
Mo1LucunMd000001	0	Runr	Attack19	0.15
Mo1LucunMd000001	0	Runr	Attack20	0.15
Mo1LucunMd000001	0	Runr	Attack21	0.15
Mo1LucunMd000001	0	Runr	Attack22	0.15
Mo1LucunMd000001	0	Runr	Attack23	0.15
Mo1LucunMd000001	0	Runr	Attack24	0.15
Mo1LucunMd000001	0	Walkb	Born	0.15
Mo1LucunMd000001	0	Walkb	Stand1	0.15
Mo1LucunMd000001	0	Walkb	Stand2	0.15
Mo1LucunMd000001	0	Walkb	Stand3	0.15
Mo1LucunMd000001	0	Walkb	Death	0.15
Mo1LucunMd000001	0	Walkb	Standchange	0.15
Mo1LucunMd000001	0	Walkb	Run	0.15
Mo1LucunMd000001	0	Walkb	Walk	0.15
Mo1LucunMd000001	0	Walkb	Runb	0.15
Mo1LucunMd000001	0	Walkb	Runl	0.15
Mo1LucunMd000001	0	Walkb	Runr	0.15
Mo1LucunMd000001	0	Walkb	Walkb	0.15
Mo1LucunMd000001	0	Walkb	Walkl	0.15
Mo1LucunMd000001	0	Walkb	Walkr	0.15
Mo1LucunMd000001	0	Walkb	TurnLeft	0.15
Mo1LucunMd000001	0	Walkb	TurnRight	0.15
Mo1LucunMd000001	0	Walkb	Move1	0.15
Mo1LucunMd000001	0	Walkb	Move2	0.15
Mo1LucunMd000001	0	Walkb	Move3	0.15
Mo1LucunMd000001	0	Walkb	RunStart	0.15
Mo1LucunMd000001	0	Walkb	RunStartEnd01	0.15
Mo1LucunMd000001	0	Walkb	Hit1	0.15
Mo1LucunMd000001	0	Walkb	Hit2	0.15
Mo1LucunMd000001	0	Walkb	Hit3	0.15
Mo1LucunMd000001	0	Walkb	Hit4	0.15
Mo1LucunMd000001	0	Walkb	Behitfly	0.15
Mo1LucunMd000001	0	Walkb	Hoverhit	0.15
Mo1LucunMd000001	0	Walkb	Falldown	0.15
Mo1LucunMd000001	0	Walkb	Hitdown	0.15
Mo1LucunMd000001	0	Walkb	Lieonfloor	0.15
Mo1LucunMd000001	0	Walkb	Standup	0.15
Mo1LucunMd000001	0	Walkb	Straight	0.15
Mo1LucunMd000001	0	Walkb	Stun	0.15
Mo1LucunMd000001	0	Walkb	StraightBefore	0.15
Mo1LucunMd000001	0	Walkb	StraightAfter	0.15
Mo1LucunMd000001	0	Walkb	Win	0.15
Mo1LucunMd000001	0	Walkb	Win2	0.15
Mo1LucunMd000001	0	Walkb	Stop	0.15
Mo1LucunMd000001	0	Walkb	Fail	0.15
Mo1LucunMd000001	0	Walkb	Save	0.15
Mo1LucunMd000001	0	Walkb	Caught	0.15
Mo1LucunMd000001	0	Walkb	Attack01	0.15
Mo1LucunMd000001	0	Walkb	Attack02	0.15
Mo1LucunMd000001	0	Walkb	Attack03	0.15
Mo1LucunMd000001	0	Walkb	Attack04	0.15
Mo1LucunMd000001	0	Walkb	Attack05	0.15
Mo1LucunMd000001	0	Walkb	Attack06	0.15
Mo1LucunMd000001	0	Walkb	Attack07	0.15
Mo1LucunMd000001	0	Walkb	Attack08	0.15
Mo1LucunMd000001	0	Walkb	Attack09	0.15
Mo1LucunMd000001	0	Walkb	Attack10	0.15
Mo1LucunMd000001	0	Walkb	Attack11	0.15
Mo1LucunMd000001	0	Walkb	Attack12	0.15
Mo1LucunMd000001	0	Walkb	Attack13	0.15
Mo1LucunMd000001	0	Walkb	Attack16	0.15
Mo1LucunMd000001	0	Walkb	Attack17	0.15
Mo1LucunMd000001	0	Walkb	Attack18	0.15
Mo1LucunMd000001	0	Walkb	Attack19	0.15
Mo1LucunMd000001	0	Walkb	Attack20	0.15
Mo1LucunMd000001	0	Walkb	Attack21	0.15
Mo1LucunMd000001	0	Walkb	Attack22	0.15
Mo1LucunMd000001	0	Walkb	Attack23	0.15
Mo1LucunMd000001	0	Walkb	Attack24	0.15
Mo1LucunMd000001	0	Walkl	Born	0.15
Mo1LucunMd000001	0	Walkl	Stand1	0.15
Mo1LucunMd000001	0	Walkl	Stand2	0.15
Mo1LucunMd000001	0	Walkl	Stand3	0.15
Mo1LucunMd000001	0	Walkl	Death	0.15
Mo1LucunMd000001	0	Walkl	Standchange	0.15
Mo1LucunMd000001	0	Walkl	Run	0.15
Mo1LucunMd000001	0	Walkl	Walk	0.15
Mo1LucunMd000001	0	Walkl	Runb	0.15
Mo1LucunMd000001	0	Walkl	Runl	0.15
Mo1LucunMd000001	0	Walkl	Runr	0.15
Mo1LucunMd000001	0	Walkl	Walkb	0.15
Mo1LucunMd000001	0	Walkl	Walkl	0.15
Mo1LucunMd000001	0	Walkl	Walkr	0.15
Mo1LucunMd000001	0	Walkl	TurnLeft	0.15
Mo1LucunMd000001	0	Walkl	TurnRight	0.15
Mo1LucunMd000001	0	Walkl	Move1	0.15
Mo1LucunMd000001	0	Walkl	Move2	0.15
Mo1LucunMd000001	0	Walkl	Move3	0.15
Mo1LucunMd000001	0	Walkl	RunStart	0.15
Mo1LucunMd000001	0	Walkl	RunStartEnd01	0.15
Mo1LucunMd000001	0	Walkl	Hit1	0.15
Mo1LucunMd000001	0	Walkl	Hit2	0.15
Mo1LucunMd000001	0	Walkl	Hit3	0.15
Mo1LucunMd000001	0	Walkl	Hit4	0.15
Mo1LucunMd000001	0	Walkl	Behitfly	0.15
Mo1LucunMd000001	0	Walkl	Hoverhit	0.15
Mo1LucunMd000001	0	Walkl	Falldown	0.15
Mo1LucunMd000001	0	Walkl	Hitdown	0.15
Mo1LucunMd000001	0	Walkl	Lieonfloor	0.15
Mo1LucunMd000001	0	Walkl	Standup	0.15
Mo1LucunMd000001	0	Walkl	Straight	0.15
Mo1LucunMd000001	0	Walkl	Stun	0.15
Mo1LucunMd000001	0	Walkl	StraightBefore	0.15
Mo1LucunMd000001	0	Walkl	StraightAfter	0.15
Mo1LucunMd000001	0	Walkl	Win	0.15
Mo1LucunMd000001	0	Walkl	Win2	0.15
Mo1LucunMd000001	0	Walkl	Stop	0.15
Mo1LucunMd000001	0	Walkl	Fail	0.15
Mo1LucunMd000001	0	Walkl	Save	0.15
Mo1LucunMd000001	0	Walkl	Caught	0.15
Mo1LucunMd000001	0	Walkl	Attack01	0.15
Mo1LucunMd000001	0	Walkl	Attack02	0.15
Mo1LucunMd000001	0	Walkl	Attack03	0.15
Mo1LucunMd000001	0	Walkl	Attack04	0.15
Mo1LucunMd000001	0	Walkl	Attack05	0.15
Mo1LucunMd000001	0	Walkl	Attack06	0.15
Mo1LucunMd000001	0	Walkl	Attack07	0.15
Mo1LucunMd000001	0	Walkl	Attack08	0.15
Mo1LucunMd000001	0	Walkl	Attack09	0.15
Mo1LucunMd000001	0	Walkl	Attack10	0.15
Mo1LucunMd000001	0	Walkl	Attack11	0.15
Mo1LucunMd000001	0	Walkl	Attack12	0.15
Mo1LucunMd000001	0	Walkl	Attack13	0.15
Mo1LucunMd000001	0	Walkl	Attack16	0.15
Mo1LucunMd000001	0	Walkl	Attack17	0.15
Mo1LucunMd000001	0	Walkl	Attack18	0.15
Mo1LucunMd000001	0	Walkl	Attack19	0.15
Mo1LucunMd000001	0	Walkl	Attack20	0.15
Mo1LucunMd000001	0	Walkl	Attack21	0.15
Mo1LucunMd000001	0	Walkl	Attack22	0.15
Mo1LucunMd000001	0	Walkl	Attack23	0.15
Mo1LucunMd000001	0	Walkl	Attack24	0.15
Mo1LucunMd000001	0	Walkr	Born	0.15
Mo1LucunMd000001	0	Walkr	Stand1	0.15
Mo1LucunMd000001	0	Walkr	Stand2	0.15
Mo1LucunMd000001	0	Walkr	Stand3	0.15
Mo1LucunMd000001	0	Walkr	Death	0.15
Mo1LucunMd000001	0	Walkr	Standchange	0.15
Mo1LucunMd000001	0	Walkr	Run	0.15
Mo1LucunMd000001	0	Walkr	Walk	0.15
Mo1LucunMd000001	0	Walkr	Runb	0.15
Mo1LucunMd000001	0	Walkr	Runl	0.15
Mo1LucunMd000001	0	Walkr	Runr	0.15
Mo1LucunMd000001	0	Walkr	Walkb	0.15
Mo1LucunMd000001	0	Walkr	Walkl	0.15
Mo1LucunMd000001	0	Walkr	Walkr	0.15
Mo1LucunMd000001	0	Walkr	TurnLeft	0.15
Mo1LucunMd000001	0	Walkr	TurnRight	0.15
Mo1LucunMd000001	0	Walkr	Move1	0.15
Mo1LucunMd000001	0	Walkr	Move2	0.15
Mo1LucunMd000001	0	Walkr	Move3	0.15
Mo1LucunMd000001	0	Walkr	RunStart	0.15
Mo1LucunMd000001	0	Walkr	RunStartEnd01	0.15
Mo1LucunMd000001	0	Walkr	Hit1	0.15
Mo1LucunMd000001	0	Walkr	Hit2	0.15
Mo1LucunMd000001	0	Walkr	Hit3	0.15
Mo1LucunMd000001	0	Walkr	Hit4	0.15
Mo1LucunMd000001	0	Walkr	Behitfly	0.15
Mo1LucunMd000001	0	Walkr	Hoverhit	0.15
Mo1LucunMd000001	0	Walkr	Falldown	0.15
Mo1LucunMd000001	0	Walkr	Hitdown	0.15
Mo1LucunMd000001	0	Walkr	Lieonfloor	0.15
Mo1LucunMd000001	0	Walkr	Standup	0.15
Mo1LucunMd000001	0	Walkr	Straight	0.15
Mo1LucunMd000001	0	Walkr	Stun	0.15
Mo1LucunMd000001	0	Walkr	StraightBefore	0.15
Mo1LucunMd000001	0	Walkr	StraightAfter	0.15
Mo1LucunMd000001	0	Walkr	Win	0.15
Mo1LucunMd000001	0	Walkr	Win2	0.15
Mo1LucunMd000001	0	Walkr	Stop	0.15
Mo1LucunMd000001	0	Walkr	Fail	0.15
Mo1LucunMd000001	0	Walkr	Save	0.15
Mo1LucunMd000001	0	Walkr	Caught	0.15
Mo1LucunMd000001	0	Walkr	Attack01	0.15
Mo1LucunMd000001	0	Walkr	Attack02	0.15
Mo1LucunMd000001	0	Walkr	Attack03	0.15
Mo1LucunMd000001	0	Walkr	Attack04	0.15
Mo1LucunMd000001	0	Walkr	Attack05	0.15
Mo1LucunMd000001	0	Walkr	Attack06	0.15
Mo1LucunMd000001	0	Walkr	Attack07	0.15
Mo1LucunMd000001	0	Walkr	Attack08	0.15
Mo1LucunMd000001	0	Walkr	Attack09	0.15
Mo1LucunMd000001	0	Walkr	Attack10	0.15
Mo1LucunMd000001	0	Walkr	Attack11	0.15
Mo1LucunMd000001	0	Walkr	Attack12	0.15
Mo1LucunMd000001	0	Walkr	Attack13	0.15
Mo1LucunMd000001	0	Walkr	Attack16	0.15
Mo1LucunMd000001	0	Walkr	Attack17	0.15
Mo1LucunMd000001	0	Walkr	Attack18	0.15
Mo1LucunMd000001	0	Walkr	Attack19	0.15
Mo1LucunMd000001	0	Walkr	Attack20	0.15
Mo1LucunMd000001	0	Walkr	Attack21	0.15
Mo1LucunMd000001	0	Walkr	Attack22	0.15
Mo1LucunMd000001	0	Walkr	Attack23	0.15
Mo1LucunMd000001	0	Walkr	Attack24	0.15
Mo1LucunMd000001	0	TurnLeft	Born	0.15
Mo1LucunMd000001	0	TurnLeft	Stand1	0.15
Mo1LucunMd000001	0	TurnLeft	Stand2	0.15
Mo1LucunMd000001	0	TurnLeft	Stand3	0.15
Mo1LucunMd000001	0	TurnLeft	Death	0.15
Mo1LucunMd000001	0	TurnLeft	Standchange	0.15
Mo1LucunMd000001	0	TurnLeft	Run	0.15
Mo1LucunMd000001	0	TurnLeft	Walk	0.15
Mo1LucunMd000001	0	TurnLeft	Runb	0.15
Mo1LucunMd000001	0	TurnLeft	Runl	0.15
Mo1LucunMd000001	0	TurnLeft	Runr	0.15
Mo1LucunMd000001	0	TurnLeft	Walkb	0.15
Mo1LucunMd000001	0	TurnLeft	Walkl	0.15
Mo1LucunMd000001	0	TurnLeft	Walkr	0.15
Mo1LucunMd000001	0	TurnLeft	TurnLeft	0.15
Mo1LucunMd000001	0	TurnLeft	TurnRight	0.15
Mo1LucunMd000001	0	TurnLeft	Move1	0.15
Mo1LucunMd000001	0	TurnLeft	Move2	0.15
Mo1LucunMd000001	0	TurnLeft	Move3	0.15
Mo1LucunMd000001	0	TurnLeft	RunStart	0.15
Mo1LucunMd000001	0	TurnLeft	RunStartEnd01	0.15
Mo1LucunMd000001	0	TurnLeft	Hit1	0.15
Mo1LucunMd000001	0	TurnLeft	Hit2	0.15
Mo1LucunMd000001	0	TurnLeft	Hit3	0.15
Mo1LucunMd000001	0	TurnLeft	Hit4	0.15
Mo1LucunMd000001	0	TurnLeft	Behitfly	0.15
Mo1LucunMd000001	0	TurnLeft	Hoverhit	0.15
Mo1LucunMd000001	0	TurnLeft	Falldown	0.15
Mo1LucunMd000001	0	TurnLeft	Hitdown	0.15
Mo1LucunMd000001	0	TurnLeft	Lieonfloor	0.15
Mo1LucunMd000001	0	TurnLeft	Standup	0.15
Mo1LucunMd000001	0	TurnLeft	Straight	0.15
Mo1LucunMd000001	0	TurnLeft	Stun	0.15
Mo1LucunMd000001	0	TurnLeft	StraightBefore	0.15
Mo1LucunMd000001	0	TurnLeft	StraightAfter	0.15
Mo1LucunMd000001	0	TurnLeft	Win	0.15
Mo1LucunMd000001	0	TurnLeft	Win2	0.15
Mo1LucunMd000001	0	TurnLeft	Stop	0.15
Mo1LucunMd000001	0	TurnLeft	Fail	0.15
Mo1LucunMd000001	0	TurnLeft	Save	0.15
Mo1LucunMd000001	0	TurnLeft	Caught	0.15
Mo1LucunMd000001	0	TurnLeft	Attack01	0.15
Mo1LucunMd000001	0	TurnLeft	Attack02	0.15
Mo1LucunMd000001	0	TurnLeft	Attack03	0.15
Mo1LucunMd000001	0	TurnLeft	Attack04	0.15
Mo1LucunMd000001	0	TurnLeft	Attack05	0.15
Mo1LucunMd000001	0	TurnLeft	Attack06	0.15
Mo1LucunMd000001	0	TurnLeft	Attack07	0.15
Mo1LucunMd000001	0	TurnLeft	Attack08	0.15
Mo1LucunMd000001	0	TurnLeft	Attack09	0.15
Mo1LucunMd000001	0	TurnLeft	Attack10	0.15
Mo1LucunMd000001	0	TurnLeft	Attack11	0.15
Mo1LucunMd000001	0	TurnLeft	Attack12	0.15
Mo1LucunMd000001	0	TurnLeft	Attack13	0.15
Mo1LucunMd000001	0	TurnLeft	Attack16	0.15
Mo1LucunMd000001	0	TurnLeft	Attack17	0.15
Mo1LucunMd000001	0	TurnLeft	Attack18	0.15
Mo1LucunMd000001	0	TurnLeft	Attack19	0.15
Mo1LucunMd000001	0	TurnLeft	Attack20	0.15
Mo1LucunMd000001	0	TurnLeft	Attack21	0.15
Mo1LucunMd000001	0	TurnLeft	Attack22	0.15
Mo1LucunMd000001	0	TurnLeft	Attack23	0.15
Mo1LucunMd000001	0	TurnLeft	Attack24	0.15
Mo1LucunMd000001	0	TurnRight	Born	0.15
Mo1LucunMd000001	0	TurnRight	Stand1	0.15
Mo1LucunMd000001	0	TurnRight	Stand2	0.15
Mo1LucunMd000001	0	TurnRight	Stand3	0.15
Mo1LucunMd000001	0	TurnRight	Death	0.15
Mo1LucunMd000001	0	TurnRight	Standchange	0.15
Mo1LucunMd000001	0	TurnRight	Run	0.15
Mo1LucunMd000001	0	TurnRight	Walk	0.15
Mo1LucunMd000001	0	TurnRight	Runb	0.15
Mo1LucunMd000001	0	TurnRight	Runl	0.15
Mo1LucunMd000001	0	TurnRight	Runr	0.15
Mo1LucunMd000001	0	TurnRight	Walkb	0.15
Mo1LucunMd000001	0	TurnRight	Walkl	0.15
Mo1LucunMd000001	0	TurnRight	Walkr	0.15
Mo1LucunMd000001	0	TurnRight	TurnLeft	0.15
Mo1LucunMd000001	0	TurnRight	TurnRight	0.15
Mo1LucunMd000001	0	TurnRight	Move1	0.15
Mo1LucunMd000001	0	TurnRight	Move2	0.15
Mo1LucunMd000001	0	TurnRight	Move3	0.15
Mo1LucunMd000001	0	TurnRight	RunStart	0.15
Mo1LucunMd000001	0	TurnRight	RunStartEnd01	0.15
Mo1LucunMd000001	0	TurnRight	Hit1	0.15
Mo1LucunMd000001	0	TurnRight	Hit2	0.15
Mo1LucunMd000001	0	TurnRight	Hit3	0.15
Mo1LucunMd000001	0	TurnRight	Hit4	0.15
Mo1LucunMd000001	0	TurnRight	Behitfly	0.15
Mo1LucunMd000001	0	TurnRight	Hoverhit	0.15
Mo1LucunMd000001	0	TurnRight	Falldown	0.15
Mo1LucunMd000001	0	TurnRight	Hitdown	0.15
Mo1LucunMd000001	0	TurnRight	Lieonfloor	0.15
Mo1LucunMd000001	0	TurnRight	Standup	0.15
Mo1LucunMd000001	0	TurnRight	Straight	0.15
Mo1LucunMd000001	0	TurnRight	Stun	0.15
Mo1LucunMd000001	0	TurnRight	StraightBefore	0.15
Mo1LucunMd000001	0	TurnRight	StraightAfter	0.15
Mo1LucunMd000001	0	TurnRight	Win	0.15
Mo1LucunMd000001	0	TurnRight	Win2	0.15
Mo1LucunMd000001	0	TurnRight	Stop	0.15
Mo1LucunMd000001	0	TurnRight	Fail	0.15
Mo1LucunMd000001	0	TurnRight	Save	0.15
Mo1LucunMd000001	0	TurnRight	Caught	0.15
Mo1LucunMd000001	0	TurnRight	Attack01	0.15
Mo1LucunMd000001	0	TurnRight	Attack02	0.15
Mo1LucunMd000001	0	TurnRight	Attack03	0.15
Mo1LucunMd000001	0	TurnRight	Attack04	0.15
Mo1LucunMd000001	0	TurnRight	Attack05	0.15
Mo1LucunMd000001	0	TurnRight	Attack06	0.15
Mo1LucunMd000001	0	TurnRight	Attack07	0.15
Mo1LucunMd000001	0	TurnRight	Attack08	0.15
Mo1LucunMd000001	0	TurnRight	Attack09	0.15
Mo1LucunMd000001	0	TurnRight	Attack10	0.15
Mo1LucunMd000001	0	TurnRight	Attack11	0.15
Mo1LucunMd000001	0	TurnRight	Attack12	0.15
Mo1LucunMd000001	0	TurnRight	Attack13	0.15
Mo1LucunMd000001	0	TurnRight	Attack16	0.15
Mo1LucunMd000001	0	TurnRight	Attack17	0.15
Mo1LucunMd000001	0	TurnRight	Attack18	0.15
Mo1LucunMd000001	0	TurnRight	Attack19	0.15
Mo1LucunMd000001	0	TurnRight	Attack20	0.15
Mo1LucunMd000001	0	TurnRight	Attack21	0.15
Mo1LucunMd000001	0	TurnRight	Attack22	0.15
Mo1LucunMd000001	0	TurnRight	Attack23	0.15
Mo1LucunMd000001	0	TurnRight	Attack24	0.15
Mo1LucunMd000001	0	Move1	Born	0.15
Mo1LucunMd000001	0	Move1	Stand1	0.15
Mo1LucunMd000001	0	Move1	Stand2	0.15
Mo1LucunMd000001	0	Move1	Stand3	0.15
Mo1LucunMd000001	0	Move1	Death	0.15
Mo1LucunMd000001	0	Move1	Standchange	0.15
Mo1LucunMd000001	0	Move1	Run	0.15
Mo1LucunMd000001	0	Move1	Walk	0.15
Mo1LucunMd000001	0	Move1	Runb	0.15
Mo1LucunMd000001	0	Move1	Runl	0.15
Mo1LucunMd000001	0	Move1	Runr	0.15
Mo1LucunMd000001	0	Move1	Walkb	0.15
Mo1LucunMd000001	0	Move1	Walkl	0.15
Mo1LucunMd000001	0	Move1	Walkr	0.15
Mo1LucunMd000001	0	Move1	TurnLeft	0.15
Mo1LucunMd000001	0	Move1	TurnRight	0.15
Mo1LucunMd000001	0	Move1	Move1	0.15
Mo1LucunMd000001	0	Move1	Move2	0.15
Mo1LucunMd000001	0	Move1	Move3	0.15
Mo1LucunMd000001	0	Move1	RunStart	0.15
Mo1LucunMd000001	0	Move1	RunStartEnd01	0.15
Mo1LucunMd000001	0	Move1	Hit1	0.15
Mo1LucunMd000001	0	Move1	Hit2	0.15
Mo1LucunMd000001	0	Move1	Hit3	0.15
Mo1LucunMd000001	0	Move1	Hit4	0.15
Mo1LucunMd000001	0	Move1	Behitfly	0.15
Mo1LucunMd000001	0	Move1	Hoverhit	0.15
Mo1LucunMd000001	0	Move1	Falldown	0.15
Mo1LucunMd000001	0	Move1	Hitdown	0.15
Mo1LucunMd000001	0	Move1	Lieonfloor	0.15
Mo1LucunMd000001	0	Move1	Standup	0.15
Mo1LucunMd000001	0	Move1	Straight	0.15
Mo1LucunMd000001	0	Move1	Stun	0.15
Mo1LucunMd000001	0	Move1	StraightBefore	0.15
Mo1LucunMd000001	0	Move1	StraightAfter	0.15
Mo1LucunMd000001	0	Move1	Win	0.15
Mo1LucunMd000001	0	Move1	Win2	0.15
Mo1LucunMd000001	0	Move1	Stop	0.15
Mo1LucunMd000001	0	Move1	Fail	0.15
Mo1LucunMd000001	0	Move1	Save	0.15
Mo1LucunMd000001	0	Move1	Caught	0.15
Mo1LucunMd000001	0	Move1	Attack01	0.15
Mo1LucunMd000001	0	Move1	Attack02	0.15
Mo1LucunMd000001	0	Move1	Attack03	0.15
Mo1LucunMd000001	0	Move1	Attack04	0.15
Mo1LucunMd000001	0	Move1	Attack05	0.15
Mo1LucunMd000001	0	Move1	Attack06	0.15
Mo1LucunMd000001	0	Move1	Attack07	0.15
Mo1LucunMd000001	0	Move1	Attack08	0.15
Mo1LucunMd000001	0	Move1	Attack09	0.15
Mo1LucunMd000001	0	Move1	Attack10	0.15
Mo1LucunMd000001	0	Move1	Attack11	0.15
Mo1LucunMd000001	0	Move1	Attack12	0.15
Mo1LucunMd000001	0	Move1	Attack13	0.15
Mo1LucunMd000001	0	Move1	Attack16	0.15
Mo1LucunMd000001	0	Move1	Attack17	0.15
Mo1LucunMd000001	0	Move1	Attack18	0.15
Mo1LucunMd000001	0	Move1	Attack19	0.15
Mo1LucunMd000001	0	Move1	Attack20	0.15
Mo1LucunMd000001	0	Move1	Attack21	0.15
Mo1LucunMd000001	0	Move1	Attack22	0.15
Mo1LucunMd000001	0	Move1	Attack23	0.15
Mo1LucunMd000001	0	Move1	Attack24	0.15
Mo1LucunMd000001	0	Move2	Born	0.15
Mo1LucunMd000001	0	Move2	Stand1	0.15
Mo1LucunMd000001	0	Move2	Stand2	0.15
Mo1LucunMd000001	0	Move2	Stand3	0.15
Mo1LucunMd000001	0	Move2	Death	0.15
Mo1LucunMd000001	0	Move2	Standchange	0.15
