Id	SendName	Title	Content	ValidTime	RewardIds[1]	RewardIds[2]	RewardIds[3]	RewardIds[4]	RewardIds[5]	RewardIds[6]	RewardIds[7]	RewardIds[8]	RewardIds[9]	RewardIds[10]	RewardIds[11]	RewardIds[12]	RewardIds[13]	RewardIds[14]	RewardIds[15]	RewardIds[16]	RewardIds[17]	RewardIds[18]	RewardIds[19]	RewardIds[20]	RewardIds[21]	RewardIds[22]
90068	Babylonia Quartermaster	One per day for 30 days	Dear Commandant, you have purchased a Red Blossom Support Pack. You will receive one reward per day over 30 days.	2592000	900680	900681																				
90069	Babylonia Quartermaster	1 per day for 10 days	Dear Commandant, you have purchased an Endeavour Forever Big Pack. You will receive one reward per day over 10 days.	2592000	900690																					
90070	Babylonia Quartermaster	1 per day for 10 days	Dear Commandant, you have purchased a Sign of Summer Bundle. You will receive one reward per day over a period of 10 days.	2592000	900700																					
90071	E-02 'Babylonia' Quartermaster	One per day for 15 days	Dear Commandant, you have purchased Summer Clouds. You will receive one reward per day over 15 days.	2592000	900710	900711	900712																			
90072	E-02 'Babylonia' Quartermaster	One per day for 30 days	Here are your Whispers From the Mirror Gift Box. You will receive one reward per day over 30 days.	2592000	900720	900721																				
90073	Babylonia Quartermaster	1 per day for 10 days	Dear Commandant, you have purchased a Dawning Joy Pack. You will receive one reward per day over 10 days.	2592000	900730																					
90074	Babylonia Quartermaster	1 per day for 10 days	Dear Commandant, you have purchased a Toward the Light Mega Gift Box. You will receive one reward per day over 10 days.	2592000	900740																					
90075	Babylonia Quartermaster	One per day for 15 days	Dear Commandant, you have purchased a First Taste of Snow Pack. You will receive one reward per day over 15 days.	2592000	900750	900751	900752																			
90076	Babylonia Quartermaster	1 per day for 7 days	Dear Commandant, you have purchased a Seven-Dynasty Tea Pack. You will receive one reward per day over 7 days.	2592000	900760	900761																				
90077	Babylonia Quartermaster	1 per day for 7 days	Here are your Advanced Return to Frontline rewards. You will receive one reward per day over 7 days.	2592000	900770	900771																				
90078	Babylonia Quartermaster	One per day for 15 days	Dear Commandant, you have purchased a Starry Night Pack. You will receive one reward per day over 15 days.	2592000	900780	900781																				
90079	Babylonia Quartermaster	1 per day for 10 days	Dear Commandant, you have purchased a Winter Ballad Pack. You will receive one reward per day over 10 days.	2592000	900790																					
100001	Lucia	Gift from Lucia	Open it and there is a standard rectangular chocolate bar. Just by looking at it, you have a feeling that it will taste exceptionally wonderful.<br>A list of broken cooking utensils in the Babylonia public kitchen is attached to the bottom of the package.	604800	202	201	200																			
100002	Liv	Gift from Liv	Open it and there are some chocolates made in different adorable shapes, such as heart, cotton, cat's claw, etc. Each of them is too cute to eat.	604800	202	201	200																			
100003	Lee	Gift from Lee	Open it and there are exquisite, neatly arranged chocolates, all in the same shape. A vague mark "lee" is stamped on the bottom of each chocolate.	604800	202	201	200																			
100004	Kamui	Gift from Kamui	Open it and there is a big chunk of chocolate in a slightly irregular shape. A smiley face that frosted on it makes you feel this chocolate will be unbearably sweet.	604800	202	201	200																			
100005	Nanami	Gift from Nanami	Open it and there is a round chocolate ball. Everything seems fine except for its smell that is totally different from normal chocolates. What ingredients did Nanami add to it?	604800	202	201	200																			
100006	Watanabe	Gift from Watanabe	Open it and there is an exquisite handmade chocolate. Its layer seems to have been damaged slightly because of careless transportation, but its taste remains the same.	604800	202	201	200																			
100007	Karenina	Gift from Karenina	Open it and there are chocolate balls that look normal but, in fact, contain a large amount of popping candies. It tastes spicy, winey and sour and gives an unforgettable mouthfeel.	604800	202	201	200																			
100008	α	Gift from α	Open it and there are handmade chocolates in slightly rough shape. Because fresh cream is hard to find on the ground, it has been replaced by coconut milk to bring out a totally new flavor.	604800	202	201	200																			
100009	Ayla	Gift from Ayla	Open it and there is an exquisite chocolate with a thick red velvet layer, looking like a work of art. Its mouthfeel is wonderful as well.	604800	202	201	200																			
100010	Bianca	Gift from Bianca	Open it and there are neatly arranged white chocolates placed on a butter paper. They seem very delicious just by the looks of them.	604800	202	201	200																			
100100	Lee: Palefire	Gift from Lee: Palefire	Gunfire Rose: A red rose blooming on the cruel battlefield before Lee took it back with the tip of his gun. He left the spikes untouched, and carefully laid the rose within a glass container. At the bottom of the container is a specially designed and assembled mini-plant maintenance system.	1209600	210	211																				
100101	Lucia: Lotus	Gift from Lucia: Lotus	Lotus: A red rose packed in a simple yet elegant container. The exact species of the rose is difficult to tell, but "Lotus" is written at the bottom.	1209600	210	211																				
100102	Liv: Eclipse	Gift from Liv: Eclipse	Sangria 90: Liv planted this rose with her own hands so she could give it to Commandant on White Day. Contains her most passionate inner emotions.	1209600	210	211																				
100103	Bianca: Zero	Gift from Bianca: Zero	Cross Rose: Bred using bionic methods, this special rose species always come in pairs, and each pair consists of one red and one white rose. The cross-shaped petals are said to give the blessings of Cupid to the pious ones who send these roses to each other. According to the WGAA, the inspiration for the name came from a praying sister holding a cross in her arms.	1209600	210	211																				
100104	Nanami: Storm	Gift from Nanami: Storm	Trick Rose: A beautiful rose replica that sprays ground pepper when the container is opened. Designed by Na☆na☆mi.	1209600	210	211																				
100105	Kamui: Bastion	Gift from Kamui: Bastion	Carola Rose: An awkwardly cut red carola rose placed in a glass box. There is still morning dew left on its petals. Hidden at the bottom of the container is a pink card with a poorly drawn heart on it.	1209600	210	211																				
100106	Karenina: Blast	Gift from Karenina: Blast	Bomb Rose: A crimson rose with some rough cutting marks on the back. There's a note that reads "Keep it carefully, or I'll toss you out of Babylonia."	1209600	210	211																				
100107	Watanabe: Nightblade	Gift from Watanabe: Nightblade	French Rose: A fragrant, gorgeously blooming red French rose is placed within a glass box, decorated with silver ribbons.	1209600	210	211																				
100108	Lucia: Dawn	Gift from Lucia: Dawn	Spray Rose: A double-sprayed rose that displays a brilliant red under the sun. There is also a beautiful rose photo under the package.	1209600	210	211																				
100109	Liv: Lux	Gift from Liv: Lux	Carola Rose: Liv picked the best rose out of this premium species and carefully wrapped it up, then gave it to the commandant on White Day.	1209600	210	211																				
100110	Lee: Entropy	Gift from Lee: Entropy	Data Rose: A simulated holographic rose that perfectly restores the image of that blooming rose on the battlefield to make it permanent.	1209600	210	211																				
100111	Liv: Luminance	Gift from Liv: Luminance	Gravity Rose: On White Day, Liv held the hand of her Commandant as they levitated from the deck of Babylonia. She then gave this rose to her most important person under zero gravity.	1209600	210	211																				
100112	Kamui: Tenebrion	Gift from Kamui: Tenebrion	Dark Magic: A dark red rose specimen that still keeps its fragrance and striking colors after some special treatment. When placed under sunlight, the nicely shaped petals look like they are shrouded in black velvet and give off a mysterious and elegant feeling.	1209600	210	211																				
100113	Karenina: Ember	Gift from Karenina: Ember	Ember Rose: Rumor has it that the sender of this rose was trying to craft roses into a special shape, but only this one survived the treatment.	1209600	210	211																				
100114	Nanami: Pulse	Gift from Nanami: Pulse	Simulacrum Rose: No one can tell how this rose was prepared, but it feels incredibly light. A reminder from Nanami: It may start decomposing immediately if the glass cover is opened without proper care.	1209600	210	211																				
100115	α	Gift from α	Wild Rose: This wild rose somehow appeared amongst the supplies. It was freshly preserved and you could still smell gunpowder on its petals.	1209600	210	211																				
100116	Watanabe: Astral	Gift from Watanabe: Astral	Wildlands Rose: No one can tell the species of this wild rose. Some of its petals have missing parts, but you can tell that someone carefully smoothed the petals, trimmed the leaves and spikes, and put a ribbon on the stalk.	1209600	210	211																				
100117	Ayla: Brilliance	Gift from Ayla: Brilliance	Art Rose: A premium looking piece of art, but the rose inside is actually artificial, with the signature of its maker—Ayla—hidden on the innermost petal.	1209600	210	211																				
100118	Bianca: Veritas	Gift from Bianca: Veritas	Ecuador Rose: Bianca quietly inserted this rose into the hand of the commandant when the couple expressed their feelings toward each other on the movie screen. You can always recall the flash of her shy face whenever you see this rose.	1209600	210	211																				
100119	Sophia: Silverfang	Gift from Sophia: Silverfang	Eternal Rose: A specially treated rose that can last a long time. Sophia poured her heart into the selection and crafting of this beauty.	1209600	210	211																				
100120	Chrome: Arclight	Gift from Chrome: Arclight	Reborn Rose: Babylonia's resuscitating technologies brought this once withered rose back to its original colors. This nicely pruned miracle is now stored within a glass container.	1209600	210	211																				
101001	Celica	Thank you for everything, Commandant.	Commandant, Ayla has completed the photo album! Who knows that we have already had so many memorable moments together! Anyways, let me wish you a happy birthday on behalf of everyone!	1209600	212																					
101002	セリカ	Do you know what day it is today, Commandant?	Commandant seems to have been buried in work lately. Did everyone's plan manage to let Commandant rest up? Oh, it's almost time. I've got to bring the cake to Commandant—Commandant, happy birthday!	1209600	218																					
102000	World Government Association of Art	Letter from WGAA	Dear Commandant: The WGAA has recently commissioned the reproduction of a number of optical digital mediums used by people of the Golden Age. A special festival is approaching, and we have prepared a copy just for you. There is an old saying, "giving a rose leaves the hand with a lingering fragrance." I hope this gift can help you convey your heart to whomever you cherish during this holiday season. Of course, you can also apply to the Logistics Department for more.	1209600	213	214	215																			
102001	Lee	Gift from Lee	Fundamentals of Electronic Circuits - Video: An explanatory version of a textbook, recorded by Lee himself, with an accompanying explanation of what things Lee cannot create regarding the laws of physics.	1209600	216	217																				
102002	Lucia	Gift from Lucia	Blank Memory: Lucia bought a blank CD from the video store in Babylonia and is waiting for the owner of the gift to record a unique memory on it.	1209600	216	217																				
102003	Liv	Gift from Liv	Young Pigeon: A CD recorded by Liv of her practicing singing alone in the lounge while she was still on the Star of Life.	1209600	216	217																				
102004	Bianca	Gift from Bianca	My Heart Goes Together: It includes the soundtrack of a famous romance movie during the Golden Age, from which you can feel Bianca's affection.	1209600	216	217																				
102005	Nanami	Gift from Nanami	Nanami ☆ Full Speed Ahead!: A short feature film shot by Nanami and members of the WGAA in which a gray-haired girl pilots a mech to crush her enemies! The innocent and romantic smile of the young girl is moving under the setting sun.	1209600	216	217																				
102006	Kamui	Gift from Kamui	Punishing Panini: Classic Edition: A physical copy of Kamui's favorite game and priceless item given the state of Babylonia's gaming industry.	1209600	216	217																				
102007	Karenina	Gift from Karenina	Karenina's Favorite Music: The label on the case is handwritten—or rather carved into it. You heard a disconcerting explosion when speaking with her, but it appears to be safe. Much like the label states, "Fresh out of the oven", there's a faint burnt smell emitting from it. Is it really safe to put in the CD player...?	1209600	216	217																				
102008	Watanabe	Gift from Watanabe	CD Key for "Ace Wingman": An air combat simulator from the Golden Age selected by the military for pilot training due to due to its outstanding effects.	1209600	216	217																				
102009	Ayla	Gift from Ayla	Earl Golden Age Aesthetics: Produced by the WGAA. The first—and best selling—chapter is narrated by Ayla.	1209600	216	217																				
102010	Sophia	Gift from Sophia	Akdilek Tour Guide: An internal version of the Akdilek Eternal Engine intro Video narrated by Sophia. Sophia appears uncomfortable in front of the camera, but you can see she's giving 110%.	1209600	216	217																				
102011	Chrome	Gift from Chrome	Royal Gambit: A CD recording of world-class chess matches during the Golden Age, showing the gift giver's desire to challenge you in a match.	1209600	216	217																				
102012	Vera	Gift from Vera	Dog Obedience Training: A highly playful and exaggerated recording of Vera referencing dog training videos of the Golden Age. The audio was full of phrases such as "Good Doggy!", "Sit!", "Shake!" and "Lay down!". But after a half an hour of white noise, you are met with a surprise.	1209600	216	217																				
102013	Rosetta	Gift from Rosetta	Endanger Fishing Guide: Enhanced Edition: A spontaneous gift prepared by the Forest Guard for Rosetta. It features an expressive slogan of "If used correctly, you can even catch fish in a newly dug ditch." But you can't help think that you'll be more likely to catch a giant bionic bear...	1209600	216	217																				
102014	Changyu	Gift from Changyu	Kowloong Drama Collection: Perhaps it's of great value to the WGAA, but likely only owned by the elderly. It's unclear if the label "Traces of Time" is accurate, but it's at least well-preserved.	1209600	216	217																				
102015	Luna	Gift from Luna	Anderson's Fairy Tales E-Book: Lucia used to buy books for Luna when they were children. This is a more comprehensive anthology.	1209600	216	217																				
102016	Wanshi	Gift from Wanshi	Fall Asleep in 3 Minutes: A large collection of various ASMR recordings. There's a challenge to stay awake while listening to this for 1 hour, but there are no recorded winners.	1209600	216	217																				
102017	No. 21	Gift from No. 21	Animal Kingdom: A famous documentary film and educational film for children in Babylonia. The engaging narration is sure to captivate the audience.	1209600	216	217																				
102018	Camu	Gift from Camu	Rock & Roll: A CD of heavy metal and rock music. You can't help but hear Camu's unbridled spirit when listening to the heart-pounding beats.	1209600	216	217																				
102019	Qu	Gift from Qu	Metropolis Rising - Kowloong: A documentary on the history and customs of Kowloong. You can see many sights, scenery, and cuisine from the city. But to your surprise, there's also many scenes about local music.	1209600	216	217																				
102020	Selena	Gift from Selena	Ode to Narcissus: A poem from a great poet Pre-Golden Age adapted by Selena. It contains the girl's overflowing emotions.	1209600	216	217																				
102021	Roland	Gift from Roland	Dante's Redemption: A classic film about a person's step-by-step plan and eventual escape from Hell. You can't help be recall a similar experience helping someone escape from prison.	1209600	216	217																				
102022	Pulao	Gift from Pulao	Kowloong Magician Girl: The Complete Collection: An animated series from the Golden Age given to you by Pulao. Each episode takes a while to watch, but time flies when enjoying it with someone.	1209600	216	217																				
102023	Haicma	Gift from Haicma	Humans and Nature: A nature documentary from the Golden Age. Unfortunately, most of the beautiful scenery was lost in the disaster. "Beauty is only yesterday."	1209600	216	217																				
102024	α	Gift from α	Freedom: A landscape photo taken by Alpha somewhere on Earth. The pure white waterfall collides between the emerald green mountain streams, like an unknown paradise. It's amazing that such a beautiful scene can still be found on Earth today.	1209600	216	217																				
50001	E-02 'Babylonia Command Center	Autopoiesis Maze Grade Reward:	Dear Commandant, your grade in [Autopoiesis Maze] has changed to [Ephemeris]. This portrait frame is your reward.	604800	5200000																					
50002	E-02 'Babylonia Command Center	Autopoiesis Maze Grade Reward:	Dear Commandant, your grade in [Autopoiesis Maze] has changed to [Purgatory]. This portrait frame is your reward.	604800	5200010																					
50003	E-02 'Babylonia Command Center	Autopoiesis Maze Grade Reward:	Dear Commandant, your grade in [Autopoiesis Maze] has changed to [Apogee]. This portrait frame is your reward.	604800	5200020																					
50004	E-02 'Babylonia Command Center	Autopoiesis Maze Grade Reward:	Dear Commandant, your grade in [Autopoiesis Maze] has changed to [Formless]. This portrait frame is your reward.	604800	5200030																					
50005	E-02 'Babylonia Command Center	Autopoiesis Maze Grade Reward:	Dear Commandant, your grade in [Autopoiesis Maze] has changed to [Masses]. This portrait frame is your reward.	604800	5200040																					
50006	E-02 'Babylonia Command Center	Autopoiesis Maze Grade Reward:	Dear Commandant, your grade in [Autopoiesis Maze] has changed to [Galore]. This portrait frame is your reward.	604800	5200050																					
60001	E-02 'Babylonia' Command	Re: Collaboration Established	Dear Commandant, congratulations! You are now a student of Commandant {0}. We wish you all the best in your learning.	604800																						
60002	E-02 'Babylonia' Command	Re: Collaboration Established	Dear Commandant, Commandant {0} is now your student. We wish you all the best in your collaboration.	604800																						
60003	E-02 'Babylonia' Command	Re: Collaboration Terminated	Dear Commandant, your collaboration with Commandant {0} has terminated. We hope you can find another Commandant and continue improving yourself.	604800																						
60004	E-02 'Babylonia' Command	Re: Collaboration Terminated	Dear Commandant, your collaboration with Commandant {0} has ended. We hope you can continue to enjoy the collaboration with the next student.	604800																						
70001	E-02 'Babylonia' Command	Pterygota Queen Defeated	Dear Commandant, thank you for taking part in the Derivant Verse Event. World Boss [Pterygota Queen] has been defeated. Please collect your rewards before the event ends on 06:59 (UTC), June 20.	604800																						
60005	E-02 'Babylonia' Command	Reissue Uncollected Memory Shards	Dear Commandant, here are the memory shards you have yet to claim from the Mentorship system.	604800																						
60006	E-02 'Babylonia' Command	Qualification Assessment Rewards	Dear Commandant, here are the Qualification Assessment rewards you have yet to collect from the Mentorship system.	604800																						
60007	E-02 'Babylonia' Command	Periodic Drill Completion Rewards	Dear Commandant, congratulations on your graduation. Here are your rewards for completing the Periodic Drill missions in the Mentorship system.	604800																						
60008	E-02 'Babylonia' Command	First Instructor Rewards	Dear Commandant, you have now passed the assessment of F.O.S. Military Command College and become the first batch of Instructors under the mentorship program. Here are your rewards. Hope your experience and achievements can guide new commandants on their journey to recover the Earth for mankind.	604800	5200100																					
60009	Babylonia Command	Unclaimed rewards reissue	Dear Commandant, here are the rewards you have yet to claim from the Chained Simulation event.	604800																						
60010	Babylonia Command	Honoraria from the graduating students	Thanks for your patient instruction, your student {0} is outstanding during the training and reaches the graduation requirement of collaboration planning, approving to graduate. Please receive the gift from the student, and thank you for your continuous instruction and support.	604800	5200103	5200104	5200105																			
61001	E-02 'Babylonia' Command	Faction War Event Reward	Dear Commandant, here are your uncollected rewards in the [Faction War] event.	604800																						
61002	E-02 'Babylonia' Command	Cross-check Requested Reward	Dear instructor, you have completed the cross-check mission in this week's Operation Guardians. Here are your rewards.	604800	5200101																					
61003	E-02 'Babylonia' Command	Cross-check Request Assist Reward	Dear student, you have completed the cross-check mission in this week's Operation Guardians. Here are your rewards.	604800	5200102																					
61004	Babylonia Command	Faction Battle Event Reward	Dear Commandant, you have unclaimed rewards for the "Festival Battleground: The Legendary Battle Between Red and Blue!" event.	604800																						
62001	E-02 'Babylonia' Command	Norman Revival Plan Unclaimed Rewards	Dear Commandant, here are the rewards you have yet to collect from the current cycle of Norman Revival Plan.	604800																						
62002	E-02 'Babylonia' Command	Norman Revival Plan Report	Dear Commandant, here is your overall performance of the current Norman Revival Plan: [Progress] {0}/{1}, [total miners] {2}, [total ore production] {3}, [support stats] {4} times, total rewards {5} Cogs.	604800																						
62003	Babylonia Command	Norman Revival Plan Has Started	Dear Commandant, the new season of Norman Revival Plan has now started. Participate now to win Black Card and 6★ Weapon Resonance Shard as rewards.	604800																						
62004	Babylonia Command	Norman Revival Plan Ending Soon	Dear Commandant, kindly note that the current season of Norman Revival Plan will end in 24 hours. You will no longer be able to participate once it has ended.	604800																						
63001	Babylonia Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Jan 19. Kindly note that Intel purchase will become unavailable 20 minutes before the end.	604800																						
63002	E-02 'Babylonia' Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Mar 1. Kindly note that Intel purchase will become unavailable 20 minutes before the end.	604800																						
63003	E-02 'Babylonia' Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Apr 7. Kindly note that Intel purchase will become unavailable 20 minutes before the end.	604800																						
63004	E-02 'Babylonia' Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on May 11. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
63005	Babylonia Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Jun 15. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
63006	Babylonia Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Jul 13. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
63007	Babylonia Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Aug 22. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
63008	Babylonia Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Sept 26. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
63009	E-02 'Babylonia Command Center	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Nov 9. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
63010	E-02 'Babylonia Command Center	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Dec 11. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
63011	Babylonia Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Jan 18, 2024. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
63012	Babylonia Command	Tactical Assessment Manual	Dear Commandant, the current season of Tactical Assessment Manual will end at 02:00 (UTC) on Feb 23, 2024. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
64001	Babylonia Command	Gift of Starlight	Dear Commandant, please claim your unclaimed event reward(s).	1296000																						
65001	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, you have succeeded as the defender in the [Guild Expedition] and managed to keep the Base HP always no less than 30%. Please claim your reward below.	3628800																						
65002	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, you have succeeded as the defender in the [Guild Expedition] and managed to keep the Base HP always no less than 50%. Please claim your reward below.	3628800																						
65003	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, you have succeeded as the defender in the [Guild Expedition] and managed to keep the Base HP always no less than 70%. Please claim your reward below.	3628800																						
65004	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, you have succeeded as the defender in the [Guild Expedition] and managed to keep the Base HP always no less than 100%. Please claim your reward below.	3628800																						
65005	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, you have successfully cleared Flat or above difficulty in the [Guild Expedition]. Please claim your reward below.	3628800																						
65006	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, you have successfully cleared Dangerous or above difficulty in the [Guild Expedition]. Please claim your reward below.	3628800																						
65007	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, you have successfully cleared the Rugged difficulty in the [Guild Expedition]. Please claim your reward below.	3628800																						
65008	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, your guild has been ranked among top 5% in the [Guild Expedition]. Please claim your reward below.	3628800																						
65009	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, your guild has been ranked among top 10% in the [Guild Expedition]. Please claim your reward below.	3628800																						
65010	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, your guild has been ranked among top 20% in the [Guild Expedition]. Please claim your reward below.	3628800																						
65011	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, your guild has been ranked among top 30% in the [Guild Expedition]. Please claim your reward below.	3628800																						
65012	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, your guild has cleared a lot of nodes in the [Guild Expedition]. Please claim your clear reward of today below.	3628800																						
65013	Babylonia Command	Guild Expedition Reward Distribution	Dear Commandant, your guild has successfully completed this round of the [Guild Expedition]. Please claim your round reward below.	3628800																						
65014	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 1% in the Extremis Collaboration - Standard Simulation. Please claim your reward below.	604800	600000	600010																				
65015	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 1% - 10% in the Extremis Collaboration - Standard Simulation. Please claim your reward below.	604800	600020																					
65016	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 10% - 30% in the Extremis Collaboration - Standard Simulation. Please claim your reward below.	604800	600030																					
65017	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 1% in the Extremis Collaboration - Malfunction Synergy. Please claim your reward below.	604800	600040	600050																				
65018	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 1% - 10% in the Extremis Collaboration - Malfunction Synergy. Please claim your reward below.	604800	600060																					
65019	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 10% - 30% in the Extremis Collaboration - Malfunction Synergy. Please claim your reward below.	604800	600070																					
65020	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 1% in the Extremis Collaboration - Danger After Danger. Please claim your reward below.	604800	600080	600090																				
65021	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 1% - 10% in the Extremis Collaboration - Danger After Danger. Please claim your reward below.	604800	600100																					
65022	Babylonia Command	Extremis Collaboration Reward Distribution	Dear Commandant, you are ranked among top 10% - 30% in the Extremis Collaboration - Danger After Danger. Please claim your reward below.	604800	600110																					
66001	Babylonia Command	Welcome Back - Tea Party	Dear Commandant, the Welcome Back event [Tea Party] is ending soon. Kindly note that Intel purchases will become unavailable 20 minutes before the end.	604800																						
15	「パニシング：グレイレイヴン」運営チーム	購入上限超過分のパック補填	指揮官様<br>平素より「パニシング：グレイレイヴン」へのご愛顧ありがとうございます。<br>本アプリ側の不具合で、購入回数上限が設定されたパックを上限を越えて購入可能な問題につきまして、大変ご迷惑をおかけしてしまい、誠に申し訳ございません。<br>購入上限を超過した分につきましては、パック内容を配布することが難しいため、購入価格を元に、2円＝1有償黒パスの比率で返還させていただきます。更にパックの割引幅に基づき無償黒パスの補填をさせていただきます。メール添付をご査収ください。<br>無償黒パスと有償黒パスの数量は「購入」ページの右上の「黒パス内訳」でご確認いただけます。<br><br>本件につきてご不明の点がございましたらカスタマーサポートまでご連絡をお願いいたします。<br>※連絡方法：ホーム画面左上の指揮官Lvをタップ→指揮官情報画面右下の「お問い合わせ」<br><br>今後も「パニシング：グレイレイヴン」をよろしくお願いします	2592000																						
50007	Test Center	Ranking Reward	Top 1% Reward	604800																						
50008	Test Center	Ranking Reward	Top 10% Reward	604800																						
50009	Test Center	Ranking Reward	Participation Reward	604800																						
13000010				2592000	13000011																					
13000020				2592000	13000011	13000011	13000011																			
13000030				2592000	13000011	13000011																				
13000040				2592000	13000011																					
13000050	空中庭園補給センター	1日1セット×7日間	敬愛なる指揮官殿。ご購入された週間カードAの商品をお届けいたします。パックの商品は7日間に渡って届きます。どうぞお受取りください。	2592000	13000050	13000051	13000052																			
13000060	空中庭園補給センター	1日1セット×7日間	敬愛なる指揮官殿。ご購入された週間カードBの商品をお届けいたします。パックの商品は7日間に渡って届きます。どうぞお受取りください。	2592000	13000060	13000061	13000062																			
13000070	空中庭園補給センター	1日1セット×10日間	敬愛なる指揮官殿。ご購入された初心者武器開発パックの商品をお届けいたします。パックの商品は10日間に渡って届きます。どうぞお受取りください。	2592000	13000070																					
13000080	空中庭園補給センター	1日1セット×5日間	敬愛なる指揮官殿。ご購入された初心者5日パスの商品をお届けいたします。パックの商品は5日間に渡って届きます。どうぞお受取りください。	2592000	13000080	13000081	13000082	13000083																		
13000090	空中庭園補給センター	1日1セット×3日間	敬愛なる指揮官殿。ご購入された3日パスの商品をお届けいたします。パックの商品は3日間に渡って届きます。どうぞお受取りください。	2592000	13000090	13000091	13000092																			
13000100	E-02 'Babylonia' Quartermaster	1 per day for 30 days	Dear Commandant, here are your Monthly Pass B (Serum) Supply rewards. You will receive one reward per day over 30 days.	2592000	13000100	13000101																				
13000110	E-02 'Babylonia' Quartermaster	1 per day for 5 days	Here are your New Year Weapon 5-day Pack rewards. You will receive one reward per day over 5 days.	2592000	13000110																					
13000120	空中庭園補給センター	1日1セット×5日間	敬愛なる指揮官殿。ご購入されたバレンタイン5日パスの商品をお届けいたします。パックの商品は5日間に渡って届きます。どうぞお受取りください。	2592000	13000120	13000121	13000122																			
13000130	空中庭園補給センター	1日1セット×5日間	敬愛なる指揮官殿。ご購入されたホワイトデー5日パスの商品をお届けいたします。パックの商品は5日間に渡って届きます。どうぞお受取りください。	2592000	13000130	13000131	13000132																			
13000140	空中庭園補給センター	1日1セット×5日間	敬愛なる指揮官殿。ご購入された夜航アプデ5日パスの商品をお届けいたします。パックの商品は5日間に渡って届きます。どうぞお受取りください。	2592000	13000130	13000131	13000132																			
13000150	Do not translate - Japanese	Do not translate - Japanese	Do not translate - Japanese	2592000	13000130	13000131	13000132																			
13000160	空中庭園補給センター	1日1セット×5日間	指揮官様<br>地球奪還の任務、お疲れさまです。<br>ご購入いただいた「夏のアプデ5日パス」特典（特別構造体開発券、スノードーム）を配布いたしますので、添付アイテムをお受け取りください。本特典はパス購入から5日連続でメールボックスに届きます。<br>今後も「パニシング：グレイレイヴン」をどうかよろしくお願いいたします。	2592000	13000133	13000134																				
