Id	PassportId	Level	RewardId	IsPrimeReward
1364	20	24	832053	
1365	20	25	833054	
1366	20	26	832055	
1367	20	27	832056	
1368	20	28	832057	
1369	20	29	832058	
1370	20	30	832059	1
1371	20	31	833050	
1372	20	32	832061	
1373	20	33	832062	
1374	20	34	832063	
1375	20	35	833055	
1376	20	36	832065	
1377	20	37	832066	
1378	20	38	832067	
1379	20	39	832068	
1380	20	40	832069	1
1381	20	41	833051	
1382	20	42	832071	
1383	20	43	832072	
1384	20	44	832073	
1385	20	45	833056	
1386	20	46	832075	
1387	20	47	832076	
1388	20	48	832077	
1389	20	49	832078	
1390	20	50	832079	1
1391	20	51	832000	
1392	20	52	832001	
1393	20	53	832002	
1394	20	54	832003	
1395	20	55	832004	
1396	20	56	832005	
1397	20	57	832006	
1398	20	58	832007	
1399	20	59	832008	
1400	20	60	832009	
1401	20	61	832010	
1402	20	62	832011	
1403	20	63	832012	
1404	20	64	832013	
1405	20	65	832014	
1406	20	66	832015	
1407	20	67	832016	
1408	20	68	832017	
1409	20	69	832018	
1410	20	70	832019	
1411	20	71	832020	
1412	20	72	832021	
1413	20	73	832022	
1414	20	74	832023	
1415	20	75	832024	
1416	20	76	832025	
1417	20	77	832026	
1418	20	78	832027	
1419	20	79	832028	
1420	20	80	832029	
1421	21	1	833063	
1422	21	2	833057	
1423	21	3	833000	
1424	21	4	833039	
1425	21	5	833034	
1426	21	6	823005	
1427	21	7	823006	
1428	21	8	823007	
1429	21	9	823008	
1430	21	10	823009	1
1431	21	11	833058	
1432	21	12	833064	
1433	21	13	833001	
1434	21	14	833040	
1435	21	15	833035	
1436	21	16	823015	
1437	21	17	823016	
1438	21	18	823017	
1439	21	19	823018	
1440	21	20	823019	1
1441	21	21	833059	
1442	21	22	833065	
1443	21	23	833002	
1444	21	24	833041	
1445	21	25	833036	
1446	21	26	823025	
1447	21	27	823026	
1448	21	28	823027	
1449	21	29	823028	
1450	21	30	823029	1
1451	21	31	833066	
1452	21	32	833060	
1453	21	33	833042	
1454	21	34	833037	
1455	21	35	833061	
1456	21	36	823035	
1457	21	37	823036	
1458	21	38	823037	
1459	21	39	823038	
1460	21	40	833068	1
1461	21	41	823040	
1462	21	42	833067	
1463	21	43	833043	
1464	21	44	833038	
1465	21	45	833062	
1466	21	46	823045	
1467	21	47	823046	
1468	21	48	823047	
1469	21	49	823048	
1470	21	50	823049	1
1471	21	51	833004	
1472	21	52	833005	
1473	21	53	833006	
1474	21	54	833007	
1475	21	55	833008	
1476	21	56	833009	
1477	21	57	833010	
1478	21	58	833011	
1479	21	59	833012	
1480	21	60	833013	
1481	21	61	833014	
1482	21	62	833015	
1483	21	63	833016	
1484	21	64	833017	
1485	21	65	833018	
1486	21	66	833019	
1487	21	67	833020	
1488	21	68	833021	
1489	21	69	833022	
1490	21	70	833023	
1491	21	71	833024	
1492	21	72	833025	
1493	21	73	833026	
1494	21	74	833027	
1495	21	75	833028	
1496	21	76	833029	
1497	21	77	833030	
1498	21	78	833031	
1499	21	79	833032	
1500	21	80	833033	
1501	22	1	821000	
1502	22	2	821001	
1503	22	3	821002	
1504	22	4	821003	
1505	22	5	821004	
1506	22	6	821005	
1507	22	7	821006	
1508	22	8	831025	
1509	22	9	831000	
1510	22	10	821009	1
1511	22	11	821010	
1512	22	12	821011	
1513	22	13	821012	
1514	22	14	831030	
1515	22	15	831031	
1516	22	16	821015	
1517	22	17	821016	
1518	22	18	821017	
1519	22	19	831026	
1520	22	20	821019	1
1521	22	21	821020	
1522	22	22	821021	
1523	22	23	821022	
1524	22	24	821023	
1525	22	25	821024	
1526	22	26	821025	
1527	22	27	821026	
1528	22	28	831027	
1529	22	29	831002	
1530	22	30	821029	1
1531	22	31	821030	
1532	22	32	821031	
1533	22	33	821032	
1534	22	34	831032	
1535	22	35	831033	
1536	22	36	821035	
1537	22	37	821036	
1538	22	38	821037	
1539	22	39	831028	
1540	22	40	821039	1
1541	22	41	821040	
1542	22	42	821041	
1543	22	43	821042	
1544	22	44	821043	
1545	22	45	821044	
1546	22	46	821045	
1547	22	47	821046	
1548	22	48	831029	
1549	22	49	831004	
1550	22	50	821049	1
1551	22	51	831005	
1552	22	52	831006	
1553	22	53	831007	
1554	22	54	831008	
1555	22	55	831009	
1556	22	56	831010	
1557	22	57	831011	
1558	22	58	831012	
1559	22	59	831013	
1560	22	60	831014	
1561	22	61	831015	
1562	22	62	831016	
1563	22	63	831017	
1564	22	64	831018	
1565	22	65	831019	
1566	22	66	831020	
1567	22	67	831021	
1568	22	68	831022	
1569	22	69	831023	
1570	22	70	831024	
1571	22	71		
1572	22	72		
1573	22	73		
1574	22	74		
1575	22	75		
1576	22	76		
1577	22	77		
1578	22	78		
1579	22	79		
1580	22	80		
1581	23	1	833047	
1582	23	2	832031	
1583	23	3	832032	
1584	23	4	832033	
1585	23	5	833052	
1586	23	6	832035	
1587	23	7	832036	
1588	23	8	832037	
1589	23	9	832038	
1590	23	10	832039	1
1591	23	11	833048	
1592	23	12	832041	
1593	23	13	832042	
1594	23	14	832043	
1595	23	15	833053	
1596	23	16	832045	
1597	23	17	832046	
1598	23	18	832047	
1599	23	19	832048	
1600	23	20	832049	1
1601	23	21	833049	
1602	23	22	832051	
1603	23	23	832052	
1604	23	24	832053	
1605	23	25	833054	
1606	23	26	832055	
1607	23	27	832056	
1608	23	28	832057	
1609	23	29	832058	
1610	23	30	832059	1
1611	23	31	833050	
1612	23	32	832061	
1613	23	33	832062	
1614	23	34	832063	
1615	23	35	833055	
1616	23	36	832065	
1617	23	37	832066	
1618	23	38	832067	
1619	23	39	832068	
1620	23	40	832069	1
1621	23	41	833051	
1622	23	42	832071	
1623	23	43	832072	
1624	23	44	832073	
1625	23	45	833056	
1626	23	46	832075	
1627	23	47	832076	
1628	23	48	832077	
1629	23	49	832078	
1630	23	50	832079	1
1631	23	51	832000	
1632	23	52	832001	
1633	23	53	832002	
1634	23	54	832003	
1635	23	55	832004	
1636	23	56	832005	
1637	23	57	832006	
1638	23	58	832007	
1639	23	59	832008	
1640	23	60	832009	
1641	23	61	832010	
1642	23	62	832011	
1643	23	63	832012	
1644	23	64	832013	
1645	23	65	832014	
1646	23	66	832015	
1647	23	67	832016	
1648	23	68	832017	
1649	23	69	832018	
1650	23	70	832019	
1651	23	71	832020	
1652	23	72	832021	
1653	23	73	832022	
1654	23	74	832023	
1655	23	75	832024	
1656	23	76	832025	
1657	23	77	832026	
1658	23	78	832027	
1659	23	79	832028	
1660	23	80	832029	
1661	24	1	833063	
1662	24	2	833057	
1663	24	3	833000	
1664	24	4	833039	
1665	24	5	833034	
1666	24	6	823005	
1667	24	7	823006	
1668	24	8	823007	
1669	24	9	823008	
1670	24	10	823009	1
1671	24	11	833058	
1672	24	12	833064	
1673	24	13	833001	
1674	24	14	833040	
1675	24	15	833035	
1676	24	16	823015	
1677	24	17	823016	
1678	24	18	823017	
1679	24	19	823018	
1680	24	20	823019	1
1681	24	21	833059	
1682	24	22	833065	
1683	24	23	833002	
1684	24	24	833041	
1685	24	25	833036	
1686	24	26	823025	
1687	24	27	823026	
1688	24	28	823027	
1689	24	29	823028	
1690	24	30	823029	1
1691	24	31	833066	
1692	24	32	833060	
1693	24	33	833042	
1694	24	34	833037	
1695	24	35	833061	
1696	24	36	823035	
1697	24	37	823036	
1698	24	38	823037	
1699	24	39	823038	
1700	24	40	833069	1
1701	24	41	823040	
1702	24	42	833067	
1703	24	43	833043	
1704	24	44	833038	
1705	24	45	833062	
1706	24	46	823045	
1707	24	47	823046	
1708	24	48	823047	
1709	24	49	823048	
1710	24	50	823049	1
1711	24	51	833004	
1712	24	52	833005	
1713	24	53	833006	
1714	24	54	833007	
1715	24	55	833008	
1716	24	56	833009	
1717	24	57	833010	
1718	24	58	833011	
1719	24	59	833012	
1720	24	60	833013	
1721	24	61	833014	
1722	24	62	833015	
1723	24	63	833016	
1724	24	64	833017	
1725	24	65	833018	
1726	24	66	833019	
1727	24	67	833020	
1728	24	68	833021	
1729	24	69	833022	
1730	24	70	833023	
1731	24	71	833024	
1732	24	72	833025	
1733	24	73	833026	
1734	24	74	833027	
1735	24	75	833028	
1736	24	76	833029	
1737	24	77	833030	
1738	24	78	833031	
1739	24	79	833032	
1740	24	80	833033	
1741	25	1	821000	
1742	25	2	821001	
1743	25	3	821002	
1744	25	4	821003	
1745	25	5	821004	
1746	25	6	821005	
1747	25	7	821006	
1748	25	8	831025	1
1749	25	9	831000	
1750	25	10	821009	1
1751	25	11	821010	
1752	25	12	821011	
1753	25	13	821012	
1754	25	14	831030	
1755	25	15	831031	
1756	25	16	821015	
1757	25	17	821016	
1758	25	18	821017	
1759	25	19	831026	1
1760	25	20	821019	1
1761	25	21	821020	
1762	25	22	821021	
1763	25	23	821022	
1764	25	24	821023	
1765	25	25	821024	
1766	25	26	821025	
1767	25	27	821026	
1768	25	28	831027	1
1769	25	29	831002	
1770	25	30	821029	1
1771	25	31	821030	
1772	25	32	821031	
1773	25	33	821032	
1774	25	34	831032	
1775	25	35	831033	
1776	25	36	821035	
1777	25	37	821036	
1778	25	38	821037	
1779	25	39	831028	1
1780	25	40	821039	1
1781	25	41	821040	
1782	25	42	821041	
1783	25	43	821042	
1784	25	44	821043	
1785	25	45	821044	
1786	25	46	821045	
1787	25	47	821046	
1788	25	48	831029	1
1789	25	49	831004	
1790	25	50	821049	1
1791	25	51	831005	
1792	25	52	831006	
1793	25	53	831007	
1794	25	54	831008	
1795	25	55	831009	
1796	25	56	831010	
1797	25	57	831011	
1798	25	58	831012	
1799	25	59	831013	
1800	25	60	831014	
1801	25	61	831015	
1802	25	62	831016	
1803	25	63	831017	
1804	25	64	831018	
1805	25	65	831019	
1806	25	66	831020	
1807	25	67	831021	
1808	25	68	831022	
1809	25	69	831023	
1810	25	70	831024	
1811	25	71		
1812	25	72		
1813	25	73		
1814	25	74		
1815	25	75		
1816	25	76		
1817	25	77		
1818	25	78		
1819	25	79		
1820	25	80		
1821	26	1	833047	
1822	26	2	832031	
1823	26	3	832032	
1824	26	4	832033	1
1825	26	5	833052	1
1826	26	6	832035	
1827	26	7	832036	
1828	26	8	832037	1
1829	26	9	832038	
1830	26	10	832039	1
1831	26	11	833048	
1832	26	12	832041	
1833	26	13	832042	
1834	26	14	832043	1
1835	26	15	833053	1
1836	26	16	832045	
1837	26	17	832046	
1838	26	18	832047	1
1839	26	19	832048	
1840	26	20	832049	1
1841	26	21	833049	
1842	26	22	832051	
1843	26	23	832052	
1844	26	24	832053	1
1845	26	25	833054	1
1846	26	26	832055	
1847	26	27	832056	
1848	26	28	832057	1
1849	26	29	832058	
1850	26	30	832059	1
1851	26	31	833050	
1852	26	32	832061	
1853	26	33	832062	
1854	26	34	832063	1
1855	26	35	833055	1
1856	26	36	832065	
1857	26	37	832066	
1858	26	38	832067	1
1859	26	39	832068	
1860	26	40	832069	1
1861	26	41	833051	
1862	26	42	832071	
1863	26	43	832072	
1864	26	44	832073	1
1865	26	45	833056	1
1866	26	46	832075	
1867	26	47	832076	
1868	26	48	832077	1
1869	26	49	832078	
1870	26	50	832079	1
1871	26	51	832000	
1872	26	52	832001	
1873	26	53	832002	
1874	26	54	832003	
1875	26	55	832004	
1876	26	56	832005	
1877	26	57	832006	
1878	26	58	832007	
1879	26	59	832008	
1880	26	60	832009	
1881	26	61	832010	
1882	26	62	832011	
1883	26	63	832012	
1884	26	64	832013	
1885	26	65	832014	
1886	26	66	832015	
1887	26	67	832016	
1888	26	68	832017	
1889	26	69	832018	
1890	26	70	832019	
1891	26	71	832020	
1892	26	72	832021	
1893	26	73	832022	
1894	26	74	832023	
1895	26	75	832024	
1896	26	76	832025	
1897	26	77	832026	
1898	26	78	832027	
1899	26	79	832028	
1900	26	80	832029	
1901	27	1	833063	1
1902	27	2	833057	
1903	27	3	833000	
1904	27	4	833039	
1905	27	5	833034	1
1906	27	6	823005	
1907	27	7	823006	
1908	27	8	823007	
1909	27	9	823008	1
1910	27	10	823009	1
1911	27	11	833058	
1912	27	12	833064	1
1913	27	13	833001	
1914	27	14	833040	
1915	27	15	833035	1
1916	27	16	823015	
1917	27	17	823016	
1918	27	18	823017	
1919	27	19	823018	1
1920	27	20	823019	1
1921	27	21	833059	
1922	27	22	833065	1
1923	27	23	833002	
1924	27	24	833041	
1925	27	25	833036	1
1926	27	26	823025	
1927	27	27	823026	
1928	27	28	823027	
1929	27	29	823028	1
1930	27	30	823029	1
1931	27	31	833066	1
1932	27	32	833060	
1933	27	33	833042	
1934	27	34	833037	1
1935	27	35	833061	
1936	27	36	823035	
1937	27	37	823036	
1938	27	38	823037	
1939	27	39	823038	1
1940	27	40	833070	1
1941	27	41	823040	
1942	27	42	833067	1
1943	27	43	833043	
1944	27	44	833038	1
1945	27	45	833062	
1946	27	46	823045	1
1947	27	47	823046	
1948	27	48	823047	
1949	27	49	823048	
1950	27	50	823049	1
1951	27	51	833004	
1952	27	52	833005	
1953	27	53	833006	
1954	27	54	833007	
1955	27	55	833008	
1956	27	56	833009	
1957	27	57	833010	
1958	27	58	833011	
1959	27	59	833012	
1960	27	60	833013	
1961	27	61	833014	
1962	27	62	833015	
1963	27	63	833016	
1964	27	64	833017	
1965	27	65	833018	
1966	27	66	833019	
1967	27	67	833020	
1968	27	68	833021	
1969	27	69	833022	
1970	27	70	833023	
1971	27	71	833024	
1972	27	72	833025	
1973	27	73	833026	
1974	27	74	833027	
1975	27	75	833028	
1976	27	76	833029	
1977	27	77	833030	
1978	27	78	833031	
1979	27	79	833032	
1980	27	80	833033	
1981	28	1	821000	
1982	28	2	821001	
1983	28	3	821002	
1984	28	4	821003	
1985	28	5	821004	
1986	28	6	833071	
1987	28	7	833072	
1988	28	8	831025	1
1989	28	9	831000	
1990	28	10	821009	1
1991	28	11	821010	
1992	28	12	821011	
1993	28	13	821012	
1994	28	14	831030	
1995	28	15	831031	
1996	28	16	821015	
1997	28	17	821016	
1998	28	18	821017	
1999	28	19	831026	1
2000	28	20	821019	1
2001	28	21	821020	
2002	28	22	821021	
2003	28	23	821022	
2004	28	24	821023	
2005	28	25	821024	
2006	28	26	833073	
2007	28	27	833074	
2008	28	28	831027	1
2009	28	29	831002	
2010	28	30	821029	1
2011	28	31	821030	
2012	28	32	821031	
2013	28	33	821032	
2014	28	34	831032	
2015	28	35	831033	
2016	28	36	821035	
2017	28	37	821036	
2018	28	38	821037	
2019	28	39	831028	1
2020	28	40	821039	1
2021	28	41	821040	
2022	28	42	821041	
2023	28	43	821042	
2024	28	44	821043	
2025	28	45	821044	
2026	28	46	833075	
2027	28	47	833076	
2028	28	48	831029	1
2029	28	49	831004	
2030	28	50	821049	1
2031	28	51	831005	
2032	28	52	831006	
2033	28	53	831007	
2034	28	54	831008	
2035	28	55	831009	
2036	28	56	831010	
2037	28	57	831011	
2038	28	58	831012	
2039	28	59	831013	
2040	28	60	831014	
2041	28	61	831015	
2042	28	62	831016	
2043	28	63	831017	
2044	28	64	831018	
2045	28	65	831019	
2046	28	66	831020	
2047	28	67	831021	
2048	28	68	831022	
2049	28	69	831023	
2050	28	70	831024	
2051	28	71		
2052	28	72		
2053	28	73		
2054	28	74		
2055	28	75		
2056	28	76		
2057	28	77		
2058	28	78		
2059	28	79		
2060	28	80		
2061	29	1	833047	
2062	29	2	832031	
2063	29	3	832032	
2064	29	4	832033	1
2065	29	5	833077	1
2066	29	6	832035	
2067	29	7	832036	
2068	29	8	832037	1
2069	29	9	832038	
2070	29	10	832039	1
2071	29	11	833048	
2072	29	12	832041	
2073	29	13	832042	
2074	29	14	832043	1
2075	29	15	833078	1
2076	29	16	832045	
2077	29	17	832046	
2078	29	18	832047	1
2079	29	19	832048	
2080	29	20	832049	1
2081	29	21	833049	
2082	29	22	832051	
2083	29	23	832052	
2084	29	24	832053	1
2085	29	25	833079	1
2086	29	26	832055	
2087	29	27	832056	
2088	29	28	832057	1
2089	29	29	832058	
2090	29	30	832059	1
2091	29	31	833050	
2092	29	32	832061	
2093	29	33	832062	
2094	29	34	832063	1
2095	29	35	833080	1
2096	29	36	832065	
2097	29	37	832066	
2098	29	38	832067	1
2099	29	39	832068	
2100	29	40	832069	1
2101	29	41	833051	
2102	29	42	832071	
2103	29	43	832072	
2104	29	44	832073	1
2105	29	45	833081	1
2106	29	46	832075	
2107	29	47	832076	
2108	29	48	832077	1
2109	29	49	832078	
2110	29	50	832079	1
2111	29	51	832000	
2112	29	52	832001	
2113	29	53	832002	
2114	29	54	832003	
2115	29	55	832004	
2116	29	56	832005	
2117	29	57	832006	
2118	29	58	832007	
2119	29	59	832008	
2120	29	60	832009	
2121	29	61	832010	
2122	29	62	832011	
2123	29	63	832012	
2124	29	64	832013	
2125	29	65	832014	
2126	29	66	832015	
2127	29	67	832016	
2128	29	68	832017	
2129	29	69	832018	
2130	29	70	832019	
2131	29	71	832020	
2132	29	72	832021	
2133	29	73	832022	
2134	29	74	832023	
2135	29	75	832024	
2136	29	76	832025	
2137	29	77	832026	
2138	29	78	832027	
2139	29	79	832028	
2140	29	80	832029	
2141	30	1	833082	1
2142	30	2	833057	
2143	30	3	833000	
2144	30	4	833039	
2145	30	5	833034	1
2146	30	6	823005	
2147	30	7	823006	
2148	30	8	823007	
2149	30	9	823008	1
2150	30	10	823009	1
2151	30	11	833058	
2152	30	12	833083	1
2153	30	13	833001	
2154	30	14	833040	
2155	30	15	833035	1
2156	30	16	823015	
2157	30	17	823016	
2158	30	18	823017	
2159	30	19	823018	1
2160	30	20	823019	1
2161	30	21	833059	
2162	30	22	833084	1
2163	30	23	833002	
2164	30	24	833041	
2165	30	25	833036	1
2166	30	26	823025	
2167	30	27	823026	
2168	30	28	823027	
2169	30	29	823028	1
2170	30	30	823029	1
2171	30	31	833085	1
2172	30	32	833060	
2173	30	33	833042	
2174	30	34	833037	1
2175	30	35	833061	
2176	30	36	823035	
2177	30	37	823036	
2178	30	38	823037	
2179	30	39	823038	1
2180	30	40	833087	1
2181	30	41	823040	
2182	30	42	833086	1
2183	30	43	833043	
2184	30	44	833038	1
2185	30	45	833062	
2186	30	46	823045	1
2187	30	47	823046	
2188	30	48	823047	
2189	30	49	823048	
2190	30	50	823049	1
2191	30	51	833004	
2192	30	52	833005	
2193	30	53	833006	
2194	30	54	833007	
2195	30	55	833008	
2196	30	56	833009	
2197	30	57	833010	
2198	30	58	833011	
2199	30	59	833012	
2200	30	60	833013	
2201	30	61	833014	
2202	30	62	833015	
2203	30	63	833016	
2204	30	64	833017	
2205	30	65	833018	
2206	30	66	833019	
2207	30	67	833020	
2208	30	68	833021	
2209	30	69	833022	
2210	30	70	833023	
2211	30	71	833024	
2212	30	72	833025	
2213	30	73	833026	
2214	30	74	833027	
2215	30	75	833028	
2216	30	76	833029	
2217	30	77	833030	
2218	30	78	833031	
2219	30	79	833032	
2220	30	80	833033	
