Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
100501011	3053001	1	1	0	
100501021	3053002	1	1	0	
100501031	3063001	1	1	0	
100501041	3063002	1	1	0	
100501051	3013001	1	1	0	
100501061	3013002	1	1	0	
100501071	3023001	1	1	0	
100501081	3023002	1	1	0	
100501091	3033001	1	1	0	
100501101	3033002	1	1	0	
100501111	3043001	1	1	0	
100501121	3043002	1	1	0	
100601011	3013001	1	1	0	
100601021	3013002	1	1	0	
100601031	3023001	1	1	0	
100601041	3023002	1	1	0	
100601051	3033001	1	1	0	
100601061	3033002	1	1	0	
100601071	3043001	1	1	0	
100601081	3043002	1	1	0	
100601091	3053001	1	1	0	
100601101	3053002	1	1	0	
100601111	3063001	1	1	0	
100601121	3063002	1	1	0	
100701011	3034001	1	1	0	
100701021	3034002	1	1	0	
100701031	3044001	1	1	0	
100701041	3044002	1	1	0	
100701051	3054001	1	1	0	
100701061	3054002	1	1	0	
100701071	3064001	1	1	0	
100701081	3064002	1	1	0	
100701091	3014001	1	1	0	
100701101	3014002	1	1	0	
100701111	3024001	1	1	0	
100701121	3024002	1	1	0	
100801011	3054001	1	1	0	
100801021	3054002	1	1	0	
100801031	3064001	1	1	0	
100801041	3064002	1	1	0	
100801051	3014001	1	1	0	
100801061	3014002	1	1	0	
100801071	3024001	1	1	0	
100801081	3024002	1	1	0	
100801091	3034001	1	1	0	
100801101	3034002	1	1	0	
100801111	3044001	1	1	0	
100801121	3044002	1	1	0	
100901011	3914001	1	1	0	
100901021	3924001	1	1	0	
100901031	3934001	1	1	0	
100901041	3944001	1	1	0	
100901051	3954001	1	1	0	
100901061	3964001	1	1	0	
100901071	3914001	1	1	0	
100901081	3924001	1	1	0	
100901091	3934001	1	1	0	
100901101	3944001	1	1	0	
100901111	3954001	1	1	0	
100901121	3964001	1	1	0	
101001011	3914001	1	1	0	
101001021	3924001	1	1	0	
101001031	3934001	1	1	0	
101001041	3944001	1	1	0	
101001051	3954001	1	1	0	
101001061	3964001	1	1	0	
101001071	3914001	1	1	0	
101001081	3924001	1	1	0	
101001091	3934001	1	1	0	
101001101	3944001	1	1	0	
101001111	3954001	1	1	0	
101001121	3964001	1	1	0	
101201011	31204	1			
110101011	3013001	1	1	0	
110101021	3023001	1	1	0	
110101031	3033001	1	1	0	
110101041	3043001	1	1	0	
110101051	3053001	1	1	0	
110101061	3063001	1	1	0	
110201011	3013002	1	1	0	
110201021	3023002	1	1	0	
110201031	3033002	1	1	0	
110201041	3043002	1	1	0	
110201051	3053002	1	1	0	
110201061	3063002	1	1	0	
110301011	3014001	1	1	0	
110301021	3024001	1	1	0	
110301031	3034001	1	1	0	
110301041	3044001	1	1	0	
110301051	3054001	1	1	0	
110301061	3064001	1	1	0	
110401011	3014002	1	1	0	
110401021	3024002	1	1	0	
110401031	3034002	1	1	0	
110401041	3044002	1	1	0	
110401051	3054002	1	1	0	
110401061	3064002	1	1	0	
110501011	3014003	1	1	0	
110501021	3024003	1	1	0	
110501031	3034003	1	1	0	
110501041	3044003	1	1	0	
110501051	3054003	1	1	0	
110501061	3064003	1	1	0	
110601011	3014004	1	1	0	
110601021	3024004	1	1	0	
110601031	3034004	1	1	0	
110601041	3044004	1	1	0	
110601051	3054004	1	1	0	
110601061	3064004	1	1	0	
110701011	3014001	1	1	0	
110701021	3024001	1	1	0	
110701031	3034001	1	1	0	
110701041	3044001	1	1	0	
110701051	3054001	1	1	0	
110701061	3064001	1	1	0	
110801011	3014002	1	1	0	
110801021	3024002	1	1	0	
110801031	3034002	1	1	0	
110801041	3044002	1	1	0	
110801051	3054002	1	1	0	
110801061	3064002	1	1	0	
110901011	3914001	1	1	0	
110901021	3924001	1	1	0	
110901031	3934001	1	1	0	
111001011	3914001	1	1	0	
111001021	3924001	1	1	0	
111001031	3934001	1	1	0	
111001041	3944001	1	1	0	
111001051	3954001	1	1	0	
111001061	3964001	1	1	0	
111101011	3914001	1	1	0	
111101021	3924001	1	1	0	
111101031	3934001	1	1	0	
111101041	3944001	1	1	0	
111101051	3954001	1	1	0	
111201011	31204	1			
100101035	4	6			
1001010100	10018	1			
1001010102	1	1			
1001010101	30011	1			
1001010201	30011	1			
1001010301	30011	1			
1001010401	30011	1			
1001010501	30011	1			
1001010601	30011	1			
1001010701	30011	1			
1001010801	30011	1			
1001010901	30011	1			
1001011001	30011	1			
1001011101	30011	1			
1001011201	30011	1			
1002010101	30012	1			
1002010201	30012	1			
1002010301	30012	1			
1002010401	30012	1			
1002010501	30012	1			
1002010601	30012	1			
1002010701	30012	1			
1002010801	30012	1			
1002010901	30012	1			
1002011001	30012	1			
1002011101	30012	1			
1002011201	30012	1			
1003010101	30012	1			
1003010201	30012	1			
1003010301	30012	1			
1003010401	30012	1			
1003010501	30012	1			
1003010601	30012	1			
1003010701	30012	1			
1003010801	30012	1			
1003010901	30012	1			
1003011001	30012	1			
1003011101	30012	1			
1003011201	30012	1			
1004010101	30012	1			
1004010201	30012	1			
1004010301	30012	1			
1004010401	30012	1			
1004010501	30012	1			
1004010601	30012	1			
1004010701	30012	1			
1004010801	30012	1			
1004010901	30012	1			
1004011001	30012	1			
1004011101	30012	1			
1004011201	30012	1			
1005010101	30012	1			
1005010201	30012	1			
1005010301	30012	1			
1005010401	30012	1			
1005010501	30012	1			
1005010601	30012	1			
1005010701	30012	1			
1005010801	30012	1			
1005010901	30012	1			
1005011001	30012	1			
1005011101	30012	1			
1005011201	30012	1			
1006010101	30012	1			
1006010201	30012	1			
1006010301	30012	1			
1006010401	30012	1			
1006010501	30012	1			
1006010601	30012	1			
1006010701	30012	1			
1006010801	30012	1			
1006010901	30012	1			
1006011001	30012	1			
1006011101	30012	1			
1006011201	30012	1			
1007010101	30013	1			
1007010201	30013	1			
1007010301	30013	1			
1007010401	30013	1			
1007010501	30013	1			
1007010601	30013	1			
1007010701	30013	1			
1007010801	30013	1			
1007010901	30013	1			
1007011001	30013	1			
1007011101	30013	1			
1007011201	30013	1			
1008010101	30013	1			
1008010201	30013	1			
1008010301	30013	1			
1008010401	30013	1			
1008010501	30013	1			
1008010601	30013	1			
1008010701	30013	1			
1008010801	30013	1			
1008010901	30013	1			
1008011001	30013	1			
1008011101	30013	1			
1008011201	30013	1			
1101010101	30012	1			
1101010201	30012	1			
1101010301	30012	1			
1101010401	30012	1			
1101010501	30012	1			
1101010601	30012	1			
1102010101	30012	1			
1102010201	30012	1			
1102010301	30012	1			
1102010401	30012	1			
1102010501	30012	1			
1102010601	30012	1			
1103010101	30012	1			
1103010201	30012	1			
1103010301	30012	1			
1103010401	30012	1			
1103010501	30012	1			
1103010601	30012	1			
1104010101	30012	1			
1104010201	30012	1			
1104010301	30012	1			
1104010401	30012	1			
1104010501	30012	1			
1104010601	30012	1			
1105010101	30013	1			
1105010201	30013	1			
1105010301	30013	1			
1105010401	30013	1			
1105010501	30013	1			
1105010601	30013	1			
1106010101	30013	1			
1106010201	30013	1			
1106010301	30013	1			
1106010401	30013	1			
1106010501	30013	1			
1106010601	30013	1			
1107010101	30013	1			
1107010201	30013	1			
1107010301	30013	1			
1107010401	30013	1			
1107010501	30013	1			
1107010601	30013	1			
1108010101	30013	1			
1108010201	30013	1			
1108010301	30013	1			
1108010401	30013	1			
1108010501	30013	1			
1108010601	30013	1			
120101021	3013001	1	1	0	
120102021	3013002	1	1	0	
120103021	3023001	1	1	0	
120104021	3023002	1	1	0	
120105031	3033001	1	1	0	
120106031	3033002	1	1	0	
120107031	3043001	1	1	0	
120108031	3043002	1	1	0	
120109011	3053001	1	1	0	
120110021	3053002	1	1	0	
120111021	3063001	1	1	0	
120112011	3063002	1	1	0	
120113021	3013001	1	1	0	
120114021	3013002	1	1	0	
120115031	3023001	1	1	0	
120116011	3023002	1	1	0	
120201021	3033001	1	1	0	
120202021	3033002	1	1	0	
120203021	3043001	1	1	0	
120204021	3043002	1	1	0	
120205021	3053001	1	1	0	
120206031	3053002	1	1	0	
120207021	3063001	1	1	0	
120208011	3063002	1	1	0	
120209011	3013001	1	1	0	
120210021	3013002	1	1	0	
120211031	3023001	1	1	0	
120212011	3023002	1	1	0	
120301021	3033001	1	1	0	
120302021	3033002	1	1	0	
120303021	3043001	1	1	0	
120304021	3043002	1	1	0	
120305011	3053001	1	1	0	
120306021	3053002	1	1	0	
120307031	3063001	1	1	0	
120308021	3063002	1	1	0	
120401021	3014001	1	1	0	
120402011	3014002	1	1	0	
120403031	3014003	1	1	0	
120404011	3014004	1	1	0	
120501021	3024001	1	1	0	
120502021	3024002	1	1	0	
120503031	3024003	1	1	0	
120504021	3024004	1	1	0	
120601031	3034001	1	1	0	
120602021	3034002	1	1	0	
120603031	3034003	1	1	0	
120604021	3034004	1	1	0	
120701021	3044001	1	1	0	
120702031	3044002	1	1	0	
120703031	3044003	1	1	0	
120704021	3044004	1	1	0	
120801031	3054001	1	1	0	
120802031	3054002	1	1	0	
120803031	3054003	1	1	0	
120804021	3054004	1	1	0	
120101022	30012	1			
120102022	30012	1			
120103022	30012	1			
120104022	30012	1			
120105032	30012	1			
120106032	30012	1			
120107032	30012	1			
120108032	30012	1			
120109012	30012	1			
120110022	30012	1			
120111022	30012	1			
120112012	30012	1			
120113022	30012	1			
120114022	30012	1			
120115032	30012	1			
120116012	30012	1			
120201022	30012	1			
120202022	30012	1			
120203022	30012	1			
120204022	30012	1			
120205022	30012	1			
120206032	30012	1			
120207022	30012	1			
120208012	30012	1			
120209012	30012	1			
120210022	30012	1			
120211032	30012	1			
120212012	30012	1			
120301022	30012	1			
120302022	30012	1			
120303022	30012	1			
120304022	30012	1			
120305012	30012	1			
120306022	30012	1			
120307032	30012	1			
120308022	30012	1			
120401022	30013	1			
120402012	30013	1			
120403032	30013	1			
120404012	30013	1			
120501022	30013	1			
120502022	30013	1			
120503032	30013	1			
120504022	30013	1			
120601032	30013	1			
120602022	30013	1			
120603032	30013	1			
120604022	30013	1			
120701022	30013	1			
120702032	30013	1			
120703032	30013	1			
120704022	30013	1			
120801032	30013	1			
120802032	30013	1			
120803032	30013	1			
120804022	30013	1			
120101023	1	3000			
120102023	1	3000			
120103023	1	3000			
120104023	1	3000			
120105033	1	3000			
120106033	1	3000			
120107033	1	3000			
120108033	1	3000			
120109013	1	3000			
120110023	1	3000			
120111023	1	3000			
120112013	1	3000			
120113023	1	3000			
120114023	1	3000			
120115033	1	3000			
120116013	1	3000			
120201023	1	4000			
120202023	1	4000			
120203023	1	4000			
120204023	1	4000			
120205023	1	4000			
120206033	1	4000			
120207023	1	4000			
120208013	1	4000			
120209013	1	4000			
120210023	1	4000			
120211033	1	4000			
120212013	1	4000			
120301023	1	6000			
120302023	1	6000			
120303023	1	6000			
120304023	1	6000			
120305013	1	6000			
120306023	1	6000			
120307033	1	6000			
120308023	1	6000			
120401023	1	6000			
120402013	1	6000			
120403033	1	6000			
120404013	1	6000			
120501023	1	8000			
120502023	1	8000			
120503033	1	8000			
120504023	1	8000			
120601033	1	8000			
120602023	1	8000			
120603033	1	8000			
120604023	1	8000			
120701023	1	10000			
120702033	1	10000			
120703033	1	10000			
120704023	1	10000			
120801033	1	10000			
120802033	1	10000			
120803033	1	10000			
120804023	1	10000			
1201010201	30012	1			
1201020201	30012	1			
1201030201	30012	1			
1201040201	30012	1			
1201050301	30012	1			
1201060301	30012	1			
1201070301	30012	1			
1201080301	30012	1			
1201090101	30012	1			
1201100201	30012	1			
1201110201	30012	1			
1201120101	30012	1			
1201130201	30012	1			
1201140201	30012	1			
1201150301	30012	1			
1201160101	30012	1			
1202010201	30012	1			
1202020201	30012	1			
1202030201	30012	1			
1202040201	30012	1			
1202050201	30012	1			
1202060301	30012	1			
1202070201	30012	1			
1202080101	30012	1			
1202090101	30012	1			
1202100201	30012	1			
1202110301	30012	1			
1202120101	30012	1			
1203010201	30012	1			
1203020201	30012	1			
1203030201	30012	1			
1203040201	30012	1			
1203050101	30012	1			
1203060201	30012	1			
1203070301	30012	1			
1203080201	30012	1			
1204010201	30012	1			
1204020101	30012	1			
1204030301	30012	1			
1204040101	30012	1			
1205010201	30013	1			
1205020201	30013	1			
1205030301	30013	1			
1205040201	30013	1			
1206010301	30013	1			
1206020201	30013	1			
1206030301	30013	1			
1206040201	30013	1			
1207010201	30013	1			
1207020301	30013	1			
1207030301	30013	1			
1207040201	30013	1			
1208010301	30013	1			
1208020301	30013	1			
1208030301	30013	1			
1208040201	30013	1			
1201010202	1	1			
100101014	30011	1			
100101024	30011	1			
100101034	30011	1			
100101044	30011	1			
100101054	30011	1			
100101064	30011	1			
100101074	30011	1			
100101084	30011	1			
100101094	30011	1			
100101104	30011	1			
100101114	30011	1			
100101124	30012	1			
100201014	30011	1			
100201024	30011	1			
100201034	30011	1			
100201044	30011	1			
100201054	30011	1			
100201064	30011	1			
100201074	30011	1			
100201084	30011	1			
100201094	30011	1			
100201104	30011	1			
100201114	30011	1			
100201124	30011	1			
100301014	30011	3			
100301024	30011	3			
100301034	30011	3			
100301044	30011	3			
100301054	30011	3			
100301064	30011	3			
100301074	30011	3			
100301084	30011	3			
100301094	30011	3			
100301104	30011	3			
100301114	30011	3			
100301124	30011	3			
100401014	30012	1			
100401024	30012	1			
100401034	30012	1			
100401044	30012	1			
100401054	30012	1			
100401064	30012	1			
100401074	30012	1			
100401084	30012	1			
100401094	30012	1			
100401104	30012	1			
100401114	30012	1			
100401124	30012	1			
100501014	30012	1			
100501024	30012	1			
100501034	30012	1			
100501044	30012	1			
100501054	30012	1			
100501064	30012	1			
100501074	30012	1			
100501084	30012	1			
100501094	30012	1			
100501104	30012	1			
100501114	30012	1			
100501124	30012	1			
100601014	30012	1			
100601024	30012	1			
100601034	30012	1			
100601044	30012	1			
100601054	30012	1			
100601064	30012	1			
100601074	30012	1			
100601084	30012	1			
100601094	30012	1			
100601104	30012	1			
100601114	30012	1			
100601124	30012	1			
100701014	30012	1			
100701024	30012	1			
100701034	30012	1			
100701044	30012	1			
100701054	30012	1			
100701064	30012	1			
100701074	30012	1			
100701084	30012	1			
100701094	30012	1			
100701104	30012	1			
100701114	30012	1			
100701124	30012	1			
100801014	30013	1			
100801024	30013	1			
100801034	30013	1			
100801044	30013	1			
100801054	30013	1			
100801064	30013	1			
100801074	30013	1			
100801084	30013	1			
100801094	30013	1			
100801104	30013	1			
100801114	30013	1			
100801124	30013	1			
110101014	30011	3			
110101024	30011	3			
110101034	30011	3			
110101044	30011	3			
110101054	30011	3			
110101064	30011	3			
110201014	30012	1			
110201024	30012	1			
110201034	30012	1			
110201044	30012	1			
110201054	30012	1			
110201064	30012	1			
110301014	30012	1			
110301024	30012	1			
110301034	30012	1			
110301044	30012	1			
110301054	30012	1			
110301064	30012	1			
110401014	30012	1			
110401024	30012	1			
110401034	30012	1			
110401044	30012	1			
110401054	30012	1			
110401064	30012	1			
110501014	30013	1			
110501024	30013	1			
110501034	30013	1			
110501044	30013	1			
110501054	30013	1			
110501064	30013	1			
110601014	30013	1			
110601024	30013	1			
110601034	30013	1			
110601044	30013	1			
110601054	30013	1			
110601064	30013	1			
110701014	30013	1			
110701024	30013	1			
110701034	30013	1			
110701044	30013	1			
110701054	30013	1			
110701064	30013	1			
110801014	30013	1			
110801024	30013	1			
110801034	30013	1			
110801044	30013	1			
110801054	30013	1			
110801064	30013	1			
100101105	2024001	1	1	0	
100101085	1	5000			
100101125	4	10			
100301075	4	20			
3000000	1031001	1	1	1	1
3000010	2992001	1	1	0	
3000020	3013001	1	1	0	
3000030	3043001	1	1	0	
3000050	3033001	1	1	0	
3000060	3024004	1	1	0	
3000070	3054004	1	1	0	
3000080	3014004	1	1	0	
3000090	3044004	1	1	0	
3000100	40104	1			
3000110	2994001	1	1	0	
3000120	40103	1			
3000130	40104	1			
3000140	40104	1			
3000150	30013	1			
3000160	40104	1			
3000170	3924001	1	1	0	
3000180	2994001	1	1	0	
3000190	3954001	1	1	0	
3000200	40100	1			
3000210	3934001	1	1	0	
3000220	40100	1			
3000230	3964001	1	1	0	
3000240	40103	1			
3000250	30013	1			
3000260	2994001	1	1	0	
3000270	3954001	1	1	0	
3000280	3964001	1	1	0	
3000290	40110	1			
3000300	30014	1			
3000310	40110	1			
3000320	2994001	1	1	0	
3000330	40113	1			
3000340	40114	1			
3000350	40113	1			
3000360	30014	1			
3000370	40114	1			
3000380	3924001	1	1	0	
3000390	3934001	1	1	0	
3000400	40110	1			
3000410	40113	1			
3000420	40114	1			
3000430	2994001	1	1	0	
3000440	40110	1			
3000450	3944001	1	1	0	
3000460	40113	1			
3000470	30014	1			
3000480	40114	1			
3000490	3954001	1	1	0	
3000500	3964001	1	1	0	
3000510	3944001	1	1	0	
3000520	40110	1			
3000530	3944001	1	1	0	
3000540	40114	1			
3000550	3944001	1	1	0	
3000560	3954001	1	1	0	
3000570	40110	1			
3000580	3954001	1	1	0	
3000590	40114	1			
3000600	3954001	1	1	0	
3000610	2994001	1	1	0	
3000620	40110	1			
3000630	3954001	1	1	0	
3000640	40114	1			
3000650	31204	1			
3000660	40114	1			
3000670	31204	1			
3000680	40110	1			
3000690	31204	1			
3000700	40114	1			
3000710	31104	1			
110101016	502	1			
110101026	503	1			
2200000	7	12			
2200010	7	12			
2200020	7	12			
2200030	7	12			
2200040	7	12			
2200050	7	12			
2200060	7	12			
2200070	7	12			
2200080	7	12			
2200090	7	12			
2200100	7	12			
2200110	7	12			
2200120	7	12			
2200130	7	12			
2200140	7	12			
2200150	7	12			
2200160	7	16			
2200170	7	16			
2200180	7	16			
2200190	7	16			
2200200	7	16			
2200210	7	16			
2200220	7	16			
2200230	7	16			
2200240	7	16			
2200250	7	16			
2200260	7	16			
2200270	7	16			
2200280	7	20			
2200290	7	20			
2200300	7	20			
2200310	7	20			
2200320	7	20			
2200330	7	20			
2200340	7	20			
2200350	7	20			
2200360	7	20			
2200370	7	20			
2200380	7	20			
2200390	7	20			
2200400	7	24			
2200410	7	24			
2200420	7	24			
2200430	7	24			
2200440	7	24			
2200450	7	24			
2200460	7	24			
2200470	7	24			
2200480	7	30			
2200490	7	30			
2200500	7	30			
2200510	7	30			
2200520	7	30			
2200530	7	30			
2200540	7	30			
2200550	7	30			
2200001	1	3000			
2200011	1	3000			
2200021	1	3000			
2200031	1	3000			
2200041	1	3000			
2200051	1	3000			
2200061	1	3000			
2200071	1	3000			
2200081	1	3000			
2200091	1	3000			
2200101	1	3000			
2200111	1	3000			
2200121	1	3000			
2200131	1	3000			
2200141	1	3000			
2200151	1	3000			
2200161	1	4000			
2200171	1	4000			
2200181	1	4000			
2200191	1	4000			
2200201	1	4000			
2200211	1	4000			
2200221	1	4000			
2200231	1	4000			
2200241	1	4000			
2200251	1	4000			
2200261	1	4000			
2200271	1	4000			
2200281	1	6000			
2200291	1	6000			
2200301	1	6000			
2200311	1	6000			
2200321	1	6000			
2200331	1	6000			
2200341	1	6000			
2200351	1	6000			
2200361	1	6000			
2200371	1	6000			
2200381	1	6000			
2200391	1	6000			
2200401	1	8000			
2200411	1	8000			
2200421	1	8000			
2200431	1	8000			
2200441	1	8000			
2200451	1	8000			
2200461	1	8000			
2200471	1	8000			
2200481	1	10000			
2200491	1	10000			
2200501	1	10000			
2200511	1	10000			
2200521	1	10000			
2200531	1	10000			
2200541	1	10000			
2200551	1	10000			
2100000	2994001	1	1	0	
2100010	2994001	1	1	0	
2100020	2994001	1	1	0	
2100030	2994001	1	1	0	
2100040	2994001	1	1	0	
2100050	2994001	1	1	0	
2100060	2994001	1	1	0	
2100070	9080001	1			
2100080	2994001	1	1	0	
2100090	31104	1			
2100100	31104	1			
2100110	31104	1			
2100001	3914001	1	1	0	
2100011	3914001	1	1	0	
2100021	3914001	1	1	0	
2100031	3914001	1	1	0	
2100041	3914001	1	1	0	
2100051	3914001	1	1	0	
2100061	3914001	1	1	0	
2100071	3914001	1	1	0	
2100081	3914001	1	1	0	
2100091	31204	1			
2100101	31204	1			
2100111	31204	1			
2100002	1	50000			
2100012	1	50000			
2100022	1	50000			
2100032	1	50000			
2100042	1	50000			
2100052	1	50000			
2100062	1	50000			
2100072	1	50000			
2100082	1	50000			
2100092	1	50000			
2100102	1	50000			
2100112	1	50000			
710000	3	50			
710100	3	50			
710200	3	50			
710300	3	50			
710400	3	50			
710500	3	50			
720000	3	50			
720100	3	50			
720200	3	50			
720300	3	50			
720400	3	50			
730000	3	50			
730100	3	50			
730200	3	50			
730300	3	50			
740000	3	50			
740100	3	100			
740200	3	50			
740300	3	100			
750000	3	100			
750100	3	100			
750200	3	100			
760000	3	100			
760100	3	100			
760200	3	100			
770000	3	100			
770100	3	100			
770200	3	200			
710001	2992001	1	1	0	
710101	1	10000			
710201	1	10000			
710301	2993001	1	1	0	
710401	1	10000			
710501	2993001	1	1	0	
720001	1	10000			
720101	2993001	1	1	0	
720201	1	10000			
720301	2993001	1	1	0	
720401	1	10000			
730001	2993001	1	1	0	
730101	2993001	1	1	0	
730201	1	10000			
730301	1	10000			
740001	1	10000			
740101	1	10000			
740201	2993001	1	1	0	
740301	1	10000			
740401	30	3			
750001	2993001	1	1	0	
750101	1	10000			
750201	1	10000			
760001	2993001	1	1	0	
760101	2993001	1	1	0	
760201	1	10000			
770001	2993001	1	1	0	
770101	2993001	1	1	0	
770201	2993001	1	1	0	
710002	20	2			
710102	20	3			
710202	20	5			
710302	20	5			
710402	20	5			
710502	20	5			
720002	20	5			
720102	20	5			
720202	20	5			
720302	20	5			
720402	20	5			
730002	20	5			
730102	20	5			
730202	20	5			
730302	20	5			
740002	20	5			
740102	20	5			
740202	20	5			
740302	20	5			
750002	20	5			
750102	20	5			
750202	20	5			
760002	20	5			
760102	20	5			
760202	20	5			
770002	20	10			
770102	20	10			
770202	20	10			
780000	63	50			
780010	63	50			
780020	63	50			
780030	63	50			
780040	63	50			
780050	63	50			
780060	64	30			
780070	64	30			
780080	64	30			
780090	64	30			
780100	1	9000			
780110	13011000	1			
780120	64	30			
780130	64	30			
780140	64	30			
780150	64	30			
780160	1	9000			
780170	13011000	1			
780180	64	30			
780190	64	30			
780200	64	30			
780210	64	30			
780220	1	9000			
780230	13011000	1			
780240	64	30			
780250	64	30			
780260	64	30			
780270	64	30			
780280	1	9000			
780290	13011000	1			
780300	64	30			
780310	64	30			
780320	64	30			
780330	64	30			
780340	1	9000			
780350	13011000	1			
780360	64	30			
780370	64	30			
780380	64	30			
780390	64	30			
780400	1	9000			
780410	13011000	1			
780420	64	30			
780430	64	30			
780440	64	30			
780450	64	30			
780460	1	9000			
780470	13011000	1			
780061	30013	2			
780071	31104	2			
780081	31204	2			
780091	30113	1			
780101	40201	1			
780121	30013	2			
780131	31104	2			
780141	31204	2			
780151	30113	1			
780161	40201	1			
780181	30013	2			
780191	31104	2			
780201	31204	2			
780211	30113	1			
780221	40201	1			
780241	30013	2			
780251	31104	2			
780261	31204	2			
780271	30113	1			
780281	40201	1			
780301	30013	2			
780311	31104	2			
780321	31204	2			
780331	30113	1			
780341	40201	1			
780361	30013	2			
780371	31104	2			
780381	31204	2			
780391	30113	1			
780401	40201	1			
780421	30013	2			
780431	31104	2			
780441	31204	2			
780451	30113	1			
780461	40201	1			
780062	12	2			
780072	40103	2			
780082	40104	2			
780092	40301	2			
780102	40200	2			
780122	12	2			
780132	40103	2			
780142	40104	2			
780152	40301	2			
780162	40200	2			
780182	12	2			
780192	40103	2			
780202	40104	2			
780212	40301	2			
780222	40200	2			
780242	12	2			
780252	40103	2			
780262	40104	2			
780272	40301	2			
780282	40200	2			
780302	12	2			
780312	40103	2			
780322	40104	2			
780332	40301	2			
780342	40200	2			
780362	12	2			
780372	40103	2			
780382	40104	2			
780392	40301	2			
780402	40200	2			
780422	12	2			
780432	40103	2			
780442	40104	2			
780452	40301	2			
780462	40200	2			
781000	63	50			
781010	63	50			
781020	63	50			
781030	63	50			
781040	63	50			
781050	63	50			
781060	64	30			
781070	64	30			
781080	64	30			
781090	64	30			
781100	102	40			
781110	13014003	1			
781120	64	30			
781130	64	30			
781140	64	30			
781150	64	30			
781160	102	40			
781170	13014003	1			
781180	64	30			
781190	64	30			
781200	64	30			
781210	64	30			
781220	102	40			
781230	13014003	1			
781240	64	30			
781250	64	30			
781260	64	30			
781270	64	30			
781280	102	40			
781290	13014003	1			
781300	64	30			
781310	64	30			
781320	64	30			
781330	64	30			
781340	102	40			
781350	13014003	1			
781360	64	30			
781370	64	30			
781380	64	30			
781390	64	30			
781400	102	40			
781410	13014003	1			
781420	64	30			
781430	64	30			
781440	64	30			
781450	64	30			
781460	102	60			
781470	13014003	1			
781061	30013	2			
781071	31104	2			
781081	31204	2			
781091	30013	2			
781101	40201	1			
781121	30013	2			
781131	31104	2			
781141	31204	2			
781151	30013	2			
781161	40201	1			
781181	30013	2			
781191	31104	2			
781201	31204	2			
781211	30013	2			
781221	40201	1			
781241	30013	2			
781251	31104	2			
781261	31204	2			
781271	30013	2			
781281	40201	1			
781301	30013	2			
781311	31104	2			
781321	31204	2			
781331	30013	2			
781341	40201	1			
781361	30013	2			
781371	31104	2			
781381	31204	2			
781391	30013	2			
781401	40201	1			
781421	30013	2			
781431	31104	2			
781441	31204	2			
781451	30013	2			
781461	40201	1			
781062	12	2			
781072	40103	2			
781082	40104	2			
781092	40301	2			
781102	40200	2			
781122	12	2			
781132	40103	2			
781142	40104	2			
781152	40301	2			
781162	40200	2			
781182	12	2			
781192	40103	2			
781202	40104	2			
781212	40301	2			
781222	40200	2			
781242	12	2			
781252	40103	2			
781262	40104	2			
781272	40301	2			
781282	40200	2			
781302	12	2			
781312	40103	2			
781322	40104	2			
781332	40301	2			
781342	40200	2			
781362	12	2			
781372	40103	2			
781382	40104	2			
781392	40301	2			
781402	40200	2			
781422	12	2			
781432	40103	2			
781442	40104	2			
781452	40301	2			
781462	40200	2			
781480	63	50			
781490	63	50			
781500	63	50			
781510	63	50			
781520	63	50			
781530	63	50			
781540	63	50			
781550	8981901	1			
781551	30013	3			
781552	12	5			
781560	8981904	1			
781561	31204	5			
781562	60001	5			
781570	8981905	1			
781571	31104	2			
781572	60002	2			
781580	50005	150			
781581	40301	5			
781582	1	20000			
781590	102	100			
781591	40201	2			
781592	40200	4			
781600	13019102	1			
781610	64	30			
781611	30013	3			
781612	12	5			
781620	64	30			
781621	31204	5			
781622	60001	5			
781630	64	30			
781631	31104	2			
781632	60002	2			
781640	64	30			
781641	40301	5			
781642	1	10000			
781650	8981902	1			
781651	40201	2			
781652	40200	4			
781660	13019102	1			
781670	64	30			
781671	30013	3			
781672	12	5			
781680	64	30			
781681	31204	5			
781682	60001	5			
781690	64	30			
781691	31104	2			
781692	60002	2			
781700	64	30			
781701	40301	5			
781702	1	10000			
781710	8981903	1			
781711	40201	2			
781712	40200	4			
781720	13019102	1			
781730	64	30			
781731	30013	3			
781732	12	5			
781740	64	30			
781741	31204	5			
781742	60001	5			
781750	64	30			
781751	31104	2			
781752	60002	2			
781760	64	30			
781761	40301	5			
781762	1	15000			
781770	102	100			
781771	40201	2			
781772	40200	4			
781780	13019102	1			
781790	64	30			
781791	30013	3			
781792	12	5			
781800	64	30			
781801	31204	5			
781802	60001	5			
781810	64	30			
781811	31104	2			
781812	60002	2			
781820	64	30			
781821	40301	5			
781822	1	15000			
781830	102	100			
781831	40201	2			
781832	40200	4			
781840	13019102	1			
781850	64	40			
781851	30013	3			
781852	12	5			
781860	64	40			
781861	31204	5			
781862	60001	5			
781870	64	40			
781871	31104	2			
781872	60002	2			
781880	50005	50			
781881	40301	5			
781882	1	15000			
781890	102	100			
781891	40201	2			
781892	40200	4			
781900	13019102	1			
781910	30013	3			
781911	12	5			
781912	1	15000			
781920	31204	5			
781921	60001	5			
781922	1	15000			
781930	31104	2			
781931	60002	2			
781932	1	15000			
781940	50005	50			
781941	40301	5			
781942	1	15000			
781950	102	100			
781951	40201	2			
