Id	CharacterId	State	BehaviorId	CanClick	StateMachine
571	92030	GOCHAIR	D9203016	1	INTERACT
572	92030	GOBENCH	D9203017	1	INTERACT
573	92030	GOCABINET	D9203018	1	INTERACT
574	92030	WANTTOUCH	D9203022	1	MOOD
575	92030	HATE	D9203023	0	MOOD
576	92030	WAIT	D9203024	1	CONTROL
577	1041003	IDLE	D104100301	1	IDLE
578	1041003	SLEEP	D104100307	0	INTERACT
579	1041003	TIRED	D104100308	1	MOOD
580	1041003	ANNOY	D104100310	1	MOOD
581	1041003	BORING	D104100311	1	MOOD
582	1041003	LAZY	D104100309	1	MOOD
583	1041003	LOVE	D104100312	1	MOOD
584	1041003	REWAWRD	D104100313	1	IDLE
585	1041003	GRAB_UP	D104100302	0	CONTROL
586	1041003	FONDLE	D104100314	0	CONTROL
587	1041003	SELECTED	D104100303	1	CONTROL
588	1041003	RELATIOM	D104100305	1	INTERACT
589	1041003	SIT	D104100306	0	INTERACT
590	1041003	ATTRACT	D104100305	1	INTERACT
591	1041003	CABINET	D104100319	0	INTERACT
592	1041003	CHAIR	D104100320	0	INTERACT
593	1041003	BENCH	D104100321	0	INTERACT
594	1041003	GOSOFA	D104100315	1	INTERACT
595	1041003	GOCHAIR	D104100316	1	INTERACT
596	1041003	GOBENCH	D104100317	1	INTERACT
597	1041003	GOCABINET	D104100318	1	INTERACT
598	1041003	WANTTOUCH	D104100322	1	MOOD
599	1041003	HATE	D104100323	0	MOOD
600	1041003	WAIT	D104100324	1	CONTROL
601	1121002	IDLE	D112100201	1	IDLE
602	1121002	SLEEP	D112100207	0	INTERACT
603	1121002	TIRED	D112100208	1	MOOD
604	1121002	ANNOY	D112100210	1	MOOD
605	1121002	BORING	D112100211	1	MOOD
606	1121002	LAZY	D112100209	1	MOOD
607	1121002	LOVE	D112100212	1	MOOD
608	1121002	REWAWRD	D112100213	1	IDLE
609	1121002	GRAB_UP	D112100202	0	CONTROL
610	1121002	FONDLE	D112100214	0	CONTROL
611	1121002	SELECTED	D112100203	1	CONTROL
612	1121002	RELATIOM	D112100205	1	INTERACT
613	1121002	SIT	D112100206	0	INTERACT
614	1121002	ATTRACT	D112100205	1	INTERACT
615	1121002	CABINET	D112100219	0	INTERACT
616	1121002	CHAIR	D112100220	0	INTERACT
617	1121002	BENCH	D112100221	0	INTERACT
618	1121002	GOSOFA	D112100215	1	INTERACT
619	1121002	GOCHAIR	D112100216	1	INTERACT
620	1121002	GOBENCH	D112100217	1	INTERACT
621	1121002	GOCABINET	D112100218	1	INTERACT
622	1121002	WANTTOUCH	D112100222	1	MOOD
623	1121002	HATE	D112100223	0	MOOD
624	1121002	WAIT	D112100224	1	CONTROL
627	92670	IDLE	D9267001	1	IDLE
628	92670	SLEEP	D9267007	0	INTERACT
629	92670	TIRED	D9267008	1	MOOD
630	92670	ANNOY	D9267010	1	MOOD
631	92670	BORING	D9267011	1	MOOD
632	92670	LAZY	D9267009	1	MOOD
633	92670	LOVE	D9267012	1	MOOD
634	92670	REWAWRD	D9267013	1	IDLE
635	92670	GRAB_UP	D9267002	0	CONTROL
636	92670	FONDLE	D9267014	0	CONTROL
637	92670	SELECTED	D9267003	1	CONTROL
638	92670	RELATIOM	D9267005	1	INTERACT
639	92670	SIT	D9267006	0	INTERACT
640	92670	ATTRACT	D9267005	1	INTERACT
641	92670	CABINET	D9267019	0	INTERACT
642	92670	CHAIR	D9267020	0	INTERACT
643	92670	BENCH	D9267021	0	INTERACT
644	92670	GOSOFA	D9267015	1	INTERACT
645	92670	GOCHAIR	D9267016	1	INTERACT
646	92670	GOBENCH	D9267017	1	INTERACT
647	92670	GOCABINET	D9267018	1	INTERACT
648	92670	WANTTOUCH	D9267022	1	MOOD
649	92670	HATE	D9267023	0	MOOD
650	92670	WAIT	D9267024	1	CONTROL
653	813000	IDLE	D81300001	1	IDLE
654	813000	SLEEP	D81300007	0	INTERACT
655	813000	TIRED	D81300008	1	MOOD
656	813000	ANNOY	D81300010	1	MOOD
657	813000	BORING	D81300011	1	MOOD
658	813000	LAZY	D81300009	1	MOOD
659	813000	LOVE	D81300012	1	MOOD
660	813000	REWAWRD	D81300013	1	IDLE
661	813000	GRAB_UP	D81300002	0	CONTROL
662	813000	FONDLE	D81300014	0	CONTROL
663	813000	SELECTED	D81300003	1	CONTROL
664	813000	RELATIOM	D81300005	1	INTERACT
665	813000	SIT	D81300006	0	INTERACT
666	813000	ATTRACT	D81300005	1	INTERACT
667	813000	CABINET	D81300019	0	INTERACT
668	813000	CHAIR	D81300020	0	INTERACT
669	813000	BENCH	D81300021	0	INTERACT
670	813000	GOSOFA	D81300015	1	INTERACT
671	813000	GOCHAIR	D81300016	1	INTERACT
672	813000	GOBENCH	D81300017	1	INTERACT
673	813000	GOCABINET	D81300018	1	INTERACT
674	813000	WANTTOUCH	D81300022	1	MOOD
675	813000	HATE	D81300023	0	MOOD
676	813000	WAIT	D81300024	1	CONTROL
1001	1051001	GODING	D105100125	0	INTERACT
1002	1051001	PUTDING	D105100126	1	INTERACT
1003	813000	GODING	D81300025	0	INTERACT
1004	813000	PUTDING	D81300026	1	INTERACT
1005	92670	GODING	D9267025	0	INTERACT
1006	92670	PUTDING	D9267026	1	INTERACT
1007	1121002	GODING	D112100225	0	INTERACT
1008	1121002	PUTDING	D112100226	1	INTERACT
1009	1011002	GODING	D101100225	0	INTERACT
1010	1011002	PUTDING	D101100226	1	INTERACT
1011	1021001	GODING	D102100125	0	INTERACT
1012	1021001	PUTDING	D102100126	1	INTERACT
1013	1031001	GODING	D103100125	0	INTERACT
1014	1031001	PUTDING	D103100126	1	INTERACT
1015	1041002	GODING	D104100225	0	INTERACT
1016	1041002	PUTDING	D104100226	1	INTERACT
1017	1061002	GODING	D106100225	0	INTERACT
1018	1061002	PUTDING	D106100226	1	INTERACT
1019	1071002	GODING	D107100225	0	INTERACT
1020	1071002	PUTDING	D107100226	1	INTERACT
1021	1081002	GODING	D108100225	0	INTERACT
1022	1081002	PUTDING	D108100226	1	INTERACT
1023	1021002	GODING	D102100225	0	INTERACT
1024	1021002	PUTDING	D102100226	1	INTERACT
1025	1031002	GODING	D103100225	0	INTERACT
1026	1031002	PUTDING	D103100226	1	INTERACT
1027	1061003	GODING	D106100325	0	INTERACT
1028	1061003	PUTDING	D106100326	1	INTERACT
1029	1031003	GODING	D103100325	0	INTERACT
1030	1031003	PUTDING	D103100326	1	INTERACT
1031	1011003	GODING	D101100325	0	INTERACT
1032	1011003	PUTDING	D101100326	1	INTERACT
1033	1071003	GODING	D107100325	0	INTERACT
1034	1071003	PUTDING	D107100326	1	INTERACT
1035	1051003	GODING	D105100325	0	INTERACT
1036	1051003	PUTDING	D105100326	1	INTERACT
1037	1021003	GODING	D102100325	0	INTERACT
1038	1021003	PUTDING	D102100326	1	INTERACT
1039	1081003	GODING	D108100325	0	INTERACT
1040	1081003	PUTDING	D108100326	1	INTERACT
1041	1091002	GODING	D109100225	0	INTERACT
1042	1091002	PUTDING	D109100226	1	INTERACT
1043	90370	GODING	D9037025	0	INTERACT
1044	90370	PUTDING	D9037026	1	INTERACT
1045	90220	GODING	D9022025	0	INTERACT
1046	90220	PUTDING	D9022026	1	INTERACT
1047	1041003	GODING	D104100325	0	INTERACT
1048	1041003	PUTDING	D104100326	1	INTERACT
1049	1111002	GODING	D111100225	0	INTERACT
1050	1111002	PUTDING	D111100226	1	INTERACT
1051	81600	GODING	D8160025	0	INTERACT
1052	81600	PUTDING	D8160026	1	INTERACT
1053	81500	GODING	D8150025	0	INTERACT
1054	81500	PUTDING	D8150026	1	INTERACT
1055	92030	GODING	D9203025	0	INTERACT
1056	92030	PUTDING	D9203026	1	INTERACT
677	1000000	IDLE	D100000001	1	IDLE
678	1000000	SLEEP	D100000007	0	INTERACT
679	1000000	TIRED	D100000008	1	MOOD
680	1000000	ANNOY	D100000010	1	MOOD
681	1000000	BORING	D100000011	1	MOOD
682	1000000	LAZY	D100000009	1	MOOD
683	1000000	LOVE	D100000012	1	MOOD
684	1000000	REWAWRD	D100000013	1	IDLE
685	1000000	GRAB_UP	D100000002	0	CONTROL
686	1000000	FONDLE	D100000014	0	CONTROL
687	1000000	SELECTED	D100000003	1	CONTROL
688	1000000	RELATIOM	D100000005	1	INTERACT
689	1000000	SIT	D100000006	0	INTERACT
690	1000000	ATTRACT	D100000005	1	INTERACT
691	1000000	CABINET	D100000019	0	INTERACT
692	1000000	CHAIR	D100000020	0	INTERACT
693	1000000	BENCH	D100000021	0	INTERACT
694	1000000	GOSOFA	D100000015	1	INTERACT
695	1000000	GOCHAIR	D100000016	1	INTERACT
696	1000000	GOBENCH	D100000017	1	INTERACT
697	1000000	GOCABINET	D100000018	1	INTERACT
698	1000000	WANTTOUCH	D100000022	1	MOOD
699	1000000	HATE	D100000023	0	MOOD
700	1000000	WAIT	D100000024	1	CONTROL
701	1000000	GODING	D100000025	0	INTERACT
702	1000000	PUTDING	D100000026	1	INTERACT
703	1021004	IDLE	D102100401	1	IDLE
704	1021004	SLEEP	D102100407	0	INTERACT
705	1021004	TIRED	D102100408	1	MOOD
706	1021004	ANNOY	D102100410	1	MOOD
707	1021004	BORING	D102100411	1	MOOD
708	1021004	LAZY	D102100409	1	MOOD
709	1021004	LOVE	D102100412	1	MOOD
710	1021004	REWAWRD	D102100413	1	IDLE
711	1021004	GRAB_UP	D102100402	0	CONTROL
712	1021004	FONDLE	D102100414	0	CONTROL
713	1021004	SELECTED	D102100403	1	CONTROL
714	1021004	RELATIOM	D102100405	1	INTERACT
715	1021004	SIT	D102100406	0	INTERACT
716	1021004	ATTRACT	D102100405	1	INTERACT
717	1021004	CABINET	D102100419	0	INTERACT
718	1021004	CHAIR	D102100420	0	INTERACT
719	1021004	BENCH	D102100421	0	INTERACT
720	1021004	GOSOFA	D102100415	1	INTERACT
721	1021004	GOCHAIR	D102100416	1	INTERACT
722	1021004	GOBENCH	D102100417	1	INTERACT
723	1021004	GOCABINET	D102100418	1	INTERACT
724	1021004	WANTTOUCH	D102100422	1	MOOD
725	1021004	HATE	D102100423	0	MOOD
726	1021004	WAIT	D102100424	1	CONTROL
727	1021004	GODING	D102100425	0	INTERACT
728	1021004	PUTDING	D102100426	1	INTERACT
10000	1051001	GOSWIM	D105100127	0	INTERACT
10001	1051001	PUTSWIM	D105100128	1	INTERACT
10002	1131002	GOSWIM	D113100227	0	INTERACT
10003	1131002	PUTSWIM	D113100228	1	INTERACT
10004	1511003	GOSWIM	D151100327	0	INTERACT
10005	1511003	PUTSWIM	D151100328	1	INTERACT
10006	1011002	GOSWIM	D101100227	0	INTERACT
10007	1011002	PUTSWIM	D101100228	1	INTERACT
10008	1021001	GOSWIM	D102100127	0	INTERACT
10009	1021001	PUTSWIM	D102100128	1	INTERACT
10010	1031001	GOSWIM	D103100127	0	INTERACT
10011	1031001	PUTSWIM	D103100128	1	INTERACT
10012	1041002	GOSWIM	D104100227	0	INTERACT
10013	1041002	PUTSWIM	D104100228	1	INTERACT
10014	1061002	GOSWIM	D106100227	0	INTERACT
10015	1061002	PUTSWIM	D106100228	1	INTERACT
10016	1071002	GOSWIM	D107100227	0	INTERACT
10017	1071002	PUTSWIM	D107100228	1	INTERACT
10018	1081002	GOSWIM	D108100227	0	INTERACT
10019	1081002	PUTSWIM	D108100228	1	INTERACT
10020	1021002	GOSWIM	D102100227	0	INTERACT
10021	1021002	PUTSWIM	D102100228	1	INTERACT
10022	1031002	GOSWIM	D103100227	0	INTERACT
10023	1031002	PUTSWIM	D103100228	1	INTERACT
10024	1061003	GOSWIM	D106100327	0	INTERACT
10025	1061003	PUTSWIM	D106100328	1	INTERACT
10026	1031003	GOSWIM	D103100327	0	INTERACT
10027	1031003	PUTSWIM	D103100328	1	INTERACT
10028	1011003	GOSWIM	D101100327	0	INTERACT
10029	1011003	PUTSWIM	D101100328	1	INTERACT
10030	1071003	GOSWIM	D107100327	0	INTERACT
10031	1071003	PUTSWIM	D107100328	1	INTERACT
10032	1051003	GOSWIM	D105100327	0	INTERACT
10033	1051003	PUTSWIM	D105100328	1	INTERACT
10034	1021003	GOSWIM	D102100327	0	INTERACT
10035	1021003	PUTSWIM	D102100328	1	INTERACT
10036	1081003	GOSWIM	D108100327	0	INTERACT
10037	1081003	PUTSWIM	D108100328	1	INTERACT
10038	1091002	GOSWIM	D109100227	0	INTERACT
10039	1091002	PUTSWIM	D109100228	1	INTERACT
10040	90370	GOSWIM	D9037027	0	INTERACT
10041	90370	PUTSWIM	D9037028	1	INTERACT
10042	90220	GOSWIM	D9022027	0	INTERACT
10043	90220	PUTSWIM	D9022028	1	INTERACT
10044	1041003	GOSWIM	D104100327	0	INTERACT
10045	1041003	PUTSWIM	D104100328	1	INTERACT
10046	1111002	GOSWIM	D111100227	0	INTERACT
10047	1111002	PUTSWIM	D111100228	1	INTERACT
10048	81600	GOSWIM	D8160027	0	INTERACT
10049	81600	PUTSWIM	D8160028	1	INTERACT
10050	81500	GOSWIM	D8150027	0	INTERACT
10051	81500	PUTSWIM	D8150028	1	INTERACT
10052	92030	GOSWIM	D9203027	0	INTERACT
10053	92030	PUTSWIM	D9203028	1	INTERACT
10054	1121002	GOSWIM	D112100227	0	INTERACT
10055	1121002	PUTSWIM	D112100228	1	INTERACT
10056	92670	GOSWIM	D9267027	0	INTERACT
10057	92670	PUTSWIM	D9267028	1	INTERACT
10058	813000	GOSWIM	D81300027	0	INTERACT
10059	813000	PUTSWIM	D81300028	1	INTERACT
10060	1000000	GOSWIM	D100000027	0	INTERACT
10061	1000000	PUTSWIM	D100000028	1	INTERACT
10062	1021004	GOSWIM	D102100427	0	INTERACT
10063	1021004	PUTSWIM	D102100428	1	INTERACT
10064	1141003	GOSWIM	D114100327	0	INTERACT
10065	1141003	PUTSWIM	D114100328	1	INTERACT
729	1000000	WAIT	D100000024	1	CONTROL
730	1000000	GODING	D100000025	0	INTERACT
731	1000000	PUTDING	D100000026	1	INTERACT
732	1131002	IDLE	D113100201	1	IDLE
733	1131002	SLEEP	D113100207	0	INTERACT
734	1131002	TIRED	D113100208	1	MOOD
735	1131002	ANNOY	D113100210	1	MOOD
736	1131002	BORING	D113100211	1	MOOD
737	1131002	LAZY	D113100209	1	MOOD
738	1131002	LOVE	D113100212	1	MOOD
739	1131002	REWAWRD	D113100213	1	IDLE
740	1131002	GRAB_UP	D113100202	0	CONTROL
741	1131002	FONDLE	D113100214	0	CONTROL
742	1131002	SELECTED	D113100203	1	CONTROL
743	1131002	RELATIOM	D113100205	1	INTERACT
744	1131002	SIT	D113100206	0	INTERACT
745	1131002	ATTRACT	D113100205	1	INTERACT
746	1131002	CABINET	D113100219	0	INTERACT
747	1131002	CHAIR	D113100220	0	INTERACT
748	1131002	BENCH	D113100221	0	INTERACT
749	1131002	GOSOFA	D113100215	1	INTERACT
750	1131002	GOCHAIR	D113100216	1	INTERACT
751	1131002	GOBENCH	D113100217	1	INTERACT
752	1131002	GOCABINET	D113100218	1	INTERACT
753	1131002	WANTTOUCH	D113100222	1	MOOD
754	1131002	HATE	D113100223	0	MOOD
755	1131002	WAIT	D113100224	1	CONTROL
756	1131002	GODING	D113100225	0	INTERACT
757	1131002	PUTDING	D113100226	1	INTERACT
758	1511003	IDLE	D151100301	1	IDLE
759	1511003	SLEEP	D151100307	0	INTERACT
760	1511003	TIRED	D151100308	1	MOOD
761	1511003	ANNOY	D151100310	1	MOOD
762	1511003	BORING	D151100311	1	MOOD
763	1511003	LAZY	D151100309	1	MOOD
764	1511003	LOVE	D151100312	1	MOOD
765	1511003	REWAWRD	D151100313	1	IDLE
766	1511003	GRAB_UP	D151100302	0	CONTROL
767	1511003	FONDLE	D151100314	0	CONTROL
768	1511003	SELECTED	D151100303	1	CONTROL
769	1511003	RELATIOM	D151100305	1	INTERACT
770	1511003	SIT	D151100306	0	INTERACT
771	1511003	ATTRACT	D151100305	1	INTERACT
772	1511003	CABINET	D151100319	0	INTERACT
773	1511003	CHAIR	D151100320	0	INTERACT
774	1511003	BENCH	D151100321	0	INTERACT
775	1511003	GOSOFA	D151100315	1	INTERACT
776	1511003	GOCHAIR	D151100316	1	INTERACT
777	1511003	GOBENCH	D151100317	1	INTERACT
778	1511003	GOCABINET	D151100318	1	INTERACT
779	1511003	WANTTOUCH	D151100322	1	MOOD
780	1511003	HATE	D151100323	0	MOOD
781	1511003	WAIT	D151100324	1	CONTROL
782	1511003	GODING	D151100325	0	INTERACT
783	1511003	PUTDING	D151100326	1	INTERACT
784	1141003	IDLE	D114100301	1	IDLE
785	1141003	SLEEP	D114100307	0	INTERACT
786	1141003	TIRED	D114100308	1	MOOD
787	1141003	ANNOY	D114100310	1	MOOD
788	1141003	BORING	D114100311	1	MOOD
789	1141003	LAZY	D114100309	1	MOOD
790	1141003	LOVE	D114100312	1	MOOD
791	1141003	REWAWRD	D114100313	1	IDLE
792	1141003	GRAB_UP	D114100302	0	CONTROL
793	1141003	FONDLE	D114100314	0	CONTROL
794	1141003	SELECTED	D114100303	1	CONTROL
795	1141003	RELATIOM	D114100305	1	INTERACT
796	1141003	SIT	D114100306	0	INTERACT
797	1141003	ATTRACT	D114100305	1	INTERACT
798	1141003	CABINET	D114100319	0	INTERACT
799	1141003	CHAIR	D114100320	0	INTERACT
800	1141003	BENCH	D114100321	0	INTERACT
801	1141003	GOSOFA	D114100315	1	INTERACT
802	1141003	GOCHAIR	D114100316	1	INTERACT
803	1141003	GOBENCH	D114100317	1	INTERACT
804	1141003	GOCABINET	D114100318	1	INTERACT
805	1141003	WANTTOUCH	D114100322	1	MOOD
806	1141003	HATE	D114100323	0	MOOD
807	1141003	WAIT	D114100324	1	CONTROL
808	1141003	GODING	D114100325	0	INTERACT
809	1141003	PUTDING	D114100326	1	INTERACT
810	1521003	IDLE	D152100301	1	IDLE
811	1521003	SLEEP	D152100307	0	INTERACT
812	1521003	TIRED	D152100308	1	MOOD
813	1521003	ANNOY	D152100310	1	MOOD
814	1521003	BORING	D152100311	1	MOOD
815	1521003	LAZY	D152100309	1	MOOD
816	1521003	LOVE	D152100312	1	MOOD
817	1521003	REWAWRD	D152100313	1	IDLE
818	1521003	GRAB_UP	D152100302	0	CONTROL
819	1521003	FONDLE	D152100314	0	CONTROL
820	1521003	SELECTED	D152100303	1	CONTROL
821	1521003	RELATIOM	D152100305	1	INTERACT
822	1521003	SIT	D152100306	0	INTERACT
823	1521003	ATTRACT	D152100305	1	INTERACT
824	1521003	CABINET	D152100319	0	INTERACT
825	1521003	CHAIR	D152100320	0	INTERACT
826	1521003	BENCH	D152100321	0	INTERACT
827	1521003	GOSOFA	D152100315	1	INTERACT
828	1521003	GOCHAIR	D152100316	1	INTERACT
829	1521003	GOBENCH	D152100317	1	INTERACT
830	1521003	GOCABINET	D152100318	1	INTERACT
831	1521003	WANTTOUCH	D152100322	1	MOOD
832	1521003	HATE	D152100323	0	MOOD
833	1521003	WAIT	D152100324	1	CONTROL
834	1521003	GODING	D152100325	0	INTERACT
835	1521003	PUTDING	D152100326	1	INTERACT
836	1521003	GOSWIM	D152100327	0	INTERACT
837	1521003	PUTSWIM	D152100328	1	INTERACT
838	1161002	IDLE	D116100201	1	IDLE
839	1161002	SLEEP	D116100207	0	INTERACT
840	1161002	TIRED	D116100208	1	MOOD
841	1161002	ANNOY	D116100210	1	MOOD
842	1161002	BORING	D116100211	1	MOOD
843	1161002	LAZY	D116100209	1	MOOD
844	1161002	LOVE	D116100212	1	MOOD
845	1161002	REWAWRD	D116100213	1	IDLE
846	1161002	GRAB_UP	D116100202	0	CONTROL
847	1161002	FONDLE	D116100214	0	CONTROL
848	1161002	SELECTED	D116100203	1	CONTROL
849	1161002	RELATIOM	D116100205	1	INTERACT
850	1161002	SIT	D116100206	0	INTERACT
851	1161002	ATTRACT	D116100205	1	INTERACT
852	1161002	CABINET	D116100219	0	INTERACT
853	1161002	CHAIR	D116100220	0	INTERACT
854	1161002	BENCH	D116100221	0	INTERACT
855	1161002	GOSOFA	D116100215	1	INTERACT
856	1161002	GOCHAIR	D116100216	1	INTERACT
857	1161002	GOBENCH	D116100217	1	INTERACT
858	1161002	GOCABINET	D116100218	1	INTERACT
859	1161002	WANTTOUCH	D116100222	1	MOOD
860	1161002	HATE	D116100223	0	MOOD
861	1161002	WAIT	D116100224	1	CONTROL
862	1161002	GODING	D116100225	0	INTERACT
863	1161002	PUTDING	D116100226	1	INTERACT
864	1161002	GOSWIM	D116100227	0	INTERACT
865	1161002	PUTSWIM	D116100228	1	INTERACT
866	837000	IDLE	D83700001	1	IDLE
867	837000	SLEEP	D83700007	0	INTERACT
868	837000	TIRED	D83700008	1	MOOD
869	837000	ANNOY	D83700010	1	MOOD
870	837000	BORING	D83700011	1	MOOD
871	837000	LAZY	D83700009	1	MOOD
872	837000	LOVE	D83700012	1	MOOD
873	837000	REWAWRD	D83700013	1	IDLE
874	837000	GRAB_UP	D83700002	0	CONTROL
875	837000	FONDLE	D83700014	0	CONTROL
876	837000	SELECTED	D83700003	1	CONTROL
877	837000	RELATIOM	D83700005	1	INTERACT
878	837000	SIT	D83700006	0	INTERACT
879	837000	ATTRACT	D83700005	1	INTERACT
880	837000	CABINET	D83700019	0	INTERACT
881	837000	CHAIR	D83700020	0	INTERACT
882	837000	BENCH	D83700021	0	INTERACT
883	837000	GOSOFA	D83700015	1	INTERACT
884	837000	GOCHAIR	D83700016	1	INTERACT
885	837000	GOBENCH	D83700017	1	INTERACT
886	837000	GOCABINET	D83700018	1	INTERACT
887	837000	WANTTOUCH	D83700022	1	MOOD
888	837000	HATE	D83700023	0	MOOD
889	837000	WAIT	D83700024	1	CONTROL
890	837000	GODING	D83700025	0	INTERACT
891	837000	PUTDING	D83700026	1	INTERACT
892	837000	GOSWIM	D83700027	0	INTERACT
893	837000	PUTSWIM	D83700028	1	INTERACT
11001	1521003	GOMAGIC	D152100329	0	INTERACT
11002	1521003	PUTMAGIC	D152100330	0	INTERACT
11003	1161002	GOMAGIC	D116100229	0	INTERACT
11004	1161002	PUTMAGIC	D116100230	0	INTERACT
11005	837000	GOMAGIC	D83700029	0	INTERACT
11006	837000	PUTMAGIC	D83700030	0	INTERACT
11007	1051001	GOMAGIC	D105100129	0	INTERACT
11008	1051001	PUTMAGIC	D105100130	0	INTERACT
11009	1131002	GOMAGIC	D113100229	0	INTERACT
11010	1131002	PUTMAGIC	D113100230	0	INTERACT
11011	1511003	GOMAGIC	D151100329	0	INTERACT
11012	1511003	PUTMAGIC	D151100330	0	INTERACT
11013	1011002	GOMAGIC	D101100229	0	INTERACT
11014	1011002	PUTMAGIC	D101100230	0	INTERACT
11015	1021001	GOMAGIC	D102100129	0	INTERACT
11016	1021001	PUTMAGIC	D102100130	0	INTERACT
11017	1031001	GOMAGIC	D103100129	0	INTERACT
11018	1031001	PUTMAGIC	D103100130	0	INTERACT
11019	1041002	GOMAGIC	D104100229	0	INTERACT
11020	1041002	PUTMAGIC	D104100230	0	INTERACT
11021	1061002	GOMAGIC	D106100229	0	INTERACT
11022	1061002	PUTMAGIC	D106100230	0	INTERACT
11023	1071002	GOMAGIC	D107100229	0	INTERACT
11024	1071002	PUTMAGIC	D107100230	0	INTERACT
11025	1081002	GOMAGIC	D108100229	0	INTERACT
11026	1081002	PUTMAGIC	D108100230	0	INTERACT
11027	1021002	GOMAGIC	D102100229	0	INTERACT
11028	1021002	PUTMAGIC	D102100230	0	INTERACT
11029	1031002	GOMAGIC	D103100229	0	INTERACT
11030	1031002	PUTMAGIC	D103100230	0	INTERACT
11031	1061003	GOMAGIC	D106100329	0	INTERACT
11032	1061003	PUTMAGIC	D106100330	0	INTERACT
11033	1031003	GOMAGIC	D103100329	0	INTERACT
11034	1031003	PUTMAGIC	D103100330	0	INTERACT
11035	1011003	GOMAGIC	D101100329	0	INTERACT
11036	1011003	PUTMAGIC	D101100330	0	INTERACT
11037	1071003	GOMAGIC	D107100329	0	INTERACT
11038	1071003	PUTMAGIC	D107100330	0	INTERACT
11039	1051003	GOMAGIC	D105100329	0	INTERACT
11040	1051003	PUTMAGIC	D105100330	0	INTERACT
11041	1021003	GOMAGIC	D102100329	0	INTERACT
11042	1021003	PUTMAGIC	D102100330	0	INTERACT
11043	1081003	GOMAGIC	D108100329	0	INTERACT
11044	1081003	PUTMAGIC	D108100330	0	INTERACT
11045	1091002	GOMAGIC	D109100229	0	INTERACT
11046	1091002	PUTMAGIC	D109100230	0	INTERACT
11047	90370	GOMAGIC	D9037029	0	INTERACT
11048	90370	PUTMAGIC	D9037030	0	INTERACT
11049	90220	GOMAGIC	D9022029	0	INTERACT
11050	90220	PUTMAGIC	D9022030	0	INTERACT
11051	1041003	GOMAGIC	D104100329	0	INTERACT
11052	1041003	PUTMAGIC	D104100330	0	INTERACT
11053	1111002	GOMAGIC	D111100229	0	INTERACT
11054	1111002	PUTMAGIC	D111100230	0	INTERACT
11055	81600	GOMAGIC	D8160029	0	INTERACT
11056	81600	PUTMAGIC	D8160030	0	INTERACT
11057	81500	GOMAGIC	D8150029	0	INTERACT
11058	81500	PUTMAGIC	D8150030	0	INTERACT
11059	92030	GOMAGIC	D9203029	0	INTERACT
11060	92030	PUTMAGIC	D9203030	0	INTERACT
11061	1121002	GOMAGIC	D112100229	0	INTERACT
11062	1121002	PUTMAGIC	D112100230	0	INTERACT
11063	92670	GOMAGIC	D9267029	0	INTERACT
11064	92670	PUTMAGIC	D9267030	0	INTERACT
11065	813000	GOMAGIC	D81300029	0	INTERACT
11066	813000	PUTMAGIC	D81300030	0	INTERACT
11067	1000000	GOMAGIC	D100000029	0	INTERACT
11068	1000000	PUTMAGIC	D100000030	0	INTERACT
11069	1021004	GOMAGIC	D102100429	0	INTERACT
11070	1021004	PUTMAGIC	D102100430	0	INTERACT
11071	1141003	GOMAGIC	D114100329	0	INTERACT
11072	1141003	PUTMAGIC	D114100330	0	INTERACT
11073	1171003	GOMAGIC	D117100329	0	INTERACT
11074	1171003	PUTMAGIC	D117100330	0	INTERACT
11075	1181003	GOMAGIC	D118100329	0	INTERACT
11076	1181003	PUTMAGIC	D118100330	0	INTERACT
11077	1191003	GOMAGIC	D119100329	0	INTERACT
11078	1191003	PUTMAGIC	D119100330	0	INTERACT
11079	1201003	GOMAGIC	D120100329	0	INTERACT
11080	1201003	PUTMAGIC	D120100330	0	INTERACT
894	1171003	IDLE	D117100301	1	IDLE
895	1171003	SLEEP	D117100307	0	INTERACT
896	1171003	TIRED	D117100308	1	MOOD
897	1171003	ANNOY	D117100310	1	MOOD
898	1171003	BORING	D117100311	1	MOOD
899	1171003	LAZY	D117100309	1	MOOD
900	1171003	LOVE	D117100312	1	MOOD
901	1171003	REWAWRD	D117100313	1	IDLE
902	1171003	GRAB_UP	D117100302	0	CONTROL
903	1171003	FONDLE	D117100314	0	CONTROL
904	1171003	SELECTED	D117100303	1	CONTROL
905	1171003	RELATIOM	D117100305	1	INTERACT
906	1171003	SIT	D117100306	0	INTERACT
907	1171003	ATTRACT	D117100305	1	INTERACT
908	1171003	CABINET	D117100319	0	INTERACT
909	1171003	CHAIR	D117100320	0	INTERACT
910	1171003	BENCH	D117100321	0	INTERACT
911	1171003	GOSOFA	D117100315	1	INTERACT
912	1171003	GOCHAIR	D117100316	1	INTERACT
913	1171003	GOBENCH	D117100317	1	INTERACT
914	1171003	GOCABINET	D117100318	1	INTERACT
915	1171003	WANTTOUCH	D117100322	1	MOOD
916	1171003	HATE	D117100323	0	MOOD
917	1171003	WAIT	D117100324	1	CONTROL
918	1171003	GODING	D117100325	0	INTERACT
919	1171003	PUTDING	D117100326	1	INTERACT
920	1171003	GOSWIM	D117100327	0	INTERACT
921	1171003	PUTSWIM	D117100328	1	INTERACT
922	1181003	IDLE	D118100301	1	IDLE
923	1181003	SLEEP	D118100307	0	INTERACT
