Id	PowerId	Type	Pos	Quality	Lv	FightAbility	Name	Desc	Icon	NeedPowerFavor	FightEventId[1]	FightEventId[2]	SkillWeight
72	3	2				150	Natural Beauty	A maximum of <color=#13cfb7>2</color> <color=#13cfb7>Ice Circles</color> can be summoned. All skill cooldowns <color=#13cfb7>decrease by 5s</color>. Ice Circles' damage effects can be <color=#13cfb7>stacked</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType5.png	1	2240072		40
73	3	2				150	Touch of Nature	<color=#13cfb7>Ice Circle(s)</color> summoned will explode in the center every 3s, dealing <color=#13cfb7>150% Ice DMG</color> to all enemies within and <color=#13cfb7>directly freeze</color> them. [Frozen enemies will be unfrozen upon receiving any damage. During the next 10s, enemies will receive 5% more damage and can only be unfrozen every 10s.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType5.png	1	2240073		40
74	3	2				200	Natural Integrity	The character will have a <color=#13cfb7>permanent Ice Circle</color> upon owning any Ice Circle main ability. [This Ice Circle will not be counted toward the Ice Circle summon quota and will move around with the character.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType5.png	1	2240074		20
75	3	2				150	True Nature	Each <color=#13cfb7>Ice Circle</color> Ice DMG hit will be triggered at the rate of once per <color=#13cfb7>second</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType5.png	1	2240075		40
76	3	2				100	Empathy of Fate	The character gains <color=#13cfb7>20%</color> more DEF and <color=#13cfb7>Super Armor</color> when fighting in the <color=#13cfb7>Ice Circle</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType5.png		2240076		70
77	3	2				100	Bitter Lament	Gain <color=#13cfb7>10%-25%</color> DMG Buff based on the number of enemies in the <color=#13cfb7>Ice Circle(s)</color>. The DMG Buff will be 25% when there are 4 Ice Circles.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType5.png		2240077		70
78	3	2				100	Distinctive Echo	Each <color=#13cfb7>Ice Circle</color> will drop <color=#13cfb7>three Signal Orbs</color> upon disappearance.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType5.png		2240078		70
79	4	1	1	1	5	200	Great Fantasy I: Fast Strike	<color=#f13c3c>Triggering a Basic Attack</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>1750% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>7s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240079		115
80	4	1	1	2	10	250	Great Fantasy II: Fast Strike	<color=#f13c3c>Triggering a Basic Attack</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2150% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>6s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240080		115
81	4	1	1	3	15	300	Great Fantasy III: Fast Strike	<color=#f13c3c>Triggering a Basic Attack</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2375% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>5s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240081		115
82	4	1	1	4	18	350	Great Fantasy IV: Fast Strike	<color=#f13c3c>Triggering a Basic Attack</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2500% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>4s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240082		115
83	4	1	2	1	5	200	Great Fantasy I: Elimination	<color=#f13c3c>Triggering a 3-Ping</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2100% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>9s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240083		115
84	4	1	2	2	10	250	Great Fantasy II: Elimination	<color=#f13c3c>Triggering a 3-Ping</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2550% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>8s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240084		115
85	4	1	2	3	15	300	Great Fantasy III: Elimination	<color=#f13c3c>Triggering a 3-Ping</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2850% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>7s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240085		115
86	4	1	2	4	18	350	Great Fantasy IV: Elimination	<color=#f13c3c>Triggering a 3-Ping</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>3000% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>6s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240086		115
87	4	1	3	1	5	200	Great Fantasy I: Burst	<color=#f13c3c>Triggering the Signature Move</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>3200% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>12s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240087		115
88	4	1	3	2	10	250	Great Fantasy II: Burst	<color=#f13c3c>Triggering the Signature Move</color> will summon <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>3900% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>11s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240088		115
89	4	1	3	3	15	300	Great Fantasy III: Burst	<color=#f13c3c>Triggering the Signature Move</color> will summon <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>4370% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>10s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240089		115
90	4	1	3	4	18	350	Great Fantasy IV: Burst	<color=#f13c3c>Triggering the Signature Move</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>4600% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>9s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240090		115
91	4	1	4	1	5	200	Great Fantasy I: Impeccability	<color=#f13c3c>Triggering Matrix</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2100% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>7s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240091		115
92	4	1	4	2	10	250	Great Fantasy II: Impeccability	<color=#f13c3c>Triggering Matrix</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2550% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>6s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240092		115
93	4	1	4	3	15	300	Great Fantasy III: Impeccability	<color=#f13c3c>Triggering Matrix</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>2850% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>5s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240093		115
94	4	1	4	4	18	350	Great Fantasy IV: Impeccability	<color=#f13c3c>Triggering Matrix</color> will summon a <color=#f13c3c>Sharp Lance</color> to attack. The <color=#f13c3c>Sharp Lance</color> will deal Physical DMG equal to <color=#f13c3c>3000% ATK</color>, which will cause a sector shockwave backward upon hitting an enemy and deal damage equal to 25% of the hit damage. Cooldown: <color=#f13c3c>4s</color>	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240094		115
95	4	2				100	Passionate Expression	All <color=#f13c3c>Physical DMG dealt increases by 40%</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240095		40
96	4	2				100	Dramatic Portrayal	Any character will <color=#f13c3c>gain an additional set of Skill Orbs</color> upon triggering Matrix.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240096		70
97	4	2				200	Outburst of Passion	All characters <color=#ff0000>lose 30% Dodge Gauge</color> and gain <color=#f13c3c>50% Dodge recovery speed</color>. They will also deal <color=#f13c3c>8% bonus True DMG</color> for 12s every after they dodge. The effect can be stacked up to 3 times.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png	1	2240097		20
98	4	2				150	Enlightenment Rebound	If a <color=#f13c3c>Sharp Lance</color> deals damage to 2 or more enemies, the subsequent 3 <color=#f13c3c>Sharp Lance</color> hits will deal <color=#f13c3c>15% more damage</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png	1	2240098		40
99	4	2				100	Depiction of History	"A <color=#f13c3c>Sharp Lance</color> attack will inflict 1 stack of Bleed on the enemy on hit. Each stack will cause the enemy to lose HP equal to <color=#f13c3c>20% Physical DMG</color> per second and <color=#f13c3c>receive 2% more damage</color>. The effect can be stacked up to 5 times and lasts 8s."	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png	1	2240099		70
100	4	2				200	Intuitive Imagination	<color=#f13c3c>Sharp Lances</color> have <color=#f13c3c>more</color> styles and a <color=#f13c3c>bigger</color> range, and produce sector shockwaves of a <color=#f13c3c>bigger</color> range. All damage dealt by <color=#f13c3c>Sharp Lances</color> increases by <color=#f13c3c>30%</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png	1	2240100		20
101	4	2				100	Hymn of Nature	The target hit by <color=#f13c3c>Sharp Lance</color>'s single-target damage will increase all subsequent damage dealt by <color=#f13c3c>Sharp Lance</color> by <color=#f13c3c>2%</color>. It lasts permanently and can be stacked up to 8 times.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240101		70
102	4	2				100	Powerful Expression	Every time when Matrix is triggered, reduce all <color=#f13c3c>Sharp Lance</color> skill cooldowns by <color=#f13c3c>2s</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240102		70
103	4	2				150	Fabulous Depiction	Each <color=#f13c3c>Sharp Lance</color> has a <color=#f13c3c>30%</color> chance to copy and activate the same <color=#f13c3c>Sharp Lance</color> on hit. The <color=#f13c3c>Sharp Lance</color> copied will only be activated once and will not be affected by the effect again.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png	1	2240103		40
104	4	2				100	Blue Nostalgia	<color=#f13c3c>Sharp Lances</color> will have a slight <color=#f13c3c>enemy-pulling effect</color> upon hitting an enemy.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType3.png		2240104		70
105	5	1	1	1	5	200	Eternal Pull I: Fast Strike	<color=#cc68c1>Triggering a Basic Attack</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>4-second</color> Black Hole with a cooldown of 10s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>400% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240105		115
106	5	1	1	2	10	250	Eternal Pull II: Fast Strike	<color=#cc68c1>Triggering a Basic Attack</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>4-second</color> Black Hole with a cooldown of 10s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>420% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240106		115
107	5	1	1	3	15	300	Eternal Pull III: Fast Strike	<color=#cc68c1>Triggering a Basic Attack</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>5-second</color> Black Hole with a cooldown of 10s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>435% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240107		115
108	5	1	1	4	18	350	Eternal Pull IV: Fast Strike	<color=#cc68c1>Triggering a Basic Attack</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>5-second</color> Black Hole with a cooldown of 10s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>450% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240108		115
109	5	1	2	1	5	200	Eternal Pull I: Elimination	<color=#cc68c1>Triggering a 3-Ping</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>5-second</color> Black Hole with a cooldown of 14s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>420% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240109		115
110	5	1	2	2	10	250	Eternal Pull II: Elimination	<color=#cc68c1>Triggering a 3-Ping</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>5-second</color> Black Hole with a cooldown of 14s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>450% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240110		115
111	5	1	2	3	15	300	Eternal Pull III: Elimination	<color=#cc68c1>Triggering a 3-Ping</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>6-second</color> Black Hole with a cooldown of 14s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>485% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240111		115
112	5	1	2	4	18	350	Eternal Pull IV: Elimination	<color=#cc68c1>Triggering a 3-Ping</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>6-second</color> Black Hole with a cooldown of 14s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>500% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240112		115
113	5	1	3	1	5	200	Eternal Pull I: Burst	<color=#cc68c1>Triggering the Signature Move</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>7-second</color> Black Hole with a cooldown of 16s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>450% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240113		115
114	5	1	3	2	10	250	Eternal Pull II: Burst	<color=#cc68c1>Triggering the Signature Move</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>7-second</color> Black Hole with a cooldown of 16s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>490% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240114		115
115	5	1	3	3	15	300	Eternal Pull III: Burst	<color=#cc68c1>Triggering the Signature Move</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating an <color=#cc68c1>8-second</color> Black Hole with a cooldown of 16s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>525% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240115		115
116	5	1	3	4	18	350	Eternal Pull IV: Burst	<color=#cc68c1>Triggering the Signature Move</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating an <color=#cc68c1>8-second</color> Black Hole with a cooldown of 16s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>550% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240116		115
117	5	1	4	1	5	200	Eternal Pull I: Impeccability	<color=#cc68c1>Triggering Matrix</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>5-second</color> Black Hole with a cooldown of 10s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>420% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240117		115
118	5	1	4	2	10	250	Eternal Pull II: Impeccability	<color=#cc68c1>Triggering Matrix</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>5-second</color> Black Hole with a cooldown of 10s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>485% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240118		115
119	5	1	4	3	15	300	Eternal Pull III: Impeccability	<color=#cc68c1>Triggering Matrix</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>6-second</color> Black Hole with a cooldown of 10s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>500% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240119		115
120	5	1	4	4	18	350	Eternal Pull IV: Impeccability	<color=#cc68c1>Triggering Matrix</color> will summon <color=#cc68c1>Black Hole</color> Pull, generating a <color=#cc68c1>6-second</color> Black Hole with a cooldown of 10s. The <color=#cc68c1>Black Hole</color> will attract nearby enemies and deal Dark DMG equal to <color=#cc68c1>450% ATK</color> once per second to enemies close to the center of the <color=#cc68c1>Black Hole</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240120		115
121	5	2				100	Inner Search	All <color=#cc68c1>Dark DMG dealt increases by 40%</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240121		70
122	5	2				100	Disgust of Noise	Each ability acquired will grant a <color=#cc68c1>2.5%</color> DEF Buff. The effect can be stacked up to 15 times.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240122		70
123	5	2				200	Moment of Abandonment	The character deals <color=#ff0000>10% less damage</color> but gain <color=#cc68c1>2% bonus Extra True DMG</color> for <color=#cc68c1>every 3-Ping</color>. The effect lasts permanently and can be stacked unlimited times.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png	1	2240123		20
124	5	2				150	Wild Expression	Units within the range of a <color=#cc68c1>Black Hole</color> will lose <color=#cc68c1>3%</color> all Resistances per second. The effect can be stacked up to 5 times.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png	1	2240124		40
125	5	2				100	Revelation of Evil	Upon the disappearance of the existing <color=#cc68c1>Black Hole</color>, deal Dark DMG equal to <color=#cc68c1>250% ATK + remaining effect time x50%</color> to a large area.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png	1	2240125		70
126	5	2				200	Twisted Reality	The attraction/damage radius of <color=#cc68c1>Black Holes</color> doubles and <color=#cc68c1>all damage dealt increases by 30%</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png	1	2240126		20
127	5	2				150	Silent Monologue	Upon the expiration and disappearance of a <color=#cc68c1>Black Hole</color>, it has a <color=#cc68c1>30% chance</color> to summon a new <color=#cc68c1>Black Hole</color> directly on the spot.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png	1	2240127		40
128	5	2				100	Passion Extension	All <color=#cc68c1>Black Holes</color> last <color=#cc68c1>+1s</color>.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240128		70
129	5	2				100	Deconstruction	Enemies within the range of a <color=#cc68c1>Black Hole</color> will deal <color=#cc68c1>20%</color> less damage for 3s.	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240129		70
130	5	2				100	Blurry Boundary	When a <color=#cc68c1>Black Hole</color> deals damage to 2 or more targets, it has a <color=#cc68c1>20% chance</color> to reduce QTE and switch cooldown by 1s. Cooldown: 3s	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType7.png		2240130		70
131	6	1	1	1	5	200	Monarch Power I: Fast Strike	<color=#ff8d1e>Triggering a Basic Attack</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge once [only charge once when the Energy Entity already exists] with a <color=#ff8d1e>3-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240131		115
132	6	1	1	2	10	250	Monarch Power II: Fast Strike	<color=#ff8d1e>Triggering a Basic Attack</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge once [only charge once when the Energy Entity already exists] with a <color=#ff8d1e>2-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240132		115
133	6	1	1	3	15	300	Monarch Power III: Fast Strike	<color=#ff8d1e>Triggering a Basic Attack</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge once [only charge once when the Energy Entity already exists] with a <color=#ff8d1e>1.5-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240133		115
134	6	1	1	4	18	350	Monarch Power IV: Fast Strike	<color=#ff8d1e>Triggering a Basic Attack</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge once [only charge once when the Energy Entity already exists] with a <color=#ff8d1e>1-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240134		115
135	6	1	2	1	5	200	Monarch Power I: Elimination	<color=#ff8d1e>Triggering a 3-Ping</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge twice [only charge twice when the Energy Entity already exists] with a <color=#ff8d1e>4-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240135		115
136	6	1	2	2	10	250	Monarch Power II: Elimination	<color=#ff8d1e>Triggering a 3-Ping</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge twice [only charge twice when the Energy Entity already exists] with a <color=#ff8d1e>3-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240136		115
137	6	1	2	3	15	300	Monarch Power III: Elimination	<color=#ff8d1e>Triggering a 3-Ping</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge twice [only charge twice when the Energy Entity already exists] with a <color=#ff8d1e>2-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240137		115
138	6	1	2	4	18	350	Monarch Power IV: Elimination	<color=#ff8d1e>Triggering a 3-Ping</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge twice [only charge twice when the Energy Entity already exists] with a <color=#ff8d1e>1.5-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240138		115
139	6	1	3	1	5	200	Monarch Power I: Burst	<color=#ff8d1e>Triggering the Signature Move</color> will summon an <color=#ff8d1e>Energy Entity</color> and charge 5 times [only charge 5 times when the Energy Entity already exists] with a <color=#ff8d1e>6-second</color> cooldown. [After 10 stacks charged, the next charging action will consume the <color=#ff8d1e>Energy Entity</color> and trigger a 4-second <color=#ff8d1e>Energy Shock</color>, dealing True DMG equal to <color=#ff8d1e>800% ATK</color> every second.]	Assets/Product/Texture/Image/UiTheatre/UiTheatreBuffType2.png		2240139		115
