Hash	CueId[1]	CueId[2]	CueId[3]	Priority	FixedInBornPos
1827199979	10009302			0	0
-142677248	10009303			0	0
1423406693	10009304			0	0
-366875172	10009305			0	0
1248846246	10009306			0	0
40029540	10009307			0	0
-1304967898	10009401			0	0
-366708101	10009402			0	0
-136828295	10009403			0	0
1559065249	10009404			0	0
742727807	10009405			0	0
-1827608290	10009406			0	0
-2086471598	10009407			0	0
1544050908	10009408			0	0
-1304967897	10009501			0	0
-366528486	10009502			0	0
-131105798	10009503			0	0
1434978143	10009504			0	0
-1293905212	10009505			0	0
628409089	10009506			0	0
-869008664	10009601			0	0
1933153304	10009602			0	0
-1410358347	10009603			0	0
1053306250	10009701			0	0
408649835	10009702			0	0
519426755	10101001			0	0
519426752	10101002			0	0
519426753	10101003			0	0
519426758	10101004			0	0
519426759	10101005			0	0
519426756	10101006			0	0
-1375414715	10101007			0	0
1070020569	10101008			0	0
2085510696	10101101			0	0
2085510694	10101102			0	0
-643372659	10101201			0	0
1724614653	10101202			0	0
1895833787	10101203			0	0
-1178447876	10101204			0	0
922711282	10101301			0	0
922711280	10101302			0	0
432829027	10101303			0	0
432822625	10101304			0	0
-886615168	10101305			0	0
1573875893	10101401			0	0
-841196371	10101402			0	0
955212515	10101403			0	0
-2124230318	10101404			0	0
-240088132	10101501			0	0
-268665354	10101502			0	0
-646271143	10101503			0	0
777709816	10101601			0	0
777709813	10101602			0	0
-696148421	10101701			0	0
-1875663072	10101702			0	0
645789335	10102001			0	0
645789332	10102002			0	0
645789333	10102003			0	0
645789338	10102004			0	0
-1193252879	10102005			0	0
1418089199	10102006			0	0
1418089200	10102006			0	0
1416975150	10102007			0	0
1416975153	10102007			0	0
1416975152	10102008			0	0
1420591853	10102009			0	0
1420591850	10102009			0	0
1420591851	10102010			0	0
1037600750	10102011			0	0
1037604275	10102012			0	0
-2083094020	10102101			0	0
-2083094022	10102102			0	0
-211759467	10102103			0	0
-211759468	10102103			0	0
-211759469	10102103			0	0
-209527149	10102104			0	0
-209527146	10102104			0	0
-209527147	10102104			0	0
-517010079	10102201			0	0
-517010081	10102202			0	0
2077995623	10102203			0	0
1049073862	10102301			0	0
1049073860	10102302			0	0
-304322635	10102303			0	0
-304320589	10102304			0	0
365258699	10102305			0	0
365258697	10102306			0	0
367491017	10102307			0	0
367491019	10102308			0	0
-447867217	10102401			0	0
2120990758	10102402			0	0
-212198540	10102403			0	0
-2004257781	10102404			0	0
-815730490	10102405			0	0
1787631709	10102406			0	0
242504808	10102501			0	0
-1211326519	10102502			0	0
227149483	10102503			0	0
-1323579133	10102504			0	0
-1323579136	10102505			0	0
-1323579135	10102506			0	0
-1323579130	10102507			0	0
1270407117	10102508			0	0
1273751692	10102508			0	0
1272635339	10102508			0	0
1276258450	10102508			0	0
1920217284	10102509			0	0
1923563651	10102509			0	0
1923563652	10102509			0	0
1922449602	10102509			0	0
1922449605	10102509			0	0
1926066305	10102509			0	0
1926066302	10102509			0	0
1735699204	10102510			0	0
589983260	10102511			0	0
1735701250	10102512			0	0
590059490	10102513			0	0
-406485447	10102514			0	0
993267787	10102515			0	0
993344017	10102516			0	0
258737572	10102601			0	0
258737569	10102602			0	0
1330935491	10102603			0	0
1707110503	10102701			0	0
1104869068	10102702			0	0
1171643605	10102703			0	0
1171642644	10102704			0	0
1501039474	11102001			0	0
1501039377	11102002			0	0
1501039408	11102003			0	0
1501039583	11102004			0	0
1373766521	11102101			0	0
1373766463	11102102			0	0
-1606519933	11102301			0	0
-1606519999	11102302			0	0
-458815773	11102401			0	0
1941578605	11102501			0	0
-1955788114	11102502			0	0
2077240166	11102503			0	0
2077240069	11102504			0	0
2077240100	11102505			0	0
2077240259	11102506			0	0
-1299529918	11102701			0	0
-763555255	11102702			0	0
1306006177	10103001			0	0
-840931603	10103002			0	0
-840932564	10103003			0	0
-840933777	10103004			0	0
-840926290	10103005			0	0
671580464	10103006			0	0
-814029149	10103007			0	0
-1898334075	10103008			0	0
-1898232670	10103008			0	0
-1894774268	10103009			0	0
-1894740637	10103009			0	0
-1895958273	10103010			0	0
-1895713120	10103010			0	0
-1895746879	10103011			0	0
-1892406914	10103012			0	0
-1892229535	10103012			0	0
671587951	10103101			0	0
671585777	10103102			0	0
698489192	10103103			0	0
143206763	10103201			0	0
143206765	10103202			0	0
-1808268936	10103203			0	0
-488410855	10103204			0	0
1709290704	10103301			0	0
1709290706	10103302			0	0
-982135117	10103303			0	0
1024107486	10103304			0	0
1289178613	10103305			0	0
-1019592651	10103401			0	0
-1602930943	10103402			0	0
-1019592649	10103403			0	0
-1019592648	10103404			0	0
-1602925630	10103405			0	0
-1219798129	10103406			0	0
537639697	10103407			0	0
537639694	10103407			0	0
-1219865519	10103408			0	0
-1219899414	10103409			0	0
543484490	10103410			0	0
543484493	10103410			0	0
-1186900202	10103411			0	0
198554676	10103412			0	0
198554677	10103413			0	0
-1186967852	10103414			0	0
-1186995527	10103415			0	0
204195001	10103416			0	0
204195000	10103417			0	0
2133158828	10103418			0	0
1036526004	10103419			0	0
169732683	10103420			0	0
257723072	10103421			0	0
546491290	10103501			0	0
-360766383	10103502			0	0
2021451114	10103503			0	0
292720212	10103504			0	0
2076109014	10103601			0	0
2076109015	10103602			0	0
1295454877	10103701			0	0
-1524343678	10103702			0	0
1604815783	10104001			0	0
1604815786	10104002			0	0
-96020992	10104003			0	0
-96032583	10104004			0	0
-96031366	10104005			0	0
928874900	10104006			0	0
928875061	10104007			0	0
-265516143	10104008			0	0
-1831600084	10104008			0	0
-265527990	10104009			0	0
-1831611931	10104009			0	0
928874768	10104010			0	0
-660092282	10104011			0	0
-660086839	10104012			0	0
-660096638	10104013			0	0
1317403837	10104014			0	0
1317403840	10104015			0	0
1317403839	10104016			0	0
1317403834	10104017			0	0
1317403833	10104018			0	0
-1972348123	10104019			0	0
11019274	10104020			0	0
934939526	10104021			0	0
1338224053	10104021			0	0
934940615	10104022			0	0
1338225142	10104022			0	0
11019365	10104023			0	0
934929857	10104024			0	0
1338214384	10104024			0	0
11019303	10104025			0	0
-878495687	10104101			0	0
-878489413	10104102			0	0
750780500	10104103			0	0
347495973	10104103			0	0
1760929227	10104104			0	0
-1405480669	10104105			0	0
1993757348	10104106			0	0
1993757575	10104106			0	0
1993757542	10104106			0	0
-1527352099	10104201			0	0
154604423	10104202			0	0
-1259495357	10104301			0	0
-1259489083	10104302			0	0
1806448714	10104303			0	0
-922434641	10104303			0	0
1411885379	10104304			0	0
-1024480999	10104305			0	0
-404483930	10104306			0	0
-1970567871	10104306			0	0
-564939827	10104401			0	0
-1568743761	10104402			0	0
-1930636626	10104501			0	0
531301829	10104502			0	0
-588090128	10104601			0	0
977993813	10104602			0	0
1875183450	10104603			0	0
1471898923	10104604			0	0
1081095785	10104701			0	0
1427737288	10104702			0	0
997800046	10104809			0	0
-1651241383	10104810			0	0
1988782954	10104801			0	0
2101949683	10104802			0	0
-1074571011	10104806			0	0
941586147	10104804			0	0
941587104	10104805			0	0
1988782956	10104807			0	0
2101956085	10104808			0	0
941588321	10104901			0	0
961266939	10105001			0	0
1019523507	10105002			0	0
1019523506	10105003			0	0
961261622	10105004			0	0
1019523500	10105005			0	0
961267896	10105006			0	0
-403742835	10105007			0	0
-403742674	10105008			0	0
-403742641	10105009			0	0
-1030118291	10105010			0	0
-403742967	10105011			0	0
-1362889717	10105012			0	0
-1362889688	10105013			0	0
-927869300	10105014			0	0
-1408507450	10105015			0	0
-927880058	10105016			0	0
-927879099	10105017			0	0
-1709359851	10105101			0	0
-1375644004	10105102			0	0
1364370866	10105103			0	0
-1709359849	10105104			0	0
-1375432614	10105105			0	0
-143275910	10105201			0	0
1211978583	10105202			0	0
1394685110	10105301			0	0
1394691384	10105302			0	0
-83830530	10105303			0	0
-83830501	10105304			0	0
-949844963	10105401			0	0
-949844964	10105402			0	0
-949844961	10105403			0	0
1723260962	10105404			0	0
1723262179	10105405			0	0
1723267236	10105406			0	0
1267631255	10105407			0	0
661673922	10105408			0	0
-937979326	10105409			0	0
616238977	10105501			0	0
-2102787885	10105601			0	0
1788894884	10105602			0	0
-1993373956	10105701			0	0
1220576779	10105702			0	0
1755633393	10105801			0	0
596365019	10105802			0	0
1755665170	10105803			0	0
596365978	10105804			0	0
-434688692	11105001			0	0
1367974148	11105002			0	0
1367977701	11105003			0	0
-434962463	11105004			0	0
1367977531	11105005			0	0
-434661713	11105006			0	0
1627920442	11105007			0	0
1627925753	11105008			0	0
1627923256	11105009			0	0
-1860338918	11105010			0	0
1627916606	11105011			0	0
59849852	11105012			0	0
59846719	11105013			0	0
1514135835	11105014			0	0
-1453632623	11105015			0	0
1513387089	11105016			0	0
1513419250	11105017			0	0
1494718114	11105101			0	0
-352361717	11105102			0	0
-9170203	11105103			0	0
1494718176	11105104			0	0
-364522867	11105105			0	0
1660788397	11105201			0	0
-885721312	11105202			0	0
865370721	11105301			0	0
865713455	11105302			0	0
-540494484	11105303			0	0
-540495447	11105304			0	0
929058474	11105401			0	0
929058443	11105402			0	0
929058536	11105403			0	0
-1186878091	11105404			0	0
-1186936748	11105405			0	0
-1186642893	11105406			0	0
965500512	11105407			0	0
-1851254507	11105408			0	0
1339724693	11105409			0	0
953136822	11105501			0	0
1396265508	11105601			0	0
981432883	11105602			0	0
737357675	11105701			0	0
-469627268	11105702			0	0
299757926	10106001			0	0
299752869	10106002			0	0
299751652	10106003			0	0
299763243	10106004			0	0
299762026	10106005			0	0
1812277484	10106006			0	0
1408816152	10106007			0	0
1408815321	10106008			0	0
-1355790728	10106009			0	0
1409031902	10106010			0	0
1409026459	10106011			0	0
1248212340	10106012			0	0
594652093	10106013			0	0
594679520	10106014			0	0
-1962849092	10106015			0	0
-181606598	10106016			0	0
-181606627	10106017			0	0
-1962849286	10106018			0	0
-181600064	10106019			0	0
-181600225	10106020			0	0
-181601279	10106021			0	0
-181601250	10106022			0	0
-181601217	10106023			0	0
26890518	10106101			0	0
26890516	10106102			0	0
1248211381	10106103			0	0
1248204979	10106104			0	0
1290794977	10106105			0	0
201777573	10106106			0	0
-313808216	10106107			0	0
-376394009	10106201			0	0
-376394011	10106202			0	0
-1310271403	10106203			0	0
255812538	10106204			0	0
1505739488	10106205			0	0
1656370174	10106206			0	0
2059654701	10106207			0	0
-1609750284	10106208			0	0
-1378160331	10106301			0	0
-1378166605	10106302			0	0
-1313585771	10106303			0	0
-1543375533	10106304			0	0
-1552523095	10106305			0	0
-1552523157	10106306			0	0
-1783982472	10106307			0	0
373916982	10106308			0	0
373917143	10106309			0	0
373917176	10106310			0	0
737158461	10106311			0	0
-1552523125	10106312			0	0
1189689929	10106313			0	0
1796976414	10106401			0	0
1023157376	10106402			0	0
1934421194	10106403			0	0
-794462161	10106404			0	0
953159297	10106405			0	0
-1513602032	10106406			0	0
151336604	10106501			0	0
534587863	10106502			0	0
-758549324	10106503			0	0
127842433	10106504			0	0
-1438241508	10106505			0	0
198902779	10106506			0	0
1717420545	10106507			0	0
983660394	10106508			0	0
-577970072	10106509			0	0
988113869	10106510			0	0
-31786489	10106511			0	0
1796419478	10106512			0	0
-1942477950	10106513			0	0
-1942477953	10106514			0	0
-1296306308	10106515			0	0
-536395126	10106515			0	0
-233785782	10106601			0	0
-233785781	10106602			0	0
1563379991	10106701			0	0
-1608649128	10106702			0	0
613649873	10106801			0	0
30315664	10106802			0	0
613647699	10106803			0	0
1272929231	11106001			0	0
1272633260	11106002			0	0
1272688781	11106003			0	0
1272811106	11106004			0	0
1272802115	11106005			0	0
-353827963	11106006			0	0
-716172559	11106007			0	0
-716067312	11106008			0	0
-1820700527	11106009			0	0
-717439113	11106010			0	0
-717326062	11106011			0	0
-1854953955	11106012			0	0
-1746639180	11106013			0	0
-1745373431	11106014			0	0
-311844395	11106015			0	0
-1668641901	11106016			0	0
-1668640940	11106017			0	0
-311849261	11106018			0	0
-1668391639	11106019			0	0
-1668397546	11106020			0	0
-1668335160	11106021			0	0
-1668335049	11106022			0	0
-1668300298	11106023			0	0
849819199	11106101			0	0
849819261	11106102			0	0
-1854984772	11106103			0	0
-1855296774	11106104			0	0
-324161048	11106105			0	0
-1969204308	11106106			0	0
-1870415295	11106107			0	0
501599790	11106201			0	0
501599852	11106202			0	0
-394090724	11106203			0	0
-244801773	11106204			0	0
-1745134839	11106205			0	0
-1136396713	11106206			0	0
-713171420	11106207			0	0
-1477377379	11106208			0	0
1870287420	11106301			0	0
1870047994	11106302			0	0
-293618212	11106303			0	0
570677850	11106304			0	0
335622176	11106305			0	0
335620130	11106306			0	0
1287528593	11106307			0	0
-650547681	11106308			0	0
-650574498	11106309			0	0
-650575599	11106310			0	0
-1346926284	11106311			0	0
335623170	11106312			0	0
575915648	11106313			0	0
273677117	11106314			0	0
-925706441	11106401			0	0
-624692887	11106402			0	0
-626408477	11106403			0	0
-485016602	11106404			0	0
1418894152	11106405			0	0
1486062585	11106406			0	0
209361685	11106407			0	0
248524872	11106407			0	0
-946624098	11106501			0	0
-172112075	11106502			0	0
-976770890	11106503			0	0
357198627	11106504			0	0
489976606	11106505			0	0
1761878233	11106506			0	0
-601251421	11106507			0	0
1626326824	11106508			0	0
1628917482	11106509			0	0
2041399023	11106510			0	0
793090405	11106511			0	0
591823316	11106512			0	0
360699435	11106513			0	0
360699574	11106514			0	0
845429347	11106601			0	0
845429314	11106602			0	0
89861662	11106701			0	0
-1516272463	11106702			0	0
-1320812008	11106801			0	0
1038246777	11106802			0	0
-1320719782	11106803			0	0
1214685596	10107001			0	0
640445315	10107002			0	0
811401069	10107003			0	0
-880006595	10107004			0	0
-880006592	10107005			0	0
-1917482286	10107006			0	0
534460056	10107007			0	0
1617970123	10107008			0	0
-2105671525	10107009			0	0
-1110913232	10107010			0	0
1825900534	10107011			0	0
1825900537	10107012			0	0
1825900536	10107013			0	0
1825900539	10107014			0	0
-1514197759	10107015			0	0
573574353	10107016			0	0
573574356	10107017			0	0
808832196	10107018			0	0
-1796357153	10107019			0	0
157496990	10107020			0	0
-1582656410	10107021			0	0
1368416122	10107022			0	0
1368416123	10107023			0	0
811566677	10107024			0	0
-199483595	10107025			0	0
-1634882621	10107026			0	0
-423820904	10107027			0	0
-1157094485	10107028			0	0
-531620781	10107029			0	0
-531620780	10107030			0	0
-531620779	10107031			0	0
-531620786	10107032			0	0
-2030683382	10107033			0	0
-861515267	10107034			0	0
2091947150	10107035			0	0
2091947151	10107036			0	0
-1917482287	10107101			0	0
1214685595	10107102			0	0
-1840836362	10107103			0	0
811401068	10107104			0	0
-644919919	10107105			0	0
1354011234	10107201			0	0
889901864	10107202			0	0
1043727423	10107203			0	0
-809447124	10107204			0	0
1616692338	10107205			0	0
1326052425	10107206			0	0
1214685597	10107301			0	0
849536706	10107302			0	0
811401070	10107303			0	0
-644708525	10107304			0	0
-1514197763	10107401			0	0
581988456	10107402			0	0
-1826320362	10107403			0	0
-1549554937	10107404			0	0
-867883972	10107405			0	0
694431627	10107406			0	0
1860999383	10107407			0	0
835594128	10107408			0	0
843099151	10107501			0	0
-99530559	10107601			0	0
-99530560	10107602			0	0
415270496	10107701			0	0
-1533840523	10107702			0	0
1140721503	10108001			0	0
-420653407	10108002			0	0
-420653408	10108003			0	0
-420653417	10108003			0	0
1140721730	10108004			0	0
1140721733	10108005			0	0
-420653406	10108006			0	0
-420653403	10108007			0	0
1330324107	10108008			0	0
-1863646425	10108009			0	0
-1863612666	10108010			0	0
77556512	10108011			0	0
77733891	10108012			0	0
-1863680320	10108013			0	0
-1863502941	10108014			0	0
917166081	10108015			0	0
917171394	10108016			0	0
917172355	10108017			0	0
917177668	10108018			0	0
917170181	10108019			0	0
917175494	10108020			0	0
-1203125703	10108021			0	0
-1197409416	10108022			0	0
-1200758085	10108023			0	0
-1200656680	10108024			0	0
-1200690439	10108025			0	0
-1200580842	10108026			0	0
-1194653545	10108027			0	0
-2038696890	10108028			0	0
-2038451737	10108029			0	0
-300997805	10108030			0	0
102286722	10108031			0	0
1145430531	10108101			0	0
1145430533	10108102			0	0
78404474	10108103			0	0
-1567958875	10108104			0	0
1645415625	10108105			0	0
742146004	10108201			0	0
742146006	10108202			0	0
-1866008237	10108203			0	0
2105525198	10108204			0	0
-1850283878	10108301			0	0
-1850283877	10108302			0	0
-1850283876	10108303			0	0
-1850283875	10108304			0	0
-1850283812	10108305			0	0
-1850283815	10108306			0	0
-1850283814	10108307			0	0
-1850283809	10108308			0	0
-1567958649	10108401			0	0
-1567958647	10108402			0	0
-411697826	10108403			0	0
-1567958749	10108404			0	0
-1567958752	10108404			0	0
1160924610	10108404			0	0
-1567958748	10108405			0	0
-1567958747	10108406			0	0
-1567958746	10108407			0	0
-1567958753	10108408			0	0
917173568	10108409			0	0
1164624784	10108410			0	0
-1112960074	10108411			0	0
1462264801	10108412			0	0
-199087907	10108413			0	0
1844724703	10108414			0	0
350297414	10108501			0	0
-1246784931	10108601			0	0
319299010	10108602			0	0
-667347542	10108701			0	0
-577342615	10108702			0	0
-363229493	11108001			0	0
-310421707	11108002			0	0
-310421676	11108003			0	0
-310422397	11108003			0	0
-363303562	11108004			0	0
-363303663	11108005			0	0
-310421738	11108006			0	0
-310421839	11108007			0	0
289934879	11108008			0	0
-2018765325	11108009			0	0
-2017781198	11108010			0	0
-1318341932	11108011			0	0
-1325310569	11108012			0	0
-2015548620	11108013			0	0
-2022386185	11108014			0	0
635610581	11108015			0	0
636483830	11108016			0	0
636386583	11108017			0	0
636276784	11108018			0	0
635475281	11108019			0	0
636348530	11108020			0	0
-396004179	11108021			0	0
-450422900	11108022			0	0
-271759377	11108023			0	0
-273009620	11108024			0	0
-273991699	11108025			0	0
-278658014	11108026			0	0
-70556029	11108027			0	0
2082275570	11108028			0	0
2140312371	11108029			0	0
-2045448121	11108030			0	0
-522844106	11108031			0	0
-454729833	11108101			0	0
-454729903	11108102			0	0
-1278167218	11108103			0	0
-637366095	11108104			0	0
-1919690723	11108105			0	0
-1708963936	11108201			0	0
-1708963998	11108202			0	0
-2143199673	11108203			0	0
77545594	11108204			0	0
-512457170	11108301			0	0
-512457201	11108302			0	0
-512458264	11108303			0	0
-512458295	11108304			0	0
-512525912	11108305			0	0
-512524787	11108306			0	0
-512525842	11108307			0	0
-512526005	11108308			0	0
-637438061	11108401			0	0
-637438115	11108402			0	0
-637370249	11108403			0	0
-637370156	11108403			0	0
-1029997578	11108403			0	0
-637370288	11108404			0	0
-637370319	11108404			0	0
-637370350	11108404			0	0
-637370101	11108404			0	0
636412084	11108406			0	0
-618379164	11108405			0	0
1530623874	11108407			0	0
366190069	11108408			0	0
94093899	11108409			0	0
-1729905678	11108501			0	0
1111924745	11108601			0	0
1575791606	11108602			0	0
-155404514	11108701			0	0
-1182556803	11108702			0	0
-363229495	12108001			0	0
-310421705	12108002			0	0
-310421674	12108003			0	0
-363303564	12108004			0	0
-363303661	12108005			0	0
-310421740	12108006			0	0
-310421837	12108007			0	0
289934877	12108008			0	0
-2018765327	12108009			0	0
-2017781200	12108010			0	0
-1318341930	12108011			0	0
-1325310571	12108012			0	0
-2015548618	12108013			0	0
-2022386187	12108014			0	0
-1961412676	12108015			0	0
-1961412773	12108016			0	0
636386581	12108017			0	0
636276786	12108018			0	0
635475283	12108019			0	0
636348528	12108020			0	0
-396004177	12108021			0	0
-450422898	12108022			0	0
-271759379	12108023			0	0
-273009618	12108024			0	0
-273991697	12108025			0	0
-278658016	12108026			0	0
-70556031	12108027			0	0
2082275568	12108028			0	0
2140312369	12108029			0	0
-2045448123	12108030			0	0
-522844108	12108031			0	0
-454729835	12108101			0	0
-454729901	12108102			0	0
-1278167220	12108103			0	0
-637366093	12108104			0	0
-1919690721	12108105			0	0
-1708963934	12108201			0	0
-1708964000	12108202			0	0
-2143199675	12108203			0	0
77545592	12108204			0	0
-512457172	12108301			0	0
-512457203	12108302			0	0
-512458262	12108303			0	0
-512458293	12108304			0	0
-512525910	12108305			0	0
-512524785	12108306			0	0
-512525844	12108307			0	0
-512526007	12108308			0	0
-637438063	12108401			0	0
-637438113	12108402			0	0
-637370251	12108403			0	0
-637370286	12108404			0	0
-637370317	12108405			0	0
-637370352	12108406			0	0
-637370103	12108407			0	0
-618379162	12108408			0	0
636412086	12108409			0	0
1530623872	12108501			0	0
366190071	12108502			0	0
94093897	12108503			0	0
-1729905680	12108504			0	0
1111924747	12108505			0	0
1575791604	12108506			0	0
-155404516	12108507			0	0
-1182556801	12108508			0	0
1367357835	12108509			0	0
2141883884	10201001			0	0
2141883885	10201002			0	0
2141883886	10201003			0	0
2141883887	10201004			0	0
2141883888	10201005			0	0
2141883889	10201006			0	0
2141883890	10201007			0	0
-376146387	10201008			0	0
1279261010	10201009			0	0
1279227123	10201010			0	0
1279193364	10201011			0	0
1279438253	10201012			0	0
1279404494	10201013			0	0
1279370607	10201014			0	0
1279336848	10201015			0	0
1299647964	10201016			0	0
896363437	10201017			0	0
575799943	10201101			0	0
-336056250	10201102			0	0
846053986	10201103			0	0
-1882829369	10201104			0	0
-316745428	10201105			0	0
-990283998	10201201			0	0
-531887652	10201202			0	0
1738599357	10201301			0	0
-618381252	10201302			0	0
2046897708	10201303			0	0
1643613181	10201304			0	0
73720868	10201401			0	0
996655237	10201402			0	0
66933982	10201403			0	0
559879576	10201404			0	0
1195453714	10201405			0	0
-2082883639	10201406			0	0
1646291367	10201407			0	0
2075546824	10201408			0	0
2075546821	10201409			0	0
1255128064	10201410			0	0
-1009131494	10201410			0	0
461855459	10201411			0	0
-417631179	10201411			0	0
-671740232	10201412			0	0
-672858443	10201412			0	0
-673972554	10201412			0	0
-665882693	10201412			0	0
-666996804	10201412			0	0
-668115015	10201412			0	0
-669229126	10201412			0	0
-341973880	10201412			0	0
1224110061	10201412			0	0
-1504773294	10201412			0	0
413106706	10201412			0	0
9822179	10201412			0	0
-319740772	10201412			0	0
1246343169	10201412			0	0
-512629595	10201412			0	0
-1037866630	10201413			0	0
1726866839	10201413			0	0
343695800	10201413			0	0
-988815659	10201413			0	0
1922980598	10201413			0	0
392746771	10201413			0	0
-990424268	10201413			0	0
1317212426	10201413			0	0
913927899	10201413			0	0
-1814955456	10201413			0	0
421029824	10201413			0	0
1987113765	10201413			0	0
-1462664330	10201413			0	0
-1865948857	10201413			0	0
179049283	10201413			0	0
-1393568525	10201501			0	0
927499778	10201502			0	0
-1393568524	10201503			0	0
-900706155	10201504			0	0
-900706158	10201505			0	0
-900706157	10201506			0	0
1351528438	10201507			0	0
-1377354917	10201508			0	0
1351494551	10201507			0	0
-1377388804	10201507			0	0
188695137	10201507			0	0
2111009438	10201507			0	0
-1810367089	10201601			0	0
-1138098347	10201602			0	0
-1138098344	10201603			0	0
1639804828	10201701			0	0
-1679598931	10201702			0	0
-1795624111	10202001			0	0
-1795624108	10202002			0	0
-1795624109	10202003			0	0
-1795624114	10202004			0	0
-1795624115	10202005			0	0
-1795624112	10202006			0	0
173744358	10202007			0	0
1164255692	10202008			0	0
173744357	10202009			0	0
-718988601	10202010			0	0
-718988602	10202011			0	0
-718988603	10202012			0	0
-718988604	10202013			0	0
-718988605	10202014			0	0
-778302330	10202015			0	0
-255523082	10202017			0	0
-255523177	10202018			0	0
-255523144	10202019			0	0
-255523247	10202020			0	0
-255523214	10202021			0	0
-255523309	10202022			0	0
1554288226	10202023			0	0
162838308	10202026			0	0
162838081	10202026			0	0
162838114	10202026			0	0
162838143	10202026			0	0
162838176	10202023			0	0
-318893784	10202024			0	0
-722178311	10202025			0	0
20323277	10202101			0	0
702487246	10202102			0	0
1712635989	10202104			0	0
-1016247366	10202104			0	0
20323278	10202105			0	0
702486159	10202106			0	0
1712635032	10202103			0	0
-1016248323	10202103			0	0
549835618	10202107			0	0
1712707863	10202104			0	0
-1016175492	10202104			0	0
20323343	10202108			0	0
1336543771	10202201			0	0
1336543773	10202201			0	0
-1520112372	10202202			0	0
-1520112438	10202202			0	0
448997768	10202203			0	0
448997706	10202203			0	0
-229540170	10202301			0	0
1384477472	10202302			0	0
981192945	10202302			0	0
-1747690410	10202302			0	0
2143992359	10202302			0	0
1384475426	10202302			0	0
981190899	10202302			0	0
-1747692456	10202302			0	0
2143990313	10202302			0	0
-229540168	10202303			0	0
649709346	10202401			0	0
878248477	10202402			0	0
1113506320	10202302			0	0
1113506323	10202302			0	0
1113506322	10202302			0	0
1113506317	10202302			0	0
1113506319	10202302			0	0
1113506316	10202403			0	0
-1741838903	10202404			0	0
536705134	10202405			0	0
-1044133238	10202406			0	0
1153857645	10202407			0	0
-1471304558	10202408			0	0
2021929309	10202409			0	0
-102032824	10202410			0	0
-1406618654	10202412			0	0
-1392339584	10202501			0	0
325825162	10202502			0	0
-1950322179	10202503			0	0
-1470991557	10202504			0	0
1964640398	10202505			0	0
-1918148152	10202601			0	0
1862477650	10202602			0	0
296393709	10202603			0	0
1973513230	10202604			0	0
-1092923461	10202701			0	0
-611258134	10202702			0	0
-1186055549	10203001			0	0
380028392	10203002			0	0
1946112333	10203003			0	0
-782771022	10203004			0	0
783312919	10203005			0	0
-1945570436	10203006			0	0
-379486495	10203007			0	0
-77336786	10203008			0	0
1899058166	10203009			0	0
-782771026	10203010			0	0
1161960618	10203011			0	0
180729657	10203012			0	0
593255445	10203013			0	0
794510212	10203014			0	0
431114975	10203015			0	0
745379661	10203016			0	0
604217160	10203017			0	0
-1307632616	10203018			0	0
794366728	10203019			0	0
-1669680799	10203020			0	0
1009429787	10203021			0	0
86170847	10203101			0	0
489455374	10203102			0	0
1161957355	10203103			0	0
-1186055551	10203201			0	0
1946112331	10203202			0	0
1161954216	10203203			0	0
1161959665	10203301			0	0
261268510	10203302			0	0
-2077106556	10203303			0	0
-760355273	10203304			0	0
1161959401	10203305			0	0
-1186055553	10203401			0	0
1161956270	10203402			0	0
1658469327	10203403			0	0
1658469324	10203404			0	0
658487708	10203405			0	0
658487709	10203406			0	0
-63900085	10203407			0	0
547545514	10203408			0	0
-397669349	10203409			0	0
1578088762	10203410			0	0
86170715	10203501			0	0
-1705026685	10203502			0	0
489455242	10203503			0	0
-1076628699	10203504			0	0
563067138	10203505			0	0
-1003016803	10203506			0	0
-1022717202	10203507			0	0
-1022717203	10203508			0	0
731989434	10203509			0	0
-213599347	10203510			0	0
380028388	10203601			0	0
-676589808	10203602			0	0
-273305281	10203603			0	0
-728218083	10203701			0	0
721320658	10203702			0	0
1090225057	10203411			0	0
1090225056	10203412			0	0
1090225055	10203413			0	0
-1729878402	10203414			0	0
-1982594608	10203415			0	0
-1982593521	10203416			0	0
-1982592562	10203417			0	0
686940530	10203418			0	0
686940529	10203419			0	0
686940528	10203420			0	0
-1415345649	10203421			0	0
-1516726694	10203422			0	0
949367476	10203423			0	0
-475858884	10203424			0	0
714125589	10203425			0	0
-1577486119	10203426			0	0
-304943989	10109001			0	0
-304943992	10109002			0	0
-304943991	10109003			0	0
-304943986	10109004			0	0
-304943985	10109005			0	0
-304943988	10109006			0	0
249041589	10109007			0	0
-304943987	10109008			0	0
-1792919949	10109009			0	0
-1792916814	10109010			0	0
-1792917903	10109011			0	0
-1792914504	10109012			0	0
-1792915593	10109013			0	0
-1792912458	10109014			0	0
-1792913547	10109015			0	0
1261139952	10109101			0	0
104313202	10109102			0	0
-1349123154	10109103			0	0
-1467743403	10109201			0	0
1262044826	10109202			0	0
98340538	10109301			0	0
-32915651	10109302			0	0
-1653056835	10109303			0	0
1261139950	10109401			0	0
-1467743405	10109402			0	0
98340536	10109403			0	0
-1349120019	10109404			0	0
1446382268	10109404			0	0
430079223	10109404			0	0
1664424479	10109405			0	0
976859397	10109406			0	0
1805945256	10109407			0	0
545343464	10109408			0	0
2058850020	10109409			0	0
1664424476	10109410			0	0
471287321	10109411			0	0
2058848805	10109412			0	0
1664424477	10109413			0	0
471287288	10109414			0	0
