Id	RunSpeed	WalkSpeed	SquatSpeed	SprintSpeed	TurnRoundSpeed	Life	AttackNormal	DefenseNormal	Crit	CritP	AntiDefenseNormal	AttackMagic1	AttackMagic2	AttackMagic3	AttackMagic4	AntiDamageMagicImmunity	AntiAttackNormal	AntiAttackMagic1	AntiAttackMagic2	AntiAttackMagic3	AntiAttackMagic4	DamageChangeP	DamageNormalChangeP	DamageMagic1ChangeP	DamageMagic2ChangeP	DamageMagic3ChangeP	DamageMagic4ChangeP	AntiDamageChangeP	AntiDamageNormalChangeP	AntiDamageMagic1ChangeP	AntiDamageMagic2ChangeP	AntiDamageMagic3ChangeP	AntiDamageMagic4ChangeP	Energy	BallInterval	DamageNormalImmunity	DamageMagicImmunity	AntiDamageNormalImmunity	Damage1P	Damage2P	Damage3P	CritDamageP	AntiCritP	AntiCritDamageP	Lifesteal	LifestealP	CureChangeP	AntiCureChangeP	Endure	ThreatRateP	DodgeEnergy	DodgeEnergyAutoRecovery	CustomEnergy	NormalWeaknessP	Magic1WeaknessP	Magic2WeaknessP	Magic3WeaknessP	Magic4WeaknessP	CustomEnergyGroup1	CustomEnergyGroup2	CustomEnergyGroup3	CustomEnergyGroup4	Hack	HackChangeP	AntiHackChangeP	ReduceHackDynamicScoringCoe	BeExecutedDynamicScoringCoe
1215	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	90	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	54	0	0	0	0	0	100	100	100	100	0	0	0	0	0
1301	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1000	99999	80	120	0	0	0	0	0	100	100	100	100	0	0	0	0	0
1302	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	200	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	90	0	0	0	0	0	100	100	100	100	0	0	0	0	0
1311	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	80	0	0	0	0	0	100	100	100	100	0	0	0	0	0
1312	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	200	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	90	0	0	0	0	0	100	100	100	100	0	0	0	0	0
1303	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	120	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	100	0	0	0	0	0	4	1	100	100	0	0	0	0	0
1304	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	120	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	50	0	0	0	0	0	100	100	100	100	0	0	0	0	0
1305	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	120	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	50	0	0	0	0	0	100	100	100	100	0	0	0	0	0
1306	5	5	2	7	700	99999	100	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	120	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	50	0	0	0	0	0	1440	1440	3	4	0	0	0	0	0
4101	5	5	2	7	700	99999	1000	100	0	0	0	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	60	0	0	0	0	0	100	100	100	100	0	0	0	0	0
4201	5	5	2	7	700	99999	1000	100	0	0	0	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	60	0	0	0	0	0	100	100	100	100	0	0	0	0	0
4301	5	5	2	7	700	99999	1000	100	0	0	0	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	60	0	0	0	0	0	100	100	100	100	0	0	0	0	0
4401	5	5	2	7	700	99999	1000	100	0	0	0	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	60	0	0	0	0	0	100	100	100	100	0	0	0	0	0
4103	5	5	2	7	700	99999	1000	100	0	0	0	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	60	0	0	0	0	0	100	100	100	100	0	0	0	0	0
4203	5	5	2	7	700	99999	1000	100	0	0	0	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	60	0	0	0	0	0	100	100	100	100	0	0	0	0	0
4105	5	5	2	7	700	99999	1000	100	0	0	0	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	60	0	0	0	0	0	100	100	100	100	0	0	0	0	0
4205	5	5	2	7	700	99999	1000	100	0	0	0	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	100	999999	0	0	0	10000	10000	10000	0	0	0	0	0	0	0	0	1000	1000	80	60	0	0	0	0	0	100	100	100	100	0	0	0	0	0
