Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
105753	七实试作型-七实三阶的技能53		2	0.6	Attack73					10	2		2	0	0					
105754	七实试作型-七实三阶的技能54		2	0.6	Attack74					10	2		2	0	0					
105755	七实试作型-七实三阶的技能55		2	999	Stand2					10	2		2	0	0					
105756	七实试作型-七实三阶的技能56		1.45	1.6	Attack92					10	2		2	0	0					
105757	七实试作型-七实三阶的技能57		1.45	1.6	Attack93					10	2		2	0	0					
105758	七实试作型-七实三阶的技能58		1.5	1.6	Attack01					10	2		2	0	0					
105759	七实试作型-七实三阶的技能59		1.5	1.6	Attack01					10	2		2	0	0					
105760	七实试作型-七实三阶的技能60		10	1.6	Attack11					10	2		2	0	0					
105761	七实试作型-七实三阶的技能61		1.5	1.6	Attack01					10	2		2	0	0					
105762	七实试作型-七实三阶的技能62		1.5	1.8	Attack02					10	2		2	0	0					
105763	七实试作型-七实三阶的技能63		1.5	1.8	Attack02					10	2		2	0	0					
105764	七实试作型-七实三阶的技能64		10	1.6	Attack21					10	2		2	0	0					
105765	七实试作型-七实三阶的技能65		1.5	1.8	Attack02					10	2		2	0	0					
105766	七实试作型-七实三阶的技能66	1	1000	999	Attack50					10	2		2	0	0					
105801	七实试作型-七实伴生皮的技能1		1.4	1.6	Attack01					10	2		2	0	0					
105802	七实试作型-七实伴生皮的技能2		1.5	1.8	Attack92					10	2		2	0	0					
105803	七实试作型-七实伴生皮的技能3		1.5	1.6	Attack93					10	2		2	0	0					
105804	七实试作型-七实伴生皮的技能4		1.4	1.8	Attack02					10	2		2	0	0					
105805	七实试作型-七实伴生皮的技能5		1.4	1.6	Attack03					10	2		2	0	0					
105806	七实试作型-七实伴生皮的技能6		1	1.6	Attack11					10	2		2	0	0					
105807	七实试作型-七实伴生皮的技能7		1	1.6	Attack21					10	2		2	0	0					
105808	七实试作型-七实伴生皮的技能8		1	1.6	Attack31					10	2		2	0	0					
105809	七实试作型-七实伴生皮的技能9		1.2	1.6	Attack12					10	2		2	0	0					
105810	七实试作型-七实伴生皮的技能10		1.2	1.6	Attack12					10	2		2	0	0					
105811	七实试作型-七实伴生皮的技能11		1.2	1.7	Attack22					10	2		2	0	0					
105812	七实试作型-七实伴生皮的技能12		1.2	1.7	Attack22					10	2		2	0	0					
105813	七实试作型-七实伴生皮的技能13		1.2	1.6	Attack32					10	2		2	0	0					
105814	七实试作型-七实伴生皮的技能14		1.2	1.6	Attack32					10	2		2	0	0					
105815	七实试作型-七实伴生皮的技能15		1.2	1.6	Attack07					10	2		2	0	0					
105816	七实试作型-七实伴生皮的技能16		1	2	Stand2					10	2		2	0	0					
105817	七实试作型-七实伴生皮的技能17		1	2	Stand2					10	2		2	0	0					
105818	七实试作型-七实伴生皮的技能18		1	1	Stand2					10	2		2	0	0					
105819	七实试作型-七实伴生皮的技能19		1	1.6	Attack23					10	2		2	0	0					
105820	七实试作型-七实伴生皮的技能20		1	1.6	Attack23					10	2		2	0	0					
105821	七实试作型-七实伴生皮的技能21		1.2	1.6	Attack24					10	2		2	0	0					
105822	七实试作型-七实伴生皮的技能22		2.2	0.8	Attack39					10	2		2	0	0					
105823	七实试作型-七实伴生皮的技能23		5	1.6	Attack40					10	2		2	0	0					
105824	七实试作型-七实伴生皮的技能24		0.5	1.7	Move1					10	2		2	0	0					
105825	七实试作型-七实伴生皮的技能25		0.6	1	Move2					10	2		2	0	0					
105826	七实试作型-七实伴生皮的技能26		1	0.8	Attack43					10	2		2	0	0					
105827	七实试作型-七实伴生皮的技能27		1	0.8	Attack43					10	2		2	0	0					
105828	七实试作型-七实伴生皮的技能28		0.5	0.8	Attack46					10	2		2	0	0					
105829	七实试作型-七实伴生皮的技能29		1	0.8	Attack24					10	2		2	0	0					
105830	七实试作型-七实伴生皮的技能30		1	0.8	Attack24					10	2		2	0	0					
105831	七实试作型-七实伴生皮的技能31		0.4	1.5	Attack42					10	2		2	0	0					
105832	七实试作型-七实伴生皮的技能32		1.6	1.5	AttackQte					10	2		2	0	0					
105833	七实试作型-七实伴生皮的技能33		1.2	1	Attack24					10	2		2	0	0					
105834	七实试作型-七实伴生皮的技能34		5.5	5	Win					10	2		2	0	0					
105835	七实试作型-七实伴生皮的技能35		5.5	5	Win					10	2		2	0	0					
105836	七实试作型-七实伴生皮的技能36		0	5.7	Born					10	2		2	0	0					
105837	七实试作型-七实伴生皮的技能37		0	999	Save					10	2		2	0	0					
105838	七实试作型-七实伴生皮的技能38		2	1.7	Attack36					10	2		2	0	0					
105839	七实试作型-七实伴生皮的技能39		0.8	0.6	Attack24					10	2		2	0	0					
105840	七实试作型-七实伴生皮的技能40		0.6	1.5	Attack42					10	2		2	0	0					
105841	七实试作型-七实伴生皮的技能41		0.3	0.6	Stand2					10	2		2	0	0					
105842	七实试作型-七实伴生皮的技能42		1.3	1.6	Stand2					10	2		2	0	0					
105843	七实试作型-七实伴生皮的技能43		1.4	1.6	Attack01					10	2		2	0	0					
105844	七实试作型-七实伴生皮的技能44		1.4	1.6	Attack02					10	2		2	0	0					
105845	七实试作型-七实伴生皮的技能45		1.4	1.6	Attack03					10	2		2	0	0					
105846	七实试作型-七实伴生皮的技能46		1.5	1.6	Attack01					10	2		2	0	0					
105847	七实试作型-七实伴生皮的技能47		1.5	1.8	Attack02					10	2		2	0	0					
105848	七实试作型-七实伴生皮的技能48		1.5	1.6	Attack03					10	2		2	0	0					
105849	七实试作型-七实伴生皮的技能49		2	0.6	Attack70					10	2		2	0	0					
105850	七实试作型-七实伴生皮的技能50		1	1	Move2					10	2		2	0	0					
105851	七实试作型-七实伴生皮的技能51		2	0.6	Attack71					10	2		2	0	0					
105852	七实试作型-七实伴生皮的技能52		0.5	0.6	Attack72					10	2		2	0	0					
105853	七实试作型-七实伴生皮的技能53		2	0.6	Attack73					10	2		2	0	0					
105854	七实试作型-七实伴生皮的技能54		2	0.6	Attack74					10	2		2	0	0					
105855	七实试作型-七实伴生皮的技能55		2	999	Stand2					10	2		2	0	0					
105856	七实试作型-七实伴生皮的技能56		1.45	1.6	Attack92					10	2		2	0	0					
105857	七实试作型-七实伴生皮的技能57		1.45	1.6	Attack93					10	2		2	0	0					
105858	七实试作型-七实伴生皮的技能58		1.5	1.6	Attack01					10	2		2	0	0					
105859	七实试作型-七实伴生皮的技能59		1.5	1.6	Attack01					10	2		2	0	0					
105860	七实试作型-七实伴生皮的技能60		10	1.6	Attack11					10	2		2	0	0					
105861	七实试作型-七实伴生皮的技能61		1.5	1.6	Attack01					10	2		2	0	0					
105862	七实试作型-七实伴生皮的技能62		1.5	1.8	Attack02					10	2		2	0	0					
105863	七实试作型-七实伴生皮的技能63		1.5	1.8	Attack02					10	2		2	0	0					
105864	七实试作型-七实伴生皮的技能64		10	1.6	Attack21					10	2		2	0	0					
105865	七实试作型-七实伴生皮的技能65		1.5	1.8	Attack02					10	2		2	0	0					
105866	七实试作型-七实伴生皮的技能66	1	1000	999	Attack50					10	2		2	0	0					
