Id	TagId	ShowTime	MailIcon	Desc	Title	SendName	Content	RewardIds[1]	RewardIds[2]
137	1	2023/10/31	Assets/Product/Texture/Image/IconTools/ItCharBirthday13.png	Vera Activation Date Mail	I've Booked The Tickets	Vera's Letter I	It's my Activation Date today. You do remember it, right?\nThere's not much going on with Cerberus today, and you don't have any mission scheduled too. I checked.\nHow about watching an opera together? I've bought the tickets already. 5:30 in the evening.\nIt's not a very packed show. Maybe you can get me to spill some secrets you've been seeking?\nAnyway. We'll talk when you're there.	60013	
138	1	2023/10/31	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Vera Activation Date Mail	Starting In 30 Minutes	Vera's Letter II	Door's opened. Where the hell are you?\nSeat 9C and 9D. Enter from the left.\nTaking your time, aren't you? Do you need me to pick you up? You're a Chief. Be disciplined.\nForget it. Just in case—call me if something's wrong.\nI'll be waiting here before you do.		
139	1	2023/11/21	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Bianca Activation Date Mail	Invitation Received	Bianca's Letter I	I was going to invite you for dinner during my break, but your invitation came earlier. I was very glad when I received the mail.\nAs the captain of the Purifying Force, I am not supposed to show up in places like the shopping town unless required by a mission. But...\nI still wish to be selfish just for once on this special day.\nI will see you there tonight.\nP.S. Which Coating should I change into for tonight's occasion? Please let me know in your next mail.		
140	1	2023/11/21	Assets/Product/Texture/Image/IconTools/ItCharBirthday14.png	Bianca Activation Date Mail	Thank You For Today's Arrangement.	Bianca's Letter II	I didn't expect you to book the Holographic Theater and the restaurant in advance. The movie was great. I love the ending, especially that window with a view to the sea.\nEach time I go out with you like this, I feel very fulfilled. But storing such memories only in the memory module always feels a little insufficient...\nThat's why I would like to give this camera to you, Commandant.\nI originally wanted to use it to capture the fragments that I could have otherwise ignored, but when I saw you through its viewfinder, a thought suddenly came to my mind. What would I look like in your eyes?\nI was told that I could ask for something special on my Activation Day, so my wish is to let you use this camera to record the memories between us.\nSorry for the abrupt request, but it is truly my only wish today. This way, I can cherish those fragments of memories not only in my heart, but also in a photo album that I can keep.\nIt's getting late. You probably are about to rest when you receive this mail. I hope you can have that ocean-view window in your dream tonight.\nGood night, Commandant.	60014	
141	1	2023/12/5	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Bambinata Activation Date Mail	Invitation From Egret	Bambinata's Letter I	Bambinata has received the gift you placed in the Egret lounge this morning, Commandant. Bambinata would like to thank you.\nMistress said Bambinata must not take others' things for granted, so if it is possible, would you care to come to the Egret lounge for afternoon tea? Bambinata is ordered to return to the lounge at 2:00 P.M. after completing the routine external module checkup, so it won't take up too much of your time... Mistress said there's still time for the restaurant to prepare one more serving, so please let Bambinata know if you are willing to come.\nBambinata would also like to give you something in return... Is that allowed? If you're not available today, Bambinata can place the gift at a designated location as you command.		
142	1	2023/12/5	Assets/Product/Texture/Image/IconTools/ItCharBirthday15.png	Bambinata Activation Date Mail	About Your Apology, Commandant...	Bambinata's Letter II	Bambinata is very happy to have enjoyed an afternoon tea with Mistress and you, Commandant... You once said that "happy" is used to describe moments like this, didn't you?\nBut... why did you say sorry to Bambinata and Mistress?\nMistress answered your question regarding Bambinata's Activation Date during the afternoon tea. Since the exact date was unknown, Mistress put down the timestamp of the earliest fragment in Bambinata's memory data, the first time Bambinata had a comprehensive inspection at the Science Council. You said the beginning of memory was worth commemorating, but then you immediately stopped and apologized... Bambinata can't help but wonder if that has brought you any trouble.\nYou said that you didn't want Bambinata to feel uncomfortable about your language... but Bambinata won't feel uncomfortable about the memory loss as long as Mistress and you are around. B-but... Bambinata could forget your birthday without the memory data. Bambinata doesn't want to miss your birthday... After all, Mistress said that this was the first time someone celebrated Bambinata's Activation Date, so Bambinata has to celebrate yours! So Bambinata has prepared this gift as an early birthday present for you, Commandant... Hope you will like it.\nFrom what Bambinata can recall, you are also sometimes puzzled by things you don't remember. Bambinata has therefore prepared a container that can preserve memories... If you put your valuable treasures in there, they won't disappear with your memory data. Right, Bambinata has also carefully stored the gift from you, Commandant. Bambinata will guard these valuable treasures diligently.\nThank you once again.	60015	
143	1	2023/12/15	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Ayla Activation Date Mail	[Push Notification] From Your Subscribed Account	Editor | Montpellier	An Exclusive Interview About the "Prismatic Trace" Exhibition | Ayla: Exploring All Colors in Each Other's Eyes (Abstract)\n\nDecember 15th, Babylonia News - "Prismatic Trace" made a stunning debut in section C-06 of the latest modern art exhibition. Created by Ayla, one of Babylonia's most renowned rising artists, this exhibition features captivating, diverse visual elements that present the experiences and encounters of different individuals in the Reconquista Age. It has been extremely well received, with the number of viewers reaching an all-time high over all the past exhibitions.\nOur reporter learned that all the works displayed in "Prismatic Trace" were completed by a joint effort between the WGAA and Task Force. Miss Ayla also agreed to an exclusive interview to share her ideas and experiences during the creation of this exhibition.\n\nQ: Can you share with us the reason for choosing this theme?\n\n"Art seems to have become a lot less significant in this era, which actually drives artists to think further... To me, this blue planet itself makes the vastest and most brilliant canvas. It has different colors in everyone's eyes: some see it as cheerfully bright, while others think it's gloomy and dim... That makes me want to portray the worlds in different people's eyes in various forms, because everyone can interpret 'reality' in distinct ways."\n\nQ: We feel that every piece of work displayed is highly impressive. There is even a "recreate" device next to each of them that allows the viewers to understand how they were created. Why did you choose this format?\n\n"It came from my recent experience during a battle on the surface. As for the recreate device... I want to give special thanks to a person who helped me a lot during the creation of this exhibition. That person is my muse, and while they may have not realized it, they have always been supporting me whenever I feel confused and lost. They have always been fighting for mankind's future, and I'd like to record their battle stories and portray the world in their eyes because their presence always brings us immense spiritual strength."\n\nQ: We have noticed that you named the empty canvas at the end of the exhibition "Masterpiece". Some say the name comes from the belief that your "most satisfied work" is always the next incomplete one. What do you think about that?\n\n"Haha... I like that interpretation! Personally, I take pride in every work that I put my heart into! Hmm... Actually, I just had an idea of what I should draw on that one, and I can't wait to make it happen!"\n\nQ: (Laughs) Is that what you call "Eureka"? Could you give us a little hint about your new work then? Not just me, I believe your fans are all curious about the true look of this "masterpiece" in your heart.\n\n"Well, at least for now, it's still a girl's secret! Besides... It does take a lot of courage..."		
144	1	2023/12/15	Assets/Product/Texture/Image/IconTools/ItCharBirthday16.png	Ayla Activation Date Mail	From Ayla's Private Channel	Ayla's Letter	Hey, Commandant! It's been a few days. Are you missing me already?\nThanks for your Activation gift and cake. How can you always find out what I like?\nMy exhibition finally kicked off today. It means a lot to me... Because I finally get to observe and get in touch with the real, cruel world outside the shelter with a new perspective and mindset.\nI know you are always occupied with combat during the day, so I have applied to the WGAA to keep the exhibition for another day after it ends. On that day, you can take a good look at it with me as your personal guide! I also have a surprise for you and can't wait to hear your comment in person!\nMy works can never fully capture all the battles you have fought so far. Still, thanks to you and everyone else's effort, I am able to follow your trails to pick up all these forgotten stars and connect them together to make them known to more people.\nHehe... Did I sound too serious? Perhaps I haven't switched back from the exhibition mode. Anyway, I still have one last Activation Day wish, which is to draw the best portrait ever. Will you be my model and help me fulfill this wish?\nI know you would ask why would I keep drawing you after having done so many of your portraits already? Hmm... Maybe this is the only moment I can have you staring at me?\nHaha, just joking! Even for me, saying that feels a little too embarrassing...\nAnyway, just come over when you are free, alright? It's okay if you come a little late. I'll be waiting in the studio.\nLast but not least, I'd also like to share with you the cake you gave me.	60016	
145	1	2023/12/25	Assets/Product/Texture/Image/IconTools/ItCharBirthday19.png	Rosetta Activation Date Mail	Our Most Recent Catch	Rosetta's Letter I	Commandant, here are some fish we caught from yesterday's fishing trip. Hope you will enjoy them.\nDon't worry about us. The Arctic Route Union has already got enough reserves to last the winter.\nAs a Forest Guard, we have to watch out for nearby Corrupted most of the time, so it's quite a rare experience to learn about fishing and go out to sea with you.\nI have walked through endless windy nights and watched the sun rise from the sea numerous times. Such views should be very familiar to me, but witnessing them with you and everyone else brings a completely different kind of joy.\nThere's something I didn't tell you when I invited you here... Today is my Activation Day.\nI never had many pleasant memories about this day when I was turned into a humanoid hybrid Construct, and I was used to not mention it to anyone.\nBut things are different now. I have returned to the crowd and had new memories. New Sophiasburgh is also being built... These things make me believe that dawn will eventually come to us after this long winter night.	60019	
146	1	2023/12/25	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Rosetta Activation Date Mail	Blizzard In The Afternoon	Rosetta's Letter II	The car back to the camp will likely be stuck on the road. Would you like to stay overnight if there isn't anything urgent? Don't worry, I'll let Gray Raven know.\nYou helped us a lot. Other Forest Guards and the residents of ARU always wanted to thank you, but they were always short of supplies.\nFortunately, things are slowly getting better. We can have a good chat around the heater while enjoying freshly caught seafood, pine needle tea and berry cake made from Forest Guard's secret recipe... There's so much more we can do...\n...\nI'll talk to you when you arrive.\nI'll send you back to the camp after the blizzard stops.		
147	1	2023/12/31	Assets/Product/Texture/Image/IconTools/ItCharBirthday20.png	Nanami's Letter	Ta-da! Activation Date Invite!	Nanami's Letter I	Today is the last day of this year, a perfect time to bid farewell to the past and usher in the start of a new year. Commandant, there's a place I want to show you. Do you have time?\nIt's not my Activation Date, but the Church of Machina's! Well, I don't mean the church is established today, but for you, the day you meet everyone is when your awareness of their existence is "activated". So, it should be fine to call it the Activation Date, I guess?\nI must be making things very confusing for you.\nI assure you, it's not as complicated as you think. I made many new friends and just want you to meet them.\nI want to introduce them all to you. You know, many of them gave nicknames to each other according to the tarot cards.\nI asked them why, and they told me it was the revelation of the Sagemachina. Then they showed me the graffiti I drew in the past...\nJust between you and me, it was completely on the spur of the moment. I added the tarot part to the graffiti because I had just finished watching "Mahou Shoujo Taroro" those days. Never expected to see this coming...\nBut I don't think anything is wrong with that, don't you agree?\nHumans have created many, many interesting works, and I want to keep them all in my heart.\nI'll save the rest and wait until you get here!	60020	
148	1	2023/12/31	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Nanami's Letter	The Results Of The Tarot Reading...	Nanami's Letter II	Commandant, you will have great fortune this year and meet many new friends.\nOnly one thing to keep in mind this year: beware when you move alone. If you get separated from other members, unexpected events may occur!\nKeep everyone in Gray Raven updated and prepare a backup communication plan to ensure stable contact anytime!\nI will stay here, hanging out with my new friends for a while, so there will be a long time before I can see you again.\nCommandant, be sure to take good care of yourself!		
149	1	2023/12/31	Assets/Product/Texture/Image/IconTools/ItCharBirthday21.png	Haicma's Letter	Your Visit Is Complete	Haicma's Letter I	Greetings, Commandant. We are pleased to inform you of the below message:\nYour first visit to the Church of Machina has been successfully completed! You have visited 7 Strongholds and met 6 members in total.\nNext, kindly allow me to recommend you some other regions and members that you may be interested in. The recommendation is generated based on your preference I have learned so far, and the detailed information is made into a song and attached to this mail.\n(P.S. Dangerous individuals and regions have been excluded.)\nYou are always welcome to visit the Church of Machina again.	60021	
150	1	2023/12/31	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Haicma's Letter	About Your Questions	Haicma's Letter II	Hello Commandant,\nAs for your first question:\nNo, according to my memory data, this is not the first time we met.\nIf you have further questions about our previous encounter and need more information about "me", I can generate a report and send it to you anytime.\nAs for your second question:\nThe difference between AI and humans in machines' opinions—\nWe believe that humans tend to engage in meaningless entertainment activities for "self-satisfaction", whereas AI exists mainly to complete missions.\nHowever, we—a unique in-between existence—have understood this particular emotion in the revelation of the Sage.\nAs it is now, I'm writing more words to you, which is deemed unnecessary content.\nAccording to my to-do list, I also have items to be handed to you.\nJust like this, are we machines simply imitating humans or seeking satisfaction for ourselves? I'd like to know your opinion about it.\nYou are always welcome to come back again.\nP.S. If you agree to grant me access to the schedule in your terminal, I will visit you during your free time.		
151	1	2024/1/3	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Qu Activation Date Mail	Letter Received	Qu's Letter I	Received your letter. It's been a while.\nLiving in Tabula Akasha, it's hard to feel the passage of time. Had your recent letter not arrived, I wouldn't know the date. Occasional correspondence is a welcome respite.\nLately, while cataloging in the Ancient Archive, I've stumbled upon rare and valuable texts, mostly historical records and geographical compendiums. I often feel transported back to old Kowloong's scenic landscape—the beautiful mountains and tranquil waters.\nBut that scenery is, I suppose, lost to us now.\nIt's been long; you must have traveled a lot. Your stories and experiences are worth recording in Tabula Akasha. Remember, my invitation still stands.		
152	1	2024/1/3	Assets/Product/Texture/Image/IconTools/ItCharBirthday17.png	Qu Activation Date Mail	Also, A Gift With This Letter	Qu's Letter II	I happen to have a painting at hand, which I am including with this letter, along with a poem.\nEvening brings nostalgia with wine, amidst the ancient city's eastern ruins.\nEyes follow cloud-kissed borders; stones brush empty sparrow nests.\nBamboo walls echo mountains' moonlit beauty; pine shadows chase ravine winds.\nLet's seek old tales in mossy traces, and contemplate with a hermit's heart.	60017	
153	1	2024/1/21	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	No. 21 Activation Date Mail	Where Should I Wait For You?	No. 21's Letter I	Morning training's done. I'm coming to meet you.\nBut the address you sent is gone from my terminal. It showed "cleared" when I checked, but I didn't clear it. Not sure what happened, but not my fault.\nI only remember you mentioning "Holo-Sight". So, where should I wait for you?\nAlso, the arcade—can we bring Buddy? Buddy wants to come, too.		
154	1	2024/1/21	Assets/Product/Texture/Image/IconTools/ItCharBirthday18.png	No. 21 Activation Date Mail	It's Fun	No. 21's Letter II	So humans also use this method to have their combat experiments. Oh, they seem to call these experiments "holographic games." My combat training involves defeating projected Corrupted—but no ducking around seaweed or taking down giant sharks. Is this what it feels like for fish underwater? Surrounded by all this blue—it's pretty cool.\nBut... is singing also part of human training? That "Immersive Stage" can do zero damage... No, wait, that song you sang did slow me down, made me want to sit and listen for a bit longer. But the song I'm good at, it doesn't come with music. Yeah, the one I sang on the beach during the summer. Since you said you liked it, I'll send you the CD.\n……\n……\n……\n……\n……\nThey wouldn't let Buddy into the arcade, even locked it up in a dark storage cabinet. Buddy was not pleased. When I went to pick it up, one of the humans said the storage had been damaged and that my guardian would have to compensate. What's a "guardian"? Anyway, I gave them your address.	60018	
155	2	2024/1/1	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	2024 New Year Mail	It Starts Snowing Outside	Lucia	Commandant, are you on your break now? I'm en route to the lounge, and it has already started snowing outside. The Babylonia weather forecast said the artificial snowfall was scheduled to begin at 0:00 tonight, so I was surprised that it started two hours earlier.\n\nHave you ever heard the saying, "A timely snow promises a good harvest"? I came across it while researching historical documents regarding Kowloong. In the peaceful times on Earth, winter snowfall would blanket the soil, providing protection and ensuring robust crop growth when spring arrived. As I gaze out the window at the snowflakes now, it makes me wonder if this parallels our relationship with you.\n\nBefore truly getting to know you, I believed squads were formed based merely on tactical considerations, with commandants serving as risk controllers. However, you have revealed to me a realm far beyond battles and duties. In the past, I wielded my sword with a cold detachment, solely driven by the goal of reclaiming Earth. Yet now, with you and Gray Raven by my side, I have found a sense of belonging and warmth. My attachments to these newfound elements have honed my blade, becoming both my cherished treasure and the very motivation behind my fight.\n\nThe first day of the new year symbolizes a fresh start, and quite coincidentally, I noticed that you didn't schedule any work for today. I can't help but wonder about where you are and what you're doing. Are you currently outside? If you happen to have some free time, may I go meet you in person?\n\nBecause in this very moment, as I gaze upon the snow gracefully descending outside the window… all I yearn for is to stand by your side and embrace this new beginning together.		
156	2	2024/1/1	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	2024 New Year Mail	Happy New Year, Commandant	Lee	Good morning, Commandant.\n\nYou should have just woken up by the time you read this email. However, considering your "secret operation" last night, I hope you didn't end up sleeping until the afternoon due to a lack of rest.\n\nThis morning, I stumbled upon two gifts near the maintenance chambers, each with a note—one addressed to me and the other to Murray. To tell you the truth, everyone in Gray Raven noticed how you secretly put up those paper-cut crafts in the lounge yesterday. We all pretended not to see, wanting to preserve the little surprise our "Commandant" had made an effort to arrange. I disabled the double-ended encryption on the electronic locks in my private lounge before I went to sleep last night, so it should have saved you some time cracking it.\n\nNow that I've discovered this surprise, you have my gratitude, and I thank you on behalf of Murray... I genuinely want you to know that your presence has been the best surprise, not just for me but for all of us in Gray Raven. In the coming year, all I wish for is your well-being and safety as you lead us forward. As for these kinds of "little surprises," I suggest picking a time that aligns better with your biological clock to do them rather than staying up until the early morning hours.\n\nBy the way, I heard that thanks to a particular member of the Engineering Force, Logistics issued a new regulation that strictly limits the number of explosives that can be assigned to each squad. So, congratulations, you don't have to worry about being summoned and questioned on the first morning of the new year. However, if you still want to experiment with those dangerous explosives... I got my hands on a few for display purposes that wouldn't attract the attention of the military court, given that I can't really stop those occasional wild thoughts of yours and that both Liv and Lucia love those fireworks.\n\nAnyway, it has been yet another year filled with numerous endeavors for Gray Raven, and without a doubt, we will persist in moving forward as a team in the year ahead.\n\nCommandant, Happy New Year.		
157	2	2024/1/1	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	2024 New Year Mail	Commandant, Did You Have Breakfast?	Liv	Commandant, I hope you had a delightful breakfast today.\n\n...Actually, I discreetly placed the lucky coin I got last night on your plate. Did you happen to notice it? While Lucia and I were preparing the refreshments for our little gathering last night, I decided to hide a lucky coin in one of the snacks. It is said that finding such a coin brings blessings of happiness and joy for the entire year. I thought it would be a pleasant surprise for whoever discovered it, and surprisingly, I ended up being the one...\n\nBeing together with everyone in Gray Raven already makes me feel incredibly fortunate, so I'm wondering if you can help me by keeping this lucky coin safe.\n\nYou often remind me to lean on others instead of shouldering all burdens alone. So, perhaps you can consider this my first "selfish wish" in the new year. Please accept this lucky coin, and may it rid you of all hardships and help you achieve your desires. If any adversity occurs, I believe the united strength of Gray Raven will prevail. This is my New Year resolution—one that I wish to accomplish with all of you.\n\nBy the way, the weather has been exceptionally cold these days. I know the indoors are warmer, but please make sure to bundle up before venturing outside, won't you? (Consider this another one of my "selfish wishes," if you will.)\n\nCommandant, I'm certain that with you at our helm, Gray Raven will experience an even greater year ahead. You can always count on me to be by your side, ready to assist you whenever you need me.
158	1	2024/3/2	Assets/Product/Texture/Image/IconTools/ItCharBirthday22.png	Karenina Activation Date Mail	[Notice] Today's Plan...	Karenina's Letter I	Commandant, Teddy told me you submitted an application for spacewalking a few days ago. How strange... I never heard you had this interest? According to the protocol, those who have never spacewalked before must be accompanied by a senior... Alright, I'll reluctantly take this job since I'm usually in charge of the maintenance of Babylonia's outer wall. Nobody knows spacewalking better than me, so you are really lucky this time. D-do you understand? You must thank me afterward...\nSpeaking of which, I have made you this set of customized astronaut equipment. The standard suit would have all the necessary functions, but it's a product from over a decade ago after all. For you, I tailored a newest set using the Engineering Force's standards, and personally adjusted its gyroscope, calibration system and power unit. You can rest assured that it's the safest suit ever.\nBesides, I will also be there with you. Well, we only have half an hour left before departure. Don't forget to meet me in the preparation room!	60022	
159	1	2024/3/2	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Karenina Activation Date Mail	...Safety Protocols!	Karenina's Letter II	Phew... You did pretty well as a first-timer. Maybe you could become a famous astronaut or space engineer back in the Golden Age. Space walking is fun, isn't it? Being in space must feel a lot different from staying in Babylonia. I know some special views that can only be seen outside the space station, so come to me next time if you are interested.\nOh, I almost forgot to remind you—\nYou must always follow the safety protocol! Never say anything in the channel that is... unrelated to the mission! Especially that "Happy blahblah day!" Just never say it in official occasions!\nHave you remembered what I said?!\n\nP.S. This is Teddy. Before Captain could finish her message, her Inver-Device began to make noises as if it had overloaded. She is in the Science Council now trying to locate the problem. Well, at least we don't need to think of how to get her away.\nThanks for your card. The preparation of the surprise party is almost done. Bianca sent us a giant cake that probably can't be finished by the Engineering Force alone... So hurry up, you are the last one we are waiting for.		
160	1	2024/4/7	Assets/Product/Texture/Image/IconTools/ItCharBirthday23.png	Changyu Activation Date Mail	Morning!	Changyu's Letter I	Morning, Commandant. You should be awake by now, right?\nWhat do you think of the offal stew yesterday? I could only find so many ingredients from the train, but I think it should taste pretty good.\nStill, my Activation Date is supposed to be today, and we should have noodles on this day according to Kowloong traditions, but it's a shame that I can't send you noodles. By the time they arrive, they would become soggy already. If only you didn't have missions today...\nAnyway, here are some buns I made this morning. I asked a transport team that I knew well to send them in an expedited delivery, so they would arrive just on time for your breakfast.\nP.S. Don't worry about the delivery fees. That guy owed me a big favor.	60023	
161	1	2024/4/7	Assets/Product/Texture/Image/UiFavoriteMailTag/UiFavoriteMailTagMail04.png	Changyu Activation Date Mail	Right! Don't Forget...	Changyu's Letter II	You haven't fulfilled your promise yet. Don't forget!\n"Sitting at a table together and tasting my dishes like a family." See, today is only the second half. Next time, we will finish the first half together.\nOf course, I will keep my promise too.\nLet's hang in there together for many more days to come!		
