Id	SkillId	Level	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	SubSkillId[1]	SubSkillId[2]	SubSkillId[3]	SubSkillId[4]	SubSkillId[5]	SubSkillId[6]	SubSkillId[7]	SubSkillId[8]	SubSkillId[9]	SubSkillId[10]	SubSkillId[11]	SubSkillId[12]	SubSkillId[13]	SubSkillId[14]	SubMagicId[1]	SubMagicId[2]	SubMagicId[3]	SubMagicId[4]	SubMagicId[5]	SubMagicId[6]	SubMagicId[7]	SubMagicId[8]	SubMagicId[9]	SubMagicId[10]	SubMagicId[11]	SubMagicId[12]	SubMagicId[13]	SubMagicId[14]	Ability	ResonanceAbility	PlusAbility
623	103230	16	102307	102308																																	
624	103230	17	102307	102308																																	
625	103230	18	102307	102308	102309																																
626	103230	19	102307	102308	102309																																
627	103230	20	102307	102308	102309																																
628	103230	21	102307	102308	102309																																
629	103230	22	102307	102308	102309																																
630	103230	23	102307	102308	102309																																
631	103230	24	102307	102308	102309																																
632	103230	25	102307	102308	102309																																
633	103230	26	102307	102308	102309																																
634	103230	27	102307	102308	102309																																
635	103230	28	102307	102308	102309																																
636	103230	29	102307	102308	102309																																
637	103230	30	102307	102308	102309																																
638	103230	31	102307	102308	102309																																
639	103230	32	102307	102308	102309																																
640	103230	33	102307	102308	102309																																
641	103230	34	102307	102308	102309																																
642	103230	35	102307	102308	102309																																
643	157328	1	200845				130628	130629																											0	0	0
644	157328	2	200845				130628	130629																											0	0	0
645	157328	3	200845				130628	130629																											0	0	0
646	157328	4	200845				130628	130629																											0	0	0
647	157328	5	200845				130628	130629																											0	0	0
648	157328	6	200845				130628	130629																											0	0	0
649	157328	7	200845				130628	130629																											0	0	0
650	157328	8	200845				130628	130629																											0	0	0
651	157328	9	200845	200879			130628	130629																											0	0	0
652	157328	10	200845	200879			130628	130629																											0	0	0
653	157328	11	200845	200879			130628	130629																											0	0	0
654	157328	12	200845	200879			130628	130629																											0	0	0
655	157328	13	200845	200879			130628	130629																											0	0	0
656	157328	14	200845	200879			130628	130629																											0	0	0
657	157328	15	200845	200879			130628	130629																											0	0	0
658	157328	16	200845	200879			130628	130629																											0	0	0
659	157328	17	200845	200879			130628	130629																											0	0	0
660	157328	18	200845	200880			130628	130629																											0	0	0
661	157328	19	200845	200880			130628	130629																											0	0	0
662	157328	20	200845	200880			130628	130629																											0	0	0
663	157328	21	200845	200880			130628	130629																											0	0	0
664	157328	22	200845	200880			130628	130629																											0	0	0
665	157328	23	200845	200880			130628	130629																											0	0	0
666	157328	24	200845	200880			130628	130629																											0	0	0
667	157328	25	200845	200880			130628	130629																											0	0	0
668	157328	26	200845	200880			130628	130629																											0	0	0
669	157328	27	200845	200880			130628	130629																											0	0	0
670	157328	28	200845	200880			130628	130629																											0	0	0
671	157328	29	200845	200880			130628	130629																											0	0	0
672	157328	30	200845	200880			130628	130629																											0	0	0
673	157328	31	200845	200880			130628	130629																											0	0	0
674	157328	32	200845	200880			130628	130629																											0	0	0
675	157328	33	200845	200880			130628	130629																											0	0	0
676	157328	34	200845	200880			130628	130629																											0	0	0
677	157328	35	200845	200880			130628	130629																											0	0	0
678	157329	1	200846				130630																												0	0	0
679	157329	2	200846				130630																												0	0	0
680	157329	3	200846				130630																												0	0	0
681	157329	4	200846				130630																												0	0	0
682	157329	5	200846				130630																												0	0	0
683	157329	6	200846				130630																												0	0	0
684	157329	7	200846				130630																												0	0	0
685	157329	8	200846				130630																												0	0	0
686	157329	9	200846	200881			130630																												0	0	0
687	157329	10	200846	200881			130630																												0	0	0
688	157329	11	200846	200881			130630																												0	0	0
689	157329	12	200846	200881			130630																												0	0	0
690	157329	13	200846	200881			130630																												0	0	0
691	157329	14	200846	200881			130630																												0	0	0
692	157329	15	200846	200881			130630																												0	0	0
693	157329	16	200846	200881			130630																												0	0	0
694	157329	17	200846	200881			130630																												0	0	0
695	157329	18	200846	200882			130630																												0	0	0
696	157329	19	200846	200882			130630																												0	0	0
697	157329	20	200846	200882			130630																												0	0	0
698	157329	21	200846	200882			130630																												0	0	0
699	157329	22	200846	200882			130630																												0	0	0
700	157329	23	200846	200882			130630																												0	0	0
701	157329	24	200846	200882			130630																												0	0	0
702	157329	25	200846	200882			130630																												0	0	0
703	157329	26	200846	200882			130630																												0	0	0
704	157329	27	200846	200882			130630																												0	0	0
705	157329	28	200846	200882			130630																												0	0	0
706	157329	29	200846	200882			130630																												0	0	0
707	157329	30	200846	200882			130630																												0	0	0
708	157329	31	200846	200882			130630																												0	0	0
709	157329	32	200846	200882			130630																												0	0	0
710	157329	33	200846	200882			130630																												0	0	0
711	157329	34	200846	200882			130630																												0	0	0
712	157329	35	200846	200882			130630																												0	0	0
713	157330	1	930458				130628	130629																											0	0	0
714	157331	1	930459				130630																												0	0	0
715	157332	1	138419																																0	0	0
716	152328	1	200845				110639	110640													119670																
717	152328	2	200845				110639	110640													119670																
718	152328	3	200845				110639	110640													119670																
719	152328	4	200845				110639	110640													119670																
720	152328	5	200845				110639	110640													119670																
721	152328	6	200845				110639	110640													119670																
722	152328	7	200845				110639	110640													119670																
723	152328	8	200845				110639	110640													119670																
724	152328	9	200845	200879			110639	110640													119670																
725	152328	10	200845	200879			110639	110640													119670																
726	152328	11	200845	200879			110639	110640													119670																
727	152328	12	200845	200879			110639	110640													119670																
728	152328	13	200845	200879			110639	110640													119670																
729	152328	14	200845	200879			110639	110640													119670																
730	152328	15	200845	200879			110639	110640													119670																
731	152328	16	200845	200879			110639	110640													119670																
732	152328	17	200845	200879			110639	110640													119670																
733	152328	18	200845	200880			110639	110640													119670																
734	152328	19	200845	200880			110639	110640													119670																
735	152328	20	200845	200880			110639	110640													119670																
736	152328	21	200845	200880			110639	110640													119670																
737	152328	22	200845	200880			110639	110640													119670																
738	152328	23	200845	200880			110639	110640													119670																
739	152328	24	200845	200880			110639	110640													119670																
740	152328	25	200845	200880			110639	110640													119670																
741	152328	26	200845	200880			110639	110640													119670																
742	152328	27	200845	200880			110639	110640													119670																
743	152328	28	200845	200880			110639	110640													119670																
744	152328	29	200845	200880			110639	110640													119670																
745	152328	30	200845	200880			110639	110640													119670																
746	152328	31	200845	200880			110639	110640													119670																
747	152328	32	200845	200880			110639	110640													119670																
748	152328	33	200845	200880			110639	110640													119670																
749	152328	34	200845	200880			110639	110640													119670																
750	152328	35	200845	200880			110639	110640													119670																
751	152329	1	200846				110643														119673																
752	152329	2	200846				110643														119673																
753	152329	3	200846				110643														119673																
754	152329	4	200846				110643														119673																
755	152329	5	200846				110643														119673																
756	152329	6	200846				110643														119673																
757	152329	7	200846				110643														119673																
758	152329	8	200846				110643														119673																
759	152329	9	200846	200881			110643														119673																
760	152329	10	200846	200881			110643														119673																
761	152329	11	200846	200881			110643														119673																
762	152329	12	200846	200881			110643														119673																
763	152329	13	200846	200881			110643														119673																
764	152329	14	200846	200881			110643														119673																
765	152329	15	200846	200881			110643														119673																
766	152329	16	200846	200881			110643														119673																
767	152329	17	200846	200881			110643														119673																
768	152329	18	200846	200882			110643														119673																
769	152329	19	200846	200882			110643														119673																
770	152329	20	200846	200882			110643														119673																
771	152329	21	200846	200882			110643														119673																
772	152329	22	200846	200882			110643														119673																
773	152329	23	200846	200882			110643														119673																
774	152329	24	200846	200882			110643														119673																
775	152329	25	200846	200882			110643														119673																
776	152329	26	200846	200882			110643														119673																
777	152329	27	200846	200882			110643														119673																
778	152329	28	200846	200882			110643														119673																
779	152329	29	200846	200882			110643														119673																
780	152329	30	200846	200882			110643														119673																
781	152329	31	200846	200882			110643														119673																
782	152329	32	200846	200882			110643														119673																
783	152329	33	200846	200882			110643														119673																
784	152329	34	200846	200882			110643														119673																
785	152329	35	200846	200882			110643														119673																
786	152330	1	119618				110641	110642													119671																
787	152331	1	119619				110643														119673																
788	152332	1	200865																																		
789	108328	1	101823																																		
790	108328	2	101823																																		
791	108328	3	101823																																		
792	108328	4	101823																																		
793	108328	5	101823																																		
794	108328	6	101823																																		
795	108328	7	101823																																		
796	108328	8	101823																																		
797	108328	9	101823	101817																																	
798	108328	10	101823	101817																																	
799	108328	11	101823	101817																																	
800	108328	12	101823	101817																																	
801	108328	13	101823	101817																																	
802	108328	14	101823	101817																																	
803	108328	15	101823	101817																																	
804	108328	16	101823	101817																																	
805	108328	17	101823	101817																																	
806	108328	18	101823	101817	101824																																
807	108328	19	101823	101817	101824																																
808	108328	20	101823	101817	101824																																
809	108328	21	101823	101817	101824																																
810	108328	22	101823	101817	101824																																
811	108328	23	101823	101817	101824																																
812	108328	24	101823	101817	101824																																
813	108328	25	101823	101817	101824																																
814	108328	26	101823	101817	101824																																
815	108328	27	101823	101817	101824																																
816	108328	28	101823	101817	101824																																
817	108328	29	101823	101817	101824																																
818	108328	30	101823	101817	101824																																
819	108328	31	101823	101817	101824																																
820	108328	32	101823	101817	101824																																
821	108328	33	101823	101817	101824																																
822	108328	34	101823	101817	101824																																
823	108328	35	101823	101817	101824																																
824	108329	1	101858																																		
825	108329	2	101858																																		
826	108329	3	101858																																		
827	108329	4	101858																																		
828	108329	5	101858																																		
829	108329	6	101858																																		
830	108329	7	101858																																		
831	108329	8	101858																																		
832	108329	9	101858	101897																																	
833	108329	10	101858	101897																																	
834	108329	11	101858	101897																																	
835	108329	12	101858	101897																																	
836	108329	13	101858	101897																																	
837	108329	14	101858	101897																																	
838	108329	15	101858	101897																																	
839	108329	16	101858	101897																																	
840	108329	17	101858	101897																																	
841	108329	18	101858	101897	101825																																
842	108329	19	101858	101897	101825																																
843	108329	20	101858	101897	101825																																
844	108329	21	101858	101897	101825																																
845	108329	22	101858	101897	101825																																
846	108329	23	101858	101897	101825																																
847	108329	24	101858	101897	101825																																
848	108329	25	101858	101897	101825																																
849	108329	26	101858	101897	101825																																
850	108329	27	101858	101897	101825																																
851	108329	28	101858	101897	101825																																
852	108329	29	101858	101897	101825																																
853	108329	30	101858	101897	101825																																
854	108329	31	101858	101897	101825																																
855	108329	32	101858	101897	101825																																
856	108329	33	101858	101897	101825																																
857	108329	34	101858	101897	101825																																
858	108329	35	101858	101897	101825																																
859	108330	1	109802																																		
860	108330	2	109802																																		
861	108330	3	109802																																		
862	108330	4	109802																																		
863	108330	5	109802																																		
864	108330	6	109802																																		
865	108330	7	109802																																		
866	108330	8	109802																																		
867	108330	9	109802	109805																																	
868	108330	10	109802	109805																																	
869	108330	11	109802	109805																																	
870	108330	12	109802	109805																																	
871	108330	13	109802	109805																																	
872	108330	14	109802	109805																																	
873	108330	15	109802	109805																																	
874	108330	16	109802	109805																																	
875	108330	17	109802	109805																																	
876	108330	18	109802	109805	109806																																
877	108330	19	109802	109805	109806																																
878	108330	20	109802	109805	109806																																
879	108330	21	109802	109805	109806																																
880	108330	22	109802	109805	109806																																
881	108330	23	109802	109805	109806																																
882	108330	24	109802	109805	109806																																
883	108330	25	109802	109805	109806																																
884	108330	26	109802	109805	109806																																
885	108330	27	109802	109805	109806																																
886	108330	28	109802	109805	109806																																
887	108330	29	109802	109805	109806																																
888	108330	30	109802	109805	109806																																
889	108330	31	109802	109805	109806																																
890	108330	32	109802	109805	109806																																
891	108330	33	109802	109805	109806																																
892	108330	34	109802	109805	109806																																
893	108330	35	109802	109805	109806																																
894	114328	1	118518																		118501																
895	114328	2	118518																		118501																
896	114328	3	118518																		118501																
897	114328	4	118518																		118501																
898	114328	5	118518																		118501																
899	114328	6	118518																		118501																
900	114328	7	118518																		118501																
901	114328	8	118518																		118501																
902	114328	9	118518	118519																	118501																
903	114328	10	118518	118519																	118501																
904	114328	11	118518	118519																	118501																
905	114328	12	118518	118519																	118501																
906	114328	13	118518	118519																	118501																
907	114328	14	118518	118519																	118501																
908	114328	15	118518	118519																	118501																
909	114328	16	118518	118519																	118501																
910	114328	17	118518	118519																	118501																
911	114328	18	118518	118519	118520																118501																
912	114328	19	118518	118519	118520																118501																
913	114328	20	118518	118519	118520																118501																
914	114328	21	118518	118519	118520																118501																
915	114328	22	118518	118519	118520																118501																
916	114328	23	118518	118519	118520																118501																
917	114328	24	118518	118519	118520																118501																
918	114328	25	118518	118519	118520																118501																
919	114328	26	118518	118519	118520																118501																
920	114328	27	118518	118519	118520																118501																
921	114328	28	118518	118519	118520																118501																
922	114328	29	118518	118519	118520																118501																
923	114328	30	118518	118519	118520																118501																
924	114328	31	118518	118519	118520																118501																
925	114328	32	118518	118519	118520																118501																
926	114328	33	118518	118519	118520																118501																
927	114328	34	118518	118519	118520																118501																
928	114328	35	118518	118519	118520																118501																
929	114329	1	118521																		118506																
930	114329	2	118521																		118506																
931	114329	3	118521																		118506																
932	114329	4	118521																		118506																
933	114329	5	118521																		118506																
934	114329	6	118521																		118506																
935	114329	7	118521																		118506																
936	114329	8	118521																		118506																
937	114329	9	118521	118522																	118506																
938	114329	10	118521	118522																	118506																
939	114329	11	118521	118522																	118506																
940	114329	12	118521	118522																	118506																
941	114329	13	118521	118522																	118506																
942	114329	14	118521	118522																	118506																
943	114329	15	118521	118522																	118506																
944	114329	16	118521	118522																	118506																
945	114329	17	118521	118522																	118506																
946	114329	18	118521	118522	118523																118506																
947	114329	19	118521	118522	118523																118506																
948	114329	20	118521	118522	118523																118506																
949	114329	21	118521	118522	118523																118506																
950	114329	22	118521	118522	118523																118506																
951	114329	23	118521	118522	118523																118506																
952	114329	24	118521	118522	118523																118506																
953	114329	25	118521	118522	118523																118506																
954	114329	26	118521	118522	118523																118506																
955	114329	27	118521	118522	118523																118506																
956	114329	28	118521	118522	118523																118506																
957	114329	29	118521	118522	118523																118506																
958	114329	30	118521	118522	118523																118506																
959	114329	31	118521	118522	118523																118506																
960	114329	32	118521	118522	118523																118506																
961	114329	33	118521	118522	118523																118506																
962	114329	34	118521	118522	118523																118506																
963	114329	35	118521	118522	118523																118506																
964	114330	1	118524																		118511																
965	114330	2	118524																		118511																
966	114330	3	118524																		118511																
967	114330	4	118524																		118511																
968	114330	5	118524																		118511																
969	114330	6	118524																		118511																
970	114330	7	118524																		118511																
971	114330	8	118524																		118511																
972	114330	9	118524	118525																	118511																
973	114330	10	118524	118525																	118511																
974	114330	11	118524	118525																	118511																
975	114330	12	118524	118525																	118511																
976	114330	13	118524	118525																	118511																
977	114330	14	118524	118525																	118511																
978	114330	15	118524	118525																	118511																
979	114330	16	118524	118525																	118511																
980	114330	17	118524	118525																	118511																
981	114330	18	118524	118525	118526																118511																
982	114330	19	118524	118525	118526																118511																
983	114330	20	118524	118525	118526																118511																
984	114330	21	118524	118525	118526																118511																
985	114330	22	118524	118525	118526																118511																
986	114330	23	118524	118525	118526																118511																
987	114330	24	118524	118525	118526																118511																
988	114330	25	118524	118525	118526																118511																
989	114330	26	118524	118525	118526																118511																
990	114330	27	118524	118525	118526																118511																
991	114330	28	118524	118525	118526																118511																
992	114330	29	118524	118525	118526																118511																
993	114330	30	118524	118525	118526																118511																
994	114330	31	118524	118525	118526																118511																
995	114330	32	118524	118525	118526																118511																
996	114330	33	118524	118525	118526																118511																
997	114330	34	118524	118525	118526																118511																
998	114330	35	118524	118525	118526																118511																
999	153328	1	200845				130137	130138	130140												138198																
1000	153328	2	200845				130137	130138	130140												138198																
1001	153328	3	200845				130137	130138	130140												138198																
1002	153328	4	200845				130137	130138	130140												138198																
1003	153328	5	200845				130137	130138	130140												138198																
1004	153328	6	200845				130137	130138	130140												138198																
1005	153328	7	200845				130137	130138	130140												138198																
1006	153328	8	200845				130137	130138	130140												138198																
1007	153328	9	200845	200879			130137	130138	130140												138198																
1008	153328	10	200845	200879			130137	130138	130140												138198																
1009	153328	11	200845	200879			130137	130138	130140												138198																
1010	153328	12	200845	200879			130137	130138	130140												138198																
1011	153328	13	200845	200879			130137	130138	130140												138198																
1012	153328	14	200845	200879			130137	130138	130140												138198																
1013	153328	15	200845	200879			130137	130138	130140												138198																
1014	153328	16	200845	200879			130137	130138	130140												138198																
1015	153328	17	200845	200879			130137	130138	130140												138198																
1016	153328	18	200845	200880			130137	130138	130140												138198																
1017	153328	19	200845	200880			130137	130138	130140												138198																
1018	153328	20	200845	200880			130137	130138	130140												138198																
1019	153328	21	200845	200880			130137	130138	130140												138198																
1020	153328	22	200845	200880			130137	130138	130140												138198																
1021	153328	23	200845	200880			130137	130138	130140												138198																
1022	153328	24	200845	200880			130137	130138	130140												138198																
1023	153328	25	200845	200880			130137	130138	130140												138198																
1024	153328	26	200845	200880			130137	130138	130140												138198																
1025	153328	27	200845	200880			130137	130138	130140												138198																
1026	153328	28	200845	200880			130137	130138	130140												138198																
1027	153328	29	200845	200880			130137	130138	130140												138198																
1028	153328	30	200845	200880			130137	130138	130140												138198																
1029	153328	31	200845	200880			130137	130138	130140												138198																
1030	153328	32	200845	200880			130137	130138	130140												138198																
1031	153328	33	200845	200880			130137	130138	130140												138198																
1032	153328	34	200845	200880			130137	130138	130140												138198																
1033	153328	35	200845	200880			130137	130138	130140												138198																
1034	153329	1	200846				130139	130141													138152																
1035	153329	2	200846				130139	130141													138152																
1036	153329	3	200846				130139	130141													138152																
1037	153329	4	200846				130139	130141													138152																
1038	153329	5	200846				130139	130141													138152																
1039	153329	6	200846				130139	130141													138152																
1040	153329	7	200846				130139	130141													138152																
1041	153329	8	200846				130139	130141													138152																
1042	153329	9	200846	200881			130139	130141													138152																
1043	153329	10	200846	200881			130139	130141													138152																
1044	153329	11	200846	200881			130139	130141													138152																
1045	153329	12	200846	200881			130139	130141													138152																
1046	153329	13	200846	200881			130139	130141													138152																
1047	153329	14	200846	200881			130139	130141													138152																
1048	153329	15	200846	200881			130139	130141													138152																
1049	153329	16	200846	200881			130139	130141													138152																
1050	153329	17	200846	200881			130139	130141													138152																
1051	153329	18	200846	200882			130139	130141													138152																
1052	153329	19	200846	200882			130139	130141													138152																
1053	153329	20	200846	200882			130139	130141													138152																
1054	153329	21	200846	200882			130139	130141													138152																
1055	153329	22	200846	200882			130139	130141													138152																
1056	153329	23	200846	200882			130139	130141													138152																
1057	153329	24	200846	200882			130139	130141													138152																
1058	153329	25	200846	200882			130139	130141													138152																
1059	153329	26	200846	200882			130139	130141													138152																
1060	153329	27	200846	200882			130139	130141													138152																
1061	153329	28	200846	200882			130139	130141													138152																
1062	153329	29	200846	200882			130139	130141													138152																
1063	153329	30	200846	200882			130139	130141													138152																
1064	153329	31	200846	200882			130139	130141													138152																
1065	153329	32	200846	200882			130139	130141													138152																
1066	153329	33	200846	200882			130139	130141													138152																
1067	153329	34	200846	200882			130139	130141													138152																
1068	153329	35	200846	200882			130139	130141													138152																
1069	153330	1	138138																																		
1070	153331	1	138137																																		
1071	153332	1	200865																																		
1072	113328	1	117360																		117359	117357															
1073	113328	2	117360																		117359	117357															
1074	113328	3	117360																		117359	117357															
1075	113328	4	117360																		117359	117357															
1076	113328	5	117360																		117359	117357															
1077	113328	6	117360																		117359	117357															
1078	113328	7	117360																		117359	117357															
1079	113328	8	117360																		117359	117357															
1080	113328	9	117360	117355																	117359	117357															
1081	113328	10	117360	117355																	117359	117357															
1082	113328	11	117360	117355																	117359	117357															
1083	113328	12	117360	117355																	117359	117357															
1084	113328	13	117360	117355																	117359	117357															
1085	113328	14	117360	117355																	117359	117357															
1086	113328	15	117360	117355																	117359	117357															
1087	113328	16	117360	117355																	117359	117357															
1088	113328	17	117360	117355																	117359	117357															
1089	113328	18	117360	117355	117353	117352															117359	117357															
1090	113328	19	117360	117355	117353	117352															117359	117357															
1091	113328	20	117360	117355	117353	117352															117359	117357															
1092	113328	21	117360	117355	117353	117352															117359	117357															
1093	113328	22	117360	117355	117353	117352															117359	117357															
1094	113328	23	117360	117355	117353	117352															117359	117357															
1095	113328	24	117360	117355	117353	117352															117359	117357															
1096	113328	25	117360	117355	117353	117352															117359	117357															
1097	113328	26	117360	117355	117353	117352															117359	117357															
1098	113328	27	117360	117355	117353	117352															117359	117357															
1099	113328	28	117360	117355	117353	117352															117359	117357															
1100	113328	29	117360	117355	117353	117352															117359	117357															
1101	113328	30	117360	117355	117353	117352															117359	117357															
1102	113328	31	117360	117355	117353	117352															117359	117357															
1103	113328	32	117360	117355	117353	117352															117359	117357															
1104	113328	33	117360	117355	117353	117352															117359	117357															
1105	113328	34	117360	117355	117353	117352															117359	117357															
1106	113328	35	117360	117355	117353	117352															117359	117357															
1107	113329	1	117383																		117370																
1108	113329	2	117383																		117370																
1109	113329	3	117383																		117370																
1110	113329	4	117383																		117370																
1111	113329	5	117383																		117370																
1112	113329	6	117383																		117370																
1113	113329	7	117383																		117370																
1114	113329	8	117383																		117370																
1115	113329	9	117383	117380	117379																117370																
1116	113329	10	117383	117380	117379																117370																
1117	113329	11	117383	117380	117379																117370																
1118	113329	12	117383	117380	117379																117370																
1119	113329	13	117383	117380	117379																117370																
1120	113329	14	117383	117380	117379																117370																
1121	113329	15	117383	117380	117379																117370																
1122	113329	16	117383	117380	117379																117370																
1123	113329	17	117383	117380	117379																117370																
1124	113329	18	117383	117380	117379	117376															117370																
1125	113329	19	117383	117380	117379	117376															117370																
1126	113329	20	117383	117380	117379	117376															117370																
1127	113329	21	117383	117380	117379	117376															117370																
1128	113329	22	117383	117380	117379	117376															117370																
1129	113329	23	117383	117380	117379	117376															117370																
1130	113329	24	117383	117380	117379	117376															117370																
1131	113329	25	117383	117380	117379	117376															117370																
1132	113329	26	117383	117380	117379	117376															117370																
1133	113329	27	117383	117380	117379	117376															117370																
1134	113329	28	117383	117380	117379	117376															117370																
1135	113329	29	117383	117380	117379	117376															117370																
1136	113329	30	117383	117380	117379	117376															117370																
1137	113329	31	117383	117380	117379	117376															117370																
1138	113329	32	117383	117380	117379	117376															117370																
1139	113329	33	117383	117380	117379	117376															117370																
1140	113329	34	117383	117380	117379	117376															117370																
1141	113329	35	117383	117380	117379	117376															117370																
1142	113330	1	117399																		117393																
1143	113330	2	117399																		117393																
1144	113330	3	117399																		117393																
1145	113330	4	117399																		117393																
1146	113330	5	117399																		117393																
1147	113330	6	117399																		117393																
1148	113330	7	117399																		117393																
1149	113330	8	117399																		117393																
1150	113330	9	117399	117389																	117393																
1151	113330	10	117399	117389																	117393																
1152	113330	11	117399	117389																	117393																
1153	113330	12	117399	117389																	117393																
1154	113330	13	117399	117389																	117393																
1155	113330	14	117399	117389																	117393																
1156	113330	15	117399	117389																	117393																
1157	113330	16	117399	117389																	117393																
1158	113330	17	117399	117389																	117393																
1159	113330	18	117399	117389	117386																117393																
1160	113330	19	117399	117389	117386																117393																
1161	113330	20	117399	117389	117386																117393																
1162	113330	21	117399	117389	117386																117393																
1163	113330	22	117399	117389	117386																117393																
1164	113330	23	117399	117389	117386																117393																
1165	113330	24	117399	117389	117386																117393																
1166	113330	25	117399	117389	117386																117393																
1167	113330	26	117399	117389	117386																117393																
1168	113330	27	117399	117389	117386																117393																
1169	113330	28	117399	117389	117386																117393																
1170	113330	29	117399	117389	117386																117393																
1171	113330	30	117399	117389	117386																117393																
1172	113330	31	117399	117389	117386																117393																
1173	113330	32	117399	117389	117386																117393																
1174	113330	33	117399	117389	117386																117393																
1175	113330	34	117399	117389	117386																117393																
1176	113330	35	117399	117389	117386																117393																
