Id	GroupId	Type	NpcName	NpcHalfIconPath	Contents	CueId	ContentsSkip	OptionTitle[1]	Optionskip[1]	OptionTitle[2]	Optionskip[2]
210	24	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	As you may already know, Camu's body and mind are very special, and he is more suitable to fight in areas with high concentration of Punishing Virus.		211				
211	24	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	According to preliminary research by the Science Council, Camu is able to perform missions in areas inaccessible to ordinary constructs.		212				
212	24	1	Hassen	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	I hope you can continue to connect with him remotely when fighting in high concentration areas—take care of him.						
213	800	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	I've already uploaded today's battle data analysis report onto the system. Once we've collected enough data, I'll hand in a Construct refinement report to the Council.		214				
214	800	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Upgrading a Construct's frame needs to be done with extreme caution. The process requires constant optimization and fine-tuning. It's not something that can be done in a day, but the wait is worthwhile.		215				
215	800	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	This is the end of today's report... By the way, I found out that today is a celebration in the west back in the Golden Age where... people gave gifts to those dear to them.		216				
216	800	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Don't get me wrong, I just think that celebrations are a core part of humanity, and for a certain someone to miss out on this important event would be... unfortunate.		217				
217	800	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Which is why, in order to make sure you don't miss out, I'll... always be here by your side, celebration or not. Happy Valentine's, KURONAME.						
218	801	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Commandant, today is a very important day in the Golden Age western culture, do you know what it is? It's the day of love!		219				
219	801	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Back in the Golden Age, people on Earth would give chocolates to the people they love, and the streets were filled with happy couples.		220				
220	801	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	...I feel happy just thinking about it. I hope the world will be filled with love again once we reclaim Earth.		221				
221	801	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	I wanted to experience it too, so I made some chocolates...		222				
222	801	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	If it's not too much, will you accept these, Commandant?						
223	802	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Commandant! Happy Valentine's Day! I read that on Valentine's Day, you confessed your love. In the visual nov... I mean, the information I found! Valentine's Day is the day you spend with the most important person in your life!		224				
224	802	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	And to me, that person is, of course, you, Commandant! Am I your most important person too, Commandant? I am, right? Right?		225				
225	802	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Hehe, anyway, I've prepared Valentine Serum chocolate for you! I've put tons of sugar in it. Nothing says Valentine's Day like it, right?		226				
226	802	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	If you have time... could you come to my room tonight... I found a fighting game popular during the Golden Age! You're gonna love it! We can play it all night long!						
227	803	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Commandant, for all the times we've gone through, thank you for your leadership and guidance... Why did I say these things?		228				
228	803	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	...According to the information of Golden Age festivals, today is the day where people expressed their feelings to their beloved with chocolate as a gift. Is it correct?		229				
229	803	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	I see, so the information is true... You haven't misunderstood. Commandant is no doubt the one I like.		230				
230	803	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	I've prepared hand-made chocolates for you. But I'm not... very familiar with this. I promise I will work harder on it, Commandant.		231				
231	803	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Happy Valentine's Day, Commandant.						
232	804	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Hey hey! It's Nanami! Commandant, do you know what day it is today?		233				
233	804	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Yep! It's Valentine's Day! Do you feel your heart is racing a bit faster?		234				
234	804	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Speaking of Valentine's Day, chocolate is the thing we definitely can't miss!		235				
235	804	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Ms. Celica said if there is a very very important person to you, you have to make a very very yummy chocolate as a present. So Nanami has spent a whole night... or two days... a long time anyway, to make this!		236				
236	804	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	You have to enjoy it slowly! Nanami won't allow you to swallow it in only one bite!						
237	805	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	I hope I didn't catch you at a bad time, Commandant of Gray Raven.		238				
238	805	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	According to the database, today is a vital western festival during the Golden Age, Valentine's Day.		239				
239	805	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	On this day, people used to make chocolates that contained their feelings and give it to the person who was important to them.		240				
240	805	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	If you don't mind, please accept this. I don't know if you like sweets or not... but I hope you will like it.		241				
241	805	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	...Happy White Day, KURONAME.						
242	806	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	What? I couldn't care less about this boring festival.		243				
243	806	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	But, well, since you look forward to that, I've prepared chocolates for you, just because I don't want to let you down.		244				
244	806	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Hmph, they're not exquisite, but I'm sure they will impress you!						
245	807	1	Ayla	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	Commandant! Happy Valentine's Day! On this day, what cannot be missed is chocolate!		246				
246	807	1	Ayla	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	Hehe... Look! Special chocolate made by me! The proportion of sugar, milk and cocoa is 1:2:4, which is a golden formula showed in Golden Age movies! Also I've used solidified serum jelly as stuffing!		247				
247	807	1	Ayla	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	By the way, this serum is slightly different. After all... we've shared some mutual secrets, right?		248				
248	807	1	Ayla	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	What? Have I tasted it before? How could I taste it before you do? It's a big gift to KURONAME!						
249	808	1	Watanabe	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	BZZZZ—Can you hear me? The signal here's a bit unstable... What's with that face? You worried about me? As you can see, there's nothing to worry about. I'm fine.		250				
250	808	1	Watanabe	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	This is for you, made with raw dark chocolate and Serum. I used to eat this kind of chocolate in the army all the time to refresh myself.		251				
251	808	1	Watanabe	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Yeah, I made it. What? It's not that hard to make chocolate... Why am I giving you chocolate? Do you really need me to explain?		252				
252	808	1	Watanabe	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Happy Valentine's Day. I'll be waiting for you outside Oasis later. You're worried about me, right? Then come see for yourself that I'm fine.						
253	809	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	*WARNING! The communication channel has been hacked! Please disconnect it immediately!*		254				
254	809	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	This is for you.		255				
255	809	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	I'm sure you won't feel alone today as you have Gray Ravens by your side.		256				
256	809	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	But still... Happy Valentine's Day.						
257	900	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Happy Children's Day, Commandant of Gray Raven.		258				
258	900	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Speaking of which, why do I still have to work today?! Am I not eligible? Don't you think I should have a day off?		259				
259	900	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Whatever, I've finished my work. How about I go have some fun at your dormitory? Don't tell President Hassen!		260				
260	900	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	I'll go get some balloons and candies. See you later!						
261	1010	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	I found this flower during one of the missions. After looking up the database, I realized it was from the same taxonomical family as the one you gave me.		262				
262	1010	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Seeing this flower... made me think of someone. Such coincidence was an extremely rare event, statistically.		263				
263	1010	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	To me, it was of significant value for research... I preserved it, so I could give it to the person it led me to.		264				
264	1010	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	According to the data from Golden Age, flowers had a language of their own. So... here's my reply to you.						
265	1020	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Commandant, everybody told me to come here because I got a gift from you before. What did they mean by that?		266				
266	1020	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Are you trying to tell me something? Sorry I can't hear you, you're stuttering quite a bit.		267				
267	1020	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Just say it. I'll remember everything you say. Anything.						
268	1030	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Commandant, I planted this rose myself...		269				
269	1030	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Sorry that I never told you about this. I just wanted to give you a surprise today...		270				
270	1030	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	But I never thought that you would give me a flower first.		271				
271	1030	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Thank you... I'm so happy.						
272	1040	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	Commandant, as a leader, you should manage your work-life balance.		273				
273	1040	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	Seeing your white rose reminded me of what other team members said about this day.		274				
274	1040	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	This is a day you'd want to spend with your dream partner...		275				
275	1040	1	Bianca	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	I've brought you this rose in the hope that it would bring you my most sincere prayers and wishes.						
276	1050	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Oooh? FOR ME?		277				
277	1050	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Nanami's so glad! I hope you're as glad as I am!		278				
278	1050	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Let Nanami see... Ahah, there it is!		279				
279	1050	1	Nanami	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	Ta-da! Take it, Commandant! It's one of Nanami's best stuff!						
280	1060	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Commandant, you copy? This is Kamui from an encrypted private channel. Make sure you listen to this! *Beep—*		281				
281	1060	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	Hey, Commandant, you busy? It's been a while since we last spoke!		282				
282	1060	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	It's White Day today! You sent me flowers, didn't you? I'm the only one to receive your gift of love, right?		283				
283	1060	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	I'm so happy! Commandant, I've got something for you too! See, I went to the park and picked the most beautiful rose there!		284				
284	1060	1	Kamui	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	So, will you come and find me on White Day every year? It's a deal then! I'll always be waiting for you!						
285	1070	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Pah, knew you'd be drowning in your reports in the office. Hey, you don't have anything else on, do you?		286				
286	1070	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	No? Good...		287				
287	1070	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	Why am I sitting on a sofa all of a sudden?		288				
288	1070	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	I sit where I want to sit!		289				
289	1070	1	Karenina	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	By the way... You're free tonight, aren't you? Silence is compliance!						
290	1080	1	Watanabe	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Morning, Commandant. How's work? I just... got your gift.		291				
291	1080	1	Watanabe	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Such a gift on such a day... Are you trying to tell me something?		292				
292	1080	1	Watanabe	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	Well, in that case... Just remember to check your mailbox later.		293				
293	1080	1	Watanabe	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	If you like it, I'll take you to the sea of flowers the next time you come to Oasis.						
294	1090	1	Lucia	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Commandant, here's my gift for you in return. I'm not very good at this, so please forgive me if you don't like it...		295				
295	1090	1	Lucia	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	But I will keep trying... To become your weapon that can cut through all the obstacles, and... to become the best Construct in your mind.						
296	1100	1	Liv	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Commandant, you don't have to do this.		297				
297	1100	1	Liv	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	I love the flowers, but what I really want is...		298				
298	1100	1	Liv	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	To have you by my side.						
299	1110	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	I found this rose in some ruins during a mission long ago.		300				
300	1110	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	It was so beautiful. According to the database, on certain important dates, people in the Golden Age would give such flowers... to their important ones.		301				
301	1110	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	I recorded all its data, including the angle of every single petal, in my M.I.N.D. so I could restore it. It is the only rose I have stored in my M.I.N.D... And I hope you can see it too.						
302	1120	1	Liv	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Commandant, thanks for your rose. I love it.		303				
303	1120	1	Liv	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Actually... I have a little surprise for you too.		304				
304	1120	1	Liv	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Can you come to the deck of Babylonia later?						
305	1130	1	Kamui	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	Hey, Commandant, you busy? Mind if I spare some of your time?		306				
306	1130	1	Kamui	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	I got your gift, so I was wondering if I should do something to return your favor. How about I give myself to you... Joking! Hehe.		307				
307	1130	1	Kamui	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	Anyway, I've got a little surprise for you, and you only! Don't tell anyone else!		308				
308	1130	1	Kamui	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	Make sure you take good care of it! I want to stay with you forever, just like this gift.						
309	1140	1	Karenina	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	What? You should've expected me today when you gave me that last month.		310				
310	1140	1	Karenina	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	So what's with this stupid outfit? You look miserably clueless!		311				
311	1140	1	Karenina	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Whatever, just give me your hand. Don't you know how to hold hands?		312				
312	1140	1	Karenina	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	O-oi, don't grab me all of a sudden! Don't use so much force, you dumbo!						
313	1150	1	Nanami	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	I'm back! It's a me! Na☆na☆mi!		314				
314	1150	1	Nanami	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Why didn't you tell Nanami earlier?! Do you know how difficult it is to take this out?		315				
315	1150	1	Nanami	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	I had to return to the lab within 15 sec, then smash—I mean borrow the liquid nitrogen container, and rush back here!		316				
316	1150	1	Nanami	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Let me think... You shall have a one-day date with Nanami as punishment!						
317	1160	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Waiting for me...? Guess not. Whatever.		318				
318	1160	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	I never thought you would care about such a date in Babylonia.		319				
319	1160	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Honestly, that gift of yours wasn't very useful. In other words, I didn't like it.		320				
320	1160	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	If you are ever going to give me something again... Just pack yourself up and come to the Ascendant's base.						
321	1170	1	Watanabe	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	Commandant, it's been a while. How have you been?		322				
322	1170	1	Watanabe	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	I found a rose in an abandoned base while patrolling. I didn't know why, but you were the first thing that came to my M.I.N.D... So I brought it back in the hope that you would like it.		323				
323	1170	1	Watanabe	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	Then I saw your gift. You were thinking exactly what I was thinking, weren't you?		324				
324	1170	1	Watanabe	Assets/Product/Texture/Image/RoleStory/R3DubianNormal01.png	I have put your rose in a vase. Hope I can see you before it withers, if possible.						
325	1180	1	Ayla	Assets/Product/Texture/Image/RoleStory/R2ErrorNormal01.png	Happy White Day, Commandant! I didn't expect to get a gift from you.		326				
326	1180	1	Ayla	Assets/Product/Texture/Image/RoleStory/R2ErrorNormal01.png	Ah... What I mean is, I'm actually very happy.		327				
327	1180	1	Ayla	Assets/Product/Texture/Image/RoleStory/R2ErrorNormal01.png	Because it was the first time that I got such a valuable gift. Well, Commandant, are you ready for my "real gift"?						
328	1190	1	Bianca	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	Thanks for your gift, Commandant.		329				
329	1190	1	Bianca	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	By the way, "314 Days With You" just hits the theaters today. Let's watch it together.		330				
330	1190	1	Bianca	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	And... There's something I want to tell you too.						
331	1200	1	Sophia	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	So this is true...		332				
332	1200	1	Sophia	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	This is for you.		333				
333	1200	1	Sophia	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	I heard today was a day to exchange gifts with important ones.		334				
334	1200	1	Sophia	Assets/Product/Texture/Image/RoleStory/R2SufeiyaNormal01.png	I spent a lot of time preparing this.						
335	1210	1	Chrome	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	Incoming communication from Strike Hawk—Chrome's dedicated channel.		336				
336	1210	1	Chrome	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	Commandant of Gray Raven, please, allow me to call you by your name this time.		337				
337	1210	1	Chrome	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	KURONAME, I have received your gift. I don't know if I understood your intentions correctly...		338				
338	1210	1	Chrome	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	Speaking of roses, I wonder if you have ever heard of "Unter der Rose"—		339				
339	1210	1	Chrome	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal01.png	I know this may not be allowed, but I want to be there with you.						
340	25	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Oh, you've already received the mission details, haven't you?		341				
341	25	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	Codenamed "Operation Guardians", it's a regular patrolling mission that requires all commandants' participation.		342				
342	25	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	It aims to help commandants get accustomed to the Earth's environment and secure the safety of each conservation area.		343				
343	25	1	Celica	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	The details will be provided once you get there. The transport of equipment and personnel is ready now.						
344	901	1	POD	Assets/Product/Texture/Image/RoleStory/PodNormal01.png	The integration compilation of the four unnamed records has been completed and the final hidden record has been exported.		345				
345	901	1	POD	Assets/Product/Texture/Image/RoleStory/PodNormal01.png	This hidden record has unknown network connection performance and signs of data disorder, and reading may cause additional risks.		346				
346	901	1	POD	Assets/Product/Texture/Image/RoleStory/PodNormal01.png	After all, it is just the record of "others".		347				
347	901	1	POD	Assets/Product/Texture/Image/RoleStory/PodNormal01.png	If read, it means a connection with "others" would form, resulting in unpredictable consequences.		348				
348	901	1	POD	Assets/Product/Texture/Image/RoleStory/PodNormal01.png	Even so, will you try to read the final hidden record?						
349	2001	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Everyone says today is a special day, but there's no official record of it in my database.		350				
350	2001	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	White Day...? This is the first time I've heard of it.		351				
351	2001	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	Although I can't fully comprehend the meaning behind this festival, I understand that it's a day you spend with someone you like.		352				
352	2001	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	I appreciate that you're willing to spend the day with me, even when it's unrelated to any mission.		353				
353	2001	1	Lucia	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	You won't have to ask me—I'll always follow you, Commandant, as one of the Gray Ravens.						
354	2002	1	Lucia	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	I'm not particularly perceptive about this, so I wanted to check with you again, Commandant.		355				
355	2002	1	Lucia	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Did you want me to visit Venus Splash Park with you because it is White Day today?		356				
356	2002	1	Lucia	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Ah, I see... and I thought I was here as a bodyguard.		357				
357	2002	1	Lucia	Assets/Product/Texture/Image/RoleStory/R2LuxiyaNormal01.png	Regardless, I'm glad that I'm more than just your blade on the battlefield, Commandant, and that I can accompany you on a day like this.						
358	2003	1	Lucia	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal04.png	Commandant, thank you for accompanying me on this special day.		359				
359	2003	1	Lucia	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal04.png	I had a really good time. I'll keep this feeling of happiness forever in my M.I.N.D. so that I'll never forget it.		360				
360	2003	1	Lucia	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal04.png	You have always been the person I care... and respect the most, Commandant. It was you who made me understand that I'm more than just a weapon.		361				
361	2003	1	Lucia	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal04.png	I hope that I get to spend every White Day with you like today in the years to come.						
362	2004	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	*WARNING! The communication channel has been hacked! Please disconnect it immediately!*		363				
363	2004	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Have you been waiting for me to call again?		364				
364	2004	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Even with all those around you, you're still choosing to spend today with me. Do you understand what it implies?		365				
365	2004	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Are you that lonely...? Huh, or were you worried that I'd be alone? Such unfounded concerns.		366				
366	2004	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Stop worrying about these meaningless things. Unlike you, I enjoy my solitude. You should be more concerned about yourself instead of me.						
367	2005	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	The report on Venus Splash Park's restoration was uploaded to the Science Council. It seems that the Engineering Force hasn't been slacking.		368				
368	2005	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Construction on the essential conservation area settlement is 72.5% complete. Apart from that, repairs on recreational facilities are 45% complete, somehow. I can't say if the Engineering Force is efficient or if there is just a high demand for that kind of facility.		369				
369	2005	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Why are you looking at me like that... Let's be clear—I'm here at the Venus Splash Park with you to collect data. That's all.		370				
370	2005	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Fine... Of course I know what day it is today. As I told you before, festivals are humanity's shared memories. I wouldn't want to miss any of them, essential or not.		371				
371	2005	1	Lee	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	Including today. Understand?						
372	2006	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	Are you going to bed already? That's fair. You've been out having fun the whole day, after all. It's about time you get some rest.		373				
373	2006	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	I've just performed maintenance on my frame and cleaned out the salt and sand in my joints.		374				
374	2006	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	I told you not to run around on the beach. Had you not dived into the waves, I wouldn't have needed to get you back and...		375				
375	2006	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	Your behaviors are giving me a headache… I looked happy? I wasn't... I only went in because I didn't want my commandant washed away by the waves. That's all.		376				
376	2006	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	Forget it. You won't listen no matter what I say. It's a special day today, after all, so I'm glad you had fun.		377				
377	2006	1	Lee	Assets/Product/Texture/Image/RoleStory/R3LiangNormal01.png	Good night, and... Happy White Day, Commandant.						
378	2007	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Commandant, thank you so much for taking me to the Venus Splash Park on White Day...		379				
379	2007	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	I'm glad I got to spend time being close to you.		380				
380	2007	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	...Sorry, it's... embarrassing to say it out loud.		381				
381	2007	1	Liv	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	Commandant, you must be tired now. Please rest up. I'll leave you be.						
382	2008	1	Liv	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Happy White Day, Commandant.		383				
383	2008	1	Liv	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Spending today at Venus Splash Park with you... was the best day I've had in quite a while.		384				
384	2008	1	Liv	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	I would have spent more time with you, Commandant, but there are only so many hours in a day... It's time for you to rest.		385				
385	2008	1	Liv	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	Every moment with you is a miracle for me. I'll keep these memories in my journal.						
386	2009	1	Liv	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Commandant, are you going to rest? I'm still unpacking the gifts you gave me today, but I'll be with you shortly.		387				
387	2009	1	Liv	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	I didn't want to bother you with unnecessary calls, but there are things I just cannot say in person...		388				
388	2009	1	Liv	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	Thank you very much for taking me to the Venus Splash Park on this special day, Commandant. Maybe you didn't realize… but for me, it meant a lot...		389				
389	2009	1	Liv	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	I'm almost done with my things. I'll be there soon, Commandant.						
