Id	GroupId	Order	Name	Desc	Author	Bg	SpineBg	LockBg	UnLockTime	Condition	IsShowRedPoint	BgWidth	BgHigh	BgOffSetX	BgOffSetY
103002	3	2	Resolve	Now's my turn to protect you.		Assets/Product/Texture/Image/BgCg/Cg612_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301006	0	1280	720	0	0
103003	3	3	Farewell	Wait for me.		Assets/Product/Texture/Image/BgCg/Cg612_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301006	0	1280	720	0	0
103004	3	4	Struggle	I promised Mother and Father that I would never let anyone hurt you. So, I'll take the risks...		Assets/Product/Texture/Image/BgCg/Cgqz103.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301006	0	1280	720	0	0
103005	3	5	Star in the Dark	Only at the end of a long darkness you will find happiness. And we are no different.		Assets/Product/Texture/Image/BgCg/Cgqz106.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301007	0	1280	720	0	0
103006	3	6	Escape	Lucia barely held on to her blade as she stumbled across the city.		Assets/Product/Texture/Image/BgCg/Cgqz112.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301016	0	1280	720	0	0
103007	3	7	Tears	Lucia almost collapsed into Luna's arms. Tears ran down her cheeks.		Assets/Product/Texture/Image/BgCg/Cgqz113.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301016	0	1280	720	0	0
103008	3	8	Embrace	It's okay now.		Assets/Product/Texture/Image/BgCg/Cgqz114.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301016	0	1280	720	0	0
103009	3	9	Your Name	This was how I met that person.		Assets/Product/Texture/Image/BgCg/Cgqz1501.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301021	0	1280	720	0	0
103010	3	10	Gray Raven	Lee, Liv, myself, and Commandant. We are Gray Raven.		Assets/Product/Texture/Image/BgCg/Cgqz1502.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301023	0	1280	720	0	0
103011	3	11	Determination	Be my blade, Plume.		Assets/Product/Texture/Image/BgCg/Cgqz1503.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84301026	0	1280	720	0	0
103012	3	12	Uninvited Guest	I'm sure we can get along, right?		Assets/Product/Texture/Image/BgCg/Cgqz202.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84302013	0	1280	720	0	0
103013	3	13	Flower on Battlefield	Please answer my question.		Assets/Product/Texture/Image/BgCg/Cgqz206.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84302016	0	1280	720	0	0
103014	3	14	White Dress	Get changed, Liv... At least, you should leave beautifully. You can do it... I'm sure.		Assets/Product/Texture/Image/BgCg/Cgqz204.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84302017	0	1280	720	0	0
103015	3	15	XX Month/XX Day, Sunny	Nanami's got a diary book today!		Assets/Product/Texture/Image/BgCg/Cgqz301.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84303011	0	1280	720	0	0
103016	3	16	Day XX, Truth	We have lied to you...		Assets/Product/Texture/Image/BgCg/Cgqz302.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84303016	0	1280	720	0	0
103017	3	17	Day XX, A New Journey	From now on, Nanami's alone...		Assets/Product/Texture/Image/BgCg/Cgqz303.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84303017	0	1280	720	0	0
103018	3	18	Between Friends	We are friends. Always are!		Assets/Product/Texture/Image/BgCg/Cgqz801.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84303023	0	1280	720	0	0
103019	3	19	Speedster	Whew... Made it!		Assets/Product/Texture/Image/BgCg/Cgqz802.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84303025	0	1280	720	0	0
103020	3	20	Beyond Friendship	Tell her that we are thankful... and sorry.		Assets/Product/Texture/Image/BgCg/Cgqz803.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84303026	0	1280	720	0	0
103021	3	21	Core Parts	You can have this robot on your birthday, Murray.		Assets/Product/Texture/Image/BgCg/Cgqz401.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84304011	0	1280	720	0	0
103022	3	22	At What Cost	I don't care what I do, or what price I pay... As long as Murray can stay alive.		Assets/Product/Texture/Image/BgCg/Cgqz402.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84304013	0	1280	720	0	0
103023	3	23	So Close, Yet So Far	You'll be fine. Everything will be fine.		Assets/Product/Texture/Image/BgCg/Cgqz403.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84304016	0	1280	720	0	0
103024	3	24	Sand Pit	The sand pit is the children's favorite playground. But to some, it could be a place of malice.		Assets/Product/Texture/Image/BgCg/Cgqz503.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84305011	0	1280	720	0	0
103025	3	25	Stolen Hope	The kids laughed as they took away her treasure. No one noticed the hatred in her eyes.		Assets/Product/Texture/Image/BgCg/Cgqz504.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84305014	0	1280	720	0	0
103026	3	26	The Punishment	If someone must be punished, I'll be the one and only.		Assets/Product/Texture/Image/BgCg/Cgqz505.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84305016	0	1280	720	0	0
103027	3	27	Physical Training	We're used to it, but what's the point in it?		Assets/Product/Texture/Image/BgCg/Cgqz601.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84306012	0	1280	720	0	0
103028	3	28	Don't Stop	Don't mourn the dead with sorrow, Watanabe.		Assets/Product/Texture/Image/BgCg/Cgqz602.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84306014	0	1280	720	0	0
103029	3	29	Who's the First	I can't always let that brave soldier be ahead of me...		Assets/Product/Texture/Image/BgCg/Cgqz603.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84306016	0	1280	720	0	0
103030	3	30	Infiltrate the Airport	I'll leave my back to you then, Captain Cyril!		Assets/Product/Texture/Image/BgCg/Cgqz1102.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84306023	0	1280	720	0	0
103031	3	31	Standoff	I will continue to fight on Earth, for Bruce!		Assets/Product/Texture/Image/BgCg/Cgqz1103.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84306025	0	1280	720	0	0
103032	3	32	Finding Oasis	He hobbled across the scorching desert in search of "Oasis".		Assets/Product/Texture/Image/BgCg/Cgqz1101.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84306027	0	1280	720	0	0
103033	3	33	Prayer & Faith	I'm willing to give everything... even my life.		Assets/Product/Texture/Image/BgCg/Cgqz703.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84307013	0	1280	720	0	0
103034	3	34	To the Light	Take them to somewhere safe before the blizzard comes again.		Assets/Product/Texture/Image/BgCg/Cgqz704.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84307015	0	1280	720	0	0
103035	3	35	Losing Myself	God, if I ever lose myself, I am willing to accept any judgement and punishment.		Assets/Product/Texture/Image/BgCg/Cgqz706.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84307016	0	1280	720	0	0
103036	3	36	Silent Judgment	Conviction. The ending was decided in the beginning.		Assets/Product/Texture/Image/BgCg/Cgqz1301.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84307022	0	1280	720	0	0
103037	3	37	Deal with the Devil	Angel's whispers, or the Devil's murmurs?		Assets/Product/Texture/Image/BgCg/Cgqz1303.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84307023	0	1280	720	0	0
103038	3	38	The Ending	It's all over. Time to take a break...		Assets/Product/Texture/Image/BgCg/Cgqz1302.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84307026	0	1280	720	0	0
103039	3	39	Action Time	With the excitement for battle in our hearts, the mission begins.		Assets/Product/Texture/Image/BgCg/Cgqz902.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84308013	0	1280	720	0	0
103040	3	40	Dilemma	During the battle, Constructs have received orders... But every single order is different.		Assets/Product/Texture/Image/BgCg/Cgqz905.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84308015	0	1280	720	0	0
103041	3	41	Sparks of Farewell	Among liquid and parts, the sparks bid farewell to a friend under the setting sun.		Assets/Product/Texture/Image/BgCg/Cgqz906.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84308016	0	1280	720	0	0
103042	3	42	The Beginning	Among the frolicking children, an ancient story is going to be reenacted by inhuman creatures.		Assets/Product/Texture/Image/BgCg/Cgqz1003.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84309014	0	1280	720	0	0
103043	3	43	Colors	Cosmic colors unfurl themselves before Ayla's eyes. The air smells of burnt caramel.		Assets/Product/Texture/Image/BgCg/Cgqz1001.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84309015	0	1280	720	0	0
103044	3	44	Drunk	Words cannot express the beauty of what she saw.		Assets/Product/Texture/Image/BgCg/Cgqz1002.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84309015	0	1280	720	0	0
103045	3	45	The Other	What was Selena thinking when she was surrounded by Corrupted?		Assets/Product/Texture/Image/BgCg/Cgqz1007.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84309016	0	1280	720	0	0
103046	3	46	Hyena	Risking her life to steal food rations, a shelter that could have been broken through at any moment... It was the world in the eyes of a girl named "Hyena".		Assets/Product/Texture/Image/BgCg/Cgqz1201.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84310011	0	1280	720	0	0
103047	3	47	Sophia	"Hyena" was no longer "Hyena". She became soft-hearted and adorable, all because of the... "family".		Assets/Product/Texture/Image/BgCg/Cgqz1202.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84310013	0	1280	720	0	0
103048	3	48	Sworn Enemy	The letter indicated the direction of hatred, but was it really that simple?		Assets/Product/Texture/Image/BgCg/Cgqz1203.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84310016	0	1280	720	0	0
103049	3	49	Perfection	Complete perfection is a Smith's duty.		Assets/Product/Texture/Image/BgCg/Cgqz1401.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84311011	0	1280	720	0	0
103050	3	50	Flawless	I'll get it done. I must get it done.		Assets/Product/Texture/Image/BgCg/Cgqz1403.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84311013	0	1280	720	0	0
103051	3	51	Captain	Hurry up, Captain! Let's go together.		Assets/Product/Texture/Image/BgCg/Cgqz1404.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84311016	0	1280	720	0	0
103052	3	52	Medic	I'll do it.		Assets/Product/Texture/Image/BgCg/Cgqz1701.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84312012	0	1280	720	0	0
103053	3	53	Live	All right! I'll live! I'll live, and feel the pain that you cannot feel! I'll pillage all that you'll never own again!		Assets/Product/Texture/Image/BgCg/Cgqz1702.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84312016	0	1280	720	0	0
103054	3	54	Salvation	That's all I can do for you, Tifa.		Assets/Product/Texture/Image/BgCg/Cgqz1703.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84312017	0	1280	720	0	0
103055	3	55	Corrupted	Oh, right... the serum! Someone fetch the serum!		Assets/Product/Texture/Image/BgCg/Cgqz1601.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84313013	0	1280	720	0	0
103056	3	56	Corrupt	Why... why...?		Assets/Product/Texture/Image/BgCg/Cgqz1602.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84313015	0	1280	720	0	0
103057	3	57	Fare Thee Well	Someone who abandons others easily are not qualified to talk about saving the world!		Assets/Product/Texture/Image/BgCg/Cgqz1603.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84313016	0	1280	720	0	0
103058	3	58	Very First Friend	I'm Lisa. What's your name?		Assets/Product/Texture/Image/BgCg/Cgqz1801.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84314012	0	1280	720	0	0
103059	3	59	Reliance	To become friends, we must know each other's names. Right, Derek?		Assets/Product/Texture/Image/BgCg/Cgqz1802.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84314015	0	1280	720	0	0
103060	3	60	Confrontation	Good, Derek... Good...		Assets/Product/Texture/Image/BgCg/Cgqz1803.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84314016	0	1280	720	0	0
103061	3	61	A Way to Survive	You looking for this?		Assets/Product/Texture/Image/BgCg/Cgqz2001.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84315011	0	1280	720	0	0
103062	3	62	Start of Dream	Changyu... I have a question for you. Please be honest.		Assets/Product/Texture/Image/BgCg/Cgqz2002.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84315014	0	1280	720	0	0
103063	3	63	Dream's End	Changyu laid his fingers on his neck. The Collar was gone.		Assets/Product/Texture/Image/BgCg/Cgqz2003.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84315016	0	1280	720	0	0
103064	3	64	Never-Changing Truth	Who's there?		Assets/Product/Texture/Image/BgCg/Cgqz1901.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84316013	0	1280	720	0	0
103065	3	65	Gaze	Holding the puppet, Qu looks toward the prosperous capital.		Assets/Product/Texture/Image/BgCg/Cgqz1903.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84316014	0	1280	720	0	0
103066	3	66	Thoughts	What makes that human sit here and rest?		Assets/Product/Texture/Image/BgCg/Cgqz1902.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84316014	0	1280	720	0	0
103067	3	67	Who's there	I-is it me?		Assets/Product/Texture/Image/BgCg/Cgqz2101.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84317002	0	1280	720	0	0
103068	3	68	Arrival	She raises her hand lightly, and spikes formed of the Punishing Virus pierce all of the surrounding Corrupted.		Assets/Product/Texture/Image/BgCg/Cgqz2102.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84317004	0	1280	720	0	0
103069	3	69	Temporary Departure	Luna turned away for a long time... She knew it was not a farewell.		Assets/Product/Texture/Image/BgCg/Cgqz2103.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84317006	0	1280	720	0	0
103070	3	70	Medic Owl	That's alright. We'll fix them at the same time.		Assets/Product/Texture/Image/BgCg/Cgqz2201.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84318011	0	1280	720	0	0
103071	3	71	Final Comfort	I wish that day will come...		Assets/Product/Texture/Image/BgCg/Cgqz2204.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84318013	0	1280	720	0	0
103072	3	72	A Brief Rest	He was awake, but fell asleep again. Shh, don't wake him up!		Assets/Product/Texture/Image/BgCg/Cgqz2202.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84318016	0	1280	720	0	0
103073	3	73	Curtain Call	She held that pose for a very long time, until the golden glitter fell and the audience started making their way out.		Assets/Product/Texture/Image/BgCg/Cgqz2301.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84319011	0	1280	720	0	0
103074	3	74	Bloodbath	Selena's legs give out and she sinks to her knees, letting out her first-ever cry of anguish.		Assets/Product/Texture/Image/BgCg/Cgqz2302.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84319012	0	1280	720	0	0
103075	3	75	Starry Sky	She saw stars. Numerous stars in the sky.		Assets/Product/Texture/Image/BgCg/Cgqz2303.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84319016	0	1280	720	0	0
103076	3	76	Hell and Heaven	Some suffer in hell, while others enter heaven.		Assets/Product/Texture/Image/BgCg/Cgqz2401.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84320011	0	1280	720	0	0
103077	3	77	Smith	It doesn't matter who you were. What matters is who you will become.		Assets/Product/Texture/Image/BgCg/Cgqz2402.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84320014	0	1280	720	0	0
103078	3	78	Stand by	I was ready long before I stepped through the door.		Assets/Product/Texture/Image/BgCg/Cgqz2403.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84320016	0	1280	720	0	0
103079	3	79	Angel	Don't... leave... me...		Assets/Product/Texture/Image/BgCg/Cgqz2501.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84321001	0	1280	720	0	0
103080	3	80	Construct Field Test	She's like a wild animal.		Assets/Product/Texture/Image/BgCg/Cgqz2502.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84321002	0	1280	720	0	0
103081	3	81	Death and Colorlessness	Only fools define themselves. Only fools limit themselves. And I hate fools.		Assets/Product/Texture/Image/BgCg/Cgqz2503.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84321006	0	1280	720	0	0
103082	3	82	Death	You... cold-blooded... monster!		Assets/Product/Texture/Image/BgCg/Cgqz2601.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84322003	0	1280	720	0	0
103083	3	83	Lloyd	I knew it would be you... Miss Vera.		Assets/Product/Texture/Image/BgCg/Cgqz2602.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84322005	0	1280	720	0	0
103084	3	84	Hero	Because I was the one who killed him. This spear speaks for itself!		Assets/Product/Texture/Image/BgCg/Cgqz2603.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84322006	0	1280	720	0	0
103085	3	85	Welcome	Welcome to the show!		Assets/Product/Texture/Image/BgCg/Cgqz2701.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84323001	0	1280	720	0	0
103086	3	86	Prologue	His life has finally started moving.		Assets/Product/Texture/Image/BgCg/Cgqz2702.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84323005	0	1280	720	0	0
103087	3	87	Stinger that Nobody Is Watching	I guess I'll make her wish come true.		Assets/Product/Texture/Image/BgCg/Cgqz2703.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84323007	0	1280	720	0	0
103088	3	88	Her Answer	I will live on... She saved my life...		Assets/Product/Texture/Image/BgCg/Cgqz2801.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84324003	0	1280	720	0	0
103089	3	89	Border of Mind	In the void space, someone seems to be calling for that familiar name.		Assets/Product/Texture/Image/BgCg/Cgqz2803.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84324004	0	1280	720	0	0
103090	3	90	White Redemption	Thank you... But I should go.		Assets/Product/Texture/Image/BgCg/Cgqz2805.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84324006	0	1280	720	0	0
103091	3	91	Light of Hope	The little girl bathes herself in the light of art and bows deeply to the empty audience.		Assets/Product/Texture/Image/BgCg/Cgqz2901.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84325001	0	1280	720	0	0
103092	3	92	Iris and the Traveler	The iris-like girl must still be traveling on this land and continuing to write her story.		Assets/Product/Texture/Image/BgCg/Cgqz2902.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84325006	0	1280	720	0	0
103093	3	93	A Long Way Home	Someone seems to be calling the girl from beyond the starry sky, waiting for her to come back.		Assets/Product/Texture/Image/BgCg/Cgqz2903.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84325007	0	1280	720	0	0
103094	3	94	Small Bond	So frail, and yet, your strength... Is that the "value" you live by?		Assets/Product/Texture/Image/BgCg/Cgqz3001.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84326001	0	1280	720	0	0
103095	3	95	Dragon Slash!	Move out of the way! I've got people to save and things to accomplish...		Assets/Product/Texture/Image/BgCg/Cgqz3002.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84326005	0	1280	720	0	0
103096	3	96	Hanying	Everything here is me... This is the value of "Hanying".		Assets/Product/Texture/Image/BgCg/Cgqz3003.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png		84326006	0	1280	720	0	0
104001	4	1	Ascension	Let the filtering begin.		Assets/Product/Texture/Image/BgUi/BgFightLoading1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
104002	4	2	Iron Maiden	No longer is it Tifa that is standing amidst the Corrupted, but one taken by the virus—the Iron Maiden.		Assets/Product/Texture/Image/BgUi/BgFightLoading2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104003	4	2	Gray Raven	Gray Raven. In full.		Assets/Product/Texture/Image/BgUi/BgFightLoading6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104004	4	3	Forest Guard	You shall not pass.		Assets/Product/Texture/Image/BgUi/BgFightLoading9.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104006	4	5	Visitors	Welcome to Asslam, the Eternal Engine.		Assets/Product/Texture/Image/BgUi/BgFightLoading14.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104007	4	6	Port	Port Murmansk is no longer what it once was.		Assets/Product/Texture/Image/BgUi/BgFightLoading8.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104008	4	7	Critical	We know what awaits us ahead, but we HAVE to stop it.		Assets/Product/Texture/Image/BgUi/BgFightLoading11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104009	4	8	Sands of Infinity	This train will never stop.		Assets/Product/Texture/Image/BgUi/BgFightLoading13.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104010	4	9	Broken Dreams	A past story of a certain girl.		Assets/Product/Texture/Image/BgUi/BgFightLoading15.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104011	4	10	Long Night's Dreams	The night falls eternal once more.		Assets/Product/Texture/Image/BgUi/BgFightLoading17.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104012	4	11	Mooring	This time, things will change.		Assets/Product/Texture/Image/BgUi/BgFightLoading18.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
104013	4	12	Morning Sun	The sun rises. The Nighter drifts home.		Assets/Product/Texture/Image/BgUi/BgFightLoading19.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
105001	5	1	Returning to Surface	An ambush caught Gray Raven members as they were riding an airdrop shuttle to the ground surface...		Assets/Product/Texture/Image/BgCg/CgJD02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
105002	5	2	Aurora Night	Gray Raven's short moment of peace with the Forest Guard.		Assets/Product/Texture/Image/BgCg/CgJD04.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
105003	5	3	Whale Hunting	There you are.		Assets/Product/Texture/Image/BgCg/CgJD05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
105004	5	4	Failure	A failure has no reason to exist.		Assets/Product/Texture/Image/BgCg/CgJD07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
105005	5	5	Merry Christmas!	In the end, everyone decided to take a group photo to celebrate Gray Raven and other Constructs' first ever Christmas.		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBanner01.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1280	720	0	0
105006	5	6	Eve Fireworks	Happy New Year!		Assets/Product/Texture/Image/BgUi/BgFightLoading12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
105007	5	7	Beach Party	Summer feels even hotter with the barbeque flames and the mouth-watering charcoal flavor from Maillard reaction.		Assets/Product/Texture/Image/UiPicturePuzzle/Picture1.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png			0	1920	1080	0	0
