Id	Order	Author	Name	Icon	Pic	LockPic	Type	UnlockType	TagGroupId	TagIds[0]	TagIds[1]	TagIds[2]	StandbyAction	Actions[0]	Actions[1]	NpcId[0]	NpcId[1]	NpcId[2]	NpcId[3]	StageIds[0]	StageIds[1]	StageIds[2]	StageIds[3]
2024	2024		Jaspers	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1YasibeiersiMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1YasibeiersiMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9907						90870							
2025	2025		Gear	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1UnknownMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1UnknownMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9911	9907	9916				90910							
2026	2026		Recycle Prisoner	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1JiegouqiutuMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1JiegouqiutuMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9914	9941					90950							
2027	2027		PK-43 "Sheriff"	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1PoliceMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1PoliceMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9915	9955	9941				90980							
2028	2028		Trailblazing Surfer	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1SkaterboyMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1SkaterboyMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9950	9951	9941				90990							
2029	2029		Sanctuary Guard	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1ShengtangMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1ShengtangMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9968	9969	9970				93070							
2030	2030		Dragon	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1WutailongMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1WutailongMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9976	9977	9978				93081							
2031	2031		Heaven Breaker	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1GuitaristMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1GuitaristMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9988	9989					93140							
2032	2032		God Slayer	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1KeyboardistMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1KeyboardistMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9992	9993	9994				93130							
2033	2033		Demon Bane	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1DrummerMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1DrummerMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	9982	9983	9984				93129							
2034	2034		Wheel of Fortune	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1HetimingyunzhilunMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1HetimingyunzhilunMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	10000	10001					93170							
2035	2035		Signal Light Phantom	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1LampmonsterMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1LampmonsterMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	10011						93251							
2036	2036		Hetero-Consciousness Host	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1TwofacerMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1TwofacerMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	10016	10017					93311							
2037	2037		"Dottie"	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1PuppetMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1PuppetMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	2	1	1	10025	10026	10027				93321							
3001	3001		Assault Fort	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1TankarmorMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1TankarmorMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911						81100	81110						
3002	3002		Roseblade	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1SwordMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1SwordMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907					81300							
3003	3003		Sister	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LadyMd10001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LadyMd10001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907					81400							
3004	3004		Martyr	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LadyMd10002.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LadyMd10002.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9909						81410							
3006	3006		Musashi IX	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1SwordMd002001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMe1SwordMd002001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907					81200							
3007	3007		Nozzle	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1OrphanMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1OrphanMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907					81500							
3008	3008		Iron Maiden	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1VirginbioMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1VirginbioMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9912				81700							
3009	3009		Vassago	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1SandwormMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1SandwormMd030001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9921				81800							
3010	3010		Unknown Construct α	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LuxiyaMd000003.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LuxiyaMd000003.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9915				81900							
3011	3011		Riot	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1BraveMd010011.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1BraveMd010011.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9914				82150							
3012	3012		Osiris	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1OsirisMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1OsirisMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9913				87010							
3013	3013		Roland	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LuolanMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LuolanMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9915				81600							
3014	3014		Rosetta	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LuosaitaMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LuosaitaMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9912				83200	83220						
3015	3015		Camu	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1XiuMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1XiuMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9907	9915	9923				83100							
3016	3016		Hetero-Core	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1CubeMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1CubeMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9912				87410	87360						
3017	3017		Rail Heterozygote	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1TrackalienMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1TrackalienMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9911	9907	9920				83400							
3018	3018		Qu	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MelodyMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MelodyMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9901	9905	9922				83500							
3019	3019		Huaxu	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MelodyhuaxuMd10001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MelodyhuaxuMd10001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9902	9907	9925				83520							
3020	3020		Gabriel	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1JiabailieMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1JiabailieMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9929	9930	9907				83600							
3021	3021		Shark-speare	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1AolajiangMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1AolajiangMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9915	9907					837000	837100						
3022	3022		Gabriel - Starfall	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1JiabailieMd000002.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1JiabailieMd000002.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9914	9915	9907				87500							
3023	3023		Amberia	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1BaiyangnvMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1BaiyangnvMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9907						83800				15020116			
3024	3024		Luna	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1LunaMd010002.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1LunaMd010002.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9915	9907					83900							
3025	3025		Pterygota Queen	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1XigeluenMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1XigeluenMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9915	9907					841000							
3026	3026		Polyphage	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1HadisiMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1HadisiMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9936	9907					84007							
3030	3030		Machiavelli	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MajiyaweiliMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MajiyaweiliMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9937						84200	84210						
3031	3031		Siren	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1SirenMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1SirenMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9904	9905	9907				84300	84310						
3032	3032		Hetero-Hive Mother	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MotherMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MotherMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9938	9939					84400							
3033	3033		Voodoo	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1VoodooMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1VoodooMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9912	9945	9946				845000							
3034	3034		Lamia	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LamiyaMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LamiyaMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9952	9953					846000	846100			10150116			
3035	3035		Unidentified Twins	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1OniisanMd010003.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1OniisanMd010003.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9959	9960	9961				847100				10160113			
3036	3036		Unknown Data Cluster	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1PunishdataMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1PunishdataMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9965	9966	9967				848100	848200			10170125			
3037	3037		Hamlet	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1HamuleiteMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1HamuleiteMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9979	9980	9981				84900							
3038	3038		MC Solar	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1RapperMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1RapperMd000001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	9990	9991					82200							
3039	3039		Trailblazer	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1StarknightMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1StarknightMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	10005						85100				15020222			
3040	3040		Moon Eater	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MoonguyMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MoonguyMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	10006	10007					85300							
3041	3041		Lithos & Paper Crane	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1HuoshaMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1HuoshaMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	10018	10019					85400							
3042	3042		Hetero-Humanoid: Chiko	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LostwomenMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LostwomenMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	10020						85500							
3043	3043		Mutated Mechanoid: Madorea	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MaidmasterMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MaidmasterMd010001.png	Assets/Product/Texture/Image/UiArchiveMonsterHead/UiArchiveMonsterUnknown.png	3	1	1	10028	10029	10030				85550	85560						
