Id	PluginDropTypeId	PluginId	Weight	InactiveWeightIncrease	ActiveWeightIncrease
2231	303	87	1000	10000	5000
2232	303	91	1000	10000	5000
2233	303	95	1000	10000	5000
2234	303	99	1000	10000	5000
2235	303	103	1000	10000	5000
2236	303	107	1000	10000	5000
2237	303	111	1000	10000	5000
2238	303	115	1000	10000	5000
2239	303	119	1000	10000	5000
2240	303	123	1000	10000	5000
2241	303	127	1000	10000	5000
2242	303	131	1000	10000	5000
2243	303	135	1000	10000	5000
2244	303	139	1000	10000	5000
2245	303	143	1000	10000	5000
2246	303	147	1000	10000	5000
2247	303	151	1000	10000	5000
2248	303	155	1000	10000	5000
2249	303	159	1000	10000	5000
2250	303	163	1000	10000	5000
2251	303	167	1000	10000	5000
2252	303	171	1000	10000	5000
2253	303	175	1000	10000	5000
2254	303	179	1000	10000	5000
2255	303	183	1000	10000	5000
2256	303	187	1000	10000	5000
2257	303	191	1000	10000	5000
2258	303	195	1000	10000	5000
2259	303	199	1000	10000	5000
2260	303	203	1000	10000	5000
2261	303	207	1000	10000	5000
2262	303	211	1000	10000	5000
2263	303	215	1000	10000	5000
2264	303	219	1000	10000	5000
2265	303	223	1000	10000	5000
2266	303	227	1000	10000	5000
2267	303	231	1000	10000	5000
2268	303	235	1000	10000	5000
2269	303	239	1000	10000	5000
2270	303	243	1000	10000	5000
2271	303	247	1000	10000	5000
2272	303	251	1000	10000	5000
2273	303	255	1000	10000	5000
2274	303	259	1000	10000	5000
2275	303	263	1000	10000	5000
2276	303	267	1000	10000	5000
2277	303	271	1000	10000	5000
2278	303	275	1000	10000	5000
2279	303	279	1000	10000	5000
2280	303	283	1000	10000	5000
2281	303	287	1000	10000	5000
2282	303	291	1000	10000	5000
2283	303	295	1000	10000	5000
2284	303	299	1000	10000	5000
2285	303	303	1000	10000	5000
2286	303	307	1000	10000	5000
2287	303	311	1000	10000	5000
2288	303	315	1000	10000	5000
2289	303	319	1000	10000	5000
2290	303	323	1000	10000	5000
2291	303	327	1000	10000	5000
2292	303	331	1000	10000	5000
2293	303	335	1000	10000	5000
2294	303	339	1000	10000	5000
2295	303	343	1000	10000	5000
2296	303	347	1000	10000	5000
2297	303	351	1000	10000	5000
2298	303	355	1000	10000	5000
2299	303	359	1000	10000	5000
2300	303	363	1000	10000	5000
2301	303	367	1000	10000	5000
2302	303	371	1000	10000	5000
2303	303	375	1000	10000	5000
2304	303	379	1000	10000	5000
2305	303	383	1000	10000	5000
2306	303	387	1000	10000	5000
2307	303	391	1000	10000	5000
2308	303	395	1000	10000	5000
2309	303	399	1000	10000	5000
2310	303	403	1000	10000	5000
2311	303	407	1000	10000	5000
2312	303	411	1000	10000	5000
2313	303	415	1000	10000	5000
2314	303	419	1000	10000	5000
2315	303	423	1000	10000	5000
2316	303	427	1000	10000	5000
2317	303	431	1000	10000	5000
2318	303	435	1000	10000	5000
2319	303	439	1000	10000	5000
2320	303	443	1000	10000	5000
2321	303	447	1000	10000	5000
2322	303	451	1000	10000	5000
2323	303	455	1000	10000	5000
2324	303	459	1000	10000	5000
2325	303	463	1000	10000	5000
2326	303	467	1000	10000	5000
2327	303	471	1000	10000	5000
2328	303	475	1000	10000	5000
2329	303	479	1000	10000	5000
2330	303	483	1000	10000	5000
2331	303	487	1000	10000	5000
2332	303	491	1000	10000	5000
2333	303	495	1000	10000	5000
2334	303	499	1000	10000	5000
2335	303	503	1000	10000	5000
2336	303	507	1000	10000	5000
2337	303	511	1000	10000	5000
2338	303	515	1000	10000	5000
2339	303	519	1000	10000	5000
2340	303	523	1000	10000	5000
2341	303	527	1000	10000	5000
2342	303	531	1000	10000	5000
2343	303	535	1000	10000	5000
2344	303	539	1000	10000	5000
2345	303	543	1000	10000	5000
2346	303	547	1000	10000	5000
2347	303	551	1000	10000	5000
2348	303	555	1000	10000	5000
2349	303	559	1000	10000	5000
2350	303	563	1000	10000	5000
2351	303	567	1000	10000	5000
2352	303	571	1000	10000	5000
2353	303	577	1000	10000	5000
2354	303	583	1000	10000	5000
2355	303	589	1000	10000	5000
2356	303	595	1000	10000	5000
2357	303	601	1000	10000	5000
2358	303	607	1000	10000	5000
2359	303	613	1000	10000	5000
2360	303	619	1000	10000	5000
2361	303	625	1000	10000	5000
2362	303	631	1000	10000	5000
2363	303	637	1000	10000	5000
2364	303	643	1000	10000	5000
2365	303	649	1000	10000	5000
2366	303	655	1000	10000	5000
2367	303	661	1000	10000	5000
2368	303	665	1000	10000	5000
2369	303	669	1000	10000	5000
2370	303	673	1000	10000	5000
2371	303	677	1000	10000	5000
2372	303	681	1000	10000	5000
2373	303	685	1000	10000	5000
2374	303	689	1000	10000	5000
2375	303	695	1000	10000	5000
2376	303	701	1000	10000	5000
2377	303	707	1000	10000	5000
2378	303	713	1000	10000	5000
2379	303	719	1000	10000	5000
2380	303	725	1000	10000	5000
2381	303	729	1000	10000	5000
2382	303	735	1000	10000	5000
2383	303	739	1000	10000	5000
2384	303	743	1000	10000	5000
2385	303	747	1000	10000	5000
2386	303	751	1000	10000	5000
2387	303	755	1000	10000	5000
2388	303	761	1000	10000	5000
2389	303	767	1000	10000	5000
2390	304	12	1000	10000	5000
2391	304	16	1000	10000	5000
2392	304	20	1000	10000	5000
2393	304	24	1000	10000	5000
2394	304	28	1000	10000	5000
2395	304	32	1000	10000	5000
2396	304	36	1000	10000	5000
2397	304	40	1000	10000	5000
2398	304	44	1000	10000	5000
2399	304	48	1000	10000	5000
2400	304	52	1000	10000	5000
2401	304	56	1000	10000	5000
2402	304	60	1000	10000	5000
2403	304	64	1000	10000	5000
2404	304	68	1000	10000	5000
2405	304	72	1000	10000	5000
2406	304	76	1000	10000	5000
2407	304	80	1000	10000	5000
2408	304	84	1000	10000	5000
2409	304	88	1000	10000	5000
2410	304	92	1000	10000	5000
2411	304	96	1000	10000	5000
2412	304	100	1000	10000	5000
2413	304	104	1000	10000	5000
2414	304	108	1000	10000	5000
2415	304	112	1000	10000	5000
2416	304	116	1000	10000	5000
2417	304	120	1000	10000	5000
2418	304	124	1000	10000	5000
2419	304	128	1000	10000	5000
2420	304	132	1000	10000	5000
2421	304	136	1000	10000	5000
2422	304	140	1000	10000	5000
2423	304	144	1000	10000	5000
2424	304	148	1000	10000	5000
2425	304	152	1000	10000	5000
2426	304	156	1000	10000	5000
2427	304	160	1000	10000	5000
2428	304	164	1000	10000	5000
2429	304	168	1000	10000	5000
2430	304	172	1000	10000	5000
2431	304	176	1000	10000	5000
2432	304	180	1000	10000	5000
2433	304	184	1000	10000	5000
2434	304	188	1000	10000	5000
2435	304	192	1000	10000	5000
2436	304	196	1000	10000	5000
2437	304	200	1000	10000	5000
2438	304	204	1000	10000	5000
2439	304	208	1000	10000	5000
2440	304	212	1000	10000	5000
2441	304	216	1000	10000	5000
2442	304	220	1000	10000	5000
2443	304	224	1000	10000	5000
2444	304	228	1000	10000	5000
2445	304	232	1000	10000	5000
2446	304	236	1000	10000	5000
2447	304	240	1000	10000	5000
2448	304	244	1000	10000	5000
2449	304	248	1000	10000	5000
2450	304	252	1000	10000	5000
2451	304	256	1000	10000	5000
2452	304	260	1000	10000	5000
2453	304	264	1000	10000	5000
2454	304	268	1000	10000	5000
2455	304	272	1000	10000	5000
2456	304	276	1000	10000	5000
2457	304	280	1000	10000	5000
2458	304	284	1000	10000	5000
2459	304	288	1000	10000	5000
2460	304	292	1000	10000	5000
2461	304	296	1000	10000	5000
2462	304	300	1000	10000	5000
2463	304	304	1000	10000	5000
2464	304	308	1000	10000	5000
2465	304	312	1000	10000	5000
2466	304	316	1000	10000	5000
2467	304	320	1000	10000	5000
2468	304	324	1000	10000	5000
2469	304	328	1000	10000	5000
2470	304	332	1000	10000	5000
2471	304	336	1000	10000	5000
2472	304	340	1000	10000	5000
2473	304	344	1000	10000	5000
2474	304	348	1000	10000	5000
2475	304	352	1000	10000	5000
2476	304	356	1000	10000	5000
2477	304	360	1000	10000	5000
2478	304	364	1000	10000	5000
2479	304	368	1000	10000	5000
2480	304	372	1000	10000	5000
2481	304	376	1000	10000	5000
2482	304	380	1000	10000	5000
2483	304	384	1000	10000	5000
2484	304	388	1000	10000	5000
2485	304	392	1000	10000	5000
2486	304	396	1000	10000	5000
2487	304	400	1000	10000	5000
2488	304	404	1000	10000	5000
2489	304	408	1000	10000	5000
2490	304	412	1000	10000	5000
2491	304	416	1000	10000	5000
2492	304	420	1000	10000	5000
2493	304	424	1000	10000	5000
2494	304	428	1000	10000	5000
2495	304	432	1000	10000	5000
2496	304	436	1000	10000	5000
2497	304	440	1000	10000	5000
2498	304	444	1000	10000	5000
2499	304	448	1000	10000	5000
2500	304	452	1000	10000	5000
2501	304	456	1000	10000	5000
2502	304	460	1000	10000	5000
2503	304	464	1000	10000	5000
2504	304	468	1000	10000	5000
2505	304	472	1000	10000	5000
2506	304	476	1000	10000	5000
2507	304	480	1000	10000	5000
2508	304	484	1000	10000	5000
2509	304	488	1000	10000	5000
2510	304	492	1000	10000	5000
2511	304	496	1000	10000	5000
2512	304	500	1000	10000	5000
2513	304	504	1000	10000	5000
2514	304	508	1000	10000	5000
2515	304	512	1000	10000	5000
2516	304	516	1000	10000	5000
2517	304	520	1000	10000	5000
2518	304	524	1000	10000	5000
2519	304	528	1000	10000	5000
2520	304	532	1000	10000	5000
2521	304	536	1000	10000	5000
2522	304	540	1000	10000	5000
2523	304	544	1000	10000	5000
2524	304	548	1000	10000	5000
2525	304	552	1000	10000	5000
2526	304	556	1000	10000	5000
2527	304	560	1000	10000	5000
2528	304	564	1000	10000	5000
2529	304	568	1000	10000	5000
2530	304	572	1000	10000	5000
2531	304	578	1000	10000	5000
2532	304	584	1000	10000	5000
2533	304	590	1000	10000	5000
2534	304	596	1000	10000	5000
2535	304	602	1000	10000	5000
2536	304	608	1000	10000	5000
2537	304	614	1000	10000	5000
2538	304	620	1000	10000	5000
2539	304	626	1000	10000	5000
2540	304	632	1000	10000	5000
2541	304	638	1000	10000	5000
2542	304	644	1000	10000	5000
2543	304	650	1000	10000	5000
2544	304	656	1000	10000	5000
2545	304	662	1000	10000	5000
2546	304	666	1000	10000	5000
2547	304	670	1000	10000	5000
2548	304	674	1000	10000	5000
2549	304	678	1000	10000	5000
2550	304	682	1000	10000	5000
2551	304	686	1000	10000	5000
2552	304	690	1000	10000	5000
2553	304	696	1000	10000	5000
2554	304	702	1000	10000	5000
2555	304	708	1000	10000	5000
2556	304	714	1000	10000	5000
2557	304	720	1000	10000	5000
2558	304	726	1000	10000	5000
2559	304	730	1000	10000	5000
2560	304	736	1000	10000	5000
2561	304	740	1000	10000	5000
2562	304	744	1000	10000	5000
2563	304	748	1000	10000	5000
2564	304	752	1000	10000	5000
2565	304	756	1000	10000	5000
2566	304	762	1000	10000	5000
2567	304	768	1000	10000	5000
2568	311	9	1000	10000	5000
2569	311	13	1000	10000	5000
2570	311	17	1000	10000	5000
2571	311	21	1000	10000	5000
2572	311	25	1000	10000	5000
2573	311	29	1000	10000	5000
2574	311	33	1000	10000	5000
2575	311	37	1000	10000	5000
2576	311	41	1000	10000	5000
2577	311	45	1000	10000	5000
2578	311	49	1000	10000	5000
2579	311	53	1000	10000	5000
2580	311	57	1000	10000	5000
2581	311	61	1000	10000	5000
2582	311	65	1000	10000	5000
2583	311	69	1000	10000	5000
2584	311	73	1000	10000	5000
2585	311	77	1000	10000	5000
2586	311	81	1000	10000	5000
2587	311	85	1000	10000	5000
2588	311	89	1000	10000	5000
2589	311	93	1000	10000	5000
2590	311	97	1000	10000	5000
2591	311	101	1000	10000	5000
2592	311	105	1000	10000	5000
2593	311	109	1000	10000	5000
2594	311	113	1000	10000	5000
2595	311	117	1000	10000	5000
2596	311	121	1000	10000	5000
2597	311	125	1000	10000	5000
2598	311	129	1000	10000	5000
2599	311	133	1000	10000	5000
2600	311	137	1000	10000	5000
2601	311	141	1000	10000	5000
2602	311	145	1000	10000	5000
2603	311	149	1000	10000	5000
2604	311	153	1000	10000	5000
2605	311	157	1000	10000	5000
2606	311	161	1000	10000	5000
2607	311	165	1000	10000	5000
2608	311	169	1000	10000	5000
2609	311	173	1000	10000	5000
2610	311	177	1000	10000	5000
2611	311	181	1000	10000	5000
2612	311	185	1000	10000	5000
2613	311	189	1000	10000	5000
2614	311	193	1000	10000	5000
2615	311	197	1000	10000	5000
2616	311	201	1000	10000	5000
2617	311	205	1000	10000	5000
2618	311	209	1000	10000	5000
2619	311	213	1000	10000	5000
2620	311	217	1000	10000	5000
2621	311	221	1000	10000	5000
2622	311	225	1000	10000	5000
2623	311	229	1000	10000	5000
2624	311	233	1000	10000	5000
2625	311	237	1000	10000	5000
2626	311	241	1000	10000	5000
2627	311	245	1000	10000	5000
2628	311	249	1000	10000	5000
2629	311	253	1000	10000	5000
2630	311	257	1000	10000	5000
2631	311	261	1000	10000	5000
2632	311	265	1000	10000	5000
2633	311	269	1000	10000	5000
2634	311	273	1000	10000	5000
2635	311	277	1000	10000	5000
2636	311	281	1000	10000	5000
2637	311	285	1000	10000	5000
2638	311	289	1000	10000	5000
2639	311	293	1000	10000	5000
2640	311	297	1000	10000	5000
2641	311	301	1000	10000	5000
2642	311	305	1000	10000	5000
2643	311	309	1000	10000	5000
2644	311	313	1000	10000	5000
2645	311	317	1000	10000	5000
2646	311	321	1000	10000	5000
2647	311	325	1000	10000	5000
2648	311	329	1000	10000	5000
2649	311	333	1000	10000	5000
2650	311	337	1000	10000	5000
2651	311	341	1000	10000	5000
2652	311	345	1000	10000	5000
2653	311	349	1000	10000	5000
2654	311	353	1000	10000	5000
2655	311	357	1000	10000	5000
2656	311	361	1000	10000	5000
2657	311	365	1000	10000	5000
2658	311	369	1000	10000	5000
2659	311	373	1000	10000	5000
2660	311	377	1000	10000	5000
2661	311	381	1000	10000	5000
2662	311	385	1000	10000	5000
2663	311	389	1000	10000	5000
2664	311	393	1000	10000	5000
2665	311	397	1000	10000	5000
2666	311	401	1000	10000	5000
2667	311	405	1000	10000	5000
2668	311	409	1000	10000	5000
2669	311	413	1000	10000	5000
2670	311	417	1000	10000	5000
2671	311	421	1000	10000	5000
2672	311	425	1000	10000	5000
2673	311	429	1000	10000	5000
2674	311	433	1000	10000	5000
2675	311	437	1000	10000	5000
2676	311	441	1000	10000	5000
2677	311	445	1000	10000	5000
2678	311	449	1000	10000	5000
2679	311	453	1000	10000	5000
2680	311	457	1000	10000	5000
2681	311	461	1000	10000	5000
2682	311	465	1000	10000	5000
2683	311	469	1000	10000	5000
2684	311	473	1000	10000	5000
2685	311	477	1000	10000	5000
2686	311	481	1000	10000	5000
2687	311	485	1000	10000	5000
2688	311	489	1000	10000	5000
2689	311	493	1000	10000	5000
2690	311	497	1000	10000	5000
2691	311	501	1000	10000	5000
2692	311	505	1000	10000	5000
2693	311	509	1000	10000	5000
2694	311	513	1000	10000	5000
2695	311	517	1000	10000	5000
2696	311	521	1000	10000	5000
2697	311	525	1000	10000	5000
2698	311	529	1000	10000	5000
2699	311	533	1000	10000	5000
2700	311	537	1000	10000	5000
2701	311	541	1000	10000	5000
2702	311	545	1000	10000	5000
2703	311	549	1000	10000	5000
2704	311	553	1000	10000	5000
2705	311	557	1000	10000	5000
2706	311	561	1000	10000	5000
2707	311	565	1000	10000	5000
2708	311	569	1000	10000	5000
2709	311	573	1000	10000	5000
2710	311	574	1000	10000	5000
2711	311	579	1000	10000	5000
2712	311	580	1000	10000	5000
2713	311	585	1000	10000	5000
2714	311	586	1000	10000	5000
2715	311	591	1000	10000	5000
2716	311	592	1000	10000	5000
2717	311	597	1000	10000	5000
2718	311	598	1000	10000	5000
2719	311	603	1000	10000	5000
2720	311	604	1000	10000	5000
2721	311	609	1000	10000	5000
2722	311	610	1000	10000	5000
2723	311	615	1000	10000	5000
2724	311	616	1000	10000	5000
2725	311	621	1000	10000	5000
2726	311	622	1000	10000	5000
2727	311	627	1000	10000	5000
2728	311	628	1000	10000	5000
2729	311	633	1000	10000	5000
2730	311	634	1000	10000	5000
2731	311	639	1000	10000	5000
2732	311	640	1000	10000	5000
2733	311	645	1000	10000	5000
2734	311	646	1000	10000	5000
2735	311	651	1000	10000	5000
2736	311	652	1000	10000	5000
2737	311	657	1000	10000	5000
2738	311	658	1000	10000	5000
2739	311	663	1000	10000	5000
2740	311	667	1000	10000	5000
2741	311	671	1000	10000	5000
2742	311	675	1000	10000	5000
2743	311	679	1000	10000	5000
2744	311	683	1000	10000	5000
2745	311	687	1000	10000	5000
2746	311	691	1000	10000	5000
2747	311	692	1000	10000	5000
2748	311	697	1000	10000	5000
2749	311	698	1000	10000	5000
2750	311	703	1000	10000	5000
2751	311	704	1000	10000	5000
2752	311	709	1000	10000	5000
2753	311	710	1000	10000	5000
2754	311	715	1000	10000	5000
2755	311	716	1000	10000	5000
2756	311	721	1000	10000	5000
2757	311	722	1000	10000	5000
2758	311	727	1000	10000	5000
2759	311	731	1000	10000	5000
2760	311	732	1000	10000	5000
2761	311	737	1000	10000	5000
2762	311	741	1000	10000	5000
2763	311	745	1000	10000	5000
2764	311	749	1000	10000	5000
2765	311	753	1000	10000	5000
2766	311	757	1000	10000	5000
2767	311	758	1000	10000	5000
2768	311	763	1000	10000	5000
2769	311	764	1000	10000	5000
2770	312	10	1000	10000	5000
2771	312	14	1000	10000	5000
2772	312	18	1000	10000	5000
2773	312	22	1000	10000	5000
2774	312	26	1000	10000	5000
2775	312	30	1000	10000	5000
2776	312	34	1000	10000	5000
2777	312	38	1000	10000	5000
2778	312	42	1000	10000	5000
2779	312	46	1000	10000	5000
2780	312	50	1000	10000	5000
2781	312	54	1000	10000	5000
2782	312	58	1000	10000	5000
2783	312	62	1000	10000	5000
2784	312	66	1000	10000	5000
2785	312	70	1000	10000	5000
2786	312	74	1000	10000	5000
2787	312	78	1000	10000	5000
2788	312	82	1000	10000	5000
2789	312	86	1000	10000	5000
2790	312	90	1000	10000	5000
2791	312	94	1000	10000	5000
2792	312	98	1000	10000	5000
2793	312	102	1000	10000	5000
2794	312	106	1000	10000	5000
2795	312	110	1000	10000	5000
2796	312	114	1000	10000	5000
2797	312	118	1000	10000	5000
2798	312	122	1000	10000	5000
2799	312	126	1000	10000	5000
2800	312	130	1000	10000	5000
2801	312	134	1000	10000	5000
2802	312	138	1000	10000	5000
2803	312	142	1000	10000	5000
2804	312	146	1000	10000	5000
2805	312	150	1000	10000	5000
2806	312	154	1000	10000	5000
2807	312	158	1000	10000	5000
2808	312	162	1000	10000	5000
2809	312	166	1000	10000	5000
2810	312	170	1000	10000	5000
2811	312	174	1000	10000	5000
2812	312	178	1000	10000	5000
2813	312	182	1000	10000	5000
2814	312	186	1000	10000	5000
2815	312	190	1000	10000	5000
2816	312	194	1000	10000	5000
2817	312	198	1000	10000	5000
2818	312	202	1000	10000	5000
2819	312	206	1000	10000	5000
2820	312	210	1000	10000	5000
2821	312	214	1000	10000	5000
2822	312	218	1000	10000	5000
2823	312	222	1000	10000	5000
2824	312	226	1000	10000	5000
2825	312	230	1000	10000	5000
2826	312	234	1000	10000	5000
2827	312	238	1000	10000	5000
2828	312	242	1000	10000	5000
2829	312	246	1000	10000	5000
2830	312	250	1000	10000	5000
2831	312	254	1000	10000	5000
2832	312	258	1000	10000	5000
2833	312	262	1000	10000	5000
2834	312	266	1000	10000	5000
2835	312	270	1000	10000	5000
2836	312	274	1000	10000	5000
2837	312	278	1000	10000	5000
2838	312	282	1000	10000	5000
2839	312	286	1000	10000	5000
2840	312	290	1000	10000	5000
2841	312	294	1000	10000	5000
2842	312	298	1000	10000	5000
2843	312	302	1000	10000	5000
2844	312	306	1000	10000	5000
2845	312	310	1000	10000	5000
2846	312	314	1000	10000	5000
2847	312	318	1000	10000	5000
2848	312	322	1000	10000	5000
2849	312	326	1000	10000	5000
2850	312	330	1000	10000	5000
2851	312	334	1000	10000	5000
2852	312	338	1000	10000	5000
2853	312	342	1000	10000	5000
2854	312	346	1000	10000	5000
2855	312	350	1000	10000	5000
2856	312	354	1000	10000	5000
2857	312	358	1000	10000	5000
2858	312	362	1000	10000	5000
2859	312	366	1000	10000	5000
2860	312	370	1000	10000	5000
2861	312	374	1000	10000	5000
2862	312	378	1000	10000	5000
2863	312	382	1000	10000	5000
2864	312	386	1000	10000	5000
2865	312	390	1000	10000	5000
2866	312	394	1000	10000	5000
2867	312	398	1000	10000	5000
2868	312	402	1000	10000	5000
2869	312	406	1000	10000	5000
2870	312	410	1000	10000	5000
2871	312	414	1000	10000	5000
2872	312	418	1000	10000	5000
2873	312	422	1000	10000	5000
2874	312	426	1000	10000	5000
2875	312	430	1000	10000	5000
2876	312	434	1000	10000	5000
2877	312	438	1000	10000	5000
2878	312	442	1000	10000	5000
2879	312	446	1000	10000	5000
2880	312	450	1000	10000	5000
2881	312	454	1000	10000	5000
2882	312	458	1000	10000	5000
2883	312	462	1000	10000	5000
2884	312	466	1000	10000	5000
2885	312	470	1000	10000	5000
2886	312	474	1000	10000	5000
2887	312	478	1000	10000	5000
2888	312	482	1000	10000	5000
2889	312	486	1000	10000	5000
2890	312	490	1000	10000	5000
2891	312	494	1000	10000	5000
2892	312	498	1000	10000	5000
2893	312	502	1000	10000	5000
2894	312	506	1000	10000	5000
2895	312	510	1000	10000	5000
2896	312	514	1000	10000	5000
2897	312	518	1000	10000	5000
2898	312	522	1000	10000	5000
2899	312	526	1000	10000	5000
2900	312	530	1000	10000	5000
2901	312	534	1000	10000	5000
2902	312	538	1000	10000	5000
2903	312	542	1000	10000	5000
2904	312	546	1000	10000	5000
2905	312	550	1000	10000	5000
2906	312	554	1000	10000	5000
2907	312	558	1000	10000	5000
2908	312	562	1000	10000	5000
2909	312	566	1000	10000	5000
2910	312	570	1000	10000	5000
2911	312	575	1000	10000	5000
2912	312	576	1000	10000	5000
2913	312	581	1000	10000	5000
2914	312	582	1000	10000	5000
2915	312	587	1000	10000	5000
2916	312	588	1000	10000	5000
2917	312	593	1000	10000	5000
2918	312	594	1000	10000	5000
2919	312	599	1000	10000	5000
2920	312	600	1000	10000	5000
2921	312	605	1000	10000	5000
2922	312	606	1000	10000	5000
2923	312	611	1000	10000	5000
2924	312	612	1000	10000	5000
2925	312	617	1000	10000	5000
2926	312	618	1000	10000	5000
2927	312	623	1000	10000	5000
2928	312	624	1000	10000	5000
2929	312	629	1000	10000	5000
2930	312	630	1000	10000	5000
2931	312	635	1000	10000	5000
2932	312	636	1000	10000	5000
2933	312	641	1000	10000	5000
2934	312	642	1000	10000	5000
2935	312	647	1000	10000	5000
2936	312	648	1000	10000	5000
2937	312	653	1000	10000	5000
2938	312	654	1000	10000	5000
2939	312	659	1000	10000	5000
2940	312	660	1000	10000	5000
2941	312	664	1000	10000	5000
2942	312	668	1000	10000	5000
2943	312	672	1000	10000	5000
2944	312	676	1000	10000	5000
2945	312	680	1000	10000	5000
2946	312	684	1000	10000	5000
2947	312	688	1000	10000	5000
2948	312	693	1000	10000	5000
2949	312	694	1000	10000	5000
2950	312	699	1000	10000	5000
2951	312	700	1000	10000	5000
2952	312	705	1000	10000	5000
2953	312	706	1000	10000	5000
2954	312	711	1000	10000	5000
2955	312	712	1000	10000	5000
2956	312	717	1000	10000	5000
2957	312	718	1000	10000	5000
2958	312	723	1000	10000	5000
2959	312	724	1000	10000	5000
2960	312	728	1000	10000	5000
2961	312	733	1000	10000	5000
2962	312	734	1000	10000	5000
2963	312	738	1000	10000	5000
2964	312	742	1000	10000	5000
2965	312	746	1000	10000	5000
2966	312	750	1000	10000	5000
2967	312	754	1000	10000	5000
2968	312	759	1000	10000	5000
2969	312	760	1000	10000	5000
2970	312	765	1000	10000	5000
2971	312	766	1000	10000	5000
2972	313	11	1000	10000	5000
2973	313	15	1000	10000	5000
2974	313	19	1000	10000	5000
2975	313	23	1000	10000	5000
2976	313	27	1000	10000	5000
2977	313	31	1000	10000	5000
2978	313	35	1000	10000	5000
2979	313	39	1000	10000	5000
2980	313	43	1000	10000	5000
2981	313	47	1000	10000	5000
2982	313	51	1000	10000	5000
2983	313	55	1000	10000	5000
2984	313	59	1000	10000	5000
2985	313	63	1000	10000	5000
2986	313	67	1000	10000	5000
2987	313	71	1000	10000	5000
2988	313	75	1000	10000	5000
2989	313	79	1000	10000	5000
2990	313	83	1000	10000	5000
2991	313	87	1000	10000	5000
2992	313	91	1000	10000	5000
2993	313	95	1000	10000	5000
2994	313	99	1000	10000	5000
2995	313	103	1000	10000	5000
2996	313	107	1000	10000	5000
2997	313	111	1000	10000	5000
2998	313	115	1000	10000	5000
2999	313	119	1000	10000	5000
3000	313	123	1000	10000	5000
3001	313	127	1000	10000	5000
3002	313	131	1000	10000	5000
3003	313	135	1000	10000	5000
3004	313	139	1000	10000	5000
3005	313	143	1000	10000	5000
3006	313	147	1000	10000	5000
3007	313	151	1000	10000	5000
3008	313	155	1000	10000	5000
3009	313	159	1000	10000	5000
3010	313	163	1000	10000	5000
3011	313	167	1000	10000	5000
3012	313	171	1000	10000	5000
3013	313	175	1000	10000	5000
3014	313	179	1000	10000	5000
3015	313	183	1000	10000	5000
3016	313	187	1000	10000	5000
3017	313	191	1000	10000	5000
3018	313	195	1000	10000	5000
3019	313	199	1000	10000	5000
3020	313	203	1000	10000	5000
3021	313	207	1000	10000	5000
3022	313	211	1000	10000	5000
3023	313	215	1000	10000	5000
3024	313	219	1000	10000	5000
3025	313	223	1000	10000	5000
3026	313	227	1000	10000	5000
3027	313	231	1000	10000	5000
3028	313	235	1000	10000	5000
3029	313	239	1000	10000	5000
3030	313	243	1000	10000	5000
3031	313	247	1000	10000	5000
3032	313	251	1000	10000	5000
3033	313	255	1000	10000	5000
3034	313	259	1000	10000	5000
3035	313	263	1000	10000	5000
3036	313	267	1000	10000	5000
3037	313	271	1000	10000	5000
3038	313	275	1000	10000	5000
3039	313	279	1000	10000	5000
3040	313	283	1000	10000	5000
3041	313	287	1000	10000	5000
3042	313	291	1000	10000	5000
3043	313	295	1000	10000	5000
3044	313	299	1000	10000	5000
3045	313	303	1000	10000	5000
3046	313	307	1000	10000	5000
3047	313	311	1000	10000	5000
3048	313	315	1000	10000	5000
3049	313	319	1000	10000	5000
3050	313	323	1000	10000	5000
3051	313	327	1000	10000	5000
3052	313	331	1000	10000	5000
3053	313	335	1000	10000	5000
3054	313	339	1000	10000	5000
3055	313	343	1000	10000	5000
3056	313	347	1000	10000	5000
3057	313	351	1000	10000	5000
3058	313	355	1000	10000	5000
3059	313	359	1000	10000	5000
3060	313	363	1000	10000	5000
3061	313	367	1000	10000	5000
3062	313	371	1000	10000	5000
3063	313	375	1000	10000	5000
3064	313	379	1000	10000	5000
3065	313	383	1000	10000	5000
3066	313	387	1000	10000	5000
3067	313	391	1000	10000	5000
3068	313	395	1000	10000	5000
3069	313	399	1000	10000	5000
3070	313	403	1000	10000	5000
3071	313	407	1000	10000	5000
3072	313	411	1000	10000	5000
3073	313	415	1000	10000	5000
3074	313	419	1000	10000	5000
3075	313	423	1000	10000	5000
3076	313	427	1000	10000	5000
3077	313	431	1000	10000	5000
3078	313	435	1000	10000	5000
3079	313	439	1000	10000	5000
3080	313	443	1000	10000	5000
3081	313	447	1000	10000	5000
3082	313	451	1000	10000	5000
3083	313	455	1000	10000	5000
3084	313	459	1000	10000	5000
3085	313	463	1000	10000	5000
3086	313	467	1000	10000	5000
3087	313	471	1000	10000	5000
3088	313	475	1000	10000	5000
3089	313	479	1000	10000	5000
3090	313	483	1000	10000	5000
3091	313	487	1000	10000	5000
3092	313	491	1000	10000	5000
3093	313	495	1000	10000	5000
3094	313	499	1000	10000	5000
3095	313	503	1000	10000	5000
3096	313	507	1000	10000	5000
3097	313	511	1000	10000	5000
3098	313	515	1000	10000	5000
3099	313	519	1000	10000	5000
3100	313	523	1000	10000	5000
3101	313	527	1000	10000	5000
3102	313	531	1000	10000	5000
