Id	MapId	Row	Col[1]	Col[2]	Col[3]	Col[4]	Col[5]	Col[6]	Col[7]	Col[8]
604	2306	5	0	0	0	0	0	0	0	0
605	2306	4	0	0	1	0	0	0	0	1
606	2306	3	0	0	0	0	0	0	0	0
607	2306	2	0	0	0	0	0	0	0	0
608	2306	1	0	0	0	0	0	0	0	0
609	2307	8	0	0	0	0	1	1	1	1
610	2307	7	0	0	0	0	0	0	0	0
611	2307	6	0	0	1	0	0	0	0	0
612	2307	5	0	0	0	0	0	0	0	0
613	2307	4	0	0	0	0	0	0	0	0
614	2307	3	0	0	0	0	0	0	0	0
615	2307	2	1	0	1	0	0	0	0	1
616	2307	1	1	0	0	0	1	1	1	1
617	2308	8	1	1	1	1	1	1	1	1
618	2308	7	0	0	0	0	0	0	0	1
619	2308	6	0	0	0	0	0	0	0	1
620	2308	5	0	0	0	0	1	1	0	1
621	2308	4	0	0	0	0	1	1	0	1
622	2308	3	0	0	0	0	0	0	0	1
623	2308	2	0	0	0	0	0	0	0	1
624	2308	1	1	1	1	0	0	0	1	1
625	2309	8	0	1	1	1	1	1	1	1
626	2309	7	0	0	0	0	0	0	1	1
627	2309	6	0	0	0	0	0	0	1	1
628	2309	5	0	0	0	0	0	0	1	1
629	2309	4	0	0	0	0	0	0	1	1
630	2309	3	0	0	0	0	0	0	1	1
631	2309	2	0	0	0	0	0	0	1	1
632	2309	1	0	0	0	1	1	1	1	1
633	2310	8	1	1	0	0	0	0	0	0
634	2310	7	0	0	0	0	0	0	0	0
635	2310	6	0	0	0	0	1	0	0	0
636	2310	5	0	0	1	0	0	0	0	0
637	2310	4	0	0	0	0	0	0	0	0
638	2310	3	0	0	0	0	0	0	0	1
639	2310	2	0	0	0	0	0	0	0	1
640	2310	1	0	0	0	0	0	0	1	1
641	2401	8	1	1	1	1	1	1	1	1
642	2401	7	1	0	0	0	0	0	1	1
643	2401	6	1	0	0	0	0	0	0	1
644	2401	5	0	0	0	0	0	0	0	1
645	2401	4	1	0	0	0	0	0	0	1
646	2401	3	1	0	0	0	0	0	0	1
647	2401	2	1	0	0	0	1	0	0	1
648	2401	1	1	1	1	1	1	1	1	1
649	2402	8	1	1	0	0	0	0	0	1
650	2402	7	1	1	0	0	0	0	0	1
651	2402	6	1	0	0	0	0	0	0	1
652	2402	5	1	0	0	0	0	0	1	1
653	2402	4	0	0	0	0	0	0	0	1
654	2402	3	0	0	0	0	0	0	0	0
655	2402	2	0	0	0	0	0	0	0	1
656	2402	1	1	0	0	0	0	0	1	1
657	2403	8	1	1	1	1	1	1	1	1
658	2403	7	1	0	0	0	1	0	0	0
659	2403	6	0	0	0	0	0	0	0	0
660	2403	5	0	0	0	0	0	0	0	0
661	2403	4	0	0	0	0	0	0	1	1
662	2403	3	1	0	0	0	0	0	1	1
663	2403	2	1	0	0	0	0	0	1	1
664	2403	1	1	1	1	1	1	1	1	1
665	2404	8	1	1	1	1	1	1	1	1
666	2404	7	0	0	0	0	1	1	1	1
667	2404	6	0	0	0	0	1	1	1	1
668	2404	5	0	0	0	0	0	0	0	1
669	2404	4	1	0	0	0	1	1	1	1
670	2404	3	0	0	0	0	0	0	0	1
671	2404	2	0	0	0	0	1	1	1	1
672	2404	1	0	0	0	0	1	1	1	1
673	2405	8	1	1	1	1	1	1	1	1
674	2405	7	0	0	0	0	0	0	0	1
675	2405	6	0	0	0	0	0	0	0	0
676	2405	5	0	0	0	0	1	0	0	0
677	2405	4	0	0	0	0	1	0	0	1
678	2405	3	0	1	0	0	0	0	0	1
679	2405	2	0	0	0	0	0	0	0	1
680	2405	1	1	1	1	1	1	1	1	1
681	2406	8	0	0	0	0	0	0	1	0
682	2406	7	0	0	0	0	0	0	0	0
683	2406	6	0	0	0	0	0	0	0	0
684	2406	5	0	1	0	0	0	0	0	0
685	2406	4	0	0	0	0	0	0	0	0
686	2406	3	0	0	0	1	0	1	0	0
687	2406	2	0	1	0	0	0	0	0	0
688	2406	1	0	0	0	0	0	0	0	0
689	2407	8	1	1	0	0	0	0	0	0
690	2407	7	1	1	0	0	1	0	0	0
691	2407	6	0	0	0	0	0	0	0	1
692	2407	5	0	0	0	0	0	0	0	0
693	2407	4	0	0	0	0	0	0	0	0
694	2407	3	0	0	0	0	0	0	0	0
695	2407	2	0	0	0	0	0	0	0	0
696	2407	1	1	0	0	1	0	0	0	1
697	2408	8	1	1	1	1	1	1	1	1
698	2408	7	0	0	0	0	0	1	1	1
699	2408	6	0	1	0	0	0	0	0	1
700	2408	5	0	0	0	0	0	0	0	1
701	2408	4	0	0	0	0	0	0	0	1
702	2408	3	0	0	0	0	0	0	0	1
703	2408	2	0	0	0	0	0	0	0	1
704	2408	1	0	0	0	0	0	0	0	1
705	2409	8	1	0	0	0	0	0	1	1
706	2409	7	0	0	0	0	0	0	1	1
707	2409	6	0	0	0	1	0	0	0	0
708	2409	5	0	0	0	0	0	0	0	0
709	2409	4	0	0	0	0	0	0	0	1
710	2409	3	0	0	0	0	0	0	0	0
711	2409	2	0	0	0	0	0	0	0	1
712	2409	1	1	0	0	0	1	0	0	1
713	2410	8	0	0	0	0	1	1	0	0
714	2410	7	0	0	1	0	1	1	0	0
715	2410	6	0	0	0	0	0	0	0	0
716	2410	5	0	0	0	0	0	0	0	0
717	2410	4	0	0	0	0	0	0	0	0
718	2410	3	0	0	0	0	0	0	0	0
719	2410	2	0	0	0	1	0	0	0	1
720	2410	1	0	0	0	0	0	0	0	1
721	2501	8	1	1	1	1	1	1	1	1
722	2501	7	1	0	0	1	0	0	1	1
723	2501	6	1	0	0	0	0	0	0	1
724	2501	5	1	0	0	0	0	0	0	1
725	2501	4	1	0	0	1	0	0	0	1
726	2501	3	1	0	0	0	0	0	0	1
727	2501	2	1	0	1	0	0	0	0	1
728	2501	1	1	1	1	1	1	1	1	1
729	2502	8	0	0	1	1	1	0	0	0
730	2502	7	0	0	0	0	0	0	0	0
731	2502	6	0	0	0	0	0	0	0	0
732	2502	5	0	0	0	0	0	1	0	0
733	2502	4	0	0	0	0	0	0	0	0
734	2502	3	0	0	0	0	0	0	1	1
735	2502	2	0	0	0	0	0	0	0	1
736	2502	1	1	1	0	0	0	1	0	0
737	2503	8	0	0	0	0	0	0	0	1
738	2503	7	0	0	0	1	0	0	0	1
739	2503	6	0	0	0	0	0	1	0	1
740	2503	5	0	0	0	0	0	0	0	1
741	2503	4	0	0	0	0	0	0	0	0
742	2503	3	0	0	0	0	0	0	0	0
743	2503	2	0	0	0	0	0	1	0	0
744	2503	1	0	0	1	0	0	0	0	0
745	2504	8	1	1	1	1	1	1	1	1
746	2504	7	1	0	0	0	1	1	1	1
747	2504	6	1	0	0	0	0	0	1	1
748	2504	5	1	0	0	0	0	0	0	1
749	2504	4	1	0	0	0	0	0	0	1
750	2504	3	1	0	0	1	0	1	1	1
751	2504	2	1	0	0	0	0	1	1	1
752	2504	1	1	1	1	1	1	1	1	1
753	2505	8	1	1	1	1	1	1	1	1
754	2505	7	0	0	0	1	0	0	0	1
755	2505	6	1	0	0	0	0	1	1	1
756	2505	5	1	1	0	0	0	0	0	1
757	2505	4	1	0	0	0	0	0	0	1
758	2505	3	1	0	0	0	0	0	0	1
759	2505	2	1	0	0	0	0	1	1	1
760	2505	1	0	0	0	0	0	1	1	1
761	2506	8	0	0	0	1	1	0	0	1
762	2506	7	0	0	0	0	0	0	0	0
763	2506	6	0	0	0	0	0	0	0	0
764	2506	5	0	0	0	0	0	0	0	0
765	2506	4	0	0	0	1	0	0	0	0
766	2506	3	0	0	0	1	0	0	0	1
767	2506	2	0	0	0	1	0	0	0	0
768	2506	1	1	1	1	1	1	0	0	1
769	2507	8	1	0	0	0	0	0	0	1
770	2507	7	1	0	0	0	0	0	0	1
771	2507	6	0	0	0	0	0	0	0	0
772	2507	5	1	0	0	0	1	0	0	0
773	2507	4	1	0	0	0	0	0	0	0
774	2507	3	1	0	0	0	0	0	0	0
775	2507	2	0	0	0	0	1	0	0	0
776	2507	1	0	0	0	0	1	0	0	0
777	2508	8	1	1	1	1	1	1	1	1
778	2508	7	0	0	0	0	0	0	0	1
779	2508	6	0	1	0	0	0	0	0	1
780	2508	5	0	0	0	1	1	0	0	1
781	2508	4	0	0	0	0	0	0	0	1
782	2508	3	0	0	0	0	0	0	0	1
783	2508	2	0	0	0	0	0	0	0	1
784	2508	1	0	0	0	0	0	1	0	1
785	2509	8	1	1	0	0	0	0	0	0
786	2509	7	0	0	0	0	0	0	0	1
787	2509	6	0	0	0	0	0	0	0	1
788	2509	5	0	0	1	1	1	0	0	0
789	2509	4	0	0	0	0	0	0	0	1
790	2509	3	1	0	0	0	0	0	0	1
791	2509	2	1	0	0	0	0	0	0	0
792	2509	1	0	0	0	0	0	0	1	1
793	2510	8	0	0	0	0	0	1	1	0
794	2510	7	0	0	0	0	0	0	0	0
795	2510	6	0	0	0	0	0	0	0	0
796	2510	5	0	0	1	0	0	0	0	0
797	2510	4	0	0	1	0	0	0	0	0
798	2510	3	0	0	0	0	0	0	0	1
799	2510	2	0	0	0	0	0	0	1	1
800	2510	1	0	0	0	0	1	0	0	0
801	3101	8	1	1	1	1	1	1	1	1
802	3101	7	1	0	1	1	0	0	0	1
803	3101	6	1	0	1	1	0	1	0	1
804	3101	5	1	0	1	1	0	1	0	1
805	3101	4	1	0	1	1	0	1	0	1
806	3101	3	1	0	1	1	1	1	0	1
807	3101	2	1	0	0	0	0	0	0	1
808	3101	1	1	1	1	1	1	1	1	1
809	3102	8	1	1	1	1	1	1	1	1
810	3102	7	1	1	0	1	0	0	0	1
811	3102	6	1	0	0	0	0	0	0	1
812	3102	5	1	0	0	0	0	0	0	1
813	3102	4	1	0	0	0	0	0	0	1
814	3102	3	1	0	0	0	0	0	0	1
815	3102	2	1	0	0	0	0	0	0	1
816	3102	1	1	1	1	1	1	1	1	1
817	3103	8	1	1	1	1	1	1	1	1
818	3103	7	1	0	0	0	0	1	0	0
819	3103	6	0	0	0	0	0	0	0	0
820	3103	5	0	0	0	0	0	0	0	0
821	3103	4	0	0	0	0	0	0	0	0
822	3103	3	0	0	0	0	1	0	0	0
823	3103	2	0	0	0	0	0	0	0	0
824	3103	1	0	0	0	0	0	0	1	1
825	3104	8	1	1	1	1	1	1	1	1
826	3104	7	1	0	0	0	1	0	0	1
827	3104	6	1	0	0	0	0	0	0	1
828	3104	5	1	0	0	0	0	0	0	1
829	3104	4	1	1	1	0	0	0	0	1
830	3104	3	1	1	0	0	0	0	0	1
831	3104	2	1	0	0	0	0	0	0	1
832	3104	1	1	1	1	1	1	1	1	1
833	3105	8	1	0	0	0	0	0	0	1
834	3105	7	1	1	0	0	0	0	0	1
835	3105	6	1	0	0	0	1	1	0	1
836	3105	5	1	0	0	0	0	0	0	1
837	3105	4	1	1	0	0	0	0	0	1
838	3105	3	1	0	0	0	0	0	0	1
839	3105	2	1	0	0	0	0	0	0	1
840	3105	1	1	0	0	0	1	0	0	1
841	3106	8	1	1	1	1	1	1	1	1
842	3106	7	0	0	0	0	0	0	0	1
843	3106	6	0	1	0	0	0	0	0	0
844	3106	5	0	0	0	0	1	0	0	0
845	3106	4	0	0	0	0	1	0	0	1
846	3106	3	0	1	0	0	0	0	0	1
847	3106	2	0	0	0	0	0	0	0	1
848	3106	1	1	1	1	1	1	1	1	1
849	3107	8	1	1	1	1	1	1	1	1
850	3107	7	0	0	0	0	0	0	0	1
851	3107	6	0	1	0	0	0	0	0	1
852	3107	5	0	0	0	1	1	0	0	1
853	3107	4	0	0	0	0	0	0	0	1
854	3107	3	0	0	0	0	0	0	0	1
855	3107	2	0	0	0	0	0	0	0	1
856	3107	1	0	0	0	0	0	1	0	1
857	3108	8	1	0	0	0	0	0	0	0
858	3108	7	1	0	0	1	1	0	0	0
859	3108	6	1	0	0	1	1	0	0	0
860	3108	5	1	0	0	0	0	0	0	0
861	3108	4	1	0	0	0	0	0	0	0
862	3108	3	1	1	0	0	0	0	0	0
863	3108	2	1	0	0	0	0	0	1	0
864	3108	1	1	1	1	1	1	1	1	1
865	3201	8	1	1	1	1	1	1	1	1
866	3201	7	1	0	0	0	0	0	0	1
867	3201	6	1	0	0	0	0	0	0	1
868	3201	5	1	1	0	0	0	0	0	1
869	3201	4	1	0	0	0	0	0	0	1
870	3201	3	1	0	0	0	0	0	1	1
871	3201	2	1	0	0	0	0	0	0	1
872	3201	1	1	0	0	0	0	1	1	1
873	3202	8	1	1	1	1	1	1	1	1
874	3202	7	1	0	0	0	0	0	0	1
875	3202	6	0	0	0	0	0	0	0	1
876	3202	5	0	0	0	0	0	0	0	0
877	3202	4	1	1	0	0	0	1	1	0
878	3202	3	0	0	0	0	0	1	1	0
879	3202	2	0	0	1	0	0	0	0	0
880	3202	1	1	1	1	1	1	1	1	1
881	3203	8	1	1	1	1	1	1	1	1
882	3203	7	1	0	0	0	0	1	1	1
883	3203	6	1	0	0	0	0	0	0	1
884	3203	5	1	1	0	0	0	0	0	1
885	3203	4	1	0	0	0	0	0	0	1
886	3203	3	1	0	0	0	0	0	0	1
887	3203	2	1	0	0	0	0	0	0	1
888	3203	1	1	1	0	0	0	1	1	1
889	3204	8	1	1	1	1	1	1	1	1
890	3204	7	1	0	0	1	0	0	0	1
891	3204	6	1	0	0	1	0	0	0	1
892	3204	5	1	1	0	0	0	0	0	1
893	3204	4	1	0	0	0	0	0	0	1
894	3204	3	1	0	0	0	0	0	1	1
895	3204	2	1	0	0	0	0	0	0	1
896	3204	1	1	1	1	1	1	1	1	1
897	3205	8	1	0	0	0	0	0	0	0
898	3205	7	0	0	0	0	0	0	0	0
899	3205	6	0	0	0	0	0	0	0	0
900	3205	5	0	0	0	0	0	0	0	0
901	3205	4	0	0	0	0	0	0	0	0
902	3205	3	1	0	0	0	0	0	0	0
903	3205	2	0	0	0	0	0	0	1	0
904	3205	1	0	0	1	0	0	0	0	0
905	3206	8	1	0	0	0	1	0	0	1
906	3206	7	0	0	0	1	0	0	0	0
907	3206	6	0	0	1	0	0	0	0	0
908	3206	5	0	0	0	0	0	0	0	0
909	3206	4	0	0	0	0	0	0	0	0
910	3206	3	0	0	0	0	0	0	0	0
911	3206	2	0	0	0	0	0	0	0	1
912	3206	1	0	0	0	0	0	0	0	0
913	3207	8	1	1	1	1	1	1	1	1
914	3207	7	0	0	0	0	0	0	0	0
915	3207	6	0	0	0	0	0	0	0	1
916	3207	5	0	0	0	0	0	0	0	0
917	3207	4	0	0	0	0	0	0	0	0
918	3207	3	0	0	0	0	0	0	0	0
919	3207	2	0	0	0	1	0	0	0	0
920	3207	1	1	1	1	1	1	1	1	1
921	3208	8	1	1	0	0	0	0	0	0
922	3208	7	1	0	0	0	0	0	0	0
923	3208	6	1	0	0	0	0	0	0	0
924	3208	5	0	0	0	0	0	0	0	0
925	3208	4	0	0	0	0	0	0	0	0
926	3208	3	1	0	0	0	0	0	0	0
927	3208	2	1	0	0	0	0	0	0	0
928	3208	1	1	0	0	0	0	0	0	0
929	3301	8	1	1	1	1	1	1	1	1
930	3301	7	1	0	0	0	0	1	0	1
931	3301	6	1	0	1	0	0	1	0	1
932	3301	5	1	0	1	0	0	1	0	1
933	3301	4	1	0	1	0	0	1	0	1
934	3301	3	1	0	1	0	0	1	0	1
935	3301	2	1	0	1	0	0	0	0	1
936	3301	1	1	1	1	1	1	1	1	1
937	3302	8	1	1	1	1	1	1	1	1
938	3302	7	1	0	0	0	0	0	0	1
939	3302	6	1	0	0	0	0	0	0	1
940	3302	5	1	0	0	0	0	0	0	1
941	3302	4	1	0	0	0	0	0	0	1
942	3302	3	1	0	0	0	0	0	0	1
943	3302	2	1	0	0	0	1	0	0	1
944	3302	1	1	0	0	0	1	0	1	1
945	3303	8	0	1	0	0	0	0	0	1
946	3303	7	0	0	0	1	0	0	0	1
947	3303	6	0	0	0	0	0	0	1	1
948	3303	5	0	0	0	0	0	0	0	1
949	3303	4	0	0	0	0	0	0	0	1
950	3303	3	1	0	0	0	0	0	0	1
951	3303	2	0	0	0	0	0	0	0	1
952	3303	1	0	0	1	0	0	0	0	1
953	3304	8	1	1	1	1	1	1	1	1
954	3304	7	1	0	1	1	1	1	0	1
955	3304	6	0	0	1	1	1	1	0	0
956	3304	5	1	0	1	1	0	0	0	1
957	3304	4	1	0	0	0	0	0	0	1
958	3304	3	1	0	0	0	0	0	0	0
959	3304	2	0	0	0	0	0	0	0	0
960	3304	1	0	0	0	0	0	1	1	0
961	3305	8	1	0	0	1	1	1	1	1
962	3305	7	0	0	0	0	0	0	0	0
963	3305	6	0	0	0	0	0	0	0	0
964	3305	5	0	0	0	0	0	0	0	0
965	3305	4	0	0	0	0	0	0	0	0
966	3305	3	1	0	0	0	0	0	0	0
967	3305	2	0	0	0	0	0	0	0	0
968	3305	1	0	0	0	0	0	0	0	1
969	3306	8	0	0	0	0	0	0	0	0
970	3306	7	1	0	0	0	0	0	0	0
971	3306	6	1	0	0	1	0	0	1	0
972	3306	5	0	0	0	0	0	0	0	0
973	3306	4	0	0	0	0	0	0	0	0
974	3306	3	0	0	0	0	0	0	0	0
975	3306	2	1	0	1	0	0	0	0	1
976	3306	1	1	0	0	0	0	0	0	1
977	3307	8	0	0	0	0	0	0	0	0
978	3307	7	0	0	0	0	0	0	0	0
979	3307	6	1	1	1	0	0	0	0	0
980	3307	5	0	0	0	0	0	0	0	0
981	3307	4	0	0	0	0	0	0	0	0
982	3307	3	0	0	0	0	0	0	0	0
983	3307	2	0	0	1	0	0	1	0	0
984	3307	1	1	1	0	0	0	0	0	0
985	3308	8	1	1	1	1	1	1	1	1
986	3308	7	1	1	1	0	1	0	0	0
987	3308	6	0	0	0	0	0	0	0	1
988	3308	5	0	0	0	0	0	0	0	1
989	3308	4	1	0	0	0	0	0	0	0
990	3308	3	1	0	0	0	0	0	0	0
991	3308	2	0	0	0	0	0	1	1	1
992	3308	1	1	0	0	0	0	1	1	1
993	3401	8	1	1	1	1	1	1	1	1
994	3401	7	1	0	0	0	0	1	0	1
995	3401	6	1	0	0	0	0	1	0	1
996	3401	5	1	1	1	1	1	1	0	1
997	3401	4	1	0	0	0	0	0	0	1
998	3401	3	1	0	0	0	0	1	0	1
999	3401	2	1	0	0	0	0	1	0	1
1000	3401	1	1	1	1	1	1	1	1	1
1001	3402	8	1	1	1	1	1	1	1	1
1002	3402	7	0	0	0	0	0	0	1	1
1003	3402	6	1	0	0	0	0	1	0	0
1004	3402	5	1	0	0	0	0	0	0	0
1005	3402	4	0	0	0	0	0	0	0	0
1006	3402	3	0	0	1	0	0	0	0	0
1007	3402	2	0	0	0	0	1	0	0	0
1008	3402	1	1	1	1	1	1	1	1	1
1009	3403	8	1	1	1	0	0	0	1	1
1010	3403	7	0	1	0	0	0	0	0	0
1011	3403	6	0	0	0	0	0	0	0	0
1012	3403	5	0	0	0	0	0	1	0	0
1013	3403	4	1	0	0	0	0	0	0	0
1014	3403	3	0	0	0	1	0	0	0	0
1015	3403	2	0	0	0	1	0	0	0	0
1016	3403	1	1	1	1	1	1	1	1	1
1017	3404	8	1	1	1	1	1	1	1	1
1018	3404	7	1	1	0	0	0	0	0	1
1019	3404	6	0	1	0	0	0	0	0	1
1020	3404	5	0	0	0	0	0	0	0	1
1021	3404	4	0	0	0	0	0	0	0	0
1022	3404	3	0	0	0	0	0	0	0	0
1023	3404	2	0	0	0	0	0	0	0	0
1024	3404	1	0	0	0	0	1	0	0	0
1025	3405	8	1	1	0	0	0	0	0	1
1026	3405	7	1	1	0	0	0	0	0	1
1027	3405	6	1	0	0	0	0	0	0	1
1028	3405	5	1	0	0	0	0	0	0	1
1029	3405	4	1	0	0	0	0	0	0	1
1030	3405	3	1	0	0	0	0	0	0	1
1031	3405	2	1	0	0	0	0	1	1	1
1032	3405	1	1	1	0	1	0	0	0	1
1033	3406	8	0	0	0	0	0	0	0	1
1034	3406	7	0	0	0	0	0	0	0	0
1035	3406	6	0	0	0	0	0	0	0	0
1036	3406	5	0	0	0	0	0	0	0	0
1037	3406	4	0	0	0	0	0	0	0	1
1038	3406	3	0	1	0	0	0	0	0	0
1039	3406	2	0	0	0	0	0	0	0	0
1040	3406	1	1	0	0	0	0	0	0	1
1041	3407	8	1	1	1	0	1	0	0	0
1042	3407	7	0	0	0	0	1	0	1	0
1043	3407	6	0	0	0	0	0	0	0	0
1044	3407	5	0	0	0	0	0	0	0	1
1045	3407	4	0	0	0	0	0	0	1	1
1046	3407	3	1	0	0	0	0	0	0	0
1047	3407	2	0	0	0	0	0	0	1	1
1048	3407	1	1	1	0	0	0	0	0	1
1049	3408	8	0	0	1	1	0	0	0	0
1050	3408	7	0	0	0	0	0	0	0	0
1051	3408	6	1	0	0	0	0	0	0	0
1052	3408	5	1	0	0	0	0	0	0	1
1053	3408	4	1	0	0	0	0	0	0	1
1054	3408	3	1	0	0	0	0	0	0	0
1055	3408	2	0	0	0	0	0	0	0	0
1056	3408	1	0	0	0	1	0	0	0	0
