Id	NodeTypeName	NodeTypeIcon	NodeTypeDesc	SmallIcon	NodeTypeEffectUrl
30062	Defense Order	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	The defense system has been triggered again. Where did they come from?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30063	Recur and Iterate	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	It is never going to end.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30064	Resort to Force	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	If you cannot get around it, just tear it down.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30065	Reset Order	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	Fallen enemies have risen again, as if they had not taken any damage before.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30066	Reset Order	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	Fallen enemies have risen again, as if they had not taken any damage before.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30067	Elimination Order	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3... 2... 1... Run!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30068	Elimination Order	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3... 2... 1... Run!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30069	Formatting	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	All records deleted. The format is completed successfully.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30070	Formatting	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	All records deleted. The format is completed successfully.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30071	Defense Order	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	The defense system has been triggered again. Where did they come from?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30072	Defense Order	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	The defense system has been triggered again. Where did they come from?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30073	Recur and Iterate	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	It is never going to end.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30074	Resort to Force	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	If you cannot get around it, just tear it down.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30075	Reset Order	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	Fallen enemies have risen again, as if they had not taken any damage before.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30076	Reset Order	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	Fallen enemies have risen again, as if they had not taken any damage before.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30077	Elimination Order	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3... 2... 1... Run!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30078	Elimination Order	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3... 2... 1... Run!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30079	Formatting	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	All records deleted. The format is completed successfully.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30080	Formatting	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	All records deleted. The format is completed successfully.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30081	Guards	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	It is almost a given that a door behind a bunch of guards is destined to be broken open.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40011	Familiarity	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40012	Familiarity	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40013	Going All-Out	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is just a little bit too many of them.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40014	Strength Beats Technique	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	As long as your fists are big enough.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40015	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40016	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40017	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40018	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40019	Nip and Tuck	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40020	Nip and Tuck	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40021	Familiarity	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40022	Familiarity	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40023	Going All-Out	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is just a little bit too many of them.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40024	Strength Beats Technique	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	As long as your fists are big enough.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40025	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40026	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40027	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40028	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40029	Nip and Tuck	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40030	Nip and Tuck	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40031	Familiarity	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40032	Familiarity	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40033	Going All-Out	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is just a little bit too many of them.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40034	Strength Beats Technique	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	As long as your fists are big enough.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40035	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40036	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40037	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40038	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40039	Nip and Tuck	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40040	Nip and Tuck	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40041	Familiarity	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40042	Familiarity	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40043	Going All-Out	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is just a little bit too many of them.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40044	Strength Beats Technique	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	As long as your fists are big enough.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40045	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40046	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40047	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40048	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40049	Nip and Tuck	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40050	Nip and Tuck	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40051	Familiarity	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40052	Going All-Out	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is just a little bit too many of them.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40053	Strength Beats Technique	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	As long as your fists are big enough.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40054	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40055	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40056	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40057	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40058	Nip and Tuck	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40059	Nip and Tuck	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40061	Familiarity	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	A familiar room with familiar... or unfamiliar guards.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40062	Going All-Out	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is just a little bit too many of them.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40063	Strength Beats Technique	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	As long as your fists are big enough.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40064	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40065	Backed Into a Corner	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is you backing the enemies into a corner!\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40066	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40067	Float Like a Butterfly	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	It is suggested that strategic flexibility be maintained.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40068	Nip and Tuck	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40069	Nip and Tuck	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	Is this thing unbreakable?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50011	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50012	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50013	Tides	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Did they bring the tides, or did the tides bring them?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50014	Sanity	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Stay sane.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50015	Abyss	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50016	"Abyss"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50017	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50018	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50019	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50020	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50021	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50022	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50023	Tides	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Did they bring the tides, or did the tides bring them?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50024	Sanity	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Stay sane.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50025	Abyss	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50026	"Abyss"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50027	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50028	"The End"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	But not now, not here.\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50029	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50030	"Lunacy"	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Pull yourself together...?\n\n<color=#f05642><i>This battle will become fiercer and give extra [Crimson Insights].</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50031	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50032	Calling	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The sound of the tide is getting closer.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50033	Tides	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	Did they bring the tides, or did the tides bring them?	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50034	Sanity	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	Stay sane.	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50035	Abyss	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	The abyss is staring back at you.\n\n<color=#f05642><i>This battle will become fiercer and give extra Artifacts.</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
