Index	Id	Score	Level
1183	13000700	851000	184
1184	13000700	860250	185
1185	13000700	869550	186
1186	13000700	878900	187
1187	13000700	888300	188
1188	13000700	897750	189
1189	13000700	907250	190
1190	13000700	916800	191
1191	13000700	926400	192
1192	13000700	936050	193
1193	13000700	945750	194
1194	13000700	955500	195
1195	13000700	965300	196
1196	13000700	975150	197
1197	13000700	985050	198
1198	13000700	995000	199
1199	13000700	1005000	200
1200	13000700	1015050	201
1201	13000700	1025150	202
1202	13000700	1035300	203
1203	13000700	1045500	204
1204	13000700	1055750	205
1205	13000700	1066050	206
1206	13000700	1076400	207
1207	13000700	1086800	208
1208	13000700	1097250	209
1209	13000700	1107750	210
1210	13000700	1118300	211
1211	13000700	1128900	212
1212	13000700	1139550	213
1213	13000700	1150250	214
1214	13000700	1161000	215
1215	13000700	1171800	216
1216	13000700	1182650	217
1217	13000700	1193550	218
1218	13000700	1204500	219
1219	13000700	1215500	220
1220	13000700	1226550	221
1221	13000700	1237650	222
1222	13000700	1248800	223
1223	13000700	1260000	224
1224	13000700	1271250	225
1225	13000700	1282550	226
1226	13000700	1293900	227
1227	13000700	1305300	228
1228	13000700	1316750	229
1229	13000700	1328250	230
1230	13000700	1339800	231
1231	13000700	1351400	232
1232	13000700	1363050	233
1233	13000700	1374750	234
1234	13000700	1386500	235
1235	13000700	1398300	236
1236	13000700	1410150	237
1237	13000700	1422050	238
1238	13000700	1434000	239
1239	13000700	1446000	240
1240	13000700	1458050	241
1241	13000700	1470150	242
1242	13000700	1482300	243
1243	13000700	1494500	244
1244	13000700	1506750	245
1245	13000700	1519050	246
1246	13000700	1531400	247
1247	13000700	1543800	248
1248	13000700	1556250	249
1249	13000700	1568750	250
1250	13000700	1581300	251
1251	13000700	1593900	252
1252	13000700	1606550	253
1253	13000700	1619250	254
1254	13000700	1632000	255
1255	13000700	1644800	256
1256	13000700	1657650	257
1257	13000700	1670550	258
1258	13000700	1683500	259
1259	13000700	1696500	260
1260	13000700	1709550	261
1261	13000700	1722650	262
1262	13000700	1735800	263
1263	13000700	1749000	264
1264	13000700	1762250	265
1265	13000700	1775550	266
1266	13000700	1788900	267
1267	13000700	1802300	268
1268	13000700	1815750	269
1269	13000700	1829250	270
1270	13000700	1842800	271
1271	13000700	1856400	272
1272	13000700	1870050	273
1273	13000700	1883750	274
1274	13000700	1897500	275
1275	13000700	1911300	276
1276	13000700	1925150	277
1277	13000700	1939050	278
1278	13000700	1953000	279
1279	13000700	1967000	280
1280	13000700	1981050	281
1281	13000700	1995150	282
1282	13000700	2009300	283
1283	13000700	2023500	284
1284	13000700	2037750	285
1285	13000700	2052050	286
1286	13000700	2066400	287
1287	13000700	2080800	288
1288	13000700	2095250	289
1289	13000700	2109750	290
1290	13000700	2124300	291
1291	13000700	2138900	292
1292	13000700	2153550	293
1293	13000700	2168250	294
1294	13000700	2183000	295
1295	13000700	2197800	296
1296	13000700	2212650	297
1297	13000700	2227550	298
1298	13000700	2242500	299
1299	13000700	2257500	300
1300	13000700	2272550	301
1301	13000700	2287650	302
1302	13000700	2302800	303
1303	13000700	2318000	304
1304	13000700	2333250	305
1305	13000700	2348550	306
1306	13000700	2363900	307
1307	13000700	2379300	308
1308	13000700	2394750	309
1309	13000700	2410250	310
1310	13000700	2425800	311
1311	13000700	2441400	312
1312	13000700	2457050	313
1313	13000700	2472750	314
1314	13000700	2488500	315
1315	13000700	2504300	316
1316	13000700	2520150	317
1317	13000700	2536050	318
1318	13000700	2552000	319
1319	13000700	2568000	320
1320	13000700	2584050	321
1321	13000700	2600150	322
1322	13000700	2616300	323
1323	13000700	2632500	324
1324	13000700	2648750	325
1325	13000700	2665050	326
1326	13000700	2681400	327
1327	13000700	2697800	328
1328	13000700	2714250	329
1329	13000700	2730750	330
1330	13000700	2747300	331
1331	13000700	2763900	332
1332	13000700	2780550	333
1333	13000700	2797250	334
1334	13000700	2814000	335
1335	13000700	2830800	336
1336	13000700	2847650	337
1337	13000700	2864550	338
1338	13000700	2881500	339
1339	13000700	2898500	340
1340	13000700	2915550	341
1341	13000700	2932650	342
1342	13000700	2949800	343
1343	13000700	2967000	344
1344	13000700	2984250	345
1345	13000700	3001550	346
1346	13000700	3018900	347
1347	13000700	3036300	348
1348	13000700	3053750	349
1349	13000700	3071250	350
1350	13000700	3088800	351
1351	13000700	3106400	352
1352	13000700	3124050	353
1353	13000700	3141750	354
1354	13000700	3159500	355
1355	13000700	3177300	356
1356	13000700	3195150	357
1357	13000700	3213050	358
1358	13000700	3231000	359
1359	13000700	3249000	360
1360	13000700	3267050	361
1361	13000700	3285150	362
1362	13000700	3303300	363
1363	13000700	3321500	364
1364	13000700	3339750	365
1365	13000700	3358050	366
1366	13000700	3376400	367
1367	13000700	3394800	368
1368	13000700	3413250	369
1369	13000700	3431750	370
1370	13000700	3450300	371
1371	13000700	3468900	372
1372	13000700	3487550	373
1373	13000700	3506250	374
1374	13000700	3525000	375
1375	13000700	3543800	376
1376	13000700	3562650	377
1377	13000700	3581550	378
1378	13000700	3600500	379
1379	13000700	3619500	380
1380	13000700	3638550	381
1381	13000700	3657650	382
1382	13000700	3676800	383
1383	13000700	3696000	384
1384	13000700	3715250	385
1385	13000700	3734550	386
1386	13000700	3753900	387
1387	13000700	3773300	388
1388	13000700	3792750	389
1389	13000700	3812250	390
1390	13000700	3831800	391
1391	13000700	3851400	392
1392	13000700	3871050	393
1393	13000700	3890750	394
1394	13000700	3910500	395
1395	13000700	3930300	396
1396	13000700	3950150	397
1397	13000700	3970050	398
1398	13000700	3990000	399
1399	13000700	4010000	400
1400	13000700	4030050	401
1401	13000700	4050150	402
1402	13000700	4070300	403
1403	13000700	4090500	404
1404	13000700	4110750	405
1405	13000700	4131050	406
1406	13000700	4151400	407
1407	13000700	4171800	408
1408	13000700	4192250	409
1409	13000700	4212750	410
1410	13000700	4233300	411
1411	13000700	4253900	412
1412	13000700	4274550	413
1413	13000700	4295250	414
1414	13000700	4316000	415
1415	13000700	4336800	416
1416	13000700	4357650	417
1417	13000700	4378550	418
1418	13000700	4399500	419
1419	13000700	4420500	420
1420	13000700	4441550	421
1421	13000700	4462650	422
1422	13000700	4483800	423
1423	13000700	4505000	424
1424	13000700	4526250	425
1425	13000700	4547550	426
1426	13000700	4568900	427
1427	13000700	4590300	428
1428	13000700	4611750	429
1429	13000700	4633250	430
1430	13000700	4654800	431
1431	13000700	4676400	432
1432	13000700	4698050	433
1433	13000700	4719750	434
1434	13000700	4741500	435
1435	13000700	4763300	436
1436	13000700	4785150	437
1437	13000700	4807050	438
1438	13000700	4829000	439
1439	13000700	4851000	440
1440	13000700	4873050	441
1441	13000700	4895150	442
1442	13000700	4917300	443
1443	13000700	4939500	444
1444	13000700	4961750	445
1445	13000700	4984050	446
1446	13000700	5006400	447
1447	13000700	5028800	448
1448	13000700	5051250	449
1449	13000700	5073750	450
1450	13000700	5096300	451
1451	13000700	5118900	452
1452	13000700	5141550	453
1453	13000700	5164250	454
1454	13000700	5187000	455
1455	13000700	5209800	456
1456	13000700	5232650	457
1457	13000700	5255550	458
1458	13000700	5278500	459
1459	13000700	5301500	460
1460	13000700	5324550	461
1461	13000700	5347650	462
1462	13000700	5370800	463
1463	13000700	5394000	464
1464	13000700	5417250	465
1465	13000700	5440550	466
1466	13000700	5463900	467
1467	13000700	5487300	468
1468	13000700	5510750	469
1469	13000700	5534250	470
1470	13000700	5557800	471
1471	13000700	5581400	472
1472	13000700	5605050	473
1473	13000700	5628750	474
1474	13000700	5652500	475
1475	13000700	5676300	476
1476	13000700	5700150	477
1477	13000700	5724050	478
1478	13000700	5748000	479
1479	13000700	5772000	480
1480	13000700	5796050	481
1481	13000700	5820150	482
1482	13000700	5844300	483
1483	13000700	5868500	484
1484	13000700	5892750	485
1485	13000700	5917050	486
1486	13000700	5941400	487
1487	13000700	5965800	488
1488	13000700	5990250	489
1489	13000700	6014750	490
1490	13000700	6039300	491
1491	13000700	6063900	492
1492	13000700	6088550	493
1493	13000700	6113250	494
1494	13000700	6138000	495
1495	13000700	6162800	496
1496	13000700	6187650	497
1497	13000700	6212550	498
1498	13000700	6237500	499
1499	13000700	6262500	500
1500	13000700	6287550	501
1501	13000700	6312650	502
1502	13000700	6337800	503
1503	13000700	6363000	504
1504	13000700	6388250	505
1505	13000700	6413550	506
1506	13000700	6438900	507
1507	13000700	6464300	508
1508	13000700	6489750	509
1509	13000700	6515250	510
1510	13000700	6540800	511
1511	13000700	6566400	512
1512	13000700	6592050	513
1513	13000700	6617750	514
1514	13000700	6643500	515
1515	13000700	6669300	516
1516	13000700	6695150	517
1517	13000700	6721050	518
1518	13000700	6747000	519
1519	13000700	6773000	520
1520	13000700	6799050	521
1521	13000700	6825150	522
1522	13000700	6851300	523
1523	13000700	6877500	524
1524	13000700	6903750	525
1525	13000700	6930050	526
1526	13000700	6956400	527
1527	13000700	6982800	528
1528	13000700	7009250	529
1529	13000700	7035750	530
1530	13000700	7062300	531
1531	13000700	7088900	532
1532	13000700	7115550	533
1533	13000700	7142250	534
1534	13000700	7169000	535
1535	13000700	7195800	536
1536	13000700	7222650	537
1537	13000700	7249550	538
1538	13000700	7276500	539
1539	13000700	7303500	540
1540	13000700	7330550	541
1541	13000700	7357650	542
1542	13000700	7384800	543
1543	13000700	7412000	544
1544	13000700	7439250	545
1545	13000700	7466550	546
1546	13000700	7493900	547
1547	13000700	7521300	548
1548	13000700	7548750	549
1549	13000700	7576250	550
1550	13000700	7603800	551
1551	13000700	7631400	552
1552	13000700	7659050	553
1553	13000700	7686750	554
1554	13000700	7714500	555
1555	13000700	7742300	556
1556	13000700	7770150	557
1557	13000700	7798050	558
1558	13000700	7826000	559
1559	13000700	7854000	560
1560	13000700	7882050	561
1561	13000700	7910150	562
1562	13000700	7938300	563
1563	13000700	7966500	564
1564	13000700	7994750	565
1565	13000700	8023050	566
1566	13000700	8051400	567
1567	13000700	8079800	568
1568	13000700	8108250	569
1569	13000700	8136750	570
1570	13000700	8165300	571
1571	13000700	8193900	572
1572	13000700	8222550	573
1573	13000700	8251250	574
1574	13000700	8280000	575
1575	13000700	8308800	576
1576	13000700	8337650	577
1577	13000700	8366550	578
1578	13000700	8395500	579
1579	13000700	8424500	580
1580	13000700	8453550	581
1581	13000700	8482650	582
1582	13000700	8511800	583
1583	13000700	8541000	584
1584	13000700	8570250	585
1585	13000700	8599550	586
1586	13000700	8628900	587
1587	13000700	8658300	588
1588	13000700	8687750	589
1589	13000700	8717250	590
1590	13000700	8746800	591
1591	13000700	8776400	592
1592	13000700	8806050	593
1593	13000700	8835750	594
1594	13000700	8865500	595
1595	13000700	8895300	596
1596	13000700	8925150	597
1597	13000700	8955050	598
1598	13000700	8985000	599
1599	13000700	9015000	600
1600	13000700	9045050	601
1601	13000700	9075150	602
1602	13000700	9105300	603
1603	13000700	9135500	604
1604	13000700	9165750	605
1605	13000700	9196050	606
1606	13000700	9226400	607
1607	13000700	9256800	608
1608	13000700	9287250	609
1609	13000700	9317750	610
1610	13000700	9348300	611
1611	13000700	9378900	612
1612	13000700	9409550	613
1613	13000700	9440250	614
1614	13000700	9471000	615
1615	13000700	9501800	616
1616	13000700	9532650	617
1617	13000700	9563550	618
1618	13000700	9594500	619
1619	13000700	9625500	620
1620	13000700	9656550	621
1621	13000700	9687650	622
1622	13000700	9718800	623
1623	13000700	9750000	624
1624	13000700	9781250	625
1625	13000700	9812550	626
1626	13000700	9843900	627
1627	13000700	9875300	628
1628	13000700	9906750	629
1629	13000700	9938250	630
1630	13000700	9969800	631
1631	13000700	10001400	632
1632	13000700	10033050	633
1633	13000700	10064750	634
1634	13000700	10096500	635
1635	13000700	10128300	636
1636	13000700	10160150	637
1637	13000700	10192050	638
1638	13000700	10224000	639
1639	13000700	10256000	640
1640	13000700	10288050	641
1641	13000700	10320150	642
1642	13000700	10352300	643
1643	13000700	10384500	644
1644	13000700	10416750	645
1645	13000700	10449050	646
1646	13000700	10481400	647
1647	13000700	10513800	648
1648	13000700	10546250	649
1649	13000700	10578750	650
1650	13000700	10611300	651
1651	13000700	10643900	652
1652	13000700	10676550	653
1653	13000700	10709250	654
1654	13000700	10742000	655
1655	13000700	10774800	656
1656	13000700	10807650	657
1657	13000700	10840550	658
1658	13000700	10873500	659
1659	13000700	10906500	660
1660	13000700	10939550	661
1661	13000700	10972650	662
1662	13000700	11005800	663
1663	13000700	11039000	664
1664	13000700	11072250	665
1665	13000700	11105550	666
1666	13000700	11138900	667
1667	13000700	11172300	668
1668	13000700	11205750	669
1669	13000700	11239250	670
1670	13000700	11272800	671
1671	13000700	11306400	672
1672	13000700	11340050	673
1673	13000700	11373750	674
1674	13000700	11407500	675
1675	13000700	11441300	676
1676	13000700	11475150	677
1677	13000700	11509050	678
1678	13000700	11543000	679
1679	13000700	11577000	680
1680	13000700	11611050	681
1681	13000700	11645150	682
1682	13000700	11679300	683
1683	13000700	11713500	684
1684	13000700	11747750	685
1685	13000700	11782050	686
1686	13000700	11816400	687
1687	13000700	11850800	688
1688	13000700	11885250	689
1689	13000700	11919750	690
1690	13000700	11954300	691
1691	13000700	11988900	692
1692	13000700	12023550	693
1693	13000700	12058250	694
1694	13000700	12093000	695
1695	13000700	12127800	696
1696	13000700	12162650	697
1697	13000700	12197550	698
1698	13000700	12232500	699
1699	13000700	12267500	700
1700	13000700	12302550	701
1701	13000700	12337650	702
1702	13000700	12372800	703
1703	13000700	12408000	704
1704	13000700	12443250	705
1705	13000700	12478550	706
1706	13000700	12513900	707
1707	13000700	12549300	708
1708	13000700	12584750	709
1709	13000700	12620250	710
1710	13000700	12655800	711
1711	13000700	12691400	712
1712	13000700	12727050	713
1713	13000700	12762750	714
1714	13000700	12798500	715
1715	13000700	12834300	716
1716	13000700	12870150	717
1717	13000700	12906050	718
1718	13000700	12942000	719
1719	13000700	12978000	720
1720	13000700	13014050	721
1721	13000700	13050150	722
1722	13000700	13086300	723
1723	13000700	13122500	724
1724	13000700	13158750	725
1725	13000700	13195050	726
1726	13000700	13231400	727
1727	13000700	13267800	728
1728	13000700	13304250	729
1729	13000700	13340750	730
1730	13000700	13377300	731
1731	13000700	13413900	732
1732	13000700	13450550	733
1733	13000700	13487250	734
1734	13000700	13524000	735
1735	13000700	13560800	736
1736	13000700	13597650	737
1737	13000700	13634550	738
1738	13000700	13671500	739
1739	13000700	13708500	740
1740	13000700	13745550	741
1741	13000700	13782650	742
1742	13000700	13819800	743
1743	13000700	13857000	744
1744	13000700	13894250	745
1745	13000700	13931550	746
1746	13000700	13968900	747
1747	13000700	14006300	748
1748	13000700	14043750	749
1749	13000700	14081250	750
1750	13000700	14118800	751
1751	13000700	14156400	752
1752	13000700	14194050	753
1753	13000700	14231750	754
1754	13000700	14269500	755
1755	13000700	14307300	756
1756	13000700	14345150	757
1757	13000700	14383050	758
1758	13000700	14421000	759
1759	13000700	14459000	760
1760	13000700	14497050	761
1761	13000700	14535150	762
1762	13000700	14573300	763
1763	13000700	14611500	764
1764	13000700	14649750	765
1765	13000700	14688050	766
1766	13000700	14726400	767
1767	13000700	14764800	768
1768	13000700	14803250	769
1769	13000700	14841750	770
1770	13000700	14880300	771
1771	13000700	14918900	772
1772	13000700	14957550	773
1773	13000700	14996250	774
1774	13000700	15035000	775
1775	13000700	15073800	776
1776	13000700	15112650	777
1777	13000700	15151550	778
1778	13000700	15190500	779
1779	13000700	15229500	780
1780	13000700	15268550	781
1781	13000700	15307650	782
1782	13000700	15346800	783
1783	13000700	15386000	784
1784	13000700	15425250	785
1785	13000700	15464550	786
1786	13000700	15503900	787
1787	13000700	15543300	788
1788	13000700	15582750	789
1789	13000700	15622250	790
1790	13000700	15661800	791
1791	13000700	15701400	792
1792	13000700	15741050	793
1793	13000700	15780750	794
1794	13000700	15820500	795
1795	13000700	15860300	796
1796	13000700	15900150	797
1797	13000700	15940050	798
1798	13000700	15980000	799
1799	13000700	16020000	800
1800	13000700	16060050	801
1801	13000700	16100150	802
1802	13000700	16140300	803
1803	13000700	16180500	804
1804	13000700	16220750	805
1805	13000700	16261050	806
1806	13000700	16301400	807
1807	13000700	16341800	808
1808	13000700	16382250	809
1809	13000700	16422750	810
1810	13000700	16463300	811
1811	13000700	16503900	812
1812	13000700	16544550	813
1813	13000700	16585250	814
1814	13000700	16626000	815
1815	13000700	16666800	816
1816	13000700	16707650	817
1817	13000700	16748550	818
1818	13000700	16789500	819
1819	13000700	16830500	820
1820	13000700	16871550	821
1821	13000700	16912650	822
1822	13000700	16953800	823
1823	13000700	16995000	824
1824	13000700	17036250	825
1825	13000700	17077550	826
1826	13000700	17118900	827
1827	13000700	17160300	828
1828	13000700	17201750	829
1829	13000700	17243250	830
1830	13000700	17284800	831
1831	13000700	17326400	832
1832	13000700	17368050	833
1833	13000700	17409750	834
1834	13000700	17451500	835
1835	13000700	17493300	836
1836	13000700	17535150	837
1837	13000700	17577050	838
1838	13000700	17619000	839
1839	13000700	17661000	840
1840	13000700	17703050	841
1841	13000700	17745150	842
1842	13000700	17787300	843
1843	13000700	17829500	844
1844	13000700	17871750	845
1845	13000700	17914050	846
1846	13000700	17956400	847
1847	13000700	17998800	848
1848	13000700	18041250	849
1849	13000700	18083750	850
1850	13000700	18126300	851
1851	13000700	18168900	852
1852	13000700	18211550	853
1853	13000700	18254250	854
1854	13000700	18297000	855
1855	13000700	18339800	856
1856	13000700	18382650	857
1857	13000700	18425550	858
1858	13000700	18468500	859
1859	13000700	18511500	860
1860	13000700	18554550	861
1861	13000700	18597650	862
1862	13000700	18640800	863
1863	13000700	18684000	864
1864	13000700	18727250	865
1865	13000700	18770550	866
1866	13000700	18813900	867
1867	13000700	18857300	868
1868	13000700	18900750	869
1869	13000700	18944250	870
1870	13000700	18987800	871
1871	13000700	19031400	872
1872	13000700	19075050	873
1873	13000700	19118750	874
1874	13000700	19162500	875
1875	13000700	19206300	876
1876	13000700	19250150	877
1877	13000700	19294050	878
1878	13000700	19338000	879
1879	13000700	19382000	880
1880	13000700	19426050	881
1881	13000700	19470150	882
1882	13000700	19514300	883
1883	13000700	19558500	884
1884	13000700	19602750	885
1885	13000700	19647050	886
1886	13000700	19691400	887
1887	13000700	19735800	888
1888	13000700	19780250	889
1889	13000700	19824750	890
1890	13000700	19869300	891
1891	13000700	19913900	892
1892	13000700	19958550	893
1893	13000700	20003250	894
1894	13000700	20048000	895
1895	13000700	20092800	896
1896	13000700	20137650	897
1897	13000700	20182550	898
1898	13000700	20227500	899
1899	13000700	20272500	900
1900	13000700	20317550	901
1901	13000700	20362650	902
1902	13000700	20407800	903
1903	13000700	20453000	904
1904	13000700	20498250	905
1905	13000700	20543550	906
1906	13000700	20588900	907
1907	13000700	20634300	908
1908	13000700	20679750	909
1909	13000700	20725250	910
1910	13000700	20770800	911
1911	13000700	20816400	912
1912	13000700	20862050	913
1913	13000700	20907750	914
1914	13000700	20953500	915
1915	13000700	20999300	916
1916	13000700	21045150	917
1917	13000700	21091050	918
1918	13000700	21137000	919
1919	13000700	21183000	920
1920	13000700	21229050	921
1921	13000700	21275150	922
1922	13000700	21321300	923
1923	13000700	21367500	924
1924	13000700	21413750	925
1925	13000700	21460050	926
1926	13000700	21506400	927
1927	13000700	21552800	928
1928	13000700	21599250	929
1929	13000700	21645750	930
1930	13000700	21692300	931
1931	13000700	21738900	932
1932	13000700	21785550	933
1933	13000700	21832250	934
1934	13000700	21879000	935
1935	13000700	21925800	936
1936	13000700	21972650	937
1937	13000700	22019550	938
1938	13000700	22066500	939
1939	13000700	22113500	940
1940	13000700	22160550	941
1941	13000700	22207650	942
1942	13000700	22254800	943
1943	13000700	22302000	944
1944	13000700	22349250	945
1945	13000700	22396550	946
1946	13000700	22443900	947
1947	13000700	22491300	948
1948	13000700	22538750	949
1949	13000700	22586250	950
1950	13000700	22633800	951
1951	13000700	22681400	952
1952	13000700	22729050	953
1953	13000700	22776750	954
1954	13000700	22824500	955
1955	13000700	22872300	956
1956	13000700	22920150	957
1957	13000700	22968050	958
1958	13000700	23016000	959
1959	13000700	23064000	960
1960	13000700	23112050	961
1961	13000700	23160150	962
1962	13000700	23208300	963
1963	13000700	23256500	964
1964	13000700	23304750	965
1965	13000700	23353050	966
1966	13000700	23401400	967
1967	13000700	23449800	968
1968	13000700	23498250	969
1969	13000700	23546750	970
1970	13000700	23595300	971
1971	13000700	23643900	972
1972	13000700	23692550	973
1973	13000700	23741250	974
1974	13000700	23790000	975
1975	13000700	23838800	976
1976	13000700	23887650	977
1977	13000700	23936550	978
1978	13000700	23985500	979
1979	13000700	24034500	980
1980	13000700	24083550	981
1981	13000700	24132650	982
1982	13000700	24181800	983
1983	13000700	24231000	984
1984	13000700	24280250	985
1985	13000700	24329550	986
1986	13000700	24378900	987
1987	13000700	24428300	988
1988	13000700	24477750	989
1989	13000700	24527250	990
1990	13000700	24576800	991
1991	13000700	24626400	992
1992	13000700	24676050	993
1993	13000700	24725750	994
1994	13000700	24775500	995
1995	13000700	24825300	996
1996	13000700	24875150	997
1997	13000700	24925050	998
1998	13000700	24975000	999
