Id	PowerId	Level	Type	TypeParam[1]	TypeParam[2]	TypeParam[3]	AttribId	AttribGrowRateId	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	SubSkillId[1]	SubSkillId[2]	SubSkillId[3]	SubSkillId[4]	SubSkillId[5]	SubSkillId[6]	SubSkillId[7]	SubSkillId[8]	SubSkillId[9]	SubSkillId[10]	SubSkillId[11]	SubSkillId[12]	SubSkillId[13]	SubSkillId[14]	SubMagicId[1]	SubMagicId[2]	SubMagicId[3]	SubMagicId[4]	SubMagicId[5]	SubMagicId[6]	SubMagicId[7]	SubMagicId[8]	SubMagicId[9]	SubMagicId[10]	SubMagicId[11]	SubMagicId[12]	SubMagicId[13]	SubMagicId[14]
2135	108216	35											100801	100802	100803	100804	100805	100806									100800	100801	100802	100803	100804	100805								
2136	108217	1											100821														100851	100853	100854											
2137	108217	2											100821														100851	100853	100854											
2138	108217	3											100821														100851	100853	100854											
2139	108217	4											100821														100851	100853	100854											
2140	108217	5											100821														100851	100853	100854											
2141	108217	6											100821														100851	100853	100854											
2142	108217	7											100821														100851	100853	100854											
2143	108217	8											100821														100851	100853	100854											
2144	108217	9											100821														100851	100853	100854											
2145	108217	10											100821														100851	100853	100854											
2146	108217	11											100821														100851	100853	100854											
2147	108217	12											100821														100851	100853	100854											
2148	108217	13											100821														100851	100853	100854											
2149	108217	14											100821														100851	100853	100854											
2150	108217	15											100821														100851	100853	100854											
2151	108217	16											100821														100851	100853	100854											
2152	108217	17											100821														100851	100853	100854											
2153	108217	18											100821														100851	100853	100854											
2154	108217	19											100821														100851	100853	100854											
2155	108217	20											100821														100851	100853	100854											
2156	108217	21											100821														100851	100853	100854											
2157	108217	22											100821														100851	100853	100854											
2158	108217	23											100821														100851	100853	100854											
2159	108217	24											100821														100851	100853	100854											
2160	108217	25											100821														100851	100853	100854											
2161	108217	26											100821														100851	100853	100854											
2162	108217	27											100821														100851	100853	100854											
2163	108217	28											100821														100851	100853	100854											
2164	108217	29											100821														100851	100853	100854											
2165	108217	30											100821														100851	100853	100854											
2166	108217	31											100821														100851	100853	100854											
2167	108217	32											100821														100851	100853	100854											
2168	108217	33											100821														100851	100853	100854											
2169	108217	34											100821														100851	100853	100854											
2170	108217	35											100821														100851	100853	100854											
2171	108218	1											100818														100868													
2172	108218	2											100818														100868													
2173	108218	3											100818														100868													
2174	108218	4											100818														100868													
2175	108218	5											100818														100868													
2176	108218	6											100818														100868													
2177	108218	7											100818														100868													
2178	108218	8											100818														100868													
2179	108218	9											100818														100868													
2180	108218	10											100818														100868													
2181	108218	11											100818														100868													
2182	108218	12											100818														100868													
2183	108218	13											100818														100868													
2184	108218	14											100818														100868													
2185	108218	15											100818														100868													
2186	108218	16											100818														100868													
2187	108218	17											100818														100868													
2188	108218	18											100818														100868													
2189	108218	19											100818														100868													
2190	108218	20											100818														100868													
2191	108218	21											100818														100868													
2192	108218	22											100818														100868													
2193	108218	23											100818														100868													
2194	108218	24											100818														100868													
2195	108218	25											100818														100868													
2196	108218	26											100818														100868													
2197	108218	27											100818														100868													
2198	108218	28											100818														100868													
2199	108218	29											100818														100868													
2200	108218	30											100818														100868													
2201	108218	31											100818														100868													
2202	108218	32											100818														100868													
2203	108218	33											100818														100868													
2204	108218	34											100818														100868													
2205	108218	35											100818														100868													
2206	108221	1							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2207	108221	2							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2208	108221	3							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2209	108221	4							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2210	108221	5							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2211	108221	6							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2212	108221	7							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2213	108221	8							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2214	108221	9							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2215	108221	10							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2216	108221	11							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2217	108221	12							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2218	108221	13							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2219	108221	14							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2220	108221	15							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2221	108221	16							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2222	108221	17							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2223	108221	18							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2224	108221	19							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2225	108221	20							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2226	108221	21							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2227	108221	22							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2228	108221	23							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2229	108221	24							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2230	108221	25							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2231	108221	26							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2232	108221	27							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2233	108221	28							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2234	108221	29							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2235	108221	30							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2236	108221	31							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2237	108221	32							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2238	108221	33							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2239	108221	34							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2240	108221	35							100860				100824	100825	100826	100827	100828	100829	100831								100844	100845	100846	100847	100848	100849	100867							
2241	108222	1							100875																															
2242	108223	1							100085																															
2243	108223	2							100085																															
2244	108223	3							100085																															
2245	108223	4							100085																															
2246	108223	5							100085																															
2247	108223	6							100085																															
2248	108223	7							100085																															
2249	108223	8							100085																															
2250	108223	9							100085																															
2251	108223	10							100085																															
2252	108223	11							100085																															
2253	108223	12							100085																															
2254	108223	13							100085																															
2255	108223	14							100085																															
2256	108223	15							100085																															
2257	108223	16							100085																															
2258	108223	17							100085																															
2259	108223	18							100085																															
2260	108223	19							100085																															
2261	108223	20							100085																															
2262	108223	21							100085																															
2263	108223	22							100085																															
2264	108223	23							100085																															
2265	108223	24							100085																															
2266	108223	25							100085																															
2267	108223	26							100085																															
2268	108223	27							100085																															
2269	108223	28							100085																															
2270	108223	29							100085																															
2271	108223	30							100085																															
2272	108223	31							100085																															
2273	108223	32							100085																															
2274	108223	33							100085																															
2275	108223	34							100085																															
2276	108223	35							100085																															
2277	108227	1							100879																															
2278	108224	1							100890																															
2279	108225	1							100892																															
2280	108226	1							100894																															
2281	102201	1											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2282	102201	2											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2283	102201	3											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2284	102201	4											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2285	102201	5											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2286	102201	6											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2287	102201	7											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2288	102201	8											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2289	102201	9											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2290	102201	10											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2291	102201	11											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2292	102201	12											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2293	102201	13											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2294	102201	14											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2295	102201	15											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2296	102201	16											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2297	102201	17											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2298	102201	18											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2299	102201	19											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2300	102201	20											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2301	102201	21											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2302	102201	22											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2303	102201	23											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2304	102201	24											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2305	102201	25											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2306	102201	26											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2307	102201	27											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2308	102201	28											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2309	102201	29											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2310	102201	30											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2311	102201	31											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2312	102201	32											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2313	102201	33											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2314	102201	34											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2315	102201	35											101207	101208	101209	101231	101232	101233									101210	101211	101212											
2316	102206	1											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2317	102206	2											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2318	102206	3											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2319	102206	4											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2320	102206	5											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2321	102206	6											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2322	102206	7											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2323	102206	8											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2324	102206	9											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2325	102206	10											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2326	102206	11											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2327	102206	12											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2328	102206	13											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2329	102206	14											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2330	102206	15											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2331	102206	16											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2332	102206	17											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2333	102206	18											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2334	102206	19											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2335	102206	20											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2336	102206	21											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2337	102206	22											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2338	102206	23											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2339	102206	24											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2340	102206	25											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2341	102206	26											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2342	102206	27											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2343	102206	28											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2344	102206	29											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2345	102206	30											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2346	102206	31											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2347	102206	32											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2348	102206	33											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2349	102206	34											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2350	102206	35											101213	101214	101215	101237	101238	101239									101230	101231	101232	101233	101234	101235								
2351	102211	1											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2352	102211	2											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2353	102211	3											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2354	102211	4											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2355	102211	5											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2356	102211	6											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2357	102211	7											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2358	102211	8											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2359	102211	9											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2360	102211	10											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2361	102211	11											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2362	102211	12											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2363	102211	13											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2364	102211	14											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2365	102211	15											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2366	102211	16											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2367	102211	17											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2368	102211	18											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2369	102211	19											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2370	102211	20											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2371	102211	21											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2372	102211	22											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2373	102211	23											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2374	102211	24											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2375	102211	25											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2376	102211	26											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2377	102211	27											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2378	102211	28											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2379	102211	29											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2380	102211	30											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2381	102211	31											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2382	102211	32											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2383	102211	33											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2384	102211	34											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2385	102211	35											101210	101211	101212	101234	101235	101236									101220	101221	101222	101223	101224	101225								
2386	102216	1											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2387	102216	2											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2388	102216	3											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2389	102216	4											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2390	102216	5											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2391	102216	6											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2392	102216	7											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2393	102216	8											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2394	102216	9											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2395	102216	10											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2396	102216	11											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2397	102216	12											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2398	102216	13											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2399	102216	14											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2400	102216	15											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2401	102216	16											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2402	102216	17											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2403	102216	18											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2404	102216	19											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2405	102216	20											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2406	102216	21											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2407	102216	22											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2408	102216	23											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2409	102216	24											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2410	102216	25											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2411	102216	26											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2412	102216	27											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2413	102216	28											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2414	102216	29											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2415	102216	30											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2416	102216	31											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2417	102216	32											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2418	102216	33											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2419	102216	34											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2420	102216	35											101201	101202	101203	101204	101205	101206	101225	101226	101227	101228	101229	101230	101240	101241	101200	101201	101202	101203	101204									
2421	102217	1											101221	101242													101253	101254	101255	101256										
2422	102217	2											101221	101242													101253	101254	101255	101256										
2423	102217	3											101221	101242													101253	101254	101255	101256										
2424	102217	4											101221	101242													101253	101254	101255	101256										
2425	102217	5											101221	101242													101253	101254	101255	101256										
2426	102217	6											101221	101242													101253	101254	101255	101256										
2427	102217	7											101221	101242													101253	101254	101255	101256										
2428	102217	8											101221	101242													101253	101254	101255	101256										
2429	102217	9											101221	101242													101253	101254	101255	101256										
2430	102217	10											101221	101242													101253	101254	101255	101256										
2431	102217	11											101221	101242													101253	101254	101255	101256										
2432	102217	12											101221	101242													101253	101254	101255	101256										
2433	102217	13											101221	101242													101253	101254	101255	101256										
2434	102217	14											101221	101242													101253	101254	101255	101256										
2435	102217	15											101221	101242													101253	101254	101255	101256										
2436	102217	16											101221	101242													101253	101254	101255	101256										
2437	102217	17											101221	101242													101253	101254	101255	101256										
2438	102217	18											101221	101242													101253	101254	101255	101256										
2439	102217	19											101221	101242													101253	101254	101255	101256										
2440	102217	20											101221	101242													101253	101254	101255	101256										
2441	102217	21											101221	101242													101253	101254	101255	101256										
2442	102217	22											101221	101242													101253	101254	101255	101256										
2443	102217	23											101221	101242													101253	101254	101255	101256										
2444	102217	24											101221	101242													101253	101254	101255	101256										
2445	102217	25											101221	101242													101253	101254	101255	101256										
2446	102217	26											101221	101242													101253	101254	101255	101256										
2447	102217	27											101221	101242													101253	101254	101255	101256										
2448	102217	28											101221	101242													101253	101254	101255	101256										
2449	102217	29											101221	101242													101253	101254	101255	101256										
2450	102217	30											101221	101242													101253	101254	101255	101256										
2451	102217	31											101221	101242													101253	101254	101255	101256										
2452	102217	32											101221	101242													101253	101254	101255	101256										
2453	102217	33											101221	101242													101253	101254	101255	101256										
2454	102217	34											101221	101242													101253	101254	101255	101256										
2455	102217	35											101221	101242													101253	101254	101255	101256										
2456	102218	1											101218														101247	101248												
2457	102218	2											101218														101247	101248												
2458	102218	3											101218														101247	101248												
2459	102218	4											101218														101247	101248												
2460	102218	5											101218														101247	101248												
2461	102218	6											101218														101247	101248												
2462	102218	7											101218														101247	101248												
2463	102218	8											101218														101247	101248												
2464	102218	9											101218														101247	101248												
2465	102218	10											101218														101247	101248												
2466	102218	11											101218														101247	101248												
2467	102218	12											101218														101247	101248												
2468	102218	13											101218														101247	101248												
2469	102218	14											101218														101247	101248												
2470	102218	15											101218														101247	101248												
2471	102218	16											101218														101247	101248												
2472	102218	17											101218														101247	101248												
2473	102218	18											101218														101247	101248												
2474	102218	19											101218														101247	101248												
2475	102218	20											101218														101247	101248												
2476	102218	21											101218														101247	101248												
2477	102218	22											101218														101247	101248												
2478	102218	23											101218														101247	101248												
2479	102218	24											101218														101247	101248												
2480	102218	25											101218														101247	101248												
2481	102218	26											101218														101247	101248												
2482	102218	27											101218														101247	101248												
2483	102218	28											101218														101247	101248												
2484	102218	29											101218														101247	101248												
2485	102218	30											101218														101247	101248												
2486	102218	31											101218														101247	101248												
2487	102218	32											101218														101247	101248												
2488	102218	33											101218														101247	101248												
2489	102218	34											101218														101247	101248												
2490	102218	35											101218														101247	101248												
2491	102221	1							101240	101244																	101245													
2492	102221	2							101240	101244																	101245													
2493	102221	3							101240	101244																	101245													
2494	102221	4							101240	101244																	101245													
2495	102221	5							101240	101244																	101245													
2496	102221	6							101240	101244																	101245													
2497	102221	7							101240	101244																	101245													
2498	102221	8							101240	101244																	101245													
2499	102221	9							101240	101244																	101245													
2500	102221	10							101240	101244																	101245													
2501	102221	11							101240	101244																	101245													
2502	102221	12							101240	101244																	101245													
2503	102221	13							101240	101244																	101245													
2504	102221	14							101240	101244																	101245													
2505	102221	15							101240	101244																	101245													
2506	102221	16							101240	101244																	101245													
2507	102221	17							101240	101244																	101245													
2508	102221	18							101240	101244																	101245													
2509	102221	19							101240	101244																	101245													
2510	102221	20							101240	101244																	101245													
2511	102221	21							101240	101244																	101245													
2512	102221	22							101240	101244																	101245													
2513	102221	23							101240	101244																	101245													
2514	102221	24							101240	101244																	101245													
2515	102221	25							101240	101244																	101245													
2516	102221	26							101240	101244																	101245													
2517	102221	27							101240	101244																	101245													
2518	102221	28							101240	101244																	101245													
2519	102221	29							101240	101244																	101245													
2520	102221	30							101240	101244																	101245													
2521	102221	31							101240	101244																	101245													
2522	102221	32							101240	101244																	101245													
2523	102221	33							101240	101244																	101245													
2524	102221	34							101240	101244																	101245													
2525	102221	35							101240	101244																	101245													
2526	102222	1							101262																															
2527	102223	1							100085																															
2528	102223	2							100085																															
2529	102223	3							100085																															
2530	102223	4							100085																															
2531	102223	5							100085																															
2532	102223	6							100085																															
2533	102223	7							100085																															
2534	102223	8							100085																															
2535	102223	9							100085																															
2536	102223	10							100085																															
2537	102223	11							100085																															
2538	102223	12							100085																															
2539	102223	13							100085																															
2540	102223	14							100085																															
2541	102223	15							100085																															
2542	102223	16							100085																															
2543	102223	17							100085																															
2544	102223	18							100085																															
2545	102223	19							100085																															
2546	102223	20							100085																															
2547	102223	21							100085																															
2548	102223	22							100085																															
2549	102223	23							100085																															
2550	102223	24							100085																															
2551	102223	25							100085																															
2552	102223	26							100085																															
2553	102223	27							100085																															
2554	102223	28							100085																															
2555	102223	29							100085																															
2556	102223	30							100085																															
2557	102223	31							100085																															
2558	102223	32							100085																															
2559	102223	33							100085																															
2560	102223	34							100085																															
2561	102223	35							100085																															
2562	102227	1							101296																															
2563	102224	1							101290																															
2564	102225	1							101292																															
2565	102226	1							101294																															
2566	103201	1											101306	101307	101308												101310	101311	101312											
2567	103201	2											101306	101307	101308												101310	101311	101312											
2568	103201	3											101306	101307	101308												101310	101311	101312											
2569	103201	4											101306	101307	101308												101310	101311	101312											
2570	103201	5											101306	101307	101308												101310	101311	101312											
2571	103201	6											101306	101307	101308												101310	101311	101312											
2572	103201	7											101306	101307	101308												101310	101311	101312											
2573	103201	8											101306	101307	101308												101310	101311	101312											
2574	103201	9											101306	101307	101308												101310	101311	101312											
2575	103201	10											101306	101307	101308												101310	101311	101312											
2576	103201	11											101306	101307	101308												101310	101311	101312											
2577	103201	12											101306	101307	101308												101310	101311	101312											
2578	103201	13											101306	101307	101308												101310	101311	101312											
2579	103201	14											101306	101307	101308												101310	101311	101312											
2580	103201	15											101306	101307	101308												101310	101311	101312											
2581	103201	16											101306	101307	101308												101310	101311	101312											
